标题,开发商,房子信息,发布信息,售价/万,单价
两房复式，好位置，诚心出售，看房方便。,花溪畔居南区 -花桥,4室2厅 | 128平米 | 南 北 | 精装 | 高楼层(共6层)  | 平房,6人关注 / 2个月以前发布,180,"14,063元/平"
枫丹御园精装修法式别墅~100平不计产证~私家花园50平,枫丹御园 -锦溪,3室2厅 | 143.54平米 | 南 北 | 精装 | 3层  | 板楼 | 联排别墅 ,22人关注 / 3个月以前发布,340,"23,687元/平"
楼上楼下都有产证，带一个小车库9平方！,美华西村 -青阳路,5室2厅 | 127.24平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,2人关注 / 4个月以前发布,169,"13,282元/平"
高铁，地铁口 全新精装，即买即住，单价126500。,湖滨花园(昆山市) -巴城,4室3厅 | 195.31平米 | 南 北 | 精装 | 高楼层(共7层)  | 板楼,1人关注 / 2个月以前发布,240,"12,289元/平"
此房通风采光好，楼层视野开阔，配套成熟，,凯德都会晶彩 -花桥,1室1厅 | 61.06平米 | 西 | 精装 | 高楼层(共33层)  | 板塔结合,1人关注 / 22天以前发布,152.5,"24,976元/平"
纯毛坯，没住过人，两大房，南北通，采光好,花苑新村（花桥） -花桥,2室1厅 | 84.68平米 | 南 北 | 毛坯 | 高楼层(共6层)  | 板楼,2人关注 / 25天以前发布,151,"17,832元/平"
满五唯一，带装修，诚心卖，上海裕花园，品质物业好,上海裕花园 -花桥,1室1厅 | 54.83平米 | 南 | 精装 | 低楼层(共28层)  | 板塔结合,3人关注 / 21天以前发布,110,"20,063元/平"
玫瑰湾，精装修，拎包入住，房东诚心出售,玫瑰湾 -开发区,2室2厅 | 65.25平米 | 南 北 | 简装 | 低楼层(共18层)  | 板楼,0人关注 / 31天以前发布,122.8,"18,820元/平"
满五唯一，大两房，南北通透，地铁口800米，带小车库,集善新村 -花桥,2室2厅 | 82.83平米 | 南 北 | 简装 | 6层  | 板塔结合,1人关注 / 24天以前发布,141,"17,023元/平"
新浦花园 2室1厅 南,新浦花园 -周市,2室1厅 | 63.5平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 16天以前发布,118,"18,583元/平"
金鹰商圈，总价少低首付，电梯两房,东方丽池 -金鹰,2室1厅 | 51.04平米 | 北 | 精装 | 高楼层(共23层)  | 板塔结合,0人关注 / 22天以前发布,78,"15,283元/平"
嘉禾花园精装两房卖116万 看房有钥匙随时看,嘉禾花园 -周市,2室1厅 | 77.07平米 | 西 | 精装 | 中楼层(共11层)  | 塔楼,0人关注 / 23天以前发布,114,"14,792元/平"
房东置换大户型，急抛出售，美式装修近80万，满2,华润国际社区 -玉山城西,3室1厅 | 140.5平米 | 南 | 精装 | 高楼层(共33层)  | 塔楼,1人关注 / 17天以前发布,545,"38,791元/平"
浦园大两房，精装修，满五唯一，诚心出售,浦园 -千灯,2室1厅 | 89.43平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,9人关注 / 29天以前发布,85,"9,505元/平"
此房户型方正，满两年，楼层中上，随时看房,卫泾动迁小区一期 -千灯,2室1厅 | 69.5平米 | 南 | 毛坯 | 中楼层(共18层)  | 板塔结合,0人关注 / 27天以前发布,74.5,"10,720元/平"
世茂东一号满5年唯一温馨精装修大2房 双阳台随时看房,世茂东壹号 -开发区,2室2厅 | 87.2平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合,1人关注 / 28天以前发布,178,"20,413元/平"
新城域全新精装2房家电家具齐全，诚心出售有钥匙！,新城域花园 -玉山城南,2室2厅 | 80.67平米 | 南 | 精装 | 低楼层(共27层)  | 板楼,1人关注 / 15天以前发布,133,"16,487元/平"
地铁口、靠安亭：70年产权小户型，看中有钥匙！,家速度公馆 -花桥,1室1厅 | 56.28平米 | 南 | 简装 | 28层  | 板楼,4人关注 / 15天以前发布,86,"15,281元/平"
满五唯一，看房随时，钥匙在店，随时看房,千灯裕花园 -千灯,2室2厅 | 79.25平米 | 南 | 毛坯 | 高楼层(共27层)  | 塔楼,0人关注 / 13天以前发布,99.8,"12,594元/平"
晶蓝上城87平 精装修诚心出售,晶蓝上城 -千灯,2室1厅 | 87.39平米 | 南 | 精装 | 高楼层(共17层)  | 板塔结合,0人关注 / 14天以前发布,121,"13,846元/平"
品质小区，旁边公园，全天采光，没贷款随时看房,象屿都城嘉园 -花桥,2室2厅 | 65.91平米 | 南 | 毛坯 | 高楼层(共32层)  | 板塔结合,2人关注 / 13天以前发布,144,"21,848元/平"
东需浦新村  2房户型   业主自住  诚心卖  可谈,东需浦小区 -葛江,2室1厅 | 64.8平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,0人关注 / 14天以前发布,223,"34,414元/平"
嘉宝梦之晨 4室2厅 南,嘉宝梦之晨 -花桥,4室2厅 | 137.99平米 | 南 | 毛坯 | 中楼层(共34层)  | 板楼,0人关注 / 9天以前发布,305,"22,104元/平"
花桥裕花园 2室1厅 南,花桥裕花园 -花桥,2室1厅 | 63.36平米 | 南 | 毛坯 | 中楼层(共30层)  | 板楼,0人关注 / 8天以前发布,124,"19,571元/平"
汛塘商苑，金鹰商圈大润发一路之隔，,汛塘商苑南区 -葛江,3室1厅 | 87.27平米 | 北 南 | 简装 | 中楼层(共6层)  | 暂无数据,0人关注 / 10天以前发布,238,"27,272元/平"
御翠湾B区 3室2厅 南,御翠湾B区 -千灯,3室2厅 | 87.66平米 | 南 | 精装 | 中楼层(共4层)  | 暂无数据,1人关注 / 1个月以前发布,120,"13,690元/平"
张浦南港 富都新村一楼带院子 诚心出售,富都新村 -张浦,3室2厅 | 86平米 | 南 北 | 精装 | 低楼层(共5层)  | 暂无数据,0人关注 / 21天以前发布,104,"12,094元/平"
奥园花园洋房，中间楼层，房东精装自住 诚意出售,奥园印象高迪花园南区 -千灯,3室2厅 | 91.86平米 | 南 北 | 精装 | 中楼层(共11层)  | 板塔结合,1人关注 / 20天以前发布,139,"15,132元/平"
此房视野好，采光充足，业主诚信，带装修,首创悦都 -蓬朗（开发区）,3室2厅 | 88.6平米 | 南 | 精装 | 低楼层(共34层)  | 板楼,0人关注 / 26天以前发布,177,"19,978元/平"
中上楼层，精装35万，小区中间位置，3室2卫,公元壹号1期 -开发区,3室2厅 | 106.4平米 | 南 | 精装 | 中楼层(共19层)  | 塔楼,0人关注 / 20天以前发布,285,"26,786元/平"
公元一号  三房东边套  采光楼层 业主置换诚售,公元壹号1期 -开发区,3室2厅 | 97.54平米 | 南 | 简装 | 低楼层(共21层)  | 塔楼,2人关注 / 24天以前发布,220,"22,555元/平"
此房满五唯一；小高层；飞机户型；采光充足,首创悦都 -蓬朗（开发区）,3室2厅 | 90.92平米 | 南 | 精装 | 低楼层(共15层)  | 板楼,0人关注 / 25天以前发布,190,"20,898元/平"
一楼带花园 带地下室 精工装修 采光无遮挡 诚心卖,万科魅力花园 -花桥,3室2厅 | 83.55平米 | 南 | 精装 | 低楼层(共34层)  | 板楼,0人关注 / 15天以前发布,218,"26,093元/平"
绿地E区，16弄位置，美式装修南花园中套，诚售,绿地21城E区 -花桥,3室2厅 | 155.95平米 | 南 | 精装 | 低楼层(共3层)  | 暂无数据,5人关注 / 16天以前发布,473,"30,331元/平"
自住精装修保养好视野好，采光无遮挡诚售，看房随时,首创悦都 -蓬朗（开发区）,3室2厅 | 100.63平米 | 南 | 精装 | 34层  | 板楼,0人关注 / 19天以前发布,200,"19,875元/平"
申峰花苑 3室2厅 南,申峰花苑 -千灯,3室2厅 | 96平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,1人关注 / 12天以前发布,113,"11,771元/平"
新镇中地段 精装修 通透户型 采光充足 视野开阔,顺城名湾 -张浦,2室2厅 | 85.36平米 | 南 北 | 精装 | 中楼层(共5层)  | 塔楼,0人关注 / 8天以前发布,139.5,"16,343元/平"
富阳新村，三房二厅一卫，有车库，房东诚心出售,富阳新村 -葛江,3室2厅 | 109.53平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 12天以前发布,285,"26,021元/平"
花溪畔居南区东门位置，中间楼层，视野开阔，全天采光,花溪畔居南区 -花桥,2室1厅 | 83.6平米 | 东南 | 简装 | 中楼层(共6层)  | 平房,2人关注 / 6天以前发布,150,"17,943元/平"
凤凰城 精装修三房 景观楼层 房东诚心出售 看房方便,凤凰城 -周市,3室2厅 | 103.47平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,0人关注 / 9天以前发布,180,"17,397元/平"
品质小区，公园旁，全天采光精装修。,象屿都城嘉园 -花桥,2室2厅 | 65.07平米 | 南 | 精装 | 高楼层(共35层)  | 板塔结合,1人关注 / 6天以前发布,156.5,"24,052元/平"
北大西区：南北通三开间朝南飞机户型 毛坯中间楼层,北大资源九锦颐和 -玉山城西,3室2厅 | 113.76平米 | 南 | 毛坯 | 中楼层(共33层)  | 板楼,0人关注 / 8天以前发布,165,"14,505元/平"
中南世纪城，好楼栋，好楼层，景观好，精装全配，,中南世纪城(昆山) -开发区,3室2厅 | 86.33平米 | 南 | 精装 | 中楼层(共33层)  | 塔楼,0人关注 / 15天以前发布,182,"21,082元/平"
阳澄春晓   南   北通透   带装修   带车位,阳澄春晓苑 -巴城,2室2厅 | 91.81平米 | 南 北 | 简装 | 低楼层(共27层)  | 板楼,1人关注 / 6天以前发布,121,"13,180元/平"
银河新都 3室1厅 南,银河新都 -张浦,3室1厅 | 104.18平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,0人关注 / 7天以前发布,145,"13,919元/平"
地铁口 常发豪郡 82平 精装修 首付31万 买大两房,常发豪郡北区 -陆家,2室2厅 | 81.44平米 | 南 北 | 精装 | 高楼层(共29层)  | 板塔结合,0人关注 / 4天以前发布,106,"13,016元/平"
