标题,开发商,房子信息,发布信息,售价/万,单价
红旗河沟双轻轨 带六十平大露台花园 有车位可售,国盛伟岸滨州 -嘉州,3室2厅 | 92.94平米 | 东南 | 简装 | 33层 | 2009年建 | 塔楼,2人关注 / 28天以前发布,140,"15,064元/平"
轻轨站200米 花园洋房 带地下室 诚心出售 价格可谈,龙湖U城四组团 -大学城,4室1厅 | 254.35平米 | 南 | 精装 | 低楼层(共8层) | 2012年建 | 板楼,5人关注 / 22天以前发布,280,"11,009元/平"
此房是精装三房，户型方正采光好，能看江,芸峰天梭派 -丹龙路,3室2厅 | 105平米 | 南 | 精装 | 34层 | 2011年建 | 塔楼,1人关注 / 27天以前发布,130,"12,381元/平"
业主急售，三房价格买四房，阳台大，建面单价1万！！,海语江山 -海尔路,4室2厅 | 122.89平米 | 南 | 毛坯 | 低楼层(共32层) | 2014年建 | 塔楼,3人关注 / 26天以前发布,128,"10,416元/平"
朝东正两房 满2年 拎包入住 采光好视野开阔 看房方便,晋愉盛世融城 -巴国城,2室2厅 | 63.61平米 | 东 | 精装 | 27层 | 2011年建 | 塔楼,3人关注 / 26天以前发布,77,"12,106元/平"
国际社区观园  精装三房朝南  装修保持不错,国际社区观园二期 -弹子石,3室1厅 | 131.13平米 | 西北 | 精装 | 50层 | 2012年建 | 塔楼,1人关注 / 22天以前发布,168,"12,812元/平"
杨家坪商圈18号线轻轨站旁央企大两房，价格可谈,保利心语花园 -黄桷坪,2室2厅 | 88.99平米 | 南 北 | 精装 | 33层 | 2011年建 | 板塔结合,0人关注 / 26天以前发布,108,"12,137元/平"
璧温泉旁  山水间小区  正3房2卫 家装房,大圆祥山水间小区 -璧山,3室2厅 | 106.18平米 | 西 南 | 精装 | 中楼层(共30层)  | 塔楼,0人关注 / 29天以前发布,59.8,"5,632元/平"
步行街旁，近轻轨，学习方便，便宜房源,恒通御景天都 -九宫庙,2室2厅 | 81.14平米 | 东南 | 精装 | 中楼层(共33层) | 2012年建 | 板楼,2人关注 / 30天以前发布,79.5,"9,798元/平"
南滨路次新楼盘 高楼层 视野开阔 小区环境好,南滨特区 -南滨路,3室1厅 | 119.91平米 | 南 | 毛坯 | 30层 | 2017年建 | 塔楼,8人关注 / 24天以前发布,199.8,"16,663元/平"
此房已满两年，税费低，生活便利。,金冠还建房 -璧山,3室2厅 | 80.25平米 | 东南 | 精装 | 高楼层(共7层)  | 塔楼,2人关注 / 30天以前发布,33.6,"4,187元/平"
金科大三房，朝南安静，一线江景,金科城幸福里 -蔡家,3室2厅 | 97.76平米 | 东南 | 毛坯 | 中楼层(共25层) | 2018年建 | 板楼,0人关注 / 24天以前发布,104,"10,639元/平"
临湖别墅  带整层屋顶花园 出门就是湖滨公园,水木青华 -回兴,6室3厅 | 294.31平米 | 南 | 简装 | 下叠(共6层) | 2005年建 | 塔楼 | 叠拼别墅 ,8人关注 / 28天以前发布,199.8,"6,789元/平"
三居室，居家安静，随时可以看房,渝开发格莱美城 -西永,3室2厅 | 80.81平米 | 东南 | 精装 | 低楼层(共15层) | 2015年建 | 塔楼,3人关注 / 26天以前发布,85,"10,519元/平"
法蓝西枫丹里纯洋房，中间楼层，三房两卫，南北朝向,法蓝西莊邸枫丹里 -茶园新区,3室1厅 | 83.87平米 | 东南 | 精装 | 8层 | 2015年建 | 板楼,3人关注 / 28天以前发布,106,"12,639元/平"
简约风格9成新    刚需自住   看中庭安静  诚心出售,东原星樾 -照母山,3室1厅 | 82.72平米 | 南 | 精装 | 34层 | 2018年建 | 塔楼,3人关注 / 18天以前发布,142,"17,167元/平"
山环水绕，鸟语花香；买的是房，住的是家。,丁香水榭 -空港新城,3室2厅 | 100.29平米 | 东南 | 毛坯 | 中楼层(共18层) | 2014年建 | 板塔结合,2人关注 / 26天以前发布,70.8,"7,060元/平"
南坪万人大社区，康德国会山毛坯，清水三房双卫出售,康德国会山 -南坪,3室1厅 | 100.08平米 | 西南 | 毛坯 | 30层 | 2010年建 | 塔楼,6人关注 / 24天以前发布,118,"11,791元/平"
一梯一户大平层，看小区中庭，居家安静，随时可以看房,万云府 -西永,4室2厅 | 144.19平米 | 东南 | 简装 | 中楼层(共18层)  | 塔楼,0人关注 / 25天以前发布,185,"12,831元/平"
洋房顶跃三层楼，带车位，小区环境好，东站旁,中铁北美时光 -茶园新区,4室2厅 | 149.86平米 | 南 | 精装 | 高楼层(共8层) | 2015年建 | 板楼,4人关注 / 30天以前发布,206,"13,747元/平"
弹子石轻轨房，配套成熟，打造自己温馨小窝,东海星洲 -弹子石,3室2厅 | 79.6平米 | 南 | 精装 | 18层 | 2008年建 | 塔楼,3人关注 / 21天以前发布,86,"10,805元/平"
U城听蓝时光 3室1厅 南,U城听蓝时光 -大学城,3室1厅 | 64.61平米 | 南 | 精装 | 高楼层(共31层) | 2016年建 | 板塔结合,1人关注 / 21天以前发布,90,"13,930元/平"
恒大御龙天峰瞰江高层毛坯两房业主诚售,恒大御龙天峰 -北滨路,2室2厅 | 91.86平米 | 东北 | 毛坯 | 42层 | 2016年建 | 板塔结合,1人关注 / 23天以前发布,155,"16,874元/平"
南坪体育馆轻轨站旁 御峰次新品牌小区 精装3房,和记黄埔御峰 -南坪,3室2厅 | 81.86平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,1人关注 / 26天以前发布,132.8,"16,223元/平"
单价便宜，三轻轨，近商圈，房子户型方正,文华天成 -观音桥,3室2厅 | 167.38平米 | 东南 | 简装 | 中楼层(共29层) | 2008年建 | 塔楼,0人关注 / 9个月以前发布,139,"8,305元/平"
礼嘉天街旁 交通便利 龙湖品质地下采光别墅 环境优美,龙湖两江新宸旭宸 -礼嘉,6室3厅 | 320.54平米 | 西北 | 毛坯 | 3层  | 板楼 | 联排别墅 ,1人关注 / 3个月以前发布,580,"18,095元/平"
龙湖品质，联排端户。U型大花园，3+1结构。,龙湖西宸原著 -大学城,5室2厅 | 337.68平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,15人关注 / 一年前发布,435,"12,883元/平"
白鹤林高级住宅区 5室2厅 南,白鹤林高级住宅区 -嘉州,5室2厅 | 258平米 | 南 | 简装 | 低楼层(共3层) | 1998年建 | 板楼,78人关注 / 8个月以前发布,153,"5,931元/平"
正南正北 大平层 看江 看湖 视野好,翡翠天麓 -化龙桥,5室2厅 | 216.19平米 | 东南 | 精装 | 23层 | 2019年建 | 板楼,44人关注 / 一年前发布,568,"26,274元/平"
六街区纯板式住房，两梯两户小高层，精装修，带车位,星城汇 -龙头寺,4室2厅 | 154.51平米 | 南 北 | 精装 | 中楼层(共18层) | 2015年建 | 板楼,15人关注 / 9个月以前发布,330,"21,358元/平"
融创品质洋房正规大四房双卫 大阳台 通透户型看中庭,博琅郡二期（北） -茶园新区,4室1厅 | 130.59平米 | 南 | 毛坯 | 中楼层(共8层)  | 板楼,1人关注 / 3个月以前发布,132,"10,108元/平"
北滨路优质4房，居家安静，户型方正,招商江湾城 -北滨路,4室1厅 | 160.73平米 | 西南 | 简装 | 31层 | 2012年建 | 板楼,3人关注 / 2个月以前发布,245,"15,243元/平"
龙湖品质全新小区，出行便利，离天街近，配套齐全,龙湖昱湖壹号观云 -礼嘉,4室2厅 | 140.9平米 | 东 | 毛坯 | 低楼层(共31层)  | 板塔结合,20人关注 / 6个月以前发布,227,"16,111元/平"
ZY公园品质开发商，2梯2户大平层，靠公园。,公园大道上 -中央公园,5室2厅 | 211.71平米 | 南 | 毛坯 | 高楼层(共21层)  | 塔楼,28人关注 / 8个月以前发布,366,"17,288元/平"
公园大道品质小区，配套齐全，环境好。,公园大道上 -中央公园,5室2厅 | 226.55平米 | 南 | 精装 | 中楼层(共21层)  | 塔楼,16人关注 / 一年前发布,388,"17,127元/平"
纯洋房社区，环境优美，带花园地下室，精装修,和泓四季B1区 -华岩,5室2厅 | 227.57平米 | 南 北 | 精装 | 6层 | 2016年建 | 板楼,38人关注 / 一年前发布,175,"7,690元/平"
重庆天地新小区清水跃层朝中庭安静,翡翠天麓 -化龙桥,6室4厅 | 224.95平米 | 东南 | 毛坯 | 50层 | 2020年建 | 塔楼,16人关注 / 9个月以前发布,360,"16,004元/平"
无房产税端户  200平U型花园  带产权车位  安心出售,融创凡尔赛花园 -照母山,5室2厅 | 417.12平米 | 西南 | 简装 | 3层 | 2016年建 | 板楼 | 联排别墅 ,110人关注 / 一年前发布,538,"12,898元/平"
金科廊桥水乡四组团 4室2厅 北,金科廊桥水乡四组团 -大学城,4室2厅 | 140.75平米 | 北 | 精装 | 3层  | 板楼 | 联排别墅 ,9人关注 / 2个月以前发布,295,"20,960元/平"
茶园联排+露台+花园+地下室，单层90平！,同景国际城雍华府 -茶园新区,4室2厅 | 170.88平米 | 南 | 毛坯 | 3层  | 暂无数据 | 联排别墅 ,5人关注 / 1个月以前发布,210,"12,290元/平"
实得面积400平，屋顶花园、大露台，顶跃！,恒美公园1号 -鸳鸯,4室2厅 | 189.59平米 | 东 | 精装 | 高楼层(共6层) | 2016年建 | 板楼,150人关注 / 一年前发布,251,"13,240元/平"
金科看湖精装大平层 无遮挡 业主诚意出售,金科云湖天都 -彩云湖,5室2厅 | 163.67平米 | 东南 | 精装 | 32层 | 2010年建 | 塔楼,51人关注 / 4个月以前发布,176,"10,754元/平"
照母山下 塞纳湖畔 融创品质 联排端户别墅 带大花园,融创凡尔赛花园 -照母山,5室2厅 | 407.1平米 | 南 | 毛坯 | 3层 | 2016年建 | 板楼 | 独栋别墅 ,20人关注 / 一年前发布,550,"13,511元/平"
小区中庭，精装修未住过人，上三下二，顶天立地,宝嘉花与山 -大学城,5室2厅 | 169.92平米 | 南 北 | 精装 | 3层  | 平房 | 联排别墅 ,26人关注 / 5个月以前发布,273.8,"16,114元/平"
照母山轻轨别墅，带地下室花园车位，配套设施齐全,康桥融府 -照母山,4室2厅 | 142.67平米 | 南 | 毛坯 | 下叠(共4层) | 2015年建 | 板楼 | 叠拼别墅 ,28人关注 / 一年前发布,338,"23,692元/平"
近商圈轻轨，面朝公园＋前后花园，120万精装洋房,洋丰圣乔维斯 -照母山,6室3厅 | 326.02平米 | 西北 | 精装 | 低楼层(共7层) | 2015年建 | 板楼,139人关注 / 一年前发布,370,"11,349元/平"
庆隆品质联排+全新装修未入住+中庭位置带花园带车位,庆隆南山高尔夫国际社区 -茶园新区,4室3厅 | 292.35平米 | 南 北 | 精装 | 低楼层(共3层)  | 暂无数据,51人关注 / 6个月以前发布,278,"9,510元/平"
花园廊桥式小区 客厅卧室正看九龙湖香樟林 视野很棒,金城地豪 -新牌坊,5室2厅 | 209.57平米 | 西南 | 简装 | 高楼层(共28层) | 2006年建 | 塔楼,16人关注 / 2个月以前发布,154.5,"7,373元/平"
南坪商圈 近轻轨 车库直达轻轨站 交通方便 配套齐全,时珍佳苑 -南坪,3室2厅 | 163.87平米 | 南 北 | 精装 | 21层  | 塔楼,3人关注 / 4个月以前发布,95,"5,798元/平"
照母山精装修叠拼，带家具家电，楼间距开阔,万科城 -照母山,5室2厅 | 157平米 | 东南 | 精装 | 上叠(共4层) | 2014年建 | 板楼 | 叠拼别墅 ,104人关注 / 一年前发布,325,"20,701元/平"
照母山光环旁精装带地下室和花园露台洋房诚心出售,世茂茂悦府洋房 -照母山,5室2厅 | 190平米 | 南 | 精装 | 低楼层(共8层) | 2016年建 | 板楼,172人关注 / 6个月以前发布,339,"17,843元/平"
联排端户已做现浇土建大花园使用面积大业主急售,融创伊顿庄园 -茶园新区,5室1厅 | 320.04平米 | 东南 东北 | 毛坯 | 3层 | 2015年建 | 板楼 | 双拼别墅 ,134人关注 / 一年前发布,332,"10,374元/平"
顶楼带私人露台 科园四路好吃街旁 单价总价低,南方花园C1区 -石桥铺,8室2厅 | 152.84平米 | 东南 | 简装 | 10层 | 2005年建 | 塔楼,13人关注 / 3个月以前发布,89,"5,824元/平"
约克郡北区6联排，随时可以看房，业主很诚心出售,约克郡北区 -照母山,5室2厅 | 381.87平米 | 南 | 毛坯 | 低楼层(共3层) | 2018年建 | 板塔结合,27人关注 / 10个月以前发布,660,"17,284元/平"
香港置地品质  一环组团，朝南的 全明户型。,公园大道上 -中央公园,4室2厅 | 165.28平米 | 南 | 毛坯 | 低楼层(共22层) | 2020年建 | 塔楼,43人关注 / 9个月以前发布,266,"16,094元/平"
3+1带大露台屋顶花园，双车位，现浇已做，带入户花园,江山樾一期 -大竹林,4室2厅 | 124.54平米 | 北 | 毛坯 | 上叠(共4层)  | 板楼 | 叠拼别墅 ,15人关注 / 1个月以前发布,262,"21,038元/平"
小区环境安静，可装电梯，空中叠拼，带140平屋顶花园,龙庆小区 -两路,5室3厅 | 316.84平米 | 南 北 | 精装 | 高楼层(共9层)  | 板楼,84人关注 / 一年前发布,115,"3,630元/平"
小高顶跃2层+楼顶花园，安心卖价格可谈，看房有钥匙,曦圆柳镇二期 -李家沱,5室3厅 | 114.51平米 | 南 北 | 毛坯 | 高楼层(共19层) | 2011年建 | 板楼,73人关注 / 一年前发布,113.5,"9,912元/平"
主城区仅有的价格优势，区域位置佳,华宇星云汇星领地 -杨公桥,3室1厅 | 67.85平米 | 东南 | 精装 | 高楼层(共30层) | 2017年建 | 塔楼,0人关注 / 9天以前发布,45,"6,633元/平"
万科悦湾南区 4室1厅 东南,万科悦湾南区 -石马河,4室1厅 | 147.38平米 | 东南 | 毛坯 | 8层 | 2014年建 | 板楼,1人关注 / 9天以前发布,200,"13,571元/平"
四季香山正规两室，住家装修业主急售,沛鑫四季香山小区 -石桥铺,2室1厅 | 72.9平米 | 南 | 精装 | 27层 | 2009年建 | 塔楼,0人关注 / 5天以前发布,79,"10,837元/平"
龙头寺轻轨站旁招商花园城 精装修3房 业主诚心卖,招商花园城 -龙头寺,3室2厅 | 120平米 | 东南 | 精装 | 中楼层(共32层) | 2014年建 | 塔楼,0人关注 / 7个月以前发布,170,"14,167元/平"
康田漫城 3室1厅 南,康田漫城 -大学城,3室1厅 | 61.58平米 | 南 | 精装 | 中楼层(共27层) | 2012年建 | 板塔结合,4人关注 / 17天以前发布,65,"10,556元/平"
急急急售 红旗河沟2017年的龙湖品质三房  价格便宜,龙湖佰乐街 -嘉州,3室1厅 | 89.7平米 | 北 | 精装 | 28层 | 2017年建 | 塔楼,6人关注 / 14天以前发布,132,"14,716元/平"
一定是您心目中家的样子，温馨简单大方原木风，带车位,金科廊桥水乡E区 -大学城,3室2厅 | 101平米 | 西南 | 精装 | 中楼层(共30层) | 2011年建 | 塔楼,0人关注 / 8天以前发布,115,"11,387元/平"
轻轨站傍边宽大三房，户型方正，视野开阔,富力城繁华里 -大学城,3室2厅 | 100.68平米 | 南 | 精装 | 高楼层(共45层) | 2016年建 | 板塔结合,1人关注 / 17天以前发布,113,"11,224元/平"
弹子石 精装修 次新楼盘 三房 拎包入住,紫金一品 -弹子石,3室1厅 | 85.05平米 | 南 | 精装 | 33层 | 2017年建 | 塔楼,1人关注 / 10天以前发布,135,"15,874元/平"
东海星洲 3室1厅 东,东海星洲 -弹子石,3室1厅 | 65.97平米 | 东 | 精装 | 18层 | 2008年建 | 塔楼,1人关注 / 13天以前发布,76,"11,521元/平"
电梯房，小区在党校里，环境优美，业主诚心出售,党校住宅小区 -石桥铺,4室1厅 | 139.96平米 | 东南 | 简装 | 24层  | 板塔结合,0人关注 / 9天以前发布,169,"12,075元/平"
新装修婚房未入住，家具家电齐全位置安静，价格可谈,旭阳台北城敦化里 -大学城,3室2厅 | 80.28平米 | 南 | 精装 | 低楼层(共24层) | 2015年建 | 平房,4人关注 / 28天以前发布,79.8,"9,941元/平"
龙脊时代广场 3室1厅 东南,龙脊时代广场 -中央公园,3室1厅 | 104.54平米 | 东南 | 毛坯 | 中楼层(共25层) | 2018年建 | 塔楼,4人关注 / 30天以前发布,138,"13,201元/平"
照母山品质小区、户型通透、视野俱佳、环境好住家装修,恒大世纪城三期 -照母山,3室2厅 | 126.22平米 | 东 南 | 精装 | 高楼层(共28层) | 2017年建 | 塔楼,0人关注 / 23天以前发布,216,"17,113元/平"
渝州新都正规三房，小区出门轻轨，精装修,渝州新都 -大坪,3室1厅 | 121.43平米 | 东南 | 简装 | 18层 | 2007年建 | 塔楼,1人关注 / 26天以前发布,202,"16,636元/平"
两江蔡家 花园洋房 通透户型急售哦,巨豪香溪美林 -蔡家,3室2厅 | 107.73平米 | 南 | 其他 | 中楼层(共5层)  | 塔楼,0人关注 / 30天以前发布,74,"6,870元/平"
龙湖大户型下叠，带大花园与地下室！业主诚心出售！,龙湖舜山府 -照母山,4室1厅 | 187.78平米 | 南 | 毛坯 | 低楼层(共5层)  | 暂无数据,178人关注 / 31天以前发布,632,"33,657元/平"
业主因公司资金周转现亏损转让西派城，看房方便,西派城 -海尔路,4室2厅 | 216.05平米 | 东南 | 精装 | 45层 | 2020年建 | 板楼,19人关注 / 26天以前发布,398,"18,422元/平"
黄桷坪公园旁大四房带屋顶大花园,文杰心海湾 -回兴,4室1厅 | 127.82平米 | 东南 | 简装 | 高楼层(共6层) | 2008年建 | 板楼,62人关注 / 6个月以前发布,89,"6,963元/平"
横厅精装洋房，户型通透，定制衣柜+全屋地暖,天骄公园 -大竹林,3室1厅 | 126.32平米 | 东北 | 精装 | 中楼层(共5层)  | 板楼,23人关注 / 8个月以前发布,220,"17,417元/平"
临商圈，双轻轨，出行便利，配套成熟,恒大御龙天峰 -北滨路,3室2厅 | 129.87平米 | 东 南 | 精装 | 56层 | 2020年建 | 板塔结合,3人关注 / 3个月以前发布,230,"17,711元/平"
顶跃带屋顶大花园 有LU台 带阁楼 实得300㎡,水天花园 -蔡家,6室2厅 | 207.19平米 | 东南 | 精装 | 高楼层(共4层)  | 板楼,88人关注 / 一年前发布,130,"6,275元/平"
带花园，带露台的香港置地电梯独立入户临崖端户洋房,约克郡 -照母山,4室1厅 | 147.54平米 | 东南 | 毛坯 | 中楼层(共8层) | 2015年建 | 板楼,142人关注 / 7个月以前发布,306,"20,741元/平"
产权车位，看房方便。业主在重庆，诚心卖。单层面积大,融创凡尔赛花园 -照母山,4室2厅 | 278.73平米 | 南 | 毛坯 | 3层 | 2015年建 | 塔楼 | 联排别墅 ,109人关注 / 一年前发布,380,"13,634元/平"
花卉园双轻轨洋房，户型方正居家安静，看花卉园,黄金堡高级住宅区 -花卉园,6室3厅 | 317.54平米 | 南 | 简装 | 中楼层(共7层) | 2000年建 | 板楼,94人关注 / 9个月以前发布,164.5,"5,181元/平"
沙坪坝电力小区正规五房带地下室业主诚心出售欲购从速,电力小区(沙坪坝) -沙正街,5室2厅 | 150平米 | 东 | 简装 | 低楼层(共9层) | 1995年建 | 板楼,78人关注 / 一年前发布,128,"8,534元/平"
冉家坝阳光地中海跃层精装修大跃层出售,光宇阳光地中海 -冉家坝,4室3厅 | 112.05平米 | 南 | 精装 | 低楼层(共24层) | 2009年建 | 塔楼,4人关注 / 21天以前发布,147,"13,120元/平"
精致现代原木装修 保养9.9成新 带新风暖气片急卖,美利山公园城市 -鸳鸯,3室2厅 | 113.59平米 | 南 | 精装 | 中楼层(共32层) | 2012年建 | 塔楼,1人关注 / 19天以前发布,183,"16,111元/平"
锦绣南山清水三房，好楼层业主诚心卖。户型方正,荣盛锦绣南山 -龙洲湾,3室2厅 | 89.55平米 | 南 | 毛坯 | 低楼层(共33层)  | 板塔结合,0人关注 / 29天以前发布,81,"9,046元/平"
金科品质大三房，朝中庭安静视野好，有车位，诚心出售,金科东方雅郡 -人和,3室1厅 | 113.32平米 | 东南 | 简装 | 中楼层(共22层) | 2008年建 | 塔楼,0人关注 / 28天以前发布,145,"12,796元/平"
户型方正，实得面积大，视野开阔，采光充足，交通便利,协信城立方揽院 -大学城,4室2厅 | 98.33平米 | 东南 | 毛坯 | 中楼层(共7层) | 2017年建 | 板楼,0人关注 / 28天以前发布,119,"12,103元/平"
富力城二期正规2室1厅，户型方正，楼层好，采光好,富力城二期第一区 -大学城,2室1厅 | 82.82平米 | 南 | 简装 | 高楼层(共33层) | 2012年建 | 塔楼,0人关注 / 18天以前发布,80,"9,660元/平"
业主急卖5号线双轻轨加持+20年次新小区+高层视野,联发西城首府 -华岩,3室1厅 | 85平米 | 东南 | 毛坯 | 高楼层(共33层)  | 塔楼,0人关注 / 20天以前发布,75,"8,824元/平"
此房朝东正看中庭，视野开阔，业主诚心卖,融侨苹果城 -六公里,3室1厅 | 85.27平米 | 东 | 精装 | 25层 | 2008年建 | 塔楼,0人关注 / 23天以前发布,99,"11,611元/平"
房子新，小区环境好，空气清新，住家清静，,鲁能北渝星城 -城南新区,3室1厅 | 100.46平米 | 北 | 精装 | 高楼层(共30层)  | 板塔结合,1人关注 / 27天以前发布,118,"11,746元/平"
保利品质+高尔夫视野+居家安静+业主诚心出售+临球场,保利高尔夫华庭 -汽博中心,3室2厅 | 152.74平米 | 西南 | 毛坯 | 18层 | 2011年建 | 板楼,5人关注 / 22天以前发布,226,"14,797元/平"
云满庭C区经典三房，视野500米无任何遮挡,云满庭C区 -南坪,3室2厅 | 118.88平米 | 西南 | 精装 | 33层 | 2008年建 | 塔楼,1人关注 / 23天以前发布,149,"12,534元/平"
住家精装修，近商圈，户型方正，环境很好，视野开阔,华宇锦绣花城 -华岩,3室2厅 | 87.62平米 | 东 | 简装 | 中楼层(共11层)  | 板楼,1人关注 / 29天以前发布,104,"11,870元/平"
锦绣南山清水三房，户型方正。业主诚心急卖，价格可谈,荣盛锦绣南山 -龙洲湾,3室2厅 | 94.94平米 | 东 | 毛坯 | 高楼层(共31层)  | 塔楼,1人关注 / 24天以前发布,85,"8,954元/平"
科学城文旅大盘洋房，户型方正双阳台，板式，通透,御河湾 -西永,4室2厅 | 121.7平米 | 南 | 毛坯 | 6层  | 板楼,2人关注 / 30天以前发布,153,"12,572元/平"
金科品质小区+精装三房双卫小高层+业主诚心,金科中央御院二期 -茶园新区,3室2厅 | 99.42平米 | 东南 | 精装 | 低楼层(共16层) | 2016年建 | 板塔结合,0人关注 / 20天以前发布,114,"11,467元/平"
巴比亚住家装修 户型方正 出门就是公交车站和轻轨,巴比亚半山 -李家沱,2室2厅 | 70平米 | 东南 | 精装 | 低楼层(共32层) | 2015年建 | 板塔结合,2人关注 / 24天以前发布,68,"9,715元/平"
龙湖物业。横厅四房，两梯两户，全朝中庭，居家安静,龙湖九里晴川二期 -礼嘉,4室2厅 | 183.37平米 | 东 | 毛坯 | 低楼层(共11层) | 2019年建 | 板楼,3人关注 / 25天以前发布,335,"18,270元/平"
业主急售 急售 轻轨正两房，户型方正，采光好，邻万达,旭辉城橙郡 -龙洲湾,2室1厅 | 59.35平米 | 西南 西 | 毛坯 | 32层  | 塔楼,2人关注 / 28天以前发布,63,"10,615元/平"
业主急售、万达旁精装小三房配套齐全，出行生活方便,联发龙洲湾1号 -龙洲湾,3室1厅 | 77.88平米 | 东南 东 | 精装 | 高楼层(共29层) | 2020年建 | 板塔结合,1人关注 / 27天以前发布,88,"11,300元/平"
千江凌云凌云峰一期品质楼盘 清水洋房 横厅设计,凌云峰一期 -李家沱,3室2厅 | 138.18平米 | 南 | 毛坯 | 低楼层(共8层)  | 板塔结合,0人关注 / 23天以前发布,129,"9,336元/平"
正规3房，交通便利，采光好，生活交通医疗配套完善,恒大滨河左岸 -茶园新区,3室1厅 | 90.72平米 | 东南 | 精装 | 33层  | 塔楼,0人关注 / 29天以前发布,93.8,"10,340元/平"
黄泥磅 轨道6号线楼上 视野宽阔 拎包入住,皇冠自由城 -黄泥磅,3室2厅 | 129.79平米 | 西 | 精装 | 中楼层(共31层) | 2007年建 | 塔楼,2人关注 / 29天以前发布,146,"11,249元/平"
金科地铁洋房，环境优美，南北通透，视野开阔,金科小城故事 -人和,4室2厅 | 126.05平米 | 北 南 | 精装 | 中楼层(共6层) | 2009年建 | 板楼,3人关注 / 23天以前发布,195,"15,471元/平"
次新小区 斌鑫江南御府 电梯小高层,斌鑫江南御府 -李家沱,3室2厅 | 89.61平米 | 南 | 毛坯 | 高楼层(共10层)  | 板楼,0人关注 / 20天以前发布,90,"10,044元/平"
此房楼层好，视野宽阔采光充足 配套设施,松林村社区 -沙滨路,3室1厅 | 63.53平米 | 东南 | 其他 | 高楼层(共6层)  | 板楼,2人关注 / 1个月以前发布,42,"6,612元/平"
小区位于两江新区 保税港区 自贸区三区合一，房龄短,中国摩 -空港新城,3室2厅 | 90.78平米 | 西北 | 毛坯 | 中楼层(共28层)  | 塔楼,1人关注 / 19天以前发布,72.5,"7,987元/平"
两江新区＋看湖品质大盘＋精装三室＋人见人爱,恒大山水城 -照母山,3室2厅 | 89.71平米 | 西南 | 精装 | 32层  | 塔楼,3人关注 / 20天以前发布,134,"14,938元/平"
次新小区 环境优美 配套成熟 旁边是海洋公园万达广场,联发龙洲湾1号 -龙洲湾,4室1厅 | 105.69平米 | 南 | 毛坯 | 中楼层(共32层)  | 板塔结合,0人关注 / 21天以前发布,98,"9,273元/平"
