标题,开发商,房子信息,发布信息,售价/万,单价
东坑满五唯一精装三房 拎包入住,金禧家园 -东坑镇,3室2厅 | 106.4平米 | 南 | 精装 | 中楼层(共15层)  | 塔楼,0人关注 / 17天以前发布,160,"15,038元/平"
此房满五唯一，南北向朝向好，采光充足，配套设施齐全,中惠悦峰 -新联,3室2厅 | 102.04平米 | 东南 | 精装 | 中楼层(共18层)  | 塔楼,2人关注 / 26天以前发布,240,"23,521元/平"
翔龙天地，常平CBD城轨楼上，商圈楼盘,翔龙天地 -常平镇,3室1厅 | 102.35平米 | 东南 | 精装 | 30层  | 塔楼,0人关注 / 20天以前发布,223,"21,788元/平"
御景花园 中楼层3房 边位 方便停车 免费花园车,御景花园 -樟木头镇,3室2厅 | 72.8平米 | 西南 | 简装 | 中楼层(共7层)  | 板塔结合,0人关注 / 30天以前发布,92,"12,638元/平"
户型方正，业主诚心出售，物业管理服务好,虎门万科云城 -万达,3室2厅 | 91.95平米 | 南 | 精装 | 低楼层(共30层)  | 板塔结合,4人关注 / 28天以前发布,310,"33,714元/平"
笋 滨海湾区楼盘 113平看中可谈 礼顿金御海湾3房毛坯,礼顿金御海湾 -沙田镇,3室2厅 | 113.1平米 | 南 | 毛坯 | 中楼层(共25层)  | 板塔结合,1人关注 / 23天以前发布,195,"17,242元/平"
香港街 精装两房 售230万 钥匙在手 随时看房,香港街 -八达路,2室2厅 | 76平米 | 西 | 精装 | 高楼层(共11层)  | 平房,0人关注 / 28天以前发布,229,"30,132元/平"
业主诚心出售，价格可谈，提前预约看房,碧桂园鼎峰城市花园 -企石镇,3室2厅 | 90.11平米 | 东南 | 简装 | 高楼层(共18层)  | 板塔结合,0人关注 / 23天以前发布,122,"13,540元/平"
碧桂园东江月 莞城次新小区 南向3房2卫  高楼层视野好,碧桂园东江月 -运河东,3室2厅 | 93.41平米 | 南 | 精装 | 高楼层(共32层)  | 板塔结合,1人关注 / 24天以前发布,360,"38,540元/平"
南部湾 三房 全新未入住过 高楼层 采光好,南部湾万科城 -大宁,3室2厅 | 98.31平米 | 南 | 精装 | 高楼层(共41层)  | 板塔结合,0人关注 / 26天以前发布,265,"26,956元/平"
"好户型,好楼层,价格低,通透户型",碧桂园豪庭一期 -东坑镇,3室2厅 | 90.33平米 | 北 | 简装 | 28层  | 板塔结合,1人关注 / 16天以前发布,153,"16,938元/平"
满五精装三房 拎包入住 业主诚心出售,皇家公馆二期 -东坑镇,3室2厅 | 88.31平米 | 南 | 其他 | 中楼层(共25层)  | 塔楼,0人关注 / 26天以前发布,155,"17,552元/平"
万科城经典小户型三房，总价低，带家私电器诚意出售,万科花园 -虎门公园,3室2厅 | 75.62平米 | 西南 | 精装 | 中楼层(共34层)  | 板塔结合,0人关注 / 16天以前发布,219,"28,961元/平"
虎门印象全新三房 格局方正位置安静 业主诚心出售,虎门印象 -万达,3室2厅 | 98.81平米 | 南 | 精装 | 低楼层(共33层)  | 塔楼,0人关注 / 27天以前发布,266,"26,921元/平"
东逸翠苑三期看凤山公园大三房两厅两卫出售看房方便,东逸翠苑 -厚街镇,3室2厅 | 128.4平米 | 西南 | 精装 | 中楼层(共20层)  | 板塔结合,0人关注 / 27天以前发布,208,"16,200元/平"
松湖北区东坑碧桂园豪庭一期朝南3房,碧桂园豪庭一期 -东坑镇,3室2厅 | 93.5平米 | 南 | 简装 | 28层  | 板塔结合,0人关注 / 21天以前发布,165,"17,648元/平"
新港城大三房 满五不唯一 视野无遮挡,新湾新港城 -太平广场,3室2厅 | 98.32平米 | 东 | 简装 | 中楼层(共8层)  | 平房,0人关注 / 20天以前发布,78,"7,934元/平"
楼层好 采光通风 三房朝南户型,松湖碧桂园一期 -大岭山镇,3室2厅 | 108.76平米 | 南 | 精装 | 33层  | 板塔结合,0人关注 / 28天以前发布,304,"27,875元/平"
锦绣山河一期 高楼层  朝南 看花园四房,锦绣山河一期 -松山湖,4室2厅 | 164平米 | 东南 | 精装 | 高楼层(共11层)  | 板塔结合,0人关注 / 25天以前发布,713,"43,437元/平"
此房满五年税少带大平台，户型方正采光充足，位置好,聚富花园 -常平镇,3室2厅 | 81.55平米 | 东南 | 精装 | 6层  | 塔楼,0人关注 / 14天以前发布,108,"13,244元/平"
现代风 靓家私电器 南北对流 采光好 即买即入住,新城市花园 -横沥镇,3室2厅 | 105.47平米 | 东南 | 其他 | 中楼层(共16层)  | 板塔结合,0人关注 / 11天以前发布,87,"8,215元/平"
2018年楼龄 精装修保养不错 家私家电齐全可以拎包入住,半岛豪庭 -常平镇,3室1厅 | 86.02平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 13天以前发布,190,"22,088元/平"
花园式小区 便捷出入 采光通风好 高楼层视野开阔,南部湾万科城 -大宁,3室2厅 | 96.76平米 | 南 西南 | 精装 | 高楼层(共41层)  | 板塔结合,0人关注 / 10天以前发布,272,"28,111元/平"
松山湖北 朝南精装修三房 视野开阔,碧桂园豪庭一期 -东坑镇,3室1厅 | 93.48平米 | 南 | 其他 | 29层  | 板塔结合,0人关注 / 13天以前发布,169,"18,079元/平"
虎门公园旁万科物业 精装两房 一线公园景,万科金色里程 -虎门公园,3室2厅 | 96.98平米 | 北 | 精装 | 中楼层(共29层)  | 板塔结合,0人关注 / 12天以前发布,310,"31,966元/平"
松山湖锦绣山河四期必看房    欢迎在线问或打电话咨询,锦绣山河四期 -松山湖,4室2厅 | 141.42平米 | 东南 | 精装 | 29层  | 板塔结合,0人关注 / 12天以前发布,615,"43,437元/平"
虎门南栅富民花园100平三房小区中间位中楼层带天燃气,富民花园 -太平广场,3室2厅 | 100.2平米 | 东南 | 简装 | 中楼层(共7层)  | 塔楼,0人关注 / 15天以前发布,185,"18,464元/平"
新世纪颐龙湾 3室2厅 北,新世纪颐龙湾 -高埗镇,3室2厅 | 103.98平米 | 北 | 精装 | 中楼层(共24层)  | 塔楼,0人关注 / 7天以前发布,240,"23,082元/平"
滨海区天虹商圈 龙泉豪苑568平7房带车位 诚意出售,龙泉豪苑 -地标,7室2厅 | 566.43平米 | 东 | 毛坯 | 低楼层(共25层)  | 板塔结合,0人关注 / 19天以前发布,1170,"20,656元/平"
莞城步步高小区 近地铁 采光好,步步高桃苑 -学院路,3室2厅 | 112.94平米 | 南 | 简装 | 低楼层(共7层)  | 平房,0人关注 / 30天以前发布,160,"14,167元/平"
嘉宏锦园 精装修三房 户型方正 业主诚心急售 方便看房,嘉宏锦园 -上下桥,3室1厅 | 97.53平米 | 南 北 | 精装 | 低楼层(共18层)  | 塔楼,1人关注 / 16天以前发布,268,"27,479元/平"
房子户型方正，高层看海景 采光通风佳 精装修,佳兆业碧海云天 -沙田镇,3室1厅 | 98.56平米 | 西南 | 精装 | 中楼层(共33层)  | 塔楼,0人关注 / 6天以前发布,200,"20,293元/平"
业主诚心出售，中高楼层视野开阔，楼栋位置好,南部湾万科城 -大宁,3室2厅 | 95.32平米 | 南 | 其他 | 中楼层(共18层)  | 板塔结合,0人关注 / 5天以前发布,260,"27,277元/平"
中间楼层三房，房子采光好，满五没有欠款,万江万福路2号 -万江中心,3室2厅 | 109平米 | 东南 | 简装 | 中楼层(共8层)  | 暂无数据,0人关注 / 2天以前发布,85,"7,799元/平"
"万达大四房  全屋定制装修 户型方正,保养好",万达华府 -万达,4室2厅 | 120.58平米 | 南 | 精装 | 低楼层(共29层)  | 板塔结合,2人关注 / 14天以前发布,400,"33,173元/平"
聚富花园，带大花园，找三房的朋友看过来，产权清晰。,聚富花园 -常平镇,3室1厅 | 70.33平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,1人关注 / 14天以前发布,108,"15,357元/平"
此房视野开阔，采光好，带装修的,世纪绿洲 -厚街镇,2室1厅 | 61.04平米 | 西北 | 简装 | 低楼层(共17层)  | 塔楼,0人关注 / 9天以前发布,107,"17,530元/平"
新世纪颐龙湾两房　中间楼层　花园小区,新世纪颐龙湾 -高埗镇,2室2厅 | 72.57平米 | 北 | 简装 | 中楼层(共22层)  | 板塔结合,1人关注 / 9天以前发布,150,"20,670元/平"
莞城合和大厦电梯房，精装修，三房两厅,合和大厦 -运河东,3室2厅 | 108平米 | 西南 | 其他 | 高楼层(共26层)  | 板塔结合,0人关注 / 6天以前发布,220,"20,371元/平"
能源华庄 3室2厅 南,能源华庄 -黄河中心,3室2厅 | 89.7平米 | 南 | 简装 | 中楼层(共21层)  | 板塔结合,1人关注 / 12天以前发布,180,"20,067元/平"
保利百合花园 3室2厅 南,保利百合花园 -凤岗镇,3室2厅 | 93平米 | 南 | 精装 | 20层  | 塔楼,0人关注 / 11天以前发布,246,"26,452元/平"
香樟绿洲电梯高层，南北通透拎包即住,中惠香樟绿洲 -樟木头镇,3室1厅 | 131平米 | 南 北 | 精装 | 26层  | 板塔结合,0人关注 / 9天以前发布,243,"18,537元/平"
鼎峰品筑 3室2厅 南 北,鼎峰品筑 -寮步,3室2厅 | 89.14平米 | 南 北 | 精装 | 中楼层(共18层)  | 塔楼,0人关注 / 15天以前发布,175,"19,633元/平"
万科云城 精装3房 好的楼层 诚意出售,虎门万科云城 -万达,3室2厅 | 91.12平米 | 东南 | 精装 | 高楼层(共28层)  | 板塔结合,0人关注 / 9天以前发布,345,"37,863元/平"
满五税费少，朝南，价格实惠，复式4房，看房方便,凤雅颂花园 -凤岗镇,4室1厅 | 97.58平米 | 东南 | 精装 | 12层  | 板塔结合,0人关注 / 12天以前发布,219,"22,444元/平"
"南城总部基地，位置好地段好 ,业主从新装修，诚心出售",都市阳光 -南城车站,1室1厅 | 47.95平米 | 东南 | 精装 | 低楼层(共9层)  | 塔楼,0人关注 / 3天以前发布,80,"16,685元/平"
中堂富盈公馆94平，3房，仅售105万，红本在手，过户快,富盈公馆 -中堂镇,3室2厅 | 94.45平米 | 北 | 毛坯 | 中楼层(共21层)  | 塔楼,0人关注 / 5天以前发布,120,"12,706元/平"
寮步万科东新翡翠 高楼层 朝南精装修 业主诚信出售,万科东新翡翠松湖 -寮步,3室2厅 | 92.97平米 | 南 | 简装 | 高楼层(共34层)  | 塔楼,0人关注 / 4天以前发布,266,"28,612元/平"
时代广场 电梯4房诚售 单价低 适合一家人居住,宏远时代广场 -运河东,4室2厅 | 137.74平米 | 西南 | 简装 | 中楼层(共20层)  | 塔楼,2人关注 / 1个月以前发布,213,"15,464元/平"
配套设施齐全，交通便利，生活便利,旗峰花园 -东平街,3室1厅 | 148.37平米 | 西南 | 精装 | 中楼层(共21层)  | 板楼,1人关注 / 5个月以前发布,345,"23,253元/平"
滨海新区虎门龙泉豪苑460户型 业主诚意出售,龙泉豪苑 -地标,6室2厅 | 461.23平米 | 南 北 | 毛坯 | 高楼层(共25层)  | 板塔结合,6人关注 / 一年前发布,1160,"25,151元/平"
蔚蓝城邦复式4房大中空，带大平台居住很舒服,卓越蔚蓝城邦 -常平镇,4室3厅 | 145.26平米 | 东南 | 精装 | 7层  | 板塔结合,1人关注 / 1个月以前发布,255,"17,529元/平"
佳兆业154平大4房 全新装修 家私齐全 价格便宜,佳兆业碧海云天 -沙田镇,4室2厅 | 154.25平米 | 西南 | 精装 | 低楼层(共33层)  | 塔楼,19人关注 / 一年前发布,280,"18,153元/平"
此房屋装修保养到位，装修低调奢华，满五唯一可免个税,地标广场 -地标,4室2厅 | 199平米 | 东南 南 | 精装 | 29层  | 板塔结合,2人关注 / 7个月以前发布,579,"29,077元/平"
业主诚心出售 价格美丽 视野开阔 拎包入住,富盈东方华府 -东莞行政中心区,3室2厅 | 121平米 | 西北 | 精装 | 中楼层(共19层)  | 塔楼,14人关注 / 6个月以前发布,390,"32,204元/平"
看别墅区，满五唯一，省双税，高楼层，带产权车位！,鼎峰尚境二期 -寮步,4室2厅 | 157.54平米 | 南 北 | 精装 | 高楼层(共31层)  | 塔楼,16人关注 / 一年前发布,548,"34,785元/平"
店长推荐，临深首付52万买精装美墅三房，急售房源,中惠沁林山庄 -大岭山镇,3室2厅 | 115.5平米 | 东南 南 | 精装 | 中楼层(共4层)  | 板楼,2人关注 / 7个月以前发布,236,"20,367元/平"
滨海新区虎门大道能源华庄大三房业主诚意出售,能源华庄 -黄河中心,3室2厅 | 149.74平米 | 南 北 | 精装 | 中楼层(共21层)  | 板塔结合,11人关注 / 9个月以前发布,255,"17,030元/平"
万科花园小三房，总价低，中间楼层，安静,万科花园 -虎门公园,3室2厅 | 75.63平米 | 西南 西北 | 精装 | 中楼层(共34层)  | 板塔结合,2人关注 / 5个月以前发布,210,"27,767元/平"
莲花苑满五住房 复式 朝南 无欠款 带大露台,莲花苑 -中心,4室2厅 | 153.96平米 | 南 | 精装 | 高楼层(共4层)  | 板楼,3人关注 / 4个月以前发布,380,"24,682元/平"
万科城 全屋定制欧式四房 高楼层  430万诚心出售,南部湾万科城 -大宁,4室2厅 | 118.94平米 | 西南 | 精装 | 高楼层(共29层)  | 板塔结合,9人关注 / 8个月以前发布,358,"30,016元/平"
蔚蓝星湖双地铁口精装3房2卫总价低业主诚心卖可议价,蔚蓝星湖二期星慧庭 -上下桥,3室2厅 | 101.24平米 | 东北 | 精装 | 中楼层(共6层)  | 暂无数据,2人关注 / 2个月以前发布,218,"21,533元/平"
帝豪大花园别墅，东南方向，业主诚心卖,帝豪花园三期 -樟木头镇,3室2厅 | 114.3平米 | 东南 | 其他 | 3层  | 板塔结合 | 双拼别墅 ,1人关注 / 1个月以前发布,179,"15,629元/平"
小区环境好，交通方便，设施完善，价格优惠,玖颂江湾 -石碣镇,3室1厅 | 98.05平米 | 南 | 其他 | 中楼层(共31层)  | 塔楼,0人关注 / 20天以前发布,200,"20,398元/平"
碧桂园精装三房，南向，看花园绿化，业主急售,沙田碧桂园 -沙田镇,3室2厅 | 96.56平米 | 南 | 其他 | 25层  | 板楼,1人关注 / 24天以前发布,192,"19,885元/平"
万科次新小区，中楼层，采光通风好，本房朝西南向三房,万科中天城市花园 -水濂山,3室2厅 | 92.81平米 | 西南 | 精装 | 低楼层(共34层)  | 暂无数据,1人关注 / 27天以前发布,315,"33,941元/平"
莞都可苑  148平方三房两卫加保姆房 大户型,莞都可苑 -中堂镇,3室1厅 | 147.5平米 | 南 | 简装 | 中楼层(共16层)  | 平房,1人关注 / 23天以前发布,150,"10,170元/平"
房子满2年，电梯中高层坐南朝北通风采光好。,长虹百荟 -樟木头镇,3室2厅 | 90.18平米 | 南 北 | 其他 | 17层  | 板塔结合,0人关注 / 26天以前发布,175,"19,354元/平"
此房南北对流 看市区全景 带车位 出行方便,新世纪颐龙湾 -高埗镇,3室1厅 | 124.44平米 | 南 北 | 其他 | 中楼层(共25层)  | 板塔结合,0人关注 / 28天以前发布,316,"25,330元/平"
塘厦鲤鱼塘水库旁 万科精装三房，高层南向，户型方正,万科朗润园二期 -塘厦镇,3室2厅 | 95.86平米 | 东南 | 精装 | 33层  | 板塔结合,0人关注 / 18天以前发布,220,"22,951元/平"
名流印象花园二期 3室2厅 南,名流印象花园二期 -凤岗镇,3室2厅 | 86.92平米 | 南 | 精装 | 31层  | 板塔结合,1人关注 / 17天以前发布,220,"25,311元/平"
万科中天城市花园4房 南向看小区园景 很安静,万科中天城市花园 -水濂山,4室2厅 | 115.67平米 | 西南 | 精装 | 低楼层(共34层)  | 塔楼,3人关注 / 27天以前发布,399,"34,495元/平"
汇景城市中心 3室2厅 南,汇景城市中心 -樟木头镇,3室2厅 | 96.88平米 | 南 | 毛坯 | 低楼层(共17层)  | 塔楼,0人关注 / 21天以前发布,185,"19,096元/平"
业主急售，随时看房，高层无遮挡！,恒大御景 -白马,3室2厅 | 88.73平米 | 东南 | 精装 | 中楼层(共27层)  | 塔楼,0人关注 / 29天以前发布,277,"31,195元/平"
优质小区 成熟商圈 配套齐全  正规三房,汇景豪庭 -厚街镇,3室2厅 | 103.39平米 | 东南 | 其他 | 18层  | 板塔结合,0人关注 / 23天以前发布,220,"21,279元/平"
松山湖北 户型方正 位置安静 朝南向对流通风效果好,碧桂园豪庭二期 -东坑镇,3室2厅 | 93.23平米 | 东南 | 简装 | 中楼层(共28层)  | 板塔结合,0人关注 / 24天以前发布,165,"17,699元/平"
万豪花园电梯101平方三房二卫，75万元，有匙看房,万豪花园 -樟木头镇,3室1厅 | 101.11平米 | 东南 | 其他 | 低楼层(共31层)  | 板塔结合,3人关注 / 19天以前发布,75,"7,418元/平"
户型方正  小区环境优美 视野开阔,锦绣山河四期 -松山湖,4室1厅 | 142.18平米 | 南 | 精装 | 29层  | 板塔结合,0人关注 / 29天以前发布,618,"43,437元/平"
房间透光好，通风力强，视野开阔 南向舒适小三房,玖颂江湾 -石碣镇,3室1厅 | 78.49平米 | 南 | 毛坯 | 高楼层(共31层)  | 塔楼,1人关注 / 22天以前发布,145,"18,474元/平"
业主自住，已购新房，诚心卖，生活配套一应俱全。,花园新村 -花园新村,3室1厅 | 85.56平米 | 西南 | 简装 | 高楼层(共6层)  | 暂无数据,1人关注 / 26天以前发布,83,"9,701元/平"
景湖春晓顶层复式 正南无遮挡前花园后看国贸100平露台,光大景湖春晓 -西平,6室3厅 | 253.2平米 | 南 | 精装 | 18层  | 板楼,0人关注 / 17天以前发布,891,"35,164元/平"
莞城温南路独栋3层私宅 边位 路宽3米 近莞中、地铁站,温南路 -学院路,6室2厅 | 271平米 | 东南 | 简装 | 低楼层(共3层)  | 暂无数据,1人关注 / 17天以前发布,240,"8,857元/平"
下桥地铁口800米，中高楼层，开窗看小区，南北通风。,联华花园城 -上下桥,3室2厅 | 102.42平米 | 西北 | 精装 | 中楼层(共11层)  | 塔楼,1人关注 / 30天以前发布,230,"22,457元/平"
东城 中 心，二期南向方正三房，诚意出售，装修保养好,东城中心 -黄旗山,3室1厅 | 94平米 | 东南 | 简装 | 中楼层(共6层)  | 塔楼,1人关注 / 22天以前发布,170,"18,086元/平"
房子带独立阳台，小区有停车场，业主诚心出售，税费低,风华豪庭 -太平广场,2室1厅 | 73平米 | 东南 | 精装 | 中楼层(共17层)  | 板塔结合,0人关注 / 28天以前发布,140,"19,179元/平"
虎门碧桂园单间业主诚心出售价格可谈,虎门碧桂园一期 -万达,1室1厅 | 34.46平米 | 西 | 精装 | 中楼层(共23层)  | 板塔结合,2人关注 / 28天以前发布,33,"9,577元/平"
大运城邦二期 新上两房 精装东南朝向 业主吉售,大运城邦 -凤岗镇,2室2厅 | 75平米 | 南 | 精装 | 25层  | 板塔结合,0人关注 / 20天以前发布,195,"26,000元/平"
房子是满五唯一的，税费低，业主自住，保养好,霞晖花园 -常平镇,2室1厅 | 80.91平米 | 西 | 精装 | 16层  | 板塔结合,2人关注 / 19天以前发布,76,"9,394元/平"
碧水天源联排别墅 诚意出售 带地下室花园,碧水天源 -大朗镇,4室4厅 | 282.7平米 | 东南 | 毛坯 | 1层  | 板塔结合 | 联排别墅 ,0人关注 / 24天以前发布,749,"26,479元/平"
满五唯一无欠款 楼下就是木轮市场 自住方便 好出租,常陽花園 -常平镇,2室1厅 | 65.82平米 | 北 | 简装 | 低楼层(共7层)  | 板塔结合,0人关注 / 20天以前发布,67,"10,105元/平"
高楼层，视野开阔，采光通风好，诚意出售,鼎峰卡布斯 -东泰,1室0厅 | 44.03平米 | 南 | 简装 | 高楼层(共18层)  | 板塔结合,0人关注 / 20天以前发布,90,"20,441元/平"
滨海新区南部湾142户型四房 满五唯一诚意出售,南部湾万科城 -大宁,4室2厅 | 141.65平米 | 东南 | 精装 | 中楼层(共11层)  | 板塔结合,3人关注 / 10个月以前发布,426,"30,016元/平"
万科城市高尔夫花园，美墅带车位，保养新，售价748万,万科城市高尔夫花园 -寮步,4室2厅 | 146.18平米 | 南 | 精装 | 4层  | 塔楼,29人关注 / 9个月以前发布,332,"22,659元/平"
碧水天源 精装大三房 看房方便,碧水天源 -大朗镇,3室1厅 | 133.62平米 | 南 | 精装 | 18层  | 板塔结合,1人关注 / 26天以前发布,354,"26,479元/平"
此房：产权清晰，中高楼层，南北对流 双阳台,万达华府 -万达,3室2厅 | 91.31平米 | 南 北 | 精装 | 中楼层(共29层)  | 板塔结合,1人关注 / 24天以前发布,300,"32,856元/平"
万科大社区精装3房，中高楼层无遮挡，业主诚心出售,南部湾万科城 -大宁,3室2厅 | 94.51平米 | 东南 | 精装 | 高楼层(共32层)  | 板塔结合,0人关注 / 25天以前发布,284,"30,016元/平"
满五唯一，过户快，业主自住保养好，看房方便,康联汇展中央 -厚街镇,3室2厅 | 97平米 | 东南 北 | 精装 | 中楼层(共28层)  | 塔楼,1人关注 / 26天以前发布,235,"24,227元/平"
滨海新区虎门万科城118四房 保养好业主诚意出售,南部湾万科城 -大宁,4室2厅 | 118.95平米 | 南 | 精装 | 低楼层(共29层)  | 板塔结合,1人关注 / 31天以前发布,345,"29,004元/平"
名巨中央花园 3室1厅 南,名巨中央花园 -横沥镇,3室1厅 | 75.71平米 | 南 | 精装 | 24层  | 塔楼,0人关注 / 22天以前发布,120,"15,850元/平"
常平 金凯水都 高层正对泳池 185平4房 急售,金凯水都 -常平镇,4室2厅 | 184.81平米 | 南 北 | 精装 | 18层  | 板塔结合,0人关注 / 23天以前发布,398,"21,536元/平"
精装三房 家私家电齐全保养好  拎包入住,奥园观澜誉峰 -塘厦镇,3室2厅 | 92.97平米 | 北 | 精装 | 25层  | 板塔结合,0人关注 / 31天以前发布,245,"26,353元/平"
大三房，带大平台，装修保养好，业主诚心出售,莲花苑 -中心,3室2厅 | 122.72平米 | 北 | 精装 | 低楼层(共12层)  | 塔楼,0人关注 / 31天以前发布,325,"26,484元/平"
