标题,开发商,房子信息,发布信息,售价/万,单价
翡翠城 2室1厅 南,翡翠城 -鳌头镇,2室1厅 | 85.67平米 | 南 | 其他 | 高楼层(共9层)  | 塔楼,0人关注 / 14天以前发布,55,"6,420元/平"
增城奥园誉峰 95方南向三房 保养新 全屋家电不带,奥园誉峯 -永和,3室2厅 | 95.33平米 | 南 | 精装 | 高楼层(共32层) | 2019年建 | 塔楼,0人关注 / 12天以前发布,135,"14,162元/平"
毛坯方正两房 东南向 楼层好 交通好,人盛巴厘天地 -神岗镇,2室1厅 | 82.1平米 | 南 | 毛坯 | 高楼层(共17层)  | 塔楼,0人关注 / 11天以前发布,69,"8,405元/平"
是住宅，高层南向，三楼大平台空中花园，适合老人小孩,机场国际公寓 -花东镇,2室1厅 | 100.93平米 | 南 | 毛坯 | 高楼层(共13层)  | 塔楼,0人关注 / 4天以前发布,105,"10,404元/平"
花漫里笋盘三房两厅一厨一卫带家私家电便宜放卖,合景花漫里 -永和,3室2厅 | 85.63平米 | 北 | 精装 | 低楼层(共33层) | 2017年建 | 塔楼,1人关注 / 14天以前发布,108,"12,613元/平"
光明路 3室2厅 南,光明路 -荔城中区,3室2厅 | 54.2平米 | 南 | 精装 | 高楼层(共4层)  | 暂无数据,0人关注 / 6天以前发布,50,"9,226元/平"
尚东阳光雅苑 2室1厅 南,尚东阳光雅苑 -沙村,2室1厅 | 86.69平米 | 南 | 简装 | 中楼层(共30层)  | 塔楼,0人关注 / 10天以前发布,178,"20,533元/平"
交通便利，封闭式小区，环境优美，配套设施齐全,恒大山水城 -中新镇,3室1厅 | 119.97平米 | 南 | 精装 | 高楼层(共18层) | 2008年建 | 板塔结合,0人关注 / 7天以前发布,158,"13,170元/平"
锦绣新天地 3室2厅 东北,锦绣新天地 -新塘南,3室2厅 | 118平米 | 东北 | 精装 | 中楼层(共13层) | 2012年建 | 塔楼,0人关注 / 4天以前发布,200,"16,950元/平"
富力金港城两房 南向带阳台 小区稀有户型,富力金港城南区 -花东镇,2室1厅 | 87.04平米 | 南 | 精装 | 低楼层(共19层)  | 板楼,2人关注 / 7天以前发布,58,"6,664元/平"
白江地铁站精装中高楼层两房，装修保养好,金泽豪庭 -白江,2室1厅 | 81.97平米 | 北 | 精装 | 中楼层(共27层) | 2012年建 | 塔楼,1人关注 / 3天以前发布,130,"15,860元/平"
大户型四房  望花园安静不会吵 业主很好说话,保利东江首府 -新塘南,4室1厅 | 168.46平米 | 南 | 精装 | 低楼层(共39层) | 2012年建 | 塔楼,0人关注 / 24天以前发布,332,"19,708元/平"
地铁口 万象苑方正四房户型方正 交通便利,新塘新世界花园万象苑 -沙村,4室1厅 | 139.44平米 | 南 北 | 精装 | 中楼层(共18层) | 2012年建 | 塔楼,0人关注 / 23天以前发布,353,"25,316元/平"
小区热门户型，满五免高税，居住舒适视野宽阔采光充足,豪进山湖珺璟 -白江,4室2厅 | 188.3平米 | 南 北 | 精装 | 中楼层(共31层) | 2011年建 | 塔楼,0人关注 / 15天以前发布,386,"20,500元/平"
南向四房，装修保养新，近地铁站，高品质小区,豪进山湖珺璟 -白江,4室2厅 | 166.96平米 | 南 | 精装 | 中楼层(共31层) | 2011年建 | 塔楼,0人关注 / 15天以前发布,360,"21,563元/平"
地铁口 万象苑方正四房户型好 交通便利,新塘新世界花园万象苑 -沙村,4室2厅 | 128.03平米 | 南 北 | 精装 | 中楼层(共18层) | 2012年建 | 塔楼,0人关注 / 11天以前发布,345,"26,947元/平"
东方夏湾拿 4室2厅 东南,东方夏湾拿 -太平镇,4室2厅 | 144.01平米 | 东南 | 简装 | 3层  | 板塔结合 | 独栋别墅 ,0人关注 / 10天以前发布,247,"17,152元/平"
万科蓝山 4室2厅 南 北,万科蓝山 -南湖,4室2厅 | 148.36平米 | 南 北 | 精装 | 高楼层(共18层) | 2007年建 | 塔楼,1人关注 / 11天以前发布,400,"26,962元/平"
标杆大型小区 罕有南向大平层 业主诚心放卖 看房方便,中海花城湾 -珠江新城中,4室2厅 | 285.46平米 | 南 | 精装 | 低楼层(共40层) | 2014年建 | 塔楼,0人关注 / 8天以前发布,2645,"92,641元/平"
中怡城市花园小区  南向  复式户型  满五年  华阳,中怡城市花园 -林和,7室2厅 | 235.26平米 | 南 | 精装 | 高楼层(共33层) | 2004年建 | 板塔结合,0人关注 / 13天以前发布,1837,"78,083元/平"
保利东江首府 南向三房，中楼层望花园，望江景,保利东江首府 -新塘南,3室2厅 | 119.69平米 | 南 | 精装 | 低楼层(共32层) | 2015年建 | 塔楼,1人关注 / 29天以前发布,232,"19,384元/平"
碧桂园荔山雅筑/地铁口赤草站/精装电梯/实用三房,荔山雅筑 -赤草,3室2厅 | 103.33平米 | 东南 | 精装 | 中楼层(共26层) | 2019年建 | 塔楼,2人关注 / 31天以前发布,107,"10,356元/平"
莱茵花园 精装3房  望江 彩光好 不望医院,敏捷莱茵花园 -荔城增江,3室2厅 | 94.49平米 | 西 | 精装 | 中楼层(共26层) | 2012年建 | 塔楼,1人关注 / 22天以前发布,128,"13,547元/平"
中高层南向！证够五年！格局方正！带产权车位！,保利东江首府 -新塘南,3室1厅 | 120.36平米 | 南 | 精装 | 中楼层(共32层) | 2012年建 | 塔楼,1人关注 / 18天以前发布,242,"20,107元/平"
此房格局方正实用，南北对流，近河堤 望流溪河,兴业海逸半岛 -江浦街,3室2厅 | 132.25平米 | 南 北 | 毛坯 | 高楼层(共9层)  | 板楼,1人关注 / 31天以前发布,126,"9,528元/平"
亚太二期此新房  看花园安静舒适大三房  随时可看房,亚太新城亚太银座二期 -新塘北,3室1厅 | 101.74平米 | 北 | 精装 | 中楼层(共17层)  | 塔楼,0人关注 / 26天以前发布,199,"19,560元/平"
证过5年，诚心出卖，中高层，产权清晰,锦绣新天地 -新塘南,3室1厅 | 118.48平米 | 北 | 精装 | 中楼层(共13层) | 2012年建 | 塔楼,1人关注 / 24天以前发布,160,"13,505元/平"
此房满五税费低，南北对流，户型方正，采光通透。,敏捷莱茵花园 -荔城增江,4室2厅 | 141.98平米 | 南 北 | 毛坯 | 高楼层(共24层) | 2012年建 | 塔楼,1人关注 / 23天以前发布,172,"12,115元/平"
金地香山湖 4室2厅 南 西南,金地香山湖 -永和,4室2厅 | 123.94平米 | 南 西南 | 精装 | 中楼层(共33层) | 2018年建 | 塔楼,2人关注 / 28天以前发布,145,"11,700元/平"
房子过5唯一，此房楼层高实用，采光充足，,力诚凯怡湾 -新塘南,3室2厅 | 106.06平米 | 南 北 | 精装 | 31层 | 2013年建 | 板楼,0人关注 / 20天以前发布,160,"15,086元/平"
岭南首府 3室2厅 南 北,岭南首府 -河滨北路,3室2厅 | 97.24平米 | 南 北 | 精装 | 高楼层(共13层) | 2007年建 | 塔楼,0人关注 / 17天以前发布,120,"12,341元/平"
地铁口南向三房，保养新静，小区环境舒适管理好,豪进山湖珺璟 -白江,3室2厅 | 94.79平米 | 南 | 精装 | 高楼层(共33层) | 2013年建 | 塔楼,0人关注 / 18天以前发布,230,"24,265元/平"
南北对流！中高层靓景！证够五年！该物业无欠款！,保利东江首府 -新塘南,3室1厅 | 123.77平米 | 南 北 | 精装 | 高楼层(共32层) | 2012年建 | 塔楼,1人关注 / 27天以前发布,255,"20,603元/平"
亚太新城 南向三房 满五唯一，税少，近地铁,亚太新城富华苑 -新塘北,3室2厅 | 93.7平米 | 南 | 精装 | 高楼层(共5层)  | 板楼,3人关注 / 30天以前发布,109,"11,633元/平"
近地铁 南向三房 中高楼层 无遮挡 视野好,新塘新世界花园万象苑 -沙村,3室2厅 | 94.23平米 | 南 | 简装 | 中楼层(共18层) | 2009年建 | 塔楼,6人关注 / 19天以前发布,190,"20,164元/平"
科教城板块 碧桂园城市花园3房精装 东南向 带车位,碧桂园城市花园漫绿苑 -朱村,3室2厅 | 79.54平米 | 东 | 精装 | 中楼层(共25层) | 2017年建 | 板塔结合,0人关注 / 23天以前发布,126,"15,842元/平"
南向三房两卫 户型方正   装修保养新  满五唯一,碧桂园凤凰城凤馨苑 -凤凰城,3室1厅 | 97.43平米 | 南 | 简装 | 低楼层(共18层) | 2002年建 | 塔楼,5人关注 / 30天以前发布,153,"15,704元/平"
凤凰城凤馨苑  三房两卫  位置安静  前无遮挡 靠门岗,碧桂园凤凰城凤馨苑 -凤凰城,3室2厅 | 93.58平米 | 北 | 精装 | 低楼层(共6层) | 2008年建 | 塔楼,2人关注 / 18天以前发布,138,"14,747元/平"
新塘地铁站。轻轨站500米亚太新城3房,亚太新城富丽园 -新塘北,3室2厅 | 110.7平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,5人关注 / 30天以前发布,110,"9,937元/平"
石滩第一城(增城-石滩镇)四期3栋,石滩第一城 -石滩镇,3室2厅 | 118.82平米 | 东北 | 精装 | 中楼层(共17层) | 2018年建 | 塔楼,1人关注 / 26天以前发布,93,"7,827元/平"
采光通风好 安静不吵 生活配套完善 交通便利,尚东阳光雅苑 -沙村,3室2厅 | 109平米 | 南 北 | 简装 | 高楼层(共30层) | 2011年建 | 塔楼,4人关注 / 28天以前发布,190,"17,432元/平"
南北对流3房，小区环境居住舒适！业主诚意放卖！,金地香山湖 -永和,3室2厅 | 108.1平米 | 南 | 毛坯 | 低楼层(共33层) | 2018年建 | 塔楼,2人关注 / 19天以前发布,104.5,"9,667元/平"
地理位置好，楼层适中，jia格有惊喜,锦绣新天地 -新塘南,4室2厅 | 188.42平米 | 南 | 毛坯 | 中楼层(共28层) | 2009年建 | 塔楼,1人关注 / 16天以前发布,259,"13,746元/平"
锦绣银苑江景房电梯满五年税费低有钥匙看房方便,锦绣银苑 -白江,2室2厅 | 81.81平米 | 南 | 精装 | 高楼层(共19层)  | 塔楼,0人关注 / 17天以前发布,138,"16,869元/平"
准电梯满五年，采光充足，配套设施齐全，交通便利,东兴苑 -番禺广场,3室1厅 | 81.16平米 | 北 | 其他 | 中楼层(共8层) | 1998年建 | 塔楼,0人关注 / 7天以前发布,200,"24,643元/平"
机场路乐嘉路 电梯高层两房 精装修 近地铁 满五年,春暖花园 -机场路,2室1厅 | 45.41平米 | 西南 | 精装 | 中楼层(共9层) | 1995年建 | 塔楼,1人关注 / 13天以前发布,138,"30,390元/平"
东南向，满五年唯一，税费少，视野开阔，刚需必看房,丽江花园丽波楼 -南浦,2室1厅 | 66平米 | 东南 | 简装 | 中楼层(共9层) | 1993年建 | 塔楼,0人关注 / 6天以前发布,180,"27,273元/平"
白云新城金兰花园 电梯南向三房 厅出阳台 带天台花园,广信金兰花园 -白云大道南,3室2厅 | 86.54平米 | 南 | 简装 | 高楼层(共9层) | 1998年建 | 塔楼,3人关注 / 13天以前发布,355,"41,022元/平"
盛世名门观云阁舒适三房，三梯四户，阳台望CBD商务区,新都盛世名门 -白江,3室2厅 | 102.15平米 | 北 | 精装 | 高楼层(共30层) | 2012年建 | 塔楼,0人关注 / 11天以前发布,200,"19,580元/平"
央企大社区  全南向高层看海看江，业主置换,越秀滨海珺城 -明珠湾,3室2厅 | 125.26平米 | 南 | 精装 | 高楼层(共23层) | 2011年建 | 塔楼,4人关注 / 15天以前发布,308,"24,589元/平"
恒骏花园 南向中高楼层 户型方正 满五唯一电梯房,恒骏花园 -京溪,3室1厅 | 93.54平米 | 东南 | 精装 | 9层 | 2002年建 | 塔楼,0人关注 / 11天以前发布,433,"46,291元/平"
五羊小区 东南三房 中楼层格局方正,五羊小区 -五羊新城,3室1厅 | 81.74平米 | 东南 | 简装 | 中楼层(共9层) | 1986年建 | 塔楼,1人关注 / 12天以前发布,468,"57,255元/平"
丽江花园丽字楼 方正三房 有平台 过五年,丽江花园丽茹楼 -南浦,3室1厅 | 88.1平米 | 西北 | 简装 | 低楼层(共9层) | 1993年建 | 塔楼,0人关注 / 8天以前发布,188,"21,340元/平"
青晖小区 刚需低层三房 地铁口  生活便利 商圈成熟,青晖小区 -旧区,3室1厅 | 68.68平米 | 西 | 简装 | 低楼层(共9层)  | 塔楼,1人关注 / 10天以前发布,82,"11,940元/平"
保利罗兰国际，南向三房，精装修，保养好,保利罗兰国际 -科学城,3室2厅 | 101.24平米 | 南 | 精装 | 中楼层(共33层) | 2016年建 | 塔楼,2人关注 / 9天以前发布,316,"31,161元/平"
碧桂园天玺湾 3室2厅 北,碧桂园天玺湾 -进港大道,3室2厅 | 97.28平米 | 北 | 精装 | 中楼层(共31层) | 2014年建 | 板塔结合,0人关注 / 7天以前发布,235,"24,158元/平"
泽德花苑内 横滘二路 封闭式小区 环境好 交通生活方便,横滘二路 -同德围,2室1厅 | 60.06平米 | 南 | 简装 | 中楼层(共9层)  | 塔楼,0人关注 / 6天以前发布,127,"21,146元/平"
云苑精装修 电梯大三房    户型方正,广园云苑新村 -景泰,3室1厅 | 77.66平米 | 南 北 | 精装 | 高楼层(共9层) | 1999年建 | 塔楼,2人关注 / 15天以前发布,238,"30,647元/平"
尚东阳光 南北对流三房 中间楼层 视野开阔,尚东阳光雅苑 -沙村,3室2厅 | 106.37平米 | 南 北 | 其他 | 中楼层(共32层) | 2011年建 | 塔楼,1人关注 / 12天以前发布,190,"17,863元/平"
春晖苑 稀有南向 三房2卫 电梯房,春晖苑(白云) -元下田,3室2厅 | 89.75平米 | 西南 | 简装 | 高楼层(共5层) | 2009年建 | 塔楼,0人关注 / 9天以前发布,350,"38,998元/平"
海珠北路 2室1厅 南,海珠北路 -西门口,2室1厅 | 36.71平米 | 南 | 简装 | 中楼层(共9层)  | 塔楼,0人关注 / 15天以前发布,133,"36,230元/平"
此房满五唯一，装修保养好，可拎包入住,新华路 -旧区,2室1厅 | 39.33平米 | 北 | 其他 | 高楼层(共5层)  | 暂无数据,0人关注 / 5天以前发布,40,"10,171元/平"
豪利花园 3室2厅 南,豪利花园 -镜湖大道,3室2厅 | 131.09平米 | 南 | 毛坯 | 中楼层(共12层) | 2005年建 | 塔楼,0人关注 / 10天以前发布,218,"16,630元/平"
花城悦翠园：房屋满两年，户型好，电梯，楼层好。,花城悦翠园 -花山镇,3室2厅 | 107.09平米 | 南 | 精装 | 高楼层(共9层)  | 塔楼,0人关注 / 8天以前发布,148,"13,821元/平"
重磅！珍贵G区一楼有hua园房源，可拎包入住，阔绰三房,棠德花苑 -棠下,3室1厅 | 60.58平米 | 东南 | 精装 | 低楼层(共9层) | 1997年建 | 塔楼,1人关注 / 9天以前发布,230,"37,967元/平"
精装修拎包入住，产权清晰没有按揭，刚需上车盘,江南新村 -市桥北,2室2厅 | 71.8平米 | 南 | 精装 | 中楼层(共8层) | 1998年建 | 塔楼,0人关注 / 6天以前发布,132,"18,385元/平"
中间楼层看花园，安静无噪音，业主诚心出,龙光峰景华庭 -科学城,3室2厅 | 93.87平米 | 东北 | 简装 | 低楼层(共18层) | 2009年建 | 塔楼,1人关注 / 9天以前发布,268,"28,463元/平"
满二 高层 东南望花园 配套完善,珠江金茂府 -广钢新城,4室2厅 | 172.8平米 | 东南 | 精装 | 高楼层(共24层)  | 塔楼,0人关注 / 10天以前发布,1200,"69,445元/平"
体委大院 南北三房 视野开阔  无遮挡 大院管理 环境好,体委大院 -东川路,3室1厅 | 82.89平米 | 南 | 简装 | 中楼层(共9层) | 1993年建 | 塔楼,0人关注 / 3天以前发布,500,"60,321元/平"
金融城美林海岸 高楼层实用2房 全新装修 拎包入住,美林海岸花园 -员村,2室1厅 | 53.23平米 | 西北 | 精装 | 16层 | 2004年建 | 塔楼,0人关注 / 8天以前发布,425,"79,843元/平"
云山居 3室2厅 西,云山居 -元下田,3室2厅 | 95.77平米 | 西 | 其他 | 低楼层(共6层) | 2000年建 | 塔楼,0人关注 / 8天以前发布,256,"26,731元/平"
致岭假日花园 二期正南向高层三房2卫 靓户型 看花园,致岭假日花园 -狮岭镇,3室2厅 | 107.39平米 | 南 | 精装 | 高楼层(共11层)  | 板塔结合,0人关注 / 7天以前发布,138,"12,851元/平"
云峰四期，望花园单边位，大三房大阳台，近地铁出口,云峰花园4期 -镜湖大道,3室2厅 | 103.07平米 | 北 | 毛坯 | 高楼层(共11层) | 2012年建 | 塔楼,0人关注 / 13天以前发布,205,"19,890元/平"
巴厘天地双阳台南北对流户型  居住环境舒适,人盛巴厘天地 -神岗镇,3室2厅 | 127平米 | 南 | 精装 | 中楼层(共17层) | 2012年建 | 塔楼,0人关注 / 1个月以前发布,130,"10,237元/平"
豪进山湖珺璟叠墅四代同堂，负一层还带150方私空间,豪进山湖珺璟 -白江,5室2厅 | 243.26平米 | 南 | 毛坯 | 低楼层(共3层) | 2011年建 | 塔楼,28人关注 / 4个月以前发布,510,"20,966元/平"
东方夏湾拿 5室2厅 西北,东方夏湾拿 -太平镇,5室2厅 | 144.29平米 | 西北 | 简装 | 3层  | 板塔结合 | 独栋别墅 ,1人关注 / 3个月以前发布,248,"17,188元/平"
流溪御景别墅，精装修，没入住，居住舒适,珠光流溪御景 -赤草,7室2厅 | 191.13平米 | 东南 | 精装 | 3层 | 2014年建 | 暂无数据,2人关注 / 1个月以前发布,326,"17,057元/平"
珠江壹城别墅，无按揭，格局户型好，双拼,珠江壹城 -神岗镇,5室3厅 | 354.57平米 | 东南 | 精装 | 2层  | 板塔结合 | 独栋别墅 ,3人关注 / 2个月以前发布,450,"12,692元/平"
誉山国际 全新装修别墅 未住过,合景誉山国际 -永和,4室2厅 | 181.09平米 | 南 | 精装 | 低楼层(共2层)  | 暂无数据,9人关注 / 3个月以前发布,480,"26,507元/平"
新康花园   复式带阁楼，配套设施齐全,新康花园 -白江,4室2厅 | 130.21平米 | 东南 南 | 精装 | 高楼层(共6层) | 2004年建 | 塔楼,69人关注 / 一年前发布,171,"13,133元/平"
低密度四房，南北对流，前后花园，交通便利。,雅居乐小院流溪 -赤草,4室2厅 | 132.54平米 | 南 | 精装 | 中楼层(共5层)  | 塔楼,0人关注 / 1个月以前发布,165,"12,450元/平"
新都盛世名门 3室1厅 南,新都盛世名门 -白江,3室1厅 | 118.13平米 | 南 | 毛坯 | 中楼层(共26层) | 2012年建 | 塔楼,1人关注 / 1个月以前发布,230,"19,471元/平"
本人带看过房子，比较清楚，有钥匙可随时联系我！,豪进山湖珺璟 -白江,5室2厅 | 208.33平米 | 东南 | 毛坯 | 中楼层(共28层) | 2011年建 | 塔楼,3人关注 / 一年前发布,370,"17,761元/平"
满五唯一，碧桂园稀有复式，南北对流,荔城碧桂园 -荔城西区,4室1厅 | 166.4平米 | 南 北 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,73人关注 / 一年前发布,183,"10,998元/平"
业主包增值税，南北对流靓三房双卫精装高层视野,汇东国际花园 -白江,3室1厅 | 105.55平米 | 南 | 精装 | 高楼层(共28层) | 2017年建 | 塔楼,2人关注 / 2个月以前发布,212,"20,086元/平"
新塘新康花园已加装电梯顶楼复式南北对流七房两卫,新康花园 -白江,7室2厅 | 129.83平米 | 南 北 | 精装 | 高楼层(共6层) | 2004年建 | 塔楼,57人关注 / 6个月以前发布,168,"12,940元/平"
白江地铁 别墅产品 片区配套成熟,新康花园 -白江,5室2厅 | 244.2平米 | 东南 东 南 西南 | 简装 | 3层 | 2003年建 | 塔楼 | 联排别墅 ,5人关注 / 3个月以前发布,398,"16,299元/平"
豪进山湖珺璟交通便利小区环境优美南北对流格局方正,豪进山湖珺璟 -白江,6室2厅 | 208.4平米 | 南 | 毛坯 | 中楼层(共8层) | 2011年建 | 塔楼,79人关注 / 一年前发布,398,"19,098元/平"
东方名都全新未住精装修四房满五年税费少看房方便,东方名都 -白江,4室2厅 | 107.14平米 | 南 | 精装 | 15层 | 2012年建 | 塔楼,73人关注 / 一年前发布,236,"22,028元/平"
一楼带园子的大三房，地铁物业，大型社区,新塘新世界花园嘉华苑 -沙村,3室1厅 | 103.43平米 | 东南 南 | 精装 | 低楼层(共7层) | 2000年建 | 塔楼,12人关注 / 31天以前发布,156,"15,083元/平"
豪进山湖珺璟，南向单位采光好，大五房,豪进山湖珺璟 -白江,5室1厅 | 211.78平米 | 东南 | 精装 | 低楼层(共28层) | 2011年建 | 塔楼,30人关注 / 9个月以前发布,410,"19,360元/平"
一线江景房 户型方正实用 保利物业,保利东江首府 -新塘南,5室2厅 | 217.75平米 | 南 | 精装 | 低楼层(共36层) | 2012年建 | 塔楼,9人关注 / 7个月以前发布,415,"19,059元/平"
金地荔湖城 三叠院 正南向　中空大厅　边位,金地荔湖城 -永和,4室2厅 | 169.35平米 | 南 | 精装 | 低楼层(共3层)  | 塔楼,55人关注 / 一年前发布,267.5,"15,796元/平"
盛景苑四房 装修保养好 交通便捷,新都盛世名门 -白江,4室2厅 | 176.38平米 | 南 | 精装 | 低楼层(共11层) | 2007年建 | 塔楼,25人关注 / 一年前发布,305,"17,293元/平"
