标题,开发商,房子信息,发布信息,售价/万,单价
尊域锦园 3室2厅 南 北,尊域锦园 -东港,3室2厅 | 105平米 | 南 北 | 其他 | 低楼层(共5层)  | 暂无数据,10人关注 / 11个月以前发布,95,"9,048元/平"
乐业景观小区 物业费低采光好交通便利,乐业景观小区 -南区,4室2厅 | 190平米 | 南 北 | 其他 | 高楼层(共6层)  | 板塔结合,2人关注 / 一年前发布,150,"7,895元/平"
满5唯一住房面积120，阁楼45，车库39，全部上证，,衢苑风荷人家 -南区,6室2厅 | 201.94平米 | 南 | 其他 | 高楼层(共6层)  | 板楼,5人关注 / 一年前发布,153,"7,577元/平"
亚美小区 2室2厅1卫 户型好 带车库,亚美小区 -南区,2室2厅 | 115平米 | 南 | 其他 | 中楼层(共6层)  | 板楼,3人关注 / 一年前发布,135,"11,740元/平"
楼层好，视野宽阔，采光充足，下月满五,世纪美林 -南区,3室2厅 | 91.91平米 | 南 北 | 其他 | 高楼层(共7层)  | 板楼,4人关注 / 一年前发布,135,"14,689元/平"
蓝天嘉苑小区环境好，适合老少兼可,三衢蓝天苑 -南区,3室2厅 | 129.74平米 | 南 北 | 其他 | 高楼层(共6层)  | 暂无数据,1人关注 / 一年前发布,152.8,"11,778元/平"
小区环境好，交通方便的格局，视野无遮挡，采光充足，,碧桂园城南印象 -南区,3室2厅 | 111.96平米 | 南 | 其他 | 高楼层(共17层)  | 塔楼,1人关注 / 一年前发布,182,"16,256元/平"
纯毛坯 楼层好 采光好 总价带车库 总价低,中央公园 -南区,3室2厅 | 92.03平米 | 南 | 其他 | 中楼层(共11层)  | 板楼,0人关注 / 一年前发布,210,"22,819元/平"
通和名都 架上一楼 双阳台  户型正气 南北通！,通和名都 -南区,2室2厅 | 105.3平米 | 南 | 其他 | 低楼层(共7层)  | 平房,11人关注 / 一年前发布,175,"16,620元/平"
机会只有一次！！！不看这套房子你会心痛,金都花园 -南区,3室2厅 | 142平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,2人关注 / 一年前发布,168,"11,831元/平"
汇丰花苑，空中别墅，实际可用180平以上,汇丰花苑 -南区,4室2厅 | 94平米 | 南 | 其他 | 高楼层(共6层)  | 板塔结合,0人关注 / 4个月以前发布,125,"13,298元/平"
东方玫瑰园 4室2厅 南 北,东方玫瑰园 -南区,4室2厅 | 220平米 | 南 北 | 其他 | 高楼层(共6层)  | 板楼,0人关注 / 17天以前发布,155,"7,046元/平"
凤翔苑 满五唯一 3室2厅2卫,碧桂园凤翔苑 -东港,3室2厅 | 130平米 | 南 | 其他 | 高楼层(共24层)  | 板楼,1人关注 / 一年前发布,140,"10,770元/平"
楼层好，视野宽阔，采光充足，无车无储，毛坯，满二年,云栖新语 -南区,4室2厅 | 119平米 | 南 | 毛坯 | 中楼层(共13层)  | 板楼,0人关注 / 6天以前发布,205,"17,227元/平"
地理位置优越，出行方便，配套设施齐全，生活方便,铭豪庄园 -沈家商圈,8室4厅 | 436.19平米 | 南 | 毛坯 | 低楼层(共2层)  | 暂无数据,2人关注 / 一年前发布,440,"10,088元/平"
铭豪庄园别墅 毛坯整栋共3层 带大院子大露台,铭豪庄园 -沈家商圈,8室4厅 | 438.51平米 | 东南 | 毛坯 | 低楼层(共2层)  | 暂无数据,6人关注 / 一年前发布,450,"10,263元/平"
联排别墅，地上三层，地下二层，前后花园，看房方便！,祥生湛景花涧樾 -南区,6室5厅 | 166平米 | 南 | 精装 | 低楼层(共3层)  | 暂无数据,4人关注 / 一年前发布,850,"51,205元/平"
金都花园  六楼带阁楼  满二,金都花园 -南区,5室3厅 | 221平米 | 南 北 | 其他 | 高楼层(共7层)  | 板楼,2人关注 / 一年前发布,185,"8,372元/平"
碧园小区170平方带露台60平、车库3室2厅2卫售152万。,碧园小区 -南区,4室3厅 | 170平米 | 南 东 | 简装 | 高楼层(共6层)  | 平房,3人关注 / 一年前发布,138,"8,118元/平"
小区环境好，配套齐全，交通方便，,衢州碧桂园凤栖苑 -东港,5室2厅 | 252平米 | 南 北 | 简装 | 3层  | 板塔结合 | 双拼别墅 ,6人关注 / 一年前发布,378,"15,000元/平"
铂金府邸 4室2厅 南 北,铂金府邸 -沈家商圈,4室2厅 | 192平米 | 南 北 | 其他 | 高楼层(共13层)  | 板楼,0人关注 / 1天以前发布,330,"17,188元/平"
世纪星辰 3室1厅 南 北,世纪星辰 -沈家商圈,3室1厅 | 93.11平米 | 南 北 | 其他 | 低楼层(共15层)  | 板楼,0人关注 / 15天以前发布,138,"14,822元/平"
印象东城小区 3室2厅 南 北,印象东城小区 -东港,3室2厅 | 101.61平米 | 南 北 | 毛坯 | 低楼层(共11层)  | 暂无数据,0人关注 / 9天以前发布,83,"8,169元/平"
2015年的次新小区不香吗--消防宿舍,消防队宿舍 -北区,3室1厅 | 85.32平米 | 北 南 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 2个月以前发布,228,"26,723元/平"
锦西苑小区 5室2厅 南 北,锦西苑小区 -西区,5室2厅 | 210.81平米 | 南 北 | 毛坯 | 高楼层(共7层)  | 塔楼,2人关注 / 一年前发布,318,"15,085元/平"
丰林小区 满五唯一  有阁楼 火车站万达都比较方便,丰林小区 -南区,2室2厅 | 72.88平米 | 南 | 精装 | 高楼层(共5层)  | 平房,4人关注 / 一年前发布,109,"14,957元/平"
丰林小区2-1-1-1  满五年  好楼层 两房朝南,丰林小区 -南区,2室1厅 | 82.36平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,5人关注 / 一年前发布,120,"14,571元/平"
电梯房边套户型 毛坯 4房2厅2卫带14平储藏间有窗,春江花园 -徐家坞,4室2厅 | 148.49平米 | 南 | 毛坯 | 低楼层(共13层)  | 板塔结合,0人关注 / 一年前发布,150,"10,102元/平"
老城区蛟池街 满五唯一免双税 实用面积大。,蛟池街 -北区,2室2厅 | 65.53平米 | 东 | 简装 | 高楼层(共6层)  | 暂无数据,4人关注 / 一年前发布,98,"14,955元/平"
出售沈家丹桂路二胎精装修四房出售,丹桂路 -沈家商圈,4室2厅 | 120平米 | 东 西 | 精装 | 中楼层(共5层)  | 暂无数据,2人关注 / 4个月以前发布,115,"9,584元/平"
东方魔方 1室1厅 南,东方魔方 -沈家商圈,1室1厅 | 59.6平米 | 南 | 精装 | 中楼层(共22层)  | 板塔结合,2人关注 / 一年前发布,52,"8,725元/平"
此房采光充足 通风性好，配套设施齐全，毛坯,世纪星辰 -沈家商圈,3室2厅 | 93.11平米 | 南 北 | 毛坯 | 中楼层(共11层)  | 板楼,0人关注 / 一年前发布,136,"14,607元/平"
府山公园脚下 宝鼎苑小区 四楼 大面积，三房,宝鼎苑 -北区,3室2厅 | 158平米 | 南 | 其他 | 中楼层(共7层)  | 板楼,1人关注 / 一年前发布,200,"12,659元/平"
中间楼层，视野开阔，采光好，精装修，,乐业景观小区 -南区,3室2厅 | 108.58平米 | 南 | 毛坯 | 中楼层(共6层)  | 板塔结合,4人关注 / 一年前发布,139,"12,802元/平"
碧桂园悦鑫府，南区品质小区，毛坯房,碧桂园悦鑫府 -南区,4室2厅 | 137.25平米 | 南 | 毛坯 | 中楼层(共11层)  | 板塔结合,0人关注 / 一年前发布,210,"15,301元/平"
公园3号 3室2厅 南 北,公园3号 -南区,3室2厅 | 95.23平米 | 南 北 | 精装 | 高楼层(共6层)  | 板塔结合,1人关注 / 一年前发布,220,"23,102元/平"
园丁小区6楼带阁楼带露台满五年,园丁小区 -南区,4室2厅 | 115.56平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,0人关注 / 2个月以前发布,148,"12,808元/平"
孕婴老幼：小区人文环境好 设施齐全,大乐园 -南区,2室2厅 | 38.78平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,11人关注 / 一年前发布,58,"14,957元/平"
自住精装修，视野宽阔，采光充足,亚美小区 -南区,2室2厅 | 51.15平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,26人关注 / 一年前发布,80,"15,641元/平"
电梯一梯两户、新小区城南马上可读、满二毛坯,碧桂园西溪宸府 -南区,3室2厅 | 110.77平米 | 南 北 | 毛坯 | 低楼层(共6层)  | 暂无数据,1人关注 / 11个月以前发布,165,"14,896元/平"
满2，税费成本低，采光足，独栋别墅，后花园做游泳池,滨江月亮湾 -西区,5室2厅 | 451平米 | 南 | 毛坯 | 3层  | 板楼,0人关注 / 一年前发布,1200,"26,608元/平"
长河绿江南 3室1厅 南 北,长河绿江南 -沈家商圈,3室1厅 | 97.76平米 | 南 北 | 毛坯 | 低楼层(共9层)  | 板楼,0人关注 / 14天以前发布,145.8,"14,915元/平"
乐业景观小区4-2-2，高层满5.单价低,乐业景观小区 -南区,4室2厅 | 168.7平米 | 南 北 | 简装 | 高楼层(共6层)  | 板塔结合,1人关注 / 一年前发布,175,"10,374元/平"
满五江景空中别墅，精装修双车位尽显奢华诚心置换,金都·西江月 -西区,5室3厅 | 291.38平米 | 南 北 | 精装 | 高楼层(共12层)  | 板塔结合,12人关注 / 一年前发布,620,"21,279元/平"
精装修，楼层好，采光充足，配套齐全,荷花西区 -南区,3室2厅 | 111平米 | 南 | 精装 | 高楼层(共7层)  | 板塔结合,4人关注 / 一年前发布,150,"13,514元/平"
荷花西区  3室2厅1卫   带车库   南北通透,荷花西区 -南区,3室2厅 | 144平米 | 南 北 | 其他 | 中楼层(共7层)  | 板塔结合,2人关注 / 一年前发布,170,"11,806元/平"
乐业景观稀有大平层错层 满五年精装,乐业景观小区 -南区,4室2厅 | 169.99平米 | 南 | 精装 | 低楼层(共6层)  | 板塔结合,2人关注 / 8个月以前发布,182,"10,707元/平"
"裕丰花园电梯8楼,上证153平,4室2厅2卫,独立单元,",裕豐花園 -南区,4室2厅 | 151.72平米 | 南 北 | 其他 | 中楼层(共13层)  | 板塔结合,4人关注 / 一年前发布,210,"13,842元/平"
府山别墅 边套排屋 精装修 共三层带车库,府山别墅 -北区,5室2厅 | 213.36平米 | 南 | 其他 | 3层  | 塔楼,5人关注 / 一年前发布,730,"34,215元/平"
楼层好采光复式使用面积大带储藏间精装修拎包入住,香榭丽舍 -南区,4室2厅 | 103.89平米 | 南 | 精装 | 高楼层(共12层)  | 板塔结合,2人关注 / 11个月以前发布,230,"22,139元/平"
此房满五唯一，格局好，交通便利，出门就公交,三衢路 -南区,3室2厅 | 122.13平米 | 南 | 精装 | 中楼层(共4层)  | 板楼,5人关注 / 一年前发布,138,"11,300元/平"
房东着急卖，价格可谈   带大车库  精装修,东港瑞城 -东港,3室1厅 | 91.77平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,2人关注 / 一年前发布,120,"13,077元/平"
东宸府小区，一个环境优美，保安24小时在岗的小区。,德信东宸 -沈家商圈,3室2厅 | 94.68平米 | 南 | 毛坯 | 中楼层(共11层)  | 板楼,2人关注 / 一年前发布,150,"15,843元/平"
亚美小区 4室2厅 南 北,亚美小区 -南区,4室2厅 | 103.55平米 | 南 北 | 其他 | 高楼层(共6层)  | 板楼,1人关注 / 一年前发布,162,"15,645元/平"
兴华西苑3-2-2，106+8满2，毛坯,兴华西苑 -南区,3室2厅 | 114平米 | 南 | 毛坯 | 中楼层(共6层)  | 平房,3人关注 / 一年前发布,199,"17,457元/平"
三衢世家4-2-1-1 118.00m² 220 万,三衢世家 -南区,4室2厅 | 181.9平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,2人关注 / 一年前发布,228,"12,535元/平"
金桂城市花园，自住精装，拎包入住,城市花园 -南区,3室2厅 | 146.36平米 | 南 北 | 精装 | 低楼层(共7层)  | 板塔结合,2人关注 / 一年前发布,150,"10,249元/平"
满五底复实用面积大，停车方便，诚心出售,港馨苑 -南区,3室2厅 | 170.18平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,1人关注 / 一年前发布,182,"10,695元/平"
兴华东区3房满5唯一，老装修可du。,兴华东区 -南区,3室2厅 | 91.01平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,4人关注 / 一年前发布,149,"16,372元/平"
边套户型 雨花坊错层 业主自住新精装 拎包入住,雨花坊 -南区,3室2厅 | 120.86平米 | 南 北 | 精装 | 低楼层(共6层)  | 板塔结合,1人关注 / 一年前发布,215,"17,790元/平"
金桂小区 全新精装修 高楼层拎包入住,金桂小区北区 -南区,3室2厅 | 134.56平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 一年前发布,149,"11,074元/平"
礼贤兴华，通荷都市带露台，阁楼层高高,通荷都市花园 -南区,5室2厅 | 206平米 | 南 北 | 精装 | 高楼层(共7层)  | 暂无数据,0人关注 / 2个月以前发布,190,"9,224元/平"
枫丹白露 鹿鸣 兴华 电梯花园洋房  采光好,枫丹白露 -南区,3室2厅 | 96.26平米 | 南 北 | 简装 | 中楼层(共5层)  | 平房,2人关注 / 一年前发布,268,"27,842元/平"
安居小区，自住精装，三房朝南，好楼层,安居小区 -南区,3室1厅 | 125.36平米 | 南 | 其他 | 中楼层(共7层)  | 板楼,3人关注 / 一年前发布,161,"12,844元/平"
新湖玫瑰园排屋，双车位带花园。,新湖玫瑰园 -西区,5室2厅 | 337平米 | 南 | 其他 | 3层  | 板塔结合 | 联排别墅 ,0人关注 / 1个月以前发布,720,"21,365元/平"
月亮湾雅园底复带花园 精装修房东急售 随时看房,滨江月亮湾 -西区,4室1厅 | 135平米 | 南 北 | 其他 | 低楼层(共6层)  | 板楼,1人关注 / 24天以前发布,415,"30,741元/平"
房东房子多，要卖掉房子另外铊资,世通华庭 -北区,4室2厅 | 165平米 | 南 | 简装 | 中楼层(共17层)  | 塔楼,3人关注 / 一年前发布,278,"16,849元/平"
祥生湛景观棠府5-2-2-3 166.00m²排屋，,祥生湛景观棠府 -西区,5室2厅 | 166平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 板楼,2人关注 / 一年前发布,980,"59,037元/平"
观棠府107方四房户型，舒适大客厅随你摆设，可看房,祥生湛景观棠府 -西区,4室2厅 | 107平米 | 西 | 其他 | 低楼层(共20层)  | 板楼,1人关注 / 一年前发布,305,"28,505元/平"
安居四期 顶楼带阁楼还带一个车库,荷花西区 -南区,4室2厅 | 167平米 | 南 | 其他 | 高楼层(共7层)  | 板塔结合,0人关注 / 一年前发布,172,"10,300元/平"
小区配套完善买菜购物都很方便有商场 菜场购物一体化,荷花西区 -南区,4室2厅 | 155平米 | 南 | 其他 | 高楼层(共7层)  | 板塔结合,0人关注 / 5个月以前发布,198,"12,775元/平"
未满2年，楼层好，前面无遮挡。视野开阔，户型方正。,祥生湛景观棠府 -西区,4室2厅 | 107平米 | 南 北 | 其他 | 高楼层(共20层)  | 板楼,3人关注 / 一年前发布,340,"31,776元/平"
配套设施齐全、视野开阔、采光充足。,中梁首府 -南区,5室2厅 | 147平米 | 南 | 其他 | 中楼层(共8层)  | 板楼,4人关注 / 10个月以前发布,360,"24,490元/平"
楼层好，视野宽阔，采光充足，配套设施齐全 交通便,园丁小区 -南区,4室2厅 | 139.9平米 | 南 北 | 其他 | 高楼层(共7层)  | 板塔结合,2人关注 / 9个月以前发布,160,"11,437元/平"
房东诚心出售，房子保养好，精装。,彩虹嘉苑 -南区,5室2厅 | 101.73平米 | 南 北 | 精装 | 中楼层(共8层)  | 板塔结合,1人关注 / 2个月以前发布,145,"14,254元/平"
祥生湛景花涧樾 6室3厅 南,祥生湛景花涧樾 -南区,6室3厅 | 169平米 | 南 | 其他 | 低楼层(共2层)  | 暂无数据,0人关注 / 1个月以前发布,850,"50,296元/平"
冠苑小区买卖房子是一种缘分，能认识到你也是一种缘分,冠苑小区 -南区,5室2厅 | 163平米 | 南 北 | 精装 | 高楼层(共5层)  | 板塔结合,4人关注 / 一年前发布,165,"10,123元/平"
