标题,开发商,房子信息,发布信息,售价/万,单价
新上好房，麦岛地铁站口，通透三居,天虹花园 -辛家庄,3室1厅 | 106.91平米 | 南 | 精装 | 中楼层(共7层) | 1997年建 | 板楼,1人关注 / 31天以前发布,307,"28,716元/平"
湖景电梯洋房，诚意出售，看房有钥匙，双南卧大套三,卓越蔚蓝群岛 -女姑,3室2厅 | 125.35平米 | 南 北 | 精装 | 中楼层(共9层) | 2013年建 | 板楼,2人关注 / 30天以前发布,150,"11,967元/平"
满五年唯一.四南向.格局好.诚意出售.有车位单独卖,中海国际社区朗园 -枣儿山,3室2厅 | 93.13平米 | 南 | 毛坯 | 27层 | 2013年建 | 板楼,2人关注 / 31天以前发布,218,"23,409元/平"
南北通透 户型好 楼层好 视野开阔 采光好 配套完善,融创都会中心 -下王埠,3室2厅 | 104.04平米 | 南 北 | 精装 | 高楼层(共28层) | 2020年建 | 板楼,3人关注 / 28天以前发布,255,"24,510元/平"
金沙滩壹号品质社区 带车位 精装两居  满五唯一无个税,亚德里亚海湾 -金沙滩,2室2厅 | 97.83平米 | 南 | 精装 | 低楼层(共35层) | 2012年建 | 板楼,2人关注 / 22天以前发布,143,"14,618元/平"
鲁能公馆  精装套三 价位嘎嘎的  所见即所得都带着,鲁能公馆 -即墨创智新区,3室2厅 | 116.94平米 | 南 | 精装 | 低楼层(共14层)  | 暂无数据,1人关注 / 18天以前发布,157,"13,426元/平"
财富公寓7楼采光好，楼层好，精装修，满五唯一,财富公寓 -阜安,3室2厅 | 114.9平米 | 南 北 | 精装 | 低楼层(共27层)  | 板塔结合,0人关注 / 20天以前发布,99,"8,617元/平"
杭州花园套三，多层商品房，好楼层，园林景观，公摊小,杭州花园(市北) -海云庵,3室2厅 | 88.36平米 | 南 北 | 简装 | 中楼层(共5层) | 2006年建 | 板楼,2人关注 / 23天以前发布,185,"20,938元/平"
江山瑞城新上 好楼层 业主急售 看房方便,江山瑞城 -江山南路,3室2厅 | 133.39平米 | 南 北 | 简装 | 中楼层(共24层) | 2009年建 | 板楼,3人关注 / 24天以前发布,230,"17,243元/平"
划拨土地 好楼层采光 配套齐全 元宝户型,北江路小区 -香江路,3室2厅 | 110.95平米 | 南 北 | 简装 | 低楼层(共6层) | 2001年建 | 板楼,0人关注 / 29天以前发布,165,"14,872元/平"
元宝套三 自住精装 好楼层 好位置 准2号线地铁口,伟东幸福之城一期 -下王埠,3室2厅 | 133.45平米 | 南 北 | 精装 | 高楼层(共16层) | 2009年建 | 板楼,0人关注 / 19天以前发布,299,"22,406元/平"
精装修拎包入住，全屋品牌用料考究，幼·小初不用接,融创维多利亚湾 -黄岛港,4室2厅 | 124.78平米 | 南 北 | 精装 | 低楼层(共34层) | 2019年建 | 板楼,7人关注 / 22天以前发布,126,"10,098元/平"
高新区 套三双卫 视野无遮挡 全天采光 小区绿化40%,雨润星雨华府 -高新区,3室2厅 | 119.58平米 | 南 北 | 毛坯 | 高楼层(共25层)  | 板楼,3人关注 / 21天以前发布,108,"9,032元/平"
业主年底之前想卖掉 精装修高楼层采光好 有钥匙看房,领秀珊瑚湾尚院 -高新区,2室2厅 | 113.18平米 | 南 北 | 精装 | 高楼层(共27层)  | 板楼,0人关注 / 26天以前发布,112,"9,896元/平"
浮山前领世华府元宝户型大套三，看花园，带车位,领世华府 -雕塑园,3室2厅 | 175.77平米 | 南 | 精装 | 中楼层(共10层) | 2008年建 | 板楼,1人关注 / 25天以前发布,875,"49,781元/平"
香江路精装套二，元宝户型，带家具家电，诚心出售,千禧银杏苑 -江山南路,2室2厅 | 88.64平米 | 南 | 精装 | 中楼层(共24层) | 2014年建 | 板楼,0人关注 / 26天以前发布,139,"15,682元/平"
诚心出售 唐岛湾 龙城御苑 套二 中间楼层,龙城御苑 -唐岛湾,2室2厅 | 95.44平米 | 南 | 简装 | 中楼层(共26层) | 2012年建 | 板楼,0人关注 / 30天以前发布,178,"18,651元/平"
三室两厅方正全明视野采光好边户无连廊有20万差额税,金水龙泽苑东区 -十梅庵,3室2厅 | 86.79平米 | 南 | 简装 | 中楼层(共22层) | 2015年建 | 板楼,1人关注 / 30天以前发布,108,"12,444元/平"
高品质居家装修 采光视野好！生活便利！！,融创维多利亚湾 -黄岛港,3室2厅 | 106.5平米 | 南 北 | 精装 | 低楼层(共34层) | 2016年建 | 板楼,1人关注 / 30天以前发布,88,"8,263元/平"
海尔悦湖兰庭 精装 高楼层 看山看海 风景好 全明通透,海尔悦湖兰庭 -江山南路,3室2厅 | 88.75平米 | 南 北 | 精装 | 高楼层(共27层) | 2017年建 | 板楼,3人关注 / 30天以前发布,127,"14,310元/平"
新上好房 金沙滩 海景 精装修未住 御海首府 好楼层,御海首府 -金沙滩,3室2厅 | 130.98平米 | 南 | 精装 | 中楼层(共22层) | 2015年建 | 板楼,2人关注 / 25天以前发布,246,"18,782元/平"
中间楼层，大楼间距，采光好，视野好，总价低,融创维多利亚湾 -黄岛港,3室2厅 | 95.57平米 | 北 南 | 简装 | 低楼层(共34层) | 2016年建 | 板楼,2人关注 / 15天以前发布,73,"7,639元/平"
奢华精装修，全明边户，花园景观，大楼间距，采光好,融创维多利亚湾 -黄岛港,3室2厅 | 119.49平米 | 南 | 精装 | 低楼层(共34层) | 2016年建 | 板楼,4人关注 / 16天以前发布,113,"9,457元/平"
新上 江山瑞城 采光视野好 双卫精装少住有车位钥匙看,江山瑞城 -江山南路,3室2厅 | 134.49平米 | 南 北 | 精装 | 中楼层(共23层) | 2007年建 | 板楼,4人关注 / 10天以前发布,238,"17,697元/平"
此房全明户型，采光充足，有个税，全封闭小区,中海熙岸 -海王路,2室1厅 | 88.39平米 | 南 北 | 毛坯 | 高楼层(共33层)  | 板楼,1人关注 / 14天以前发布,115,"13,011元/平"
绿城蓝庭 满五年唯一南北通透大套三 有车位储藏室,绿城理想之城-蓝庭E区 -绿城,3室2厅 | 156.19平米 | 东南 北 | 简装 | 高楼层(共10层) | 2009年建 | 板楼,8人关注 / 15天以前发布,350,"22,409元/平"
美林居，低总价，全明户型，南北通透，满五唯一,天一畔城美林居 -隐珠,2室1厅 | 92.52平米 | 南 北 | 简装 | 高楼层(共18层) | 2014年建 | 板塔结合,0人关注 / 4天以前发布,74,"7,999元/平"
闽江路 满五唯一 位置好 户型方正 精装修,闽江路 -闽江路,2室2厅 | 79.86平米 | 南 北 | 精装 | 高楼层(共8层) | 1998年建 | 板楼,2人关注 / 16天以前发布,158,"19,785元/平"
如东路 一楼带正规院子  楼间距大 采光好,如东路 -新贵都,2室1厅 | 57.36平米 | 南 | 简装 | 低楼层(共7层) | 1996年建 | 板楼,3人关注 / 7天以前发布,145,"25,279元/平"
天目山路 地铁口精装修 套二 全天采光 房子保持的很好,怡和嘉园南区 -薛家岛,2室1厅 | 87.45平米 | 南 | 精装 | 低楼层(共18层) | 2011年建 | 板楼,1人关注 / 6天以前发布,101,"11,550元/平"
宁夏路地铁口，一楼带院，通透套三，看房有钥匙,金湖路 -新贵都,3室1厅 | 101.22平米 | 南 北 | 简装 | 低楼层(共8层) | 1993年建 | 板塔结合,4人关注 / 8天以前发布,218,"21,538元/平"
前排不挡光 采光好 居家装修 有地下车位  卖房意向好,新城香溢紫郡二期 -世园会,3室1厅 | 87.85平米 | 南 北 | 精装 | 低楼层(共34层) | 2018年建 | 板楼,1人关注 / 11天以前发布,175,"19,921元/平"
次新小区！凭海临风，毛坯套三，楼前小广场 视野好,山钢建设凭海临风三期 -两河,3室2厅 | 99.29平米 | 南 | 毛坯 | 低楼层(共32层)  | 暂无数据,0人关注 / 9天以前发布,105,"10,576元/平"
前排看海 好楼层 采光好 视野好 南北通透毛坯套二,银盛泰▪星海城二期 -六中,2室2厅 | 81.22平米 | 南 北 | 毛坯 | 中楼层(共17层)  | 板楼,0人关注 / 4天以前发布,96,"11,820元/平"
顶加阁， 平层的单价，地铁150米，业主人很好，钥匙,芝泉山庄 -湛山,3室2厅 | 105.21平米 | 南 北 | 精装 | 高楼层(共7层) | 1997年建 | 板楼,13人关注 / 4个月以前发布,375,"35,643元/平"
精装一楼带院 动静分离的户型 地势高 采光好,和达玺悦 -世园会,3室2厅 | 98.46平米 | 南 | 精装 | 低楼层(共13层) | 2018年建 | 板楼,16人关注 / 6个月以前发布,385,"39,103元/平"
中铁阅里上叠别墅，位置好带大露台，户型采光好环境好,中铁世博城阅里 -世纪大道,3室2厅 | 135.01平米 | 南 北 | 毛坯 | 高楼层(共4层)  | 板楼,4人关注 / 3个月以前发布,222,"16,444元/平"
颐山源墅 唯一在售大平墅 有钥匙  元气未动大毛坯,颐山源墅 -雕塑园,4室3厅 | 396.31平米 | 南 北 | 毛坯 | 中楼层(共5层) | 2014年建 | 板楼,204人关注 / 一年前发布,2300,"58,036元/平"
青岛小镇双拼别墅 300平院子 360平 业主诚心急售,青岛小镇岚山 -东方影都,4室3厅 | 359.59平米 | 南 | 毛坯 | 3层  | 暂无数据 | 联排别墅 ,7人关注 / 2个月以前发布,695,"19,328元/平"
业主急售！急售！卡地亚祥园  毛胚套三,蓝海湾卡地亚 -世纪大道,3室2厅 | 107.11平米 | 南 北 | 毛坯 | 低楼层(共6层)  | 板塔结合,11人关注 / 6个月以前发布,155,"14,472元/平"
联排别墅 诚心出售，采光视野好有院子,世茂玲珑台 -高新区,3室2厅 | 199.61平米 | 南 北 | 毛坯 | 3层 | 2014年建 | 板楼 | 联排别墅 ,15人关注 / 一年前发布,305,"15,280元/平"
精装修顶加阁 公摊小 楼间距大 视野好地铁1号线,合泰苑小区 -闫家山,6室2厅 | 99.13平米 | 南 北 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,0人关注 / 1个月以前发布,210,"21,185元/平"
海上嘉年华  精装套四未住  海景房  有车位,海上嘉年华 -石油大学,4室2厅 | 224.29平米 | 南 北 | 精装 | 中楼层(共22层) | 2014年建 | 板楼,0人关注 / 1个月以前发布,415,"18,503元/平"
高层顶复，小区就两套，业主诚售，采光好，带车位,万科如园 -世园会,6室2厅 | 248.8平米 | 南 北 | 精装 | 高楼层(共27层) | 2018年建 | 板楼,11人关注 / 11个月以前发布,545,"21,906元/平"
新上！M1地铁口，东户三居室，毛坯未住，可看海！,怡情海岸 -安子片区,3室2厅 | 119.35平米 | 南 北 | 毛坯 | 高楼层(共28层) | 2012年建 | 板楼,7人关注 / 3个月以前发布,149,"12,485元/平"
灵山湾套三元宝户型  业主精装未住  随时看房,云龙港湾 -东方影都,3室2厅 | 135平米 | 南 | 简装 | 低楼层(共26层) | 2016年建 | 板楼,5人关注 / 2个月以前发布,155,"11,482元/平"
天泰馥香谷一期复式，五个卧室，带私家花园带独立车库,天泰馥香谷一期 -雕塑园,5室3厅 | 246.29平米 | 南 北 | 精装 | 低楼层(共4层) | 2004年建 | 板楼,2人关注 / 1个月以前发布,1198,"48,642元/平"
东方影都旁 联排别墅 带大院子 带负一层 带车位,世茂诺沙湾二期三期 -东方影都,6室2厅 | 234.24平米 | 南 | 精装 | 3层 | 2016年建 | 板楼 | 联排别墅 ,6人关注 / 4个月以前发布,657,"28,049元/平"
精装修50万，顶楼加阁楼，元宝户型,江山丽城 -江山南路,3室2厅 | 129平米 | 南 | 精装 | 高楼层(共26层) | 2017年建 | 板楼,33人关注 / 7个月以前发布,299,"23,179元/平"
联排中间户，精装修，南北花园80平位置好，带车库。,百通香溪庭院 -夏庄,5室2厅 | 198.14平米 | 南 | 精装 | 4层 | 2010年建 | 板楼 | 联排别墅 ,9人关注 / 2个月以前发布,300,"15,141元/平"
联排中间户，精装修，南北院 顶楼楼台可观山。环境好,银盛泰德郡 -惜福镇,4室2厅 | 206.75平米 | 东南 南 | 精装 | 1层  | 板楼 | 联排别墅 ,4人关注 / 3个月以前发布,298,"14,414元/平"
实用套三，南边是别墅，视野开阔，诚意出售,金科阳光美镇 -上马,3室1厅 | 100.17平米 | 南 | 毛坯 | 中楼层(共28层)  | 板楼,1人关注 / 8天以前发布,78,"7,787元/平"
店长推荐好房源 此价包车位！精装修及拎包入住！,盛世福邸 -保税区,3室2厅 | 119.99平米 | 南 北 | 精装 | 高楼层(共26层) | 2017年建 | 板楼,1人关注 / 6天以前发布,195,"16,252元/平"
急售万科 套二 精装修 诚心出售随时看房,万科桃花源二期 -家佳源,2室1厅 | 78.22平米 | 南 | 精装 | 高楼层(共17层)  | 暂无数据,1人关注 / 4天以前发布,100,"12,785元/平"
鑫江水青木华 2室1厅 南,鑫江水青木华 -东方城,2室1厅 | 79.67平米 | 南 | 精装 | 低楼层(共6层) | 2012年建 | 板楼,2人关注 / 14天以前发布,108,"13,556元/平"
宝应路 台湛路 套一厅 网上一楼 户型方正 价格可议,宝应路 -镇江路,1室1厅 | 40.87平米 | 西 北 | 简装 | 低楼层(共7层) | 1997年建 | 板楼,1人关注 / 8天以前发布,62,"15,171元/平"
智慧之城精装套二，免双税，公摊小，得房率高,智慧之城一期 -惜福镇,2室2厅 | 90.86平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,6人关注 / 12天以前发布,83,"9,135元/平"
区政府旁  卓^越品质 机关西部 精装套二,卓越西海岸 -六中,2室2厅 | 90.93平米 | 南 北 | 精装 | 低楼层(共40层) | 2014年建 | 板楼,0人关注 / 15天以前发布,101,"11,108元/平"
带车位，带车位，诚心出售，精装两年，看房有钥匙！,福瀛锦绣前城 -薛家岛,2室1厅 | 89.22平米 | 南 北 | 精装 | 中楼层(共29层) | 2008年建 | 板楼,0人关注 / 15天以前发布,135,"15,132元/平"
诚意卖房 中高楼层视野采光都很好 拎包入住 随时看房,毛公地社区 -世园会,2室1厅 | 63.14平米 | 南 | 精装 | 中楼层(共29层) | 2013年建 | 板楼,0人关注 / 8天以前发布,106,"16,789元/平"
看白沙河 满五年唯一，楼层好，视野宽阔，采光充足,卓越蔚蓝群岛 -女姑,2室1厅 | 79.96平米 | 南 | 精装 | 高楼层(共25层) | 2016年建 | 板楼,0人关注 / 12天以前发布,98,"12,257元/平"
新上房源 千禧龙花园 精装小套一 总价低 拎包入住,千禧龙花园 -唐岛湾,1室1厅 | 36.95平米 | 西 | 精装 | 低楼层(共21层) | 2009年建 | 塔楼,0人关注 / 5天以前发布,64,"17,321元/平"
业主诚心出售，采光好，公摊小，价格美丽,虎山路 -李村公园,2室2厅 | 63.16平米 | 南 北 | 简装 | 中楼层(共5层) | 1998年建 | 板楼,0人关注 / 11天以前发布,86,"13,617元/平"
影都商圈星光岛 杜鹃园 精装修通透套二前排好楼层,星光岛杜鹃园 -东方影都,2室2厅 | 85.03平米 | 南 北 | 精装 | 低楼层(共34层) | 2017年建 | 板楼,0人关注 / 8天以前发布,97,"11,408元/平"
精装紧凑套二 北卧室不在产证之上,和达璟城玲珑 -世园会,2室2厅 | 59.43平米 | 南 北 | 精装 | 28层  | 板楼,0人关注 / 13天以前发布,139,"23,389元/平"
新上顶加阁，阁楼利用率高，业主诚意出售，看房方便,书香门第 -石老人,6室3厅 | 146.85平米 | 南 北 | 精装 | 高楼层(共5层) | 2007年建 | 板楼,4人关注 / 31天以前发布,580,"39,497元/平"
绿城岘山花城 精装修 位置好采光好,绿城岘山花城 -即墨城西,4室2厅 | 140.09平米 | 南 北 | 精装 | 低楼层(共18层) | 2018年建 | 板楼,0人关注 / 16天以前发布,225,"16,062元/平"
精装修，业主自住看房提前预约。,中交阳光屿岸 -夏庄,3室1厅 | 89.54平米 | 南 北 | 精装 | 中楼层(共14层)  | 板楼,0人关注 / 10天以前发布,106,"11,839元/平"
桃源居西区 好楼层 户型方正 南北通风 不临街 急售！,桃源居西区 -家佳源,3室1厅 | 99.76平米 | 南 北 | 精装 | 中楼层(共14层) | 2007年建 | 板楼,0人关注 / 15天以前发布,113,"11,328元/平"
精装修 大套三干净整洁 大阳台20平 附带车库,侨园华城 -即墨城西,3室2厅 | 98平米 | 南 北 | 精装 | 低楼层(共5层)  | 板塔结合,0人关注 / 16天以前发布,95,"9,694元/平"
双地铁M3M4  精装修 多层套三 中间楼层 采光视野好,芙蓉花园 -福安,3室1厅 | 88.34平米 | 南 北 | 精装 | 中楼层(共6层) | 2002年建 | 板楼,0人关注 / 11天以前发布,220,"24,904元/平"
薛家岛多层带储藏室，业主诚心卖，户型方正，公摊小,八一小区 -薛家岛,2室2厅 | 87.27平米 | 南 北 | 简装 | 中楼层(共8层) | 2002年建 | 板楼,0人关注 / 14天以前发布,95,"10,886元/平"
经典小套三精装修，楼层佳视野好，南北通风，观景房。,卓越蔚蓝群岛 -女姑,3室2厅 | 87.88平米 | 南 | 精装 | 高楼层(共24层) | 2016年建 | 板楼,0人关注 / 12天以前发布,112,"12,745元/平"
尊邸前排户型方正小区配套设施齐全,宝龙中央尊邸 -即墨古城,3室2厅 | 124.66平米 | 北 南 | 精装 | 中楼层(共32层) | 2012年建 | 板楼,0人关注 / 12天以前发布,125,"10,028元/平"
中南世纪城新上居家套二   总价低  楼层好  诚意出售,中南世纪城三期 -十梅庵,2室2厅 | 79.39平米 | 南 北 | 精装 | 高楼层(共30层) | 2017年建 | 板楼,1人关注 / 6天以前发布,130,"16,375元/平"
哇偶眼前一亮！洋房！品质装修 好楼层 诚心出售,唐岛金湾 -石油大学,3室2厅 | 141.27平米 | 南 | 精装 | 中楼层(共4层) | 2012年建 | 板塔结合,1人关注 / 15天以前发布,490,"34,686元/平"
视野开阔 交通便利 看白沙河 精装修 拎包入住，便宜,卓越蔚蓝群岛 -女姑,3室1厅 | 109.92平米 | 南 北 | 精装 | 高楼层(共11层) | 2015年建 | 板楼,0人关注 / 9天以前发布,139,"12,646元/平"
精装修诚意出售，产权清晰，看房方便 ，南北通透,卓越蔚蓝群岛 -女姑,3室2厅 | 87.62平米 | 南 北 | 精装 | 中楼层(共11层) | 2016年建 | 板楼,0人关注 / 11天以前发布,116,"13,239元/平"
满五唯一 南北通透 总价低 单价低,实验小区 -四方实验小区,3室0厅 | 75.94平米 | 南 北 | 精装 | 高楼层(共7层) | 1991年建 | 板楼,2人关注 / 3天以前发布,86,"11,325元/平"
紫城御都东区精装套三，装修未住，好楼层，诚心出售,紫城御都东区 -胶州新城区,3室2厅 | 109.42平米 | 南 | 精装 | 高楼层(共32层)  | 塔楼,0人关注 / 15天以前发布,97.5,"8,911元/平"
唐岛金湾  墅区洋房  好地段  套三双卫全明户型通透,唐岛金湾 -石油大学,3室2厅 | 145.51平米 | 南 北 | 精装 | 下叠(共5层) | 2011年建 | 板塔结合 | 叠拼别墅 ,2人关注 / 15天以前发布,526,"36,149元/平"
浮山后二区套二厅，全明户型，楼座位置好，不靠路安静,浮山后二小区 -浮山后,2室1厅 | 85.42平米 | 东 东南 西北 | 精装 | 中楼层(共7层) | 1998年建 | 板楼,0人关注 / 6天以前发布,180,"21,073元/平"
中海熙岸 海景房 70产权精装套二 小高凤凰层 海王路,中海熙岸 -海王路,2室2厅 | 86.45平米 | 南 北 | 精装 | 高楼层(共22层)  | 板楼,0人关注 / 11天以前发布,118,"13,650元/平"
市北 宜昌馨苑 房东诚心出售 价格可议 随时看,宜昌馨园 -海云庵,2室1厅 | 92.74平米 | 南 北 | 精装 | 低楼层(共32层) | 2010年建 | 板楼,0人关注 / 4天以前发布,157,"16,930元/平"
辛安致远旁 精装婚房套三  有钥匙随时看房,新华锦锦色漫山 -科技大学,3室2厅 | 96.61平米 | 南 北 | 精装 | 高楼层(共11层)  | 暂无数据,0人关注 / 6天以前发布,109,"11,283元/平"
店长力推好房！开发商统一精装 未住 业主急售 ！,北京城建龙樾湾 -东李,3室2厅 | 107.54平米 | 南 北 | 精装 | 中楼层(共26层) | 2019年建 | 板楼,1人关注 / 7天以前发布,269,"25,014元/平"
万科金域华府 精装套三 元宝户型 南北通透 带车位,万科金域华府 -城阳立交,3室2厅 | 94.33平米 | 南 北 | 精装 | 中楼层(共15层) | 2018年建 | 板楼,1人关注 / 26天以前发布,163,"17,280元/平"
电梯房次顶楼 通透格局 免双税 免房维,弘通星座 -城阳实验二小,2室2厅 | 104.74平米 | 南 | 其他 | 高楼层(共12层) | 2005年建 | 板楼,2人关注 / 29天以前发布,105,"10,025元/平"
新上榉林山，正规套二双厅，南北通风，封闭小区带车位,龙潭路 -榉林公园,2室2厅 | 69.57平米 | 南 | 精装 | 低楼层(共7层) | 1997年建 | 板楼,1人关注 / 22天以前发布,155,"22,280元/平"
中间楼层，满五年唯一，看房方便,百通馨苑一区 -下王埠,3室1厅 | 92.98平米 | 南 北 | 简装 | 中楼层(共6层) | 2005年建 | 板楼,0人关注 / 23天以前发布,179,"19,252元/平"
青岛小镇叠拼30万精装修，拎包入住，带车位,青岛小镇林溪东区 -东方影都,2室1厅 | 101.7平米 | 南 北 | 精装 | 上叠(共4层) | 2018年建 | 板楼 | 叠拼别墅 ,3人关注 / 26天以前发布,178,"17,503元/平"
新上房源和达璟城，套三精装未住，中间楼层。光线好。,和达璟城翡翠 -世园会,3室2厅 | 89.05平米 | 南 | 精装 | 高楼层(共21层) | 2017年建 | 板楼,1人关注 / 26天以前发布,206,"23,134元/平"
次新小区 套三双卫 小高层 公摊小 配套齐全 交通方便,山钢建设凭海临风三期 -两河,3室2厅 | 117.82平米 | 南 北 | 毛坯 | 低楼层(共17层)  | 暂无数据,0人关注 / 16天以前发布,129,"10,949元/平"
次顶楼采光好  精装套二 拎包入住 满五年唯一,青岛印象湾 -东方城,2室2厅 | 85.87平米 | 南 北 | 精装 | 高楼层(共14层) | 2018年建 | 板楼,4人关注 / 17天以前发布,142,"16,537元/平"
海上嘉年华 空中别墅  业主诚心出售 静待有缘人。,海上嘉年华 -石油大学,4室1厅 | 225.54平米 | 南 北 | 其他 | 中楼层(共17层) | 2014年建 | 板楼,3人关注 / 29天以前发布,405,"17,957元/平"
多层洋房 公摊低 南北通透 满五年唯一,青岛印象湾 -东方城,2室1厅 | 95.73平米 | 南 北 | 精装 | 中楼层(共5层) | 2015年建 | 板楼,2人关注 / 22天以前发布,144.9,"15,137元/平"
磊鑫伊顿阳光双南卧，精装修套三，装修保持的很好！,磊鑫伊顿阳光 -东方城,3室2厅 | 91.61平米 | 南 | 精装 | 高楼层(共18层) | 2015年建 | 板楼,1人关注 / 28天以前发布,143,"15,610元/平"
