标题,开发商,房子信息,发布信息,售价/万,单价
星英半岛 毛坯百变空间 南北对流 通透 有钥匙看房方便,星英半岛 -陈村,3室2厅 | 89.16平米 | 东南 | 毛坯 | 中楼层(共32层) | 2016年建 | 塔楼,1人关注 / 28天以前发布,158,"17,721元/平"
桃花源记大3房 中低层 看花园有大阳台 业主急售,海逸桃花源记 -松岗,3室2厅 | 105.8平米 | 北 | 精装 | 低楼层(共32层) | 2019年建 | 塔楼,2人关注 / 30天以前发布,127,"12,004元/平"
中海万锦公馆 三房 满两年16x万成本 给价就卖！,中海万锦公馆 -伦教,3室2厅 | 100.3平米 | 西南 | 精装 | 低楼层(共32层) | 2019年建 | 塔楼,2人关注 / 21天以前发布,160,"15,953元/平"
高明西江新城 君御海城 望智湖 价格低 游艇广场,君御海城 -荷城,3室2厅 | 135.59平米 | 西南 | 毛坯 | 32层 | 2015年建 | 塔楼,0人关注 / 21天以前发布,83,"6,122元/平"
万科又一城.，地铁口精装3房，满2.南北对流.视野开阔,万科又一城 -南庄,3室1厅 | 93.16平米 | 南 北 | 精装 | 中楼层(共32层)  | 塔楼,1人关注 / 19天以前发布,126,"13,526元/平"
融创熙园 3室2厅 南,融创熙园 -乐平,3室2厅 | 90.69平米 | 南 | 精装 | 低楼层(共17层)  | 暂无数据,0人关注 / 29天以前发布,58,"6,396元/平"
南庄地铁口旧城区 楼梯房 户型方正实用率高 随时约看,永豊 -南庄,3室2厅 | 122.5平米 | 南 北 | 简装 | 高楼层(共9层)  | 暂无数据,2人关注 / 25天以前发布,58,"4,735元/平"
星英半岛 89平四房 南北对流 精装修 随时可看房,星英半岛 -陈村,3室2厅 | 89.18平米 | 南 | 精装 | 中楼层(共32层) | 2016年建 | 塔楼,1人关注 / 27天以前发布,165,"18,502元/平"
绿岛湖涟岸花园望湖单位出售，中高楼层，景观好；,涟岸 -绿岛湖,3室2厅 | 146.29平米 | 北 | 毛坯 | 32层 | 2017年建 | 塔楼,0人关注 / 23天以前发布,175,"11,963元/平"
中海锦城南北对流 过五  装修保养好  安静不吵采光好,中海锦城国际花园 -千灯湖,3室2厅 | 125.01平米 | 南 | 精装 | 33层 | 2015年建 | 平房,0人关注 / 17天以前发布,300,"23,999元/平"
此房户型方正，南  向光线充足.,依云曦城花苑三期 -狮山,4室2厅 | 148.07平米 | 南 | 毛坯 | 高楼层(共32层) | 2016年建 | 塔楼,0人关注 / 29天以前发布,245,"16,547元/平"
《奇货可居》明都广场精装3房拎包入住，业主诚意出售,明都广场 -荷城,3室1厅 | 102.14平米 | 东南 南 | 精装 | 中楼层(共8层)  | 暂无数据,1人关注 / 29天以前发布,45,"4,406元/平"
雅居乐雅湖半岛，户型方正 采光充足,雅居乐雅湖半岛 -云东海街道,3室1厅 | 94.44平米 | 南 | 毛坯 | 高楼层(共33层)  | 塔楼,1人关注 / 15天以前发布,73,"7,730元/平"
小区中间位  视野无遮挡  不靠路 南向通风好,保利茉莉公馆 -狮山,3室2厅 | 101.18平米 | 南 | 精装 | 高楼层(共32层)  | 塔楼,0人关注 / 26天以前发布,176,"17,395元/平"
海景花园 一梯两户 南北向 中层 已装电梯 有钥匙,海景花园(南海) -千灯湖,3室2厅 | 121.7平米 | 南 北 | 简装 | 中楼层(共8层)  | 塔楼,2人关注 / 26天以前发布,185,"15,202元/平"
泷景三期 高层望江 精装修 满五唯一 税费低,泷景三期 -澜石,4室2厅 | 134.94平米 | 东南 | 精装 | 高楼层(共36层) | 2016年建 | 板塔结合,1人关注 / 19天以前发布,253,"18,750元/平"
灯湖三小旁 百米地铁口 中高层视野开阔 居住舒适,奥园1号 -千灯湖,3室2厅 | 100.97平米 | 南 | 精装 | 32层  | 塔楼,0人关注 / 23天以前发布,325,"32,188元/平"
碧桂园精装4房中高楼层采光好南向户型方正看房有钥匙,丹灶碧桂园 -丹灶,4室2厅 | 120.04平米 | 南 | 精装 | 高楼层(共33层)  | 塔楼,0人关注 / 17天以前发布,138,"11,497元/平"
约前二巷 3室1厅 东南,约前二巷 -大良中区,3室1厅 | 78.51平米 | 东南 | 精装 | 低楼层(共3层)  | 暂无数据,0人关注 / 14天以前发布,45,"5,732元/平"
150方大平台 私家花园 全新壕装未入住 灯湖三小 灯中,中铁建水岸花园 -千灯湖,4室2厅 | 140.36平米 | 南 北 东北 | 精装 | 32层 | 2015年建 | 塔楼,1人关注 / 8天以前发布,650,"46,310元/平"
全新，从未入住，封闭式花园小区，环境优雅,万科金色里程 -祖庙,3室2厅 | 94.13平米 | 南 | 精装 | 低楼层(共18层) | 2018年建 | 塔楼,0人关注 / 12天以前发布,136,"14,449元/平"
檀悦复式南向出售 看湖 满两年 近地铁江边湖边 环境好,信业阳光城檀悦 -绿岛湖,4室2厅 | 197.23平米 | 南 | 毛坯 | 高楼层(共29层)  | 板塔结合,1人关注 / 10天以前发布,326,"16,529元/平"
急！三水御江南九区别墅，坐北向南，三层毛坯，联排！,保利·御江南 -西南街道,4室2厅 | 198平米 | 南 | 毛坯 | 3层  | 板塔结合 | 联排别墅 ,13人关注 / 3个月以前发布,210,"10,607元/平"
瑞安花园 精装修四房带主套 花园小区 滘口地铁300米,瑞安花园 -黄岐,4室1厅 | 132平米 | 东南 | 精装 | 33层 | 2002年建 | 板塔结合,67人关注 / 一年前发布,222,"16,819元/平"
总价低，单价低 户型好，位置不错！,物业广场 -荷城,5室2厅 | 216平米 | 北 | 简装 | 高楼层(共9层)  | 暂无数据,55人关注 / 一年前发布,59,"2,732元/平"
美的鹭湖森林度假区 别墅3层，带私家花园，带独立车位,美的鹭湖森林度假区 -杨和,4室2厅 | 183.55平米 | 北 南 | 精装 | 低楼层(共3层)  | 暂无数据,7人关注 / 1个月以前发布,238,"12,967元/平"
三水保利雲上联排边位别墅实用4层楼 有钥匙随时看房,保利雲上 -云东海街道,4室2厅 | 189.06平米 | 南 | 精装 | 1层  | 板楼 | 联排别墅 ,14人关注 / 6个月以前发布,268,"14,176元/平"
同华社区五房户型+电梯+双地铁+新装修+家具定制,同华社区 -同济,5室2厅 | 128.44平米 | 南 北 | 精装 | 中楼层(共8层) | 1996年建 | 塔楼,81人关注 / 一年前发布,129.5,"10,083元/平"
南海景观花园 大面积电梯房  单价优惠 业主诚意出售,景观花园 -西樵,6室2厅 | 225.75平米 | 西南 | 毛坯 | 低楼层(共8层)  | 暂无数据,2人关注 / 1个月以前发布,81,"3,589元/平"
罗马新都 正式三房 五年唯一 厅出阳台 望花园,珠江罗马新都 -张槎,3室2厅 | 89.48平米 | 北 | 精装 | 中楼层(共16层) | 2016年建 | 塔楼,3人关注 / 13天以前发布,145,"16,205元/平"
名雅三期电梯房 交通便利 配套成熟 户型方正 光线充足,黄岐名雅花园 -黄岐,3室1厅 | 99.95平米 | 北 | 精装 | 高楼层(共13层) | 2000年建 | 塔楼,1人关注 / 12天以前发布,156,"15,608元/平"
房子满二 产权清晰 业主诚心出售,融创望江府 -张槎,3室2厅 | 95.95平米 | 南 | 毛坯 | 高楼层(共33层) | 2018年建 | 板楼,0人关注 / 12天以前发布,155,"16,155元/平"
此房满五不唯一，视野好，配套齐全，出行都很便利,恒福家园 -西南街道,1室1厅 | 32.52平米 | 北 | 简装 | 高楼层(共25层)  | 塔楼,0人关注 / 7天以前发布,27.5,"8,457元/平"
盛南新都 毛坯4房 不靠路 园林小园 南北对流 业主急售,盛南新都 -石湾,3室2厅 | 128.05平米 | 南 北 | 毛坯 | 低楼层(共31层) | 2013年建 | 塔楼,2人关注 / 9天以前发布,229,"17,884元/平"
原装户型2+1房，产权清晰，中高楼层，看房方便,凯蓝名都 -容桂,3室2厅 | 74.3平米 | 东北 | 精装 | 中楼层(共11层) | 2010年建 | 板塔结合,0人关注 / 10天以前发布,75,"10,095元/平"
龙江碧桂园华府精装三房 南向 视野开阔,龙江碧桂园华府 -龙江,3室2厅 | 94.25平米 | 西南 | 精装 | 中楼层(共17层) | 2017年建 | 塔楼,1人关注 / 15天以前发布,118,"12,520元/平"
双地铁  有学府 满五年唯一  刚需3房    仅卖136万。,尚悦名都 -北滘,3室2厅 | 92.9平米 | 南 | 精装 | 高楼层(共30层)  | 塔楼,0人关注 / 17天以前发布,136,"14,640元/平"
幸福社区 步梯房骏景楼4楼3房出售 预约可看现房诚心卖,骏景楼 -容桂,3室2厅 | 90.46平米 | 南 | 简装 | 中楼层(共8层)  | 塔楼,1人关注 / 10天以前发布,66,"7,297元/平"
地铁口 颐景园 中楼层 州园苏林 满五唯一  精装修,广佛颐景园 -陈村,3室2厅 | 92.09平米 | 东南 | 精装 | 32层  | 塔楼,0人关注 / 12天以前发布,198,"21,501元/平"
翠华轩 3室1厅 东南,翠华轩 -大良北区,3室1厅 | 102.15平米 | 东南 | 其他 | 高楼层(共7层)  | 暂无数据,0人关注 / 11天以前发布,90,"8,811元/平"
五年唯一只交契税！装修靓 整洁干净 采光通透通风好,保利百合花园 -容桂,3室2厅 | 103.41平米 | 东南 | 精装 | 中楼层(共20层) | 2013年建 | 板楼,0人关注 / 12天以前发布,120,"11,605元/平"
南向低层望花园，方正实用，交通便利，配套全,黄岐第一城 -黄岐,2室1厅 | 56.95平米 | 南 | 简装 | 中楼层(共8层) | 1997年建 | 塔楼,0人关注 / 7天以前发布,98.6,"17,314元/平"
低层南向望花园，方正实用，交通便利，配套全,黄岐第一城 -黄岐,2室1厅 | 56.95平米 | 南 | 简装 | 中楼层(共8层) | 1997年建 | 塔楼,0人关注 / 7天以前发布,98.6,"17,314元/平"
金地悦荔 精装四房 南向  拎包入住 诚意出售,金地悦荔 -盐步,4室2厅 | 113.06平米 | 南 | 精装 | 高楼层(共32层) | 2016年建 | 板楼,0人关注 / 12天以前发布,315,"27,862元/平"
祈福复式5房，精装，望高尔夫球场景观,祈福南湾半岛 -丹灶,5室2厅 | 113平米 | 北 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 7天以前发布,130,"11,505元/平"
柏利广场电梯中高层，精装3房二卫五年唯一物业,柏利广场 -大良南区,3室2厅 | 138平米 | 东北 | 精装 | 高楼层(共9层) | 2004年建 | 板楼,0人关注 / 8天以前发布,123,"8,914元/平"
桃花源记，精装修，业主诚心出售，带家私家电,海逸桃花源记 -松岗,3室2厅 | 92平米 | 东南 | 精装 | 32层 | 2019年建 | 塔楼,0人关注 / 7天以前发布,120,"13,044元/平"
右里苑精装3房 阳台视野无遮挡 诚意出售,碧桂园凤凰湾 -容桂,4室1厅 | 123平米 | 北 | 精装 | 高楼层(共30层) | 2017年建 | 板塔结合,0人关注 / 7天以前发布,125.8,"10,228元/平"
恒大御景 精装大三房 适合年轻人 拎包入住,恒大御景 -狮山,3室2厅 | 91平米 | 南 | 精装 | 32层 | 2018年建 | 塔楼,1人关注 / 7天以前发布,125,"13,737元/平"
万科城市之光，南向户型，89㎡三房两厅120万,万科城市之光 -罗村,3室2厅 | 89平米 | 南 | 简装 | 20层 | 2019年建 | 塔楼,0人关注 / 2天以前发布,120,"13,484元/平"
电梯四房 房大厅大 采光充足 通风对流,时代中心 -祖庙,4室2厅 | 178.18平米 | 南 北 | 简装 | 高楼层(共22层) | 1999年建 | 塔楼,82人关注 / 一年前发布,138,"7,745元/平"
配套完善 户型方正 总价低 采光好 满五唯一 税费低,季华金品尚院 -祖庙,3室2厅 | 91.6平米 | 北 | 毛坯 | 低楼层(共17层) | 2012年建 | 塔楼,3人关注 / 30天以前发布,153,"16,704元/平"
带入户花园 小区中间位置 南北对流双阳台 全新装修,绿茵鸣苑 -湖景,3室2厅 | 139.6平米 | 南 | 精装 | 低楼层(共18层) | 2002年建 | 塔楼,1人关注 / 30天以前发布,288,"20,631元/平"
地铁口物业 靓楼层  满五唯一税少 随时可约,童梦天下 -张槎,4室2厅 | 124.41平米 | 南 | 毛坯 | 高楼层(共29层) | 2021年建 | 塔楼,2人关注 / 18天以前发布,170,"13,665元/平"
此房满五年，商品房，南北对流，楼梯中间楼层,德晖花园 -张槎,3室2厅 | 92.09平米 | 南 | 精装 | 高楼层(共8层) | 2000年建 | 塔楼,0人关注 / 29天以前发布,70,"7,602元/平"
鞋材城  南北对流  通风采光好  过五年税费少  近地铁,鞋材城 -桂城,2室2厅 | 102.04平米 | 南 北 | 简装 | 中楼层(共8层) | 1996年建 | 板塔结合,0人关注 / 23天以前发布,85,"8,331元/平"
大便卖 首付两成17万 不靠铁路  看花园  三期,中恒海晖城 -小塘,3室1厅 | 88.57平米 | 北 | 毛坯 | 低楼层(共22层) | 2018年建 | 板塔结合,2人关注 / 27天以前发布,88,"9,936元/平"
玫瑰园 低层3房 配套位使用 有单车房 全屋实木家具,玫瑰园 -季华,3室2厅 | 94.42平米 | 南 北 | 精装 | 中楼层(共8层) | 2001年建 | 塔楼,1人关注 / 20天以前发布,112,"11,862元/平"
万科金域华庭 精装修两室 高楼层采光好 急置换诚心卖,万科金域华庭 -大沥,2室2厅 | 90.59平米 | 北 | 精装 | 高楼层(共15层)  | 板塔结合,0人关注 / 19天以前发布,135,"14,903元/平"
本单位，楼层好，视野好，业主诚意出售.,融创望江府 -张槎,3室2厅 | 95.99平米 | 南 | 毛坯 | 中楼层(共33层) | 2017年建 | 板楼,0人关注 / 29天以前发布,149,"15,523元/平"
上沙街小区 楼梯中低楼层 望江房 可贷款 三房,上沙街 -亲仁,3室2厅 | 86.67平米 | 南 | 简装 | 中楼层(共8层)  | 暂无数据,1人关注 / 16天以前发布,56,"6,462元/平"
高明西江新城城心之心、艺术公园、智慧社区,美的明湖花园二期 -荷城,4室2厅 | 142.81平米 | 南 | 毛坯 | 高楼层(共32层)  | 塔楼,0人关注 / 11天以前发布,143,"10,014元/平"
地铁口 全新装修 电梯三房 楼层好，采光充足,鸿业新天地和苑 -祖庙,3室2厅 | 111.5平米 | 南 | 简装 | 低楼层(共15层) | 2006年建 | 塔楼,2人关注 / 10天以前发布,158,"14,171元/平"
视野宽阔 高层 满二年，空气好，环境优美！！,碧桂园翡翠山 -云东海街道,3室2厅 | 90.54平米 | 南 | 精装 | 中楼层(共28层)  | 暂无数据,1人关注 / 21天以前发布,65,"7,180元/平"
美的天行中高层精装大平层，南向视野无遮挡。,美的御海东郡·天行 -容桂,4室2厅 | 212.51平米 | 东南 | 精装 | 高楼层(共30层) | 2017年建 | 板楼,1人关注 / 20天以前发布,189,"8,894元/平"
东汇家园精装三房  满5年唯一  保养好,东汇家园 -龙江,3室2厅 | 103.26平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼,0人关注 / 31天以前发布,82,"7,942元/平"
龙江文华花园三期电梯房 五年唯一税费少 实用三房,龙江文华花园三期 -龙江,3室2厅 | 98.87平米 | 东 | 精装 | 低楼层(共13层) | 2000年建 | 塔楼,0人关注 / 25天以前发布,86,"8,699元/平"
南海之眼旁 南向大3房 户型方正 重新装修 拎包入住,怡翠尊堤 -大沥,3室1厅 | 91.26平米 | 南 | 精装 | 中楼层(共25层) | 2015年建 | 塔楼,1人关注 / 22天以前发布,202,"22,135元/平"
二十万首付！五年唯一房子只交契税、业主急售靓装修,时代倾城西区（二期） -容桂,3室2厅 | 88.01平米 | 南 北 | 精装 | 高楼层(共23层)  | 板楼,2人关注 / 20天以前发布,106,"12,045元/平"
豪逸轩  低楼层  装修保养好  独立阳台 看房方便,豪逸轩二期 -北滘,3室2厅 | 102.22平米 | 西南 | 简装 | 中楼层(共7层) | 2008年建 | 平房,0人关注 / 20天以前发布,114.8,"11,231元/平"
采光充足，视野开阔，南北对流，望花园也可望江,碧桂园凤凰湾 -容桂,4室2厅 | 125.35平米 | 南 北 | 精装 | 中楼层(共32层)  | 塔楼,0人关注 / 18天以前发布,145,"11,568元/平"
精装修，位置安静，中高楼层，视野开阔，拎包入住,长信银湾 -罗村,3室1厅 | 87.55平米 | 东南 | 精装 | 21层 | 2013年建 | 板楼,0人关注 / 30天以前发布,130,"14,849元/平"
实用3房  满五不唯一  自住保养好 拐包入住 产权清晰,长信东海银湾 -祖庙,3室2厅 | 78.42平米 | 南 | 精装 | 高楼层(共32层) | 2015年建 | 塔楼,1人关注 / 6天以前发布,165,"21,041元/平"
丽雅苑正南向简欧精装修，保养新净,丽雅苑中区 -桂城,3室2厅 | 126.6平米 | 南 | 精装 | 中楼层(共14层) | 2002年建 | 板楼,1人关注 / 16天以前发布,240,"18,958元/平"
安怀内街小区三房业主真心出售！,安怀内街小区 -南桂西,3室1厅 | 107.67平米 | 南 | 简装 | 中楼层(共8层)  | 暂无数据,2人关注 / 14天以前发布,86,"7,988元/平"
装修保养很好，带全屋家私家电，都是买的好的,奥园上林一品 -丹灶,3室2厅 | 90.54平米 | 北 | 精装 | 高楼层(共26层) | 2014年建 | 塔楼,0人关注 / 9天以前发布,93,"10,272元/平"
帝景花园四房出售带有证车位，地段户型好 看房方便,格兰仕凯旋帝景花园 -容桂,3室2厅 | 139平米 | 南 | 精装 | 低楼层(共16层)  | 塔楼,0人关注 / 10天以前发布,160,"11,511元/平"
窖口地铁站5号线电梯4房，精装修。看花园安静。,瑞安花园 -黄岐,4室2厅 | 118平米 | 东南 | 精装 | 32层  | 板塔结合,1人关注 / 17天以前发布,330,"27,967元/平"
御江南复式房，每个房间带套，房子有两个地下停车位,保利·御江南 -西南街道,4室2厅 | 186平米 | 南 北 | 毛坯 | 高楼层(共4层)  | 塔楼,102人关注 / 一年前发布,153,"8,226元/平"
刚需小区南向 2房 价格笋 上车盘,东海湾花园 -张槎,2室2厅 | 65.66平米 | 北 | 简装 | 7层 | 2005年建 | 塔楼,5人关注 / 16天以前发布,65.6,"9,991元/平"
刚需小区 2房 格局方正 价格笋 上车盘,东海湾花园 -张槎,2室2厅 | 65.66平米 | 南 | 简装 | 7层 | 2005年建 | 塔楼,4人关注 / 16天以前发布,65.6,"9,991元/平"
高层望江，业主诚心出售，保养好．,中海金沙里 -金沙洲,4室2厅 | 130.68平米 | 东南 | 精装 | 高楼层(共48层)  | 塔楼,22人关注 / 一年前发布,410,"31,375元/平"
万达广场，配套齐全，交通方便，采光好,万达广场 -千灯湖,1室1厅 | 67.06平米 | 西北 | 精装 | 35层 | 2012年建 | 板楼,1人关注 / 11天以前发布,48,"7,158元/平"
桂丹颐景园单边位别墅219方4层带2个车位 花园比较宽阔,桂丹颐景园 -丹灶,5室3厅 | 218.7平米 | 北 | 毛坯 | 4层  | 板塔结合 | 独栋别墅 ,5人关注 / 8个月以前发布,272,"12,438元/平"
碧桂园精装修，格局好，小区环境幽静，入住率高,碧桂园·翡翠湾 -西樵,4室1厅 | 105平米 | 南 | 精装 | 低楼层(共30层)  | 塔楼,0人关注 / 6天以前发布,73.9,"7,039元/平"
桂丹颐景园 4室1厅 南,桂丹颐景园 -丹灶,4室1厅 | 89.4平米 | 南 | 精装 | 低楼层(共33层) | 2016年建 | 板塔结合,0人关注 / 3天以前发布,80,"8,949元/平"
逸濠轩               三房两厅两卫,逸濠轩 -北滘,3室2厅 | 97.39平米 | 南 | 精装 | 低楼层(共26层)  | 塔楼,2人关注 / 14天以前发布,128,"13,144元/平"
安静！南北对流！靓楼层，带装修，即入住！,融创望江府 -张槎,3室2厅 | 95.83平米 | 南 | 精装 | 低楼层(共32层)  | 板楼,0人关注 / 11天以前发布,160,"16,697元/平"
毓苑豪庭 4室1厅 东,毓苑豪庭 -桂城,4室1厅 | 117.12平米 | 东 | 简装 | 高楼层(共8层) | 2000年建 | 塔楼,0人关注 / 11天以前发布,115,"9,819元/平"
业主诚心出售，满五唯一税少，纯南向3房，自住保养好,时代香海彼岸 -湖景,3室2厅 | 85.45平米 | 南 | 精装 | 低楼层(共35层) | 2017年建 | 塔楼,4人关注 / 14天以前发布,185,"21,651元/平"
俊雅苑 实用小三房 光线通透  精装即可入住,俊雅苑 -罗村,3室2厅 | 70.83平米 | 西 | 精装 | 低楼层(共8层)  | 板塔结合,0人关注 / 14天以前发布,73,"10,307元/平"
花苑广场新区 方正实用 南向三房 五年唯一 业主诚心售,花苑广场 -城市广场,3室2厅 | 92.63平米 | 南 | 简装 | 8层 | 2000年建 | 板楼,0人关注 / 10天以前发布,136,"14,683元/平"
高楼层 东南向 满五年近地铁 对  面就是智诚学  校,智慧新城 -张槎,3室2厅 | 90.6平米 | 东南 | 精装 | 30层 | 2015年建 | 塔楼,0人关注 / 10天以前发布,156,"17,219元/平"
满两年 业主没入户 景观漂亮 小区南门出来就是公园,乐从风度广场 -乐从,3室2厅 | 104平米 | 北 | 精装 | 25层 | 2017年建 | 板楼,0人关注 / 10天以前发布,138,"13,270元/平"
：满五唯一，阳光充足，楼层视野好，格局方正。,北江明珠 -北江新区,3室2厅 | 86平米 | 南 | 精装 | 中楼层(共29层)  | 塔楼,1人关注 / 15天以前发布,78,"9,070元/平"
不靠高压线，不靠高速，不靠变电站，中层南向3房,碧桂园凤凰湾 -容桂,3室2厅 | 89平米 | 南 | 精装 | 低楼层(共30层)  | 板塔结合,0人关注 / 17天以前发布,87.65,"9,849元/平"
临广万科金域中央复式三房闹中取静使用率高,万科金域中央(公寓) -千灯湖,3室2厅 | 68平米 | 南 | 精装 | 中楼层(共30层) | 2020年建 | 板塔结合,3人关注 / 14天以前发布,75,"11,030元/平"
泮浦湾，大平层，全新未住，业主换房急售！,顺德碧桂园泮浦湾 -顺德碧桂园,4室1厅 | 184.7平米 | 东北 | 精装 | 低楼层(共22层)  | 板楼,0人关注 / 13天以前发布,285,"15,431元/平"
南北对流双阳台，通风采光好，全新未入住，已满两年,绿地璀璨家园2期 -湖景,4室1厅 | 142平米 | 南 | 简装 | 中楼层(共48层)  | 塔楼,1人关注 / 3天以前发布,420,"29,578元/平"
环境优美 云东海生态大湖、生态湿地公园、级森林公园,恒大云东海 -云东海街道,3室2厅 | 208平米 | 东南 | 毛坯 | 低楼层(共3层)  | 暂无数据,0人关注 / 14天以前发布,153,"7,356元/平"
罗村广场，温馨两房，性价吸引。,俊雅苑 -罗村,3室1厅 | 71平米 | 东 | 精装 | 中楼层(共8层) | 2002年建 | 板塔结合,0人关注 / 12天以前发布,72,"10,141元/平"
证满5年 少税 视野开阔 实用率高 无抵押贷款 产权清晰,惠景城小区惠景三街 -魁奇,3室2厅 | 98平米 | 西北 | 精装 | 低楼层(共28层) | 1998年建 | 板楼,0人关注 / 15天以前发布,128,"13,062元/平"
精装大两房，电梯中楼层，满五唯一，没按揭过户快,理想家园 -丹灶,2室1厅 | 73.59平米 | 北 | 精装 | 中楼层(共11层) | 2010年建 | 塔楼,0人关注 / 3天以前发布,65,"8,833元/平"
北区大阳台，有钥匙，看房方便，清爽装修。,万科水晶城 -陈村,3室2厅 | 96.21平米 | 北 | 精装 | 中楼层(共30层) | 2012年建 | 板楼,0人关注 / 15天以前发布,170,"17,670元/平"
满二，高楼层，一线望江，业主重新装修，全屋维意定制,绿岛映月湾花园 -绿岛湖,4室2厅 | 135.38平米 | 东 | 精装 | 高楼层(共32层)  | 塔楼,0人关注 / 11天以前发布,270,"19,944元/平"
"全屋定制,纯南向,望江,望花园",时代水岸 -黄岐,4室2厅 | 113平米 | 南 | 精装 | 中楼层(共34层) | 2016年建 | 塔楼,0人关注 / 9天以前发布,320,"28,319元/平"
碧桂园大品牌，全新装修，花园式小区安静舒适,伦教碧桂园珑湾苑 -伦教,4室2厅 | 122.57平米 | 南 北 | 精装 | 高楼层(共29层) | 2018年建 | 塔楼,7人关注 / 一年前发布,181,"14,768元/平"
交通便利，配套齐全，生活方便，户型方正实用,西南街第十五小区 -西南街道,3室2厅 | 146平米 | 东 | 简装 | 高楼层(共7层)  | 板楼,4人关注 / 6个月以前发布,57,"3,905元/平"
全新装修，光敞明亮，四房舒适单位，楼下购物便利,丰盛豪庭二座 -容桂,4室2厅 | 147.44平米 | 东南 | 精装 | 中楼层(共28层)  | 塔楼,1人关注 / 3个月以前发布,130,"8,818元/平"
博雅滨江，江景大盘，方正南向，三房急售,三水博雅滨江 -西南街道,4室2厅 | 104平米 | 南 北 | 毛坯 | 高楼层(共32层)  | 板楼,10人关注 / 一年前发布,80,"7,693元/平"
佛山 恒福天悦 户型方正 看花园 朝南 租不如买,恒福天悦花园 -狮山,3室2厅 | 79.03平米 | 南 | 毛坯 | 31层 | 2015年建 | 塔楼,7人关注 / 3个月以前发布,89.8,"11,363元/平"
精装修大三房，满两年，业主诚心出售,恒大御湖郡 -北江新区,3室1厅 | 106平米 | 南 | 精装 | 低楼层(共31层) | 2018年建 | 塔楼,1人关注 / 3个月以前发布,100,"9,434元/平"
美的花湾城  望园景安静 东南向三房 中楼层 随性装修,美的花湾城 -陈村,3室2厅 | 90.28平米 | 东南 | 毛坯 | 低楼层(共33层) | 2018年建 | 塔楼,4人关注 / 一年前发布,139,"15,397元/平"
房子方正，三房二卫，釆光通风好，装修新，装修靓。,金海岸花园 -杏坛,3室2厅 | 100.29平米 | 南 | 精装 | 中楼层(共21层)  | 塔楼,0人关注 / 1个月以前发布,115,"11,467元/平"
