标题,开发商,房子信息,发布信息,售价/万,单价
此房满五年唯一，原装修拆掉重新装的，有车位,富力津门湖橘墅花园 -李七庄,4室2厅 | 238.42平米 | 南 北 | 精装 | 高楼层(共32层)  | 板楼,3人关注 / 9天以前发布,630,"26,424元/平"
陆典庭园 一组图好位置 带阳光房 精装修 诚意出售,第六大道陆典庭园 -上杭路,3室2厅 | 90.29平米 | 南 北 | 精装 | 5层  | 板楼,1人关注 / 8天以前发布,279,"30,901元/平"
红桥区 低楼层  运河北岸 私产 满五年,前园村 -邵公庄,2室1厅 | 71.15平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,3人关注 / 31天以前发布,115,"16,164元/平"
河东区三室小户型 私产 南北通透双阳台 小区环境好,环秀西里 -万新村,3室1厅 | 65.92平米 | 南 北 | 简装 | 中楼层(共6层)  | 板楼,1人关注 / 20天以前发布,135,"20,480元/平"
金梧桐  户型方正 通透格局  房龄新 视野好,中交金梧桐公馆 -南关大街,3室2厅 | 132平米 | 南 | 简装 | 中楼层(共11层)  | 板楼,0人关注 / 19天以前发布,134,"10,152元/平"
03年的商品房。4楼带阁楼。挑高3米5 带一个正式车位,东屏园 -春华街,3室2厅 | 98.83平米 | 南 北 | 精装 | 高楼层(共4层)  | 板楼,5人关注 / 22天以前发布,287,"29,040元/平"
通透小三居  诚意出售   好楼层 好位置,远洋新干线 -空港经济区,3室1厅 | 89.76平米 | 南 | 简装 | 低楼层(共9层)  | 板楼,2人关注 / 22天以前发布,155,"17,269元/平"
贻成学府壹号 3居室 二次装修 有车位 视野好 诚心出售,贻成学府壹号 -中新生态城,3室2厅 | 114.48平米 | 南 北 | 精装 | 高楼层(共28层)  | 板楼,0人关注 / 24天以前发布,200,"17,471元/平"
精装.没住过人.小区合适的一套中间户型。,融侨方圆 -张家窝,3室1厅 | 90.47平米 | 南 北 | 精装 | 11层  | 板塔结合,0人关注 / 31天以前发布,145,"16,028元/平"
房主真实在卖，房子没住过，看房方便,天铂曜园 -中新生态城,3室2厅 | 118.77平米 | 南 北 | 精装 | 中楼层(共15层)  | 板楼,6人关注 / 1个月以前发布,169,"14,230元/平"
急售 融创臻园三室 精装修带阁楼  纯洋房社区带车位,融创臻园 -小淀镇,3室1厅 | 136.71平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,8人关注 / 22天以前发布,235,"17,190元/平"
H户型，楼龄新，私产无抵押，业主诚心出售,金宇里 -王顶堤,2室1厅 | 71.91平米 | 北 南 | 简装 | 高楼层(共6层)  | 板楼,5人关注 / 24天以前发布,145,"20,165元/平"
此房满五唯一无抵押 ，采光充足，视野开阔,宝鑫景苑 -北城路,2室2厅 | 94.68平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,1人关注 / 21天以前发布,58,"6,126元/平"
瑞盈园 大两室 南北通透 一梯两户出房率高 近地铁,瑞盈园 -瑞景居住区,2室1厅 | 89.02平米 | 南 北 | 简装 | 中楼层(共14层)  | 板楼,0人关注 / 20天以前发布,136,"15,278元/平"
双阳卧室，南北通透，落地窗，采光好,宁月花园 -二号桥街,2室1厅 | 84.18平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,1人关注 / 22天以前发布,155,"18,413元/平"
精装修 可拎包入住，楼位好，绿化高,华润中央公园 -双港,3室1厅 | 96.91平米 | 南 北 | 精装 | 中楼层(共32层)  | 板楼,3人关注 / 30天以前发布,150,"15,479元/平"
泰丰家园 通透四室 带电梯 精装修 采光充足 泰丰公园,泰丰家园 -第五大街,4室2厅 | 146.29平米 | 南 北 | 精装 | 高楼层(共10层)  | 板楼,5人关注 / 30天以前发布,195,"13,330元/平"
鼓楼视野开阔，低楼层南北通透，园林风格，权属清晰,富力城天霖园 -鼓楼街,2室1厅 | 120.77平米 | 南 北 | 精装 | 低楼层(共24层)  | 板楼,1人关注 / 16天以前发布,572,"47,363元/平"
全明户型，采光视野好，业主诚意出售。,荣悦园 -北仓镇,2室1厅 | 84.34平米 | 南 西 北 | 简装 | 中楼层(共26层)  | 板楼,2人关注 / 27天以前发布,76,"9,012元/平"
精装两室  中间楼层，采光充足，视野好，诚意出售，,意境兰庭 -空港经济区,2室1厅 | 86.2平米 | 南 | 精装 | 低楼层(共18层)  | 塔楼,1人关注 / 24天以前发布,170,"19,722元/平"
万科水晶城有很大的露台不算面积，而且停车不收费,万科水晶城凭澜园 -梅江,3室2厅 | 140.25平米 | 南 北 | 精装 | 低楼层(共11层)  | 板楼,27人关注 / 23天以前发布,445,"31,730元/平"
此房南北通透，采光好，视野宽阔，配套设施齐全,贻静园 -向阳街,2室1厅 | 95.13平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,2人关注 / 20天以前发布,105,"11,038元/平"
大型低密度社区，通透大三居，三室两卫，双卧朝南,北岸尚城 -体育中心,3室2厅 | 146.3平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,3人关注 / 24天以前发布,158,"10,800元/平"
天津富力新城别有地下室 有阁楼 而且有装修,天津富力新城 -团泊东,4室1厅 | 165.46平米 | 南 北 | 精装 | 3层  | 板楼 | 联排别墅 ,6人关注 / 28天以前发布,243,"14,687元/平"
云台花园 3室1厅 南,云台花园 -劝业场,3室1厅 | 163.65平米 | 南 | 简装 | 27层  | 板塔结合,0人关注 / 12天以前发布,660,"40,330元/平"
一楼带院.55平带30平院有后门。看房有钥匙,昌宁南里 -王顶堤,2室1厅 | 55平米 | 南 北 | 简装 | 低楼层(共5层)  | 板楼,4人关注 / 14天以前发布,157,"28,546元/平"
19年次新楼，环境优美，，交通便利。,南开悦玺 -长虹街,2室1厅 | 89.89平米 | 南 北 | 毛坯 | 低楼层(共31层)  | 塔楼,4人关注 / 11天以前发布,295,"32,818元/平"
别墅大边户，诚意出售，随时签约,碧桂园听湖 -南湖,5室3厅 | 254.11平米 | 南 北 | 毛坯 | 3层  | 板楼 | 联排别墅 ,1人关注 / 15天以前发布,383,"15,073元/平"
碧波园  电梯房  H户型   南北通透   采光好 过五年,碧波园 -大直沽,2室2厅 | 101.01平米 | 南 北 | 简装 | 10层  | 板楼,2人关注 / 15天以前发布,305,"30,196元/平"
假日风景一楼 带小院 有钥匙 随时可看,假日风景花园 -中北镇,3室2厅 | 156.37平米 | 南 北 | 精装 | 低楼层(共5层)  | 板塔结合,1人关注 / 10天以前发布,399,"25,517元/平"
精装洋房三室 一梯两户 南北通透 有地铁 业主急售,天津恒大御景湾 -宜兴埠,3室1厅 | 104.53平米 | 南 北 | 精装 | 低楼层(共10层)  | 板楼,0人关注 / 3天以前发布,158,"15,116元/平"
纯皓家园 私产过年  通透户型  位置好,纯皓家园 -友谊路,2室1厅 | 92.3平米 | 南 北 | 毛坯 | 高楼层(共26层)  | 板塔结合,0人关注 / 7天以前发布,290,"31,420元/平"
低密社区 方正三室  居住舒适  有钥匙 业主诚心卖,金庄公寓 -体育中心街,3室1厅 | 143.72平米 | 南 西 北 | 简装 | 中楼层(共5层)  | 板塔结合,0人关注 / 10天以前发布,347,"24,145元/平"
格调松间总监推荐，南北通透两房，视野采光好,格调松间 -精武镇,2室1厅 | 89.75平米 | 北 南 | 毛坯 | 中楼层(共18层)  | 板楼,1人关注 / 6天以前发布,228,"25,404元/平"
此房次新房，精装修，近地铁，诚心出售，价格可谈,天津恒大御景湾 -宜兴埠,3室1厅 | 118.31平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 4天以前发布,192,"16,229元/平"
盛世家园  好楼层 成熟片区  户型方正,盛世家园 -保利金街,2室2厅 | 102.4平米 | 南 | 毛坯 | 高楼层(共23层)  | 板楼,0人关注 / 5天以前发布,168.5,"16,456元/平"
南北通透户型，采光好，视野好，环境优美,浩润嘉苑 -马家店,2室1厅 | 106.03平米 | 南 北 | 毛坯 | 低楼层(共6层)  | 板塔结合,1人关注 / 15天以前发布,60,"5,659元/平"
河西梅江万科三楼，看房有钥匙！,万科水晶城皓石园 -梅江,2室2厅 | 103.66平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,4人关注 / 7天以前发布,310,"29,906元/平"
无遮挡采光好，无抵押无纠纷私产房,林苑北里 -王顶堤,2室1厅 | 58.91平米 | 南 北 | 简装 | 中楼层(共6层)  | 板楼,1人关注 / 14天以前发布,148,"25,124元/平"
急售.一线临湖-前后花园-客厅挑空-有露台-看房方便,金地长湖湾 -团泊东,5室3厅 | 156.51平米 | 南 北 | 毛坯 | 低楼层(共3层)  | 暂无数据,1人关注 / 7天以前发布,150,"9,585元/平"
房龄比较新，房子是砖楼，全部六楼到顶，环境好,银行里 -南营门街,3室1厅 | 147.31平米 | 东 南 西 | 简装 | 高楼层(共6层)  | 板楼,0人关注 / 12天以前发布,558,"37,880元/平"
优选 金厦里70年大产权 商品房 南北通透 配套成熟,金厦里 -王顶堤,2室1厅 | 74.47平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,3人关注 / 12天以前发布,169,"22,694元/平"
价格可议，提前预约随时可看！！,海信园 -大港,2室1厅 | 95.38平米 | 南 北 | 其他 | 中楼层(共17层)  | 板塔结合,1人关注 / 7天以前发布,110,"11,533元/平"
昌源公寓 2室1厅 南 北,昌源公寓 -柳林街,2室1厅 | 69.76平米 | 南 北 | 其他 | 低楼层(共6层)  | 板楼,0人关注 / 11天以前发布,151,"21,646元/平"
绮华里 2室1厅 南 北,绮华里 -华苑,2室1厅 | 90.61平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,2人关注 / 15天以前发布,335,"36,972元/平"
桂江里，中楼层，无尾款，随时可签约,桂江里(河西区) -东海街,1室1厅 | 46.31平米 | 西 | 精装 | 中楼层(共7层)  | 塔楼,0人关注 / 2天以前发布,141,"30,447元/平"
房子满两年，无户口，简单装修，带独立餐厅,山水和苑 -于桥水库,2室2厅 | 100.59平米 | 南 北 | 其他 | 7层  | 板塔结合,1人关注 / 13天以前发布,128,"12,725元/平"
富方园 3楼南北向 诚意卖房 价钱可议,富方园 -宁园,2室1厅 | 100.64平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,0人关注 / 5天以前发布,218,"21,662元/平"
精装 2室 可拎包入 ，看房随时,荣康园 -北仓镇,2室1厅 | 84.06平米 | 南 西 北 | 精装 | 低楼层(共16层)  | 板楼,0人关注 / 11天以前发布,92,"10,945元/平"
中山路带电梯，03年商品房，2梯4户，看房有钥匙,乾华园 -望海楼,2室1厅 | 100.87平米 | 南 北 | 简装 | 中楼层(共25层)  | 板楼,0人关注 / 5天以前发布,242,"23,992元/平"
2楼 私产有钥匙 无贷款 无户口 随时办理手续,宝德里 -大营门,1室1厅 | 34.87平米 | 东 | 其他 | 低楼层(共7层)  | 板楼,1人关注 / 7天以前发布,200,"57,356元/平"
鲲玉园 精装修 跃层四居 诚意出售,鲲玉园 -中新生态城,4室2厅 | 180.02平米 | 南 北 | 精装 | 高楼层(共24层)  | 板塔结合,72人关注 / 一年前发布,205,"11,388元/平"
满五  四室大平层  现房毛坯 西户  随时过户,塞纳世家 -怡购,4室3厅 | 223.25平米 | 南 北 | 毛坯 | 低楼层(共16层)  | 板楼,14人关注 / 9个月以前发布,210,"9,407元/平"
此房三室，南北通透，房型方正，精装修。,格调绮园双迎里 -尖山,3室2厅 | 136.6平米 | 南 北 | 精装 | 29层  | 板塔结合,35人关注 / 4个月以前发布,515,"37,702元/平"
新都花园 212.42平米 大跃层 精装修 五室三卫 采光好,新都花园 -万兴街,5室2厅 | 212.42平米 | 南 北 | 精装 | 中楼层(共10层)  | 板楼,101人关注 / 一年前发布,729,"34,319元/平"
海河观景房，配套成熟，精装修，拎包入住,海河金茂府 -大王庄,4室2厅 | 188.57平米 | 南 北 | 精装 | 30层  | 板楼,4人关注 / 1个月以前发布,1116,"59,183元/平"
欣水园大三室，精装修，视野开阔，采光好，随时看房,欣水园 -梅江,3室2厅 | 213.31平米 | 南 北 西 | 精装 | 中楼层(共24层)  | 板楼,0人关注 / 1个月以前发布,560,"26,253元/平"
聚贤里三室两厅两卫   地下室  家具家电 全有,小镇西西里聚贤里 -精武镇,3室1厅 | 144.7平米 | 南 北 | 精装 | 中楼层(共5层)  | 板楼,0人关注 / 6天以前发布,265,"18,314元/平"
世茂璟苑 南北通透三室精装自住  配套齐全,世茂璟苑 -中新生态城,3室2厅 | 100.78平米 | 南 北 | 精装 | 低楼层(共18层)  | 板楼,1人关注 / 7天以前发布,166,"16,472元/平"
低楼层 河西商品房 2000年小区 比电梯房更便宜50万,国风园 -天塔街,3室2厅 | 94.81平米 | 东 南 西 | 精装 | 低楼层(共6层)  | 板楼,0人关注 / 5天以前发布,228,"24,049元/平"
仁恒海河广场 3室2厅 南,仁恒海河广场 -鼓楼街,3室2厅 | 160.49平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合,2人关注 / 3天以前发布,710,"44,240元/平"
私产过五年可贷款，精装修，非顶楼，业主诚心出售,贤达里 -天塔街,2室1厅 | 59.74平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 2天以前发布,167,"27,955元/平"
满五唯一 南北通透三室 华江里 采光充足,嫩江里 -东海街,3室1厅 | 71.8平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,1人关注 / 6天以前发布,165,"22,981元/平"
营口道(和平区) 4室2厅 南 北,营口道(和平区) -劝业场,4室2厅 | 162.96平米 | 南 北 | 精装 | 低楼层(共3层)  | 暂无数据,4人关注 / 7天以前发布,618,"37,924元/平"
小区中排 南北通透H户型 一居价格买两居,远洋新干线 -空港经济区,2室2厅 | 90.82平米 | 南 北 | 简装 | 高楼层(共14层)  | 板楼,12人关注 / 17天以前发布,125,"13,764元/平"
五大道 成都道公产房 挑高3米8 双选随时上 高二楼,成都道 -体育馆街,1室0厅 | 18.41平米 | 南 | 精装 | 中楼层(共4层)  | 板塔结合,0人关注 / 8天以前发布,192,"104,292元/平"
南益精装两室，一楼带小院，拎包入住,南益名士华庭五期(玉兰苑) -新河街,2室1厅 | 94.29平米 | 南 | 精装 | 低楼层(共32层)  | 板楼,1人关注 / 12天以前发布,155,"16,439元/平"
慕贤里 全明户型 出小区3号线  商场菜市场电影院,慕贤里 -铁东路,2室1厅 | 63.14平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,2人关注 / 11天以前发布,88.3,"13,985元/平"
【店长推荐】河西四号路 南北向，私产可贷款，无抵押,绮云里 -越秀路,2室1厅 | 55.63平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,2人关注 / 11天以前发布,210,"37,750元/平"
：私产满五， 户型方正，。 业主诚意出售。。,华江里 -东海街,1室1厅 | 37.41平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 8天以前发布,115,"30,741元/平"
南站新房过两年业主诚意出售看房随时！,融侨方圆 -张家窝,3室1厅 | 89.26平米 | 南 北 | 毛坯 | 11层  | 板楼,1人关注 / 14天以前发布,144,"16,133元/平"
阳面一室  采光好  无遮挡   可拎包入住,和苑家园雅和园 -西营门,1室1厅 | 54.64平米 | 南 | 精装 | 26层  | 板塔结合,0人关注 / 6天以前发布,77,"14,093元/平"
阳面客厅 一楼出入方便 交通便捷 私产满五 房型方正,富瀛洲花园 -建昌道,2室1厅 | 91.22平米 | 西南 | 简装 | 低楼层(共24层)  | 塔楼,3人关注 / 14天以前发布,155,"16,992元/平"
带落地窗，精装修，中间楼层，一号线李楼，采光充足,金地格林世界棕榈苑D区 -双港,2室1厅 | 90.73平米 | 南 | 精装 | 中楼层(共30层)  | 板楼,1人关注 / 13天以前发布,125,"13,778元/平"
中间楼层 采光视野好 业主诚意出售,来安里 -上杭路,1室1厅 | 43.21平米 | 南 北 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 14天以前发布,100,"23,143元/平"
满五年唯一住房，目前空置无户口。,银泰公寓 -西沽街,3室1厅 | 105.47平米 | 南 北 | 简装 | 低楼层(共6层)  | 塔楼,0人关注 / 7天以前发布,220,"20,860元/平"
此房满五南北通透 中楼层视野开阔 采光充足 全明户型,新会里 -越秀路,2室1厅 | 59.29平米 | 南 北 | 精装 | 中楼层(共8层)  | 板楼,1人关注 / 9天以前发布,288,"48,575元/平"
宝利园 商品房 交通便利 采光好,宝利园公寓 -新开河,2室1厅 | 83.05平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,2人关注 / 10天以前发布,132,"15,895元/平"
松江城 小两室 精装修 全明户型 采光充足 满五唯一,松江城武台馨苑 -李七庄,2室1厅 | 71.11平米 | 西南 | 精装 | 中楼层(共17层)  | 板楼,0人关注 / 12天以前发布,130,"18,282元/平"
季景华庭［季景园］ 2室2厅 南,季景华庭［季景园］ -中新生态城,2室2厅 | 85.67平米 | 南 | 简装 | 高楼层(共16层)  | 板楼,2人关注 / 13天以前发布,113,"13,191元/平"
滨 海 新 区    米 兰 世 纪 别 墅,米兰世纪花园 -向阳街,6室2厅 | 174.78平米 | 南 北 | 简装 | 中楼层(共5层)  | 板楼,5人关注 / 26天以前发布,189,"10,814元/平"
保利两室低楼层，毛坯房，可按自己需求装修。有钥匙,溪水河畔花园 -月牙河,2室1厅 | 91.75平米 | 南 | 毛坯 | 32层  | 板塔结合,5人关注 / 1个月以前发布,150,"16,349元/平"
南北通透 双地铁 配套齐全 非顶楼,静墅里 -上杭路,2室1厅 | 58.45平米 | 南 北 | 简装 | 中楼层(共5层)  | 板楼,5人关注 / 5个月以前发布,116,"19,847元/平"
【总监推荐】和平大都会社区，通透三居，中楼层视野好,保利大都会天汇尚苑 -南市,3室2厅 | 200.87平米 | 南 北 | 精装 | 高楼层(共38层)  | 板楼,3人关注 / 24天以前发布,1110,"55,260元/平"
2楼 小区中间位置 不把边 不临街 前无遮挡 采光好,互助西里 -中山门街,1室1厅 | 42.74平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,1人关注 / 8天以前发布,83,"19,420元/平"
业主是我老客户  全屋精装 诚心卖店长推荐,富力津门湖云舒花园 -李七庄,3室1厅 | 131.38平米 | 南 北 | 精装 | 低楼层(共26层)  | 板塔结合,4人关注 / 14天以前发布,345,"26,260元/平"
颐安续建 三居室 低楼层 满五唯一,颐安花园西区南院 -佛罗伦萨,3室1厅 | 131.15平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,0人关注 / 10天以前发布,240,"18,300元/平"
佳宁道上精装修一居室，业主准备自住的房子，嘎嘎好,佳园新里 -双环邨,1室1厅 | 57.88平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,4人关注 / 7天以前发布,73,"12,613元/平"
一楼 满五唯一 小H户型 南北通透,拜泉里 -集贤里,3室1厅 | 65.18平米 | 南 北 | 简装 | 低楼层(共6层)  | 板楼,0人关注 / 7天以前发布,85,"13,041元/平"
冠云中里三室不到顶南北通透 配套齐 诚意出售价格可议,冠云中里 -万新村,3室1厅 | 77.06平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,0人关注 / 6天以前发布,115,"14,924元/平"
昱发园03年小区 精装四楼两室 南北通透 配套齐全,昱发园 -向阳楼,2室2厅 | 101.65平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,2人关注 / 9天以前发布,225,"22,135元/平"
李桃园精装大两居  好楼层视野好 看房随时,李桃园 -双港,2室1厅 | 113.48平米 | 南 | 精装 | 高楼层(共24层)  | 塔楼,0人关注 / 14天以前发布,128,"11,280元/平"
水东里婚房精装拎包入住带俩车位地采暖采光好诚意出售,水东里 -二号桥街,2室2厅 | 88.91平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,0人关注 / 9天以前发布,155,"17,434元/平"
店长推荐 砖楼四楼 精装修 好楼位 诚意出售,盛世嘉园 -真理道,2室1厅 | 75.13平米 | 南 北 | 精装 | 中楼层(共6层)  | 板塔结合,1人关注 / 4天以前发布,118,"15,707元/平"
此房户型方正精装修能看到生态城和水库楼间距大无遮挡,水岸花园 -北塘街,2室1厅 | 90.12平米 | 南 北 | 精装 | 中楼层(共22层)  | 板楼,0人关注 / 12天以前发布,77.8,"8,633元/平"
景福里中间楼层采光充足近地铁配套成熟,景福里 -挂甲寺,1室1厅 | 27.35平米 | 东 | 简装 | 中楼层(共7层)  | 板楼,1人关注 / 5天以前发布,159,"58,136元/平"
堤北里 私产过五年 南北通透 视野开阔 98年房龄,堤北里 -王顶堤,2室1厅 | 76.47平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,1人关注 / 5天以前发布,152,"19,878元/平"
私产房 精装修通透三居 随时签约 诚意出,龙富园 -向阳路,3室2厅 | 125.34平米 | 南 北 | 精装 | 低楼层(共8层)  | 板楼,3人关注 / 9天以前发布,368,"29,361元/平"
河西梅江万科洋房 中间位置二楼产权清晰,万科水晶城皓石园 -梅江,2室1厅 | 90.12平米 | 南 北 | 简装 | 中楼层(共4层)  | 板楼,2人关注 / 7天以前发布,330,"36,618元/平"
弘丽园  中楼层俩室  双阳南北通透俩室 自住保持好,弘丽园 -芥园道,2室1厅 | 90.66平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,2人关注 / 9天以前发布,199,"21,951元/平"
江川里 98年房龄 采光充足 南北通透 交通便利,江川里 -王顶堤,2室1厅 | 50.53平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,0人关注 / 8天以前发布,174,"34,435元/平"
前程里，一室，直管公产，集体户口能买，采光好,前程里(河西区) -挂甲寺,1室1厅 | 21.22平米 | 北 | 简装 | 高楼层(共6层)  | 板楼,0人关注 / 14天以前发布,107,"50,425元/平"
好楼层观水上全景，房型方正，70年大产权.私产过五年,水榭花园 -水上公园街,2室1厅 | 149.31平米 | 南 | 精装 | 高楼层(共22层)  | 板楼,5人关注 / 20天以前发布,378,"25,317元/平"
楼栋位置好，中间楼层带装修，满五唯一没有个税,晓镇家园 -工农村,3室1厅 | 110.79平米 | 东南 | 其他 | 低楼层(共34层)  | 板楼,3人关注 / 27天以前发布,113,"10,200元/平"
桃园街/五大道旁/马场道55.78㎡正规两室/看房方便,修业里 -桃园街,2室1厅 | 55.78平米 | 东 | 简装 | 中楼层(共6层)  | 板楼,3人关注 / 1个月以前发布,188,"33,704元/平"
