标题,开发商,房子信息,发布信息,售价/万,单价
近指导价出售 横厅户型 全明格局 精装修,港铁天颂 -上塘,3室2厅 | 87.27平米 | 东南 西北 | 精装 | 中楼层(共48层) | 2017年建 | 板塔结合,3人关注 / 22天以前发布,598,"68,500元/平"
总部基地旁小高层 南北向 大阳台 住家安静不吵,汀兰鹭榭花园 -红树湾,4室2厅 | 165.93平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 板楼,1人关注 / 24天以前发布,1834,"110,500元/平"
宝安中粮凤凰里，次新小区  精装3房 已满五年红本在手,中粮凤凰里 -福永,3室2厅 | 81平米 | 西南 | 精装 | 高楼层(共27层) | 2016年建 | 板塔结合,4人关注 / 26天以前发布,387,"47,700元/平"
低于指导价卖 爱联站旁 精装大三房 万科物业纯住宅,名居广场 -龙岗中心城,3室2厅 | 89.63平米 | 东南 | 精装 | 高楼层(共26层)  | 塔楼,1人关注 / 13天以前发布,490,"54,670元/平"
茵悦之生花园一期 3室1厅 南,茵悦之生花园一期 -布吉水径,3室1厅 | 81.15平米 | 南 | 其他 | 低楼层(共6层) | 2003年建 | 板楼,0人关注 / 12天以前发布,333,"41,000元/平"
福中福花园 改三房户型 楼层好 税费少 诚意售,福中福花园二期 -西乡,3室2厅 | 69.54平米 | 东南 | 精装 | 6层 | 2002年建 | 板楼,0人关注 / 11天以前发布,406,"58,300元/平"
电梯中间楼层户型方正，满五年唯一物业，阳台无遮挡。,东方半岛花园A区 -布吉大芬,3室2厅 | 97.91平米 | 北 | 简装 | 低楼层(共11层) | 2000年建 | 板塔结合,2人关注 / 12天以前发布,348,"35,500元/平"
此房红五一，税费低；三房双卫户型，安静朝南看花园,林海山庄 -梅林,3室2厅 | 108.06平米 | 南 | 精装 | 低楼层(共14层) | 2001年建 | 塔楼,1人关注 / 8天以前发布,653,"60,400元/平"
嘉宝田花园 3室2厅 南,嘉宝田花园 -笋岗,3室2厅 | 93.11平米 | 南 | 精装 | 高楼层(共30层) | 2005年建 | 塔楼,4人关注 / 13天以前发布,646,"69,300元/平"
户型方正，使用率高。在地铁14号线500米！近指导卖。,东方威尼斯花园 -坪山,2室2厅 | 83.76平米 | 西南 | 精装 | 中楼层(共6层)  | 板楼,1人关注 / 6天以前发布,227,"27,100元/平"
14号地铁口精装修3房拎包入住！,百合星城一期 -布吉关,3室2厅 | 94.26平米 | 西南 | 精装 | 30层 | 2003年建 | 板塔结合,1人关注 / 14天以前发布,387,"41,000元/平"
满五年，红本在手，业主诚心卖，看房方便,华联城市全景壹号 -新安,3室1厅 | 89.57平米 | 西南 | 其他 | 高楼层(共39层) | 2016年建 | 板塔结合,3人关注 / 15天以前发布,816,"91,000元/平"
满五年唯一红本在手，诚心出售，品质社区二房户型方正,绿景花园二期 -新洲,2室2厅 | 72.69平米 | 南 | 精装 | 高楼层(共29层) | 2005年建 | 塔楼,0人关注 / 6天以前发布,575,"79,100元/平"
少有三房 经典户型  诚心放卖  满五年   价格实惠,金燕园 -梅林,3室1厅 | 80.17平米 | 北 | 精装 | 低楼层(共12层) | 1998年建 | 塔楼,1人关注 / 14天以前发布,457,"57,000元/平"
豪方悠然居 地铁四海站 育才三房,豪方悠然居 -蛇口,3室2厅 | 107.69平米 | 东南 | 其他 | 中楼层(共25层) | 2004年建 | 板塔结合,10人关注 / 一年前发布,935,"86,800元/平"
深业紫麟山花园正规四房 看公园 ，满五年唯一,深业紫麟山花园 -龙岗中心城,4室2厅 | 135.04平米 | 南 | 其他 | 23层 | 2011年建 | 板塔结合,7人关注 / 3个月以前发布,462,"34,200元/平"
参考价卖，满五唯一，红本在手，业主诚意卖房，税费少,万象新园 -南山中心,3室1厅 | 99.98平米 | 东南 | 精装 | 33层 | 2002年建 | 塔楼,90人关注 / 一年前发布,745,"74,515元/平"
"满五年,红本在手,看房方便,业主诚售",城市山林 -南山中心,3室2厅 | 95平米 | 南 | 简装 | 中楼层(共19层) | 2009年建 | 塔楼,52人关注 / 一年前发布,1007,"106,000元/平"
稀有的毛坯大五房，采光充足，看石芽岭山,鸿荣源尚峰 -布吉石芽岭,5室1厅 | 110.68平米 | 东南 | 毛坯 | 32层 | 2016年建 | 板塔结合,44人关注 / 一年前发布,668,"60,300元/平"
满五唯一税费少，通透户型业主诚心出售,京基御景印象三期 -坪山,4室2厅 | 89.49平米 | 东南 | 毛坯 | 31层  | 塔楼,1人关注 / 1个月以前发布,313,"34,900元/平"
中信湾上六座 3室1厅 东南,中信湾上六座 -碧海,3室1厅 | 88.88平米 | 东南 | 精装 | 32层 | 2009年建 | 板塔结合,1人关注 / 5天以前发布,660,"74,200元/平"
金成时代家园 4室2厅 南,金成时代家园 -宝安中心,4室2厅 | 132.85平米 | 南 | 简装 | 18层 | 2006年建 | 板塔结合,1人关注 / 1个月以前发布,1042,"78,435元/平"
棕榈园4+1房，南北通，安静不吵,阳光棕榈园二期 -前海,4室2厅 | 133.84平米 | 南 北 | 简装 | 6层 | 2003年建 | 板楼,14人关注 / 3个月以前发布,1045,"78,079元/平"
深业集团，精装4+1房，客厅出阳台，满五唯一税费少,深业紫麟山花园 -龙岗中心城,4室2厅 | 139.4平米 | 东南 | 精装 | 27层 | 2011年建 | 板塔结合,12人关注 / 5个月以前发布,477,"34,200元/平"
全新装修 高楼层 东南方向 格局方正满五唯一,现代城华庭 -南山中心,3室2厅 | 102.54平米 | 东南 | 精装 | 中楼层(共30层) | 2004年建 | 塔楼,32人关注 / 7个月以前发布,738,"71,900元/平"
此房户型复式两层，中间楼层，空气通透，使用率高,宝能悦澜山花园 -龙岗中心城,5室2厅 | 85.62平米 | 西南 南 | 精装 | 中楼层(共30层) | 2014年建 | 塔楼,6人关注 / 一年前发布,420,"49,000元/平"
第五园叠墅一楼 带花园和地下室 位置安静！万科大社区,万科第五园三期 -坂田,4室2厅 | 145.61平米 | 南 北 | 精装 | 低楼层(共3层) | 2007年建 | 塔楼,89人关注 / 7个月以前发布,839,"57,600元/平"
城龙花园3+1房，中间楼层红本在手，通风好采光充足,城龙花园 -龙岗中心城,4室1厅 | 107.14平米 | 东南 西北 | 简装 | 中楼层(共8层) | 1999年建 | 板塔结合,1人关注 / 2个月以前发布,360,"33,601元/平"
满五年不唯一，东向，带30平露台，诚心出售,观海台 -后海,3室1厅 | 83.47平米 | 东 | 精装 | 低楼层(共18层) | 2003年建 | 板塔结合,25人关注 / 4个月以前发布,768,"92,000元/平"
厅出阳台大四房，2011年次新小区，11号线南山站物业,向南瑞峰花园 -南山中心,4室2厅 | 123.39平米 | 东 | 精装 | 31层 | 2011年建 | 塔楼,48人关注 / 5个月以前发布,1070,"86,700元/平"
满五唯一红本，业主诚心出售。华润物业,文星花园 -春风路,3室1厅 | 102平米 | 东南 | 精装 | 中楼层(共7层) | 1983年建 | 板塔结合,0人关注 / 3天以前发布,540,"52,900元/平"
红本满五年，高楼层朝南看海 地段好 价格实惠,新天富山海华庭 -沙头角,3室2厅 | 99.5平米 | 东南 | 精装 | 中楼层(共33层) | 2003年建 | 板塔结合,15人关注 / 3个月以前发布,378,"37,990元/平"
业主诚心卖 红本满五年唯一带车位 动静分离 税少,黄埔雅苑四期 -福田中心,4室2厅 | 161.1平米 | 西北 | 精装 | 中楼层(共30层) | 2003年建 | 塔楼,7人关注 / 2个月以前发布,1467,"91,000元/平"
天健郡城南向三房，满五年唯一红本，朝花园安静,龙岗天健郡城 -龙岗中心城,3室2厅 | 109.31平米 | 南 | 简装 | 低楼层(共18层) | 2005年建 | 板塔结合,0人关注 / 3个月以前发布,427,"39,000元/平"
福星雅园  1室1厅 南,福星雅园  -观澜,1室1厅 | 17.48平米 | 南 | 简装 | 中楼层(共22层)  | 塔楼,1人关注 / 14天以前发布,30,"17,163元/平"
谱心苑 正规一房 罗湖刚需上车盘 红本在手,谱心苑 -布心,1室1厅 | 44.74平米 | 南 | 精装 | 中楼层(共7层) | 2001年建 | 板塔结合,3人关注 / 8天以前发布,185,"41,351元/平"
新房不明显，二手直接捡，新房问题藏，二手明晃晃,都市花园 -车公庙,3室2厅 | 78平米 | 北 | 简装 | 中楼层(共13层) | 1999年建 | 板楼,15人关注 / 3个月以前发布,563,"72,100元/平"
高楼层西南看海岸城，视野开阔。,博林君瑞 -沙井,3室2厅 | 89.06平米 | 西南 | 毛坯 | 高楼层(共32层) | 2019年建 | 塔楼,1人关注 / 2个月以前发布,535,"60,000元/平"
中航天逸高楼层看花园新上房源，采光通风好。,中航天逸 -红山,3室2厅 | 88.85平米 | 东南 南 | 精装 | 高楼层(共36层) | 2013年建 | 板塔结合,10人关注 / 一年前发布,684,"76,900元/平"
业主诚心出售，看房方便，价格可谈，随时可签约,奥园翡翠东湾 -坪山,3室1厅 | 79.63平米 | 东南 | 精装 | 31层  | 板塔结合,7人关注 / 1个月以前发布,273,"34,200元/平"
满五年 精装三房 位置安静 保养新,中海康城国际一期 -大运新城,3室2厅 | 88.13平米 | 南 | 精装 | 高楼层(共33层) | 2009年建 | 板塔结合,14人关注 / 6个月以前发布,375,"42,551元/平"
地铁口无缝连接【小区绿化好，带阳台】带有花园小区,名居广场 -龙岗中心城,3室2厅 | 87.46平米 | 西南 | 精装 | 低楼层(共30层)  | 板塔结合,45人关注 / 3个月以前发布,260,"29,728元/平"
东南向看山景，三卧朝南，双阳台大客厅，满五无抵押,桂芳园五期 -布吉大芬,3室2厅 | 90.87平米 | 东南 | 精装 | 中楼层(共15层) | 2003年建 | 塔楼,6人关注 / 3个月以前发布,390,"42,900元/平"
低于参考价！高楼层，南北通，12月份满五年唯一,正兆景嘉园 -公明,3室2厅 | 89.66平米 | 南 北 | 毛坯 | 高楼层(共16层) | 2016年建 | 板塔结合,17人关注 / 6个月以前发布,388,"43,275元/平"
地铁花园精装三房，朝南看花园.高楼层视野好,锦荟PARK -横岗,3室1厅 | 83.14平米 | 南 | 精装 | 中楼层(共33层) | 2017年建 | 板塔结合,4人关注 / 5个月以前发布,356,"42,700元/平"
精装修  电梯大两房  满五年红本 省税好房,海韵花园 -翻身,2室1厅 | 75.59平米 | 西南 | 精装 | 高楼层(共9层) | 1998年建 | 板塔结合,3人关注 / 26天以前发布,419,"55,300元/平"
接近指导的价格！！招商果岭61平两房 高层满五年,招商果岭花园 -西乡,2室1厅 | 61.2平米 | 东北 | 精装 | 34层 | 2012年建 | 塔楼,6人关注 / 25天以前发布,396,"64,700元/平"
京基东方颐园满五年红本房，户型采光好！,京基东方颐园 -螺岭,2室1厅 | 42.54平米 | 北 | 简装 | 中楼层(共33层) | 2009年建 | 塔楼,1人关注 / 21天以前发布,340,"79,925元/平"
朝南，地铁口小两房，松岗公园环抱，安静与便捷兼得！,集信名城 -松岗,2室1厅 | 47.28平米 | 北 南 | 简装 | 中楼层(共10层) | 2008年建 | 板塔结合,13人关注 / 25天以前发布,183,"38,700元/平"
奥园峯荟小复式，视野好，精装交楼，保养的很好,奥园峯荟 -公明,2室1厅 | 54.94平米 | 北 | 其他 | 低楼层(共24层)  | 塔楼,7人关注 / 25天以前发布,110,"20,022元/平"
诺德假日花园小两房，户型采光好，满五唯一费用少,诺德假日花园 -前海,2室1厅 | 47.69平米 | 南 | 精装 | 低楼层(共30层) | 2009年建 | 板塔结合,0人关注 / 23天以前发布,506,"106,000元/平"
翠雅居 中间楼层两房 看山景 安静住家,翠雅居 -清水河,2室2厅 | 60.69平米 | 南 | 简装 | 中楼层(共9层) | 2001年建 | 板塔结合,0人关注 / 21天以前发布,322,"53,000元/平"
平安里复式房双主卧南北通 满五红本保养好拎包入住,万科金色沁园 -龙岗中心城,5室3厅 | 89平米 | 南 北 | 精装 | 中楼层(共24层) | 2011年建 | 塔楼,3人关注 / 22天以前发布,445,"50,000元/平"
满五不唯一，格局明朗，精装修，业主诚心出售,万豪掬月半山 -前海,4室2厅 | 178.15平米 | 东南 | 精装 | 低楼层(共30层) | 2017年建 | 板塔结合,54人关注 / 16天以前发布,1300,"72,973元/平"
看凤山    精装三房    东向   满五年,同和悦园 -福永,3室1厅 | 84.83平米 | 东南 | 精装 | 中楼层(共24层) | 2016年建 | 板塔结合,1人关注 / 5天以前发布,409,"48,200元/平"
上品雅园高楼层大四房出售，看房方便。,佳兆业上品雅园 -坂田,4室2厅 | 129.99平米 | 南 | 精装 | 高楼层(共30层) | 2010年建 | 塔楼,15人关注 / 一年前发布,767,"59,000元/平"
南北通风，满五唯一，精装修，自己住,京基御景印象一期 -坪山,3室2厅 | 89.28平米 | 北 | 精装 | 高楼层(共33层) | 2016年建 | 板塔结合,3人关注 / 1个月以前发布,335,"37,523元/平"
精装四房，自住装修标准、房子保养的好,光明大第 -公明,4室2厅 | 87.63平米 | 东南 | 简装 | 33层 | 2015年建 | 板塔结合,2人关注 / 31天以前发布,455,"51,900元/平"
地铁12号线 朝南电梯精装3房 高楼层视野好,流塘阳光花园 -西乡,3室2厅 | 76.5平米 | 东南 | 其他 | 高楼层(共30层) | 2015年建 | 塔楼,4人关注 / 21天以前发布,410,"53,595元/平"
满五唯一，中间楼层，户型方正采光好，精装修,裕华花园 -翻身,3室2厅 | 88.56平米 | 西南 | 精装 | 中楼层(共7层) | 1997年建 | 塔楼,4人关注 / 27天以前发布,416,"46,900元/平"
此房满五红本在手，高楼层，双阳台，采光充足。,佳兆业中央广场一期 -坂田,3室2厅 | 89.54平米 | 南 | 精装 | 中楼层(共47层) | 2013年建 | 板楼,2人关注 / 21天以前发布,511,"57,000元/平"
佳兆业一期客厅出阳台，看花园安静，业主自住保养好。,佳兆业中央广场一期 -坂田,3室2厅 | 87.68平米 | 南 | 简装 | 低楼层(共47层) | 2013年建 | 板楼,5人关注 / 26天以前发布,500,"57,000元/平"
海岸城商圈花园小高层 东南向精奢三房 通透户型,美墅蓝山家园 -南山中心,3室2厅 | 119.89平米 | 东南 | 精装 | 中楼层(共18层) | 2004年建 | 塔楼,6人关注 / 24天以前发布,1233,"102,800元/平"
此房满五唯一，免增值税，个税，中间楼层，南北通透,领航城领秀花园 -西乡,3室1厅 | 89.3平米 | 东南 西北 | 精装 | 中楼层(共31层) | 2016年建 | 板塔结合,4人关注 / 24天以前发布,545,"61,000元/平"
房子装修保养好 满5年 朝南的两房,星海名城一期三组团 -前海,2室1厅 | 69.83平米 | 南 | 精装 | 高楼层(共9层) | 2000年建 | 板楼,50人关注 / 20天以前发布,547,"78,200元/平"
房子是东南朝向 满五年 业主诚心卖,星海名城三期 -前海,3室2厅 | 103.64平米 | 东南 | 精装 | 28层 | 2004年建 | 塔楼,2人关注 / 22天以前发布,851,"82,100元/平"
港逸豪庭 3室1厅 东北,港逸豪庭 -罗湖口岸,3室1厅 | 90.87平米 | 东北 | 精装 | 中楼层(共43层) | 2000年建 | 塔楼,0人关注 / 16天以前发布,392,"43,100元/平"
此房急售 南向高层 无抵押 价格美丽,龙光玖龙玺 -梅林关,4室2厅 | 87.72平米 | 南 | 其他 | 中楼层(共30层) | 2016年建 | 塔楼,2人关注 / 30天以前发布,794,"90,500元/平"
石厦北大三房满五唯一业主诚意出售,雅云轩 -石厦,3室1厅 | 113.66平米 | 南 | 简装 | 中楼层(共29层) | 2001年建 | 板塔结合,0人关注 / 16天以前发布,923,"81,200元/平"
佳兆业前海广场一期双阳台南向看园景,佳兆业前海广场一期 -前海,3室2厅 | 85.65平米 | 南 | 精装 | 32层 | 2014年建 | 塔楼,2人关注 / 19天以前发布,908,"106,000元/平"
"碧海湾站. 看海景,舒适大三房.红本在手.",中信湾上六座 -碧海,3室2厅 | 120.23平米 | 南 | 精装 | 32层 | 2009年建 | 板塔结合,2人关注 / 21天以前发布,893,"74,200元/平"
红山公园边小区，小高层、低密度，近指导价4房，诚售,日出印象一期 -红山,4室2厅 | 120.83平米 | 南 | 精装 | 低楼层(共6层) | 2005年建 | 塔楼,6人关注 / 29天以前发布,630,"52,100元/平"
布吉次新房花语馨三房 装修好 满五年,花语馨 -布吉街,3室1厅 | 81.88平米 | 南 | 精装 | 高楼层(共30层) | 2016年建 | 板楼,4人关注 / 27天以前发布,359,"43,800元/平"
房子装修保养好拎包入住，业主自己住看房方便,万科四季花城二期 -坂田,3室2厅 | 102.57平米 | 东 | 其他 | 6层 | 2000年建 | 板楼,3人关注 / 16天以前发布,545,"53,135元/平"
诚心出售三房，价格可谈，幼儿园在楼下,园岭新村 -园岭,3室2厅 | 88.26平米 | 南 北 | 简装 | 中楼层(共8层) | 1984年建 | 板楼,0人关注 / 29天以前发布,710,"80,445元/平"
中高楼层视野无遮挡，双龙抱珠户型，实用率高,华丰前海湾 -碧海,3室2厅 | 89.71平米 | 东北 | 精装 | 31层 | 2017年建 | 板塔结合,1人关注 / 20天以前发布,755,"84,100元/平"
看花园 安静4房 年轻人喜欢的户型 楼下地铁 住家装修,锦荟PARK -横岗,4室2厅 | 115.51平米 | 东南 | 精装 | 中楼层(共33层) | 2017年建 | 塔楼,1人关注 / 22天以前发布,494,"42,700元/平"
刚需好房上车关内，拎包入住。银行贷款少，23年初满五,桃源村三期 -西丽,3室2厅 | 91.55平米 | 南 | 精装 | 34层 | 2008年建 | 板塔结合,11人关注 / 25天以前发布,661,"72,200元/平"
圣莫丽斯C区安静看小区园林景观,圣莫丽斯花园C区 -梅林关,4室2厅 | 168.74平米 | 南 | 精装 | 低楼层(共11层) | 2010年建 | 板塔结合,1人关注 / 28天以前发布,1502,"89,000元/平"
华丰前海湾二期 4室1厅 南 北,华丰前海湾二期 -碧海,4室1厅 | 88.91平米 | 南 北 | 精装 | 31层 | 2019年建 | 板塔结合,4人关注 / 23天以前发布,748,"84,100元/平"
星桂园两房 满五年 户型实用 近地铁 花园小区,星桂园 -地王,2室1厅 | 37.45平米 | 西 | 精装 | 低楼层(共20层) | 2004年建 | 板塔结合,3人关注 / 16天以前发布,247,"65,900元/平"
16号地铁电梯房，低于指导价诚售，高楼层采光充足,阳光广场 -龙岗中心城,1室1厅 | 23.34平米 | 西南 | 简装 | 高楼层(共9层) | 2004年建 | 板塔结合,5人关注 / 10天以前发布,63,"26,993元/平"
小户型 总价低 诚心出售 看房方便,金迪名苑 -布心,1室1厅 | 36.46平米 | 东 | 简装 | 高楼层(共17层) | 2002年建 | 板塔结合,0人关注 / 13天以前发布,296,"81,000元/平"
定位坪山香蜜湖唯一在售顶复3层复式带大露台 出价就谈,天峦湖二期 -坪山,6室3厅 | 110平米 | 南 | 毛坯 | 高楼层(共32层) | 2015年建 | 板塔结合,36人关注 / 5个月以前发布,413,"37,500元/平"
接近参考价2房 业主诚心出售；,心语雅园 -前海,2室1厅 | 60.26平米 | 西南 | 简装 | 高楼层(共18层) | 2003年建 | 塔楼,2人关注 / 8天以前发布,552,"91,600元/平"
出售大芬地铁口两房，满五年唯一红本税少。,信和爱琴居 -布吉大芬,2室1厅 | 70.24平米 | 北 | 简装 | 低楼层(共32层) | 2005年建 | 塔楼,0人关注 / 9天以前发布,270,"38,440元/平"
万象汇地铁口 万科红 精装 满五唯一 首付低,万科红一期 -布吉关,1室1厅 | 39.65平米 | 东南 | 精装 | 31层 | 2011年建 | 板塔结合,0人关注 / 15天以前发布,234,"59,000元/平"
精装修 业主自住房 装修保养好  总价不高,丰湖花园 -清水河,2室1厅 | 61.31平米 | 东北 | 精装 | 高楼层(共26层) | 2005年建 | 板塔结合,0人关注 / 14天以前发布,283,"46,000元/平"
此房楼层好，位于端头位置，视野和通风都很好,嘉鑫阳光雅居 -梅林,2室1厅 | 68.36平米 | 西南 | 精装 | 中楼层(共25层) | 2008年建 | 塔楼,2人关注 / 12天以前发布,542,"79,200元/平"
房子满5年唯一 业主自己在住 装修保养好,星海名城五期 -前海,2室1厅 | 46.4平米 | 东 | 精装 | 32层 | 2006年建 | 塔楼,62人关注 / 10天以前发布,413,"88,800元/平"
深圳湾悦府二期 经典奢享1房1厅 精装  高层 看海,华润深圳湾悦府二期 -深圳湾,1室1厅 | 107.84平米 | 南 | 精装 | 高楼层(共42层)  | 板塔结合,0人关注 / 9天以前发布,1424,"132,000元/平"
低于指导价，月租8000左右，正地铁口住宅,财富港大厦 -西乡,2室2厅 | 61.57平米 | 东北 | 精装 | 33层 | 2010年建 | 板楼,1人关注 / 8天以前发布,380,"61,719元/平"
正规4房，高楼层，通风透气好，2018次新房，车位充足,豪方天际花园 -南头,4室2厅 | 89.28平米 | 东南 | 精装 | 49层 | 2017年建 | 板塔结合,0人关注 / 31天以前发布,884,"99,000元/平"
大运大⑤房 10米长大阳台 看大运公园 诚心出售,睿智华庭 -大运新城,5室2厅 | 160.09平米 | 南 北 | 毛坯 | 中楼层(共32层) | 2012年建 | 板楼,0人关注 / 17天以前发布,865,"54,000元/平"
领航城领秀花园 3室2厅 南,领航城领秀花园 -西乡,3室2厅 | 89平米 | 南 | 精装 | 中楼层(共31层) | 2016年建 | 板塔结合,1人关注 / 20天以前发布,543,"61,000元/平"
26号地铁线，同和悦园82.8平，业主读心出售,同和悦园 -福永,3室1厅 | 82.88平米 | 东南 | 精装 | 低楼层(共24层) | 2016年建 | 板塔结合,2人关注 / 7个月以前发布,400,"48,200元/平"
