标题,开发商,房子信息,发布信息,售价/万,单价
金玉花苑 房东诚心出售 随时可签 全天采光,金玉花苑 -四甲,6室2厅 | 269.39平米 | 南 | 毛坯 | 低楼层(共3层)  | 板塔结合,21人关注 / 一年前发布,180.8,"6,712元/平"
此房满五唯一 3房户型方正，朝南阳光，通透明亮,通源新村 -海门,4室2厅 | 144.24平米 | 南 | 精装 | 中楼层(共7层)  | 板塔结合,2人关注 / 5个月以前发布,198.8,"13,783元/平"
腾达花园北区 5+6复式 空间大,腾达花园北区 -海门,4室2厅 | 123.75平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 6个月以前发布,148,"11,960元/平"
永泓花园 三朝阳  采光好 毛坯任意装修自己喜欢的风格,永泓花园 -海门,3室2厅 | 141.44平米 | 南 | 毛坯 | 低楼层(共18层)  | 板塔结合,3人关注 / 一年前发布,189.8,"13,420元/平"
朝阳光线充足，视野开阔全新精装.交通便利.,东恒盛·国际公馆 -海门,5室2厅 | 229.41平米 | 南 | 简装 | 高楼层(共5层)  | 板楼,10人关注 / 一年前发布,547.5,"23,866元/平"
龙信御园 花园洋房 带院子 带110平半地下室,龙信御园 -海门,4室2厅 | 171.83平米 | 南 | 精装 | 低楼层(共5层)  | 暂无数据,8人关注 / 一年前发布,598.8,"34,849元/平"
光华难得一见毛坯房，带45平方朝南车库，满5年,世纪光华苑 -海门,3室2厅 | 135平米 | 南 | 毛坯 | 中楼层(共7层)  | 板楼,1人关注 / 4个月以前发布,236.8,"17,541元/平"
房东诚意出售，小区楼栋少，高品质小区,光华时代广场 -海门,3室2厅 | 107.38平米 | 南 | 精装 | 中楼层(共5层)  | 板塔结合,3人关注 / 一年前发布,239.8,"22,332元/平"
尚贤新村  全新精装 拎包入住  房东诚心出售,尚贤新村 -海门,3室2厅 | 124.96平米 | 南 | 精装 | 高楼层(共30层)  | 板塔结合,14人关注 / 一年前发布,228.8,"18,310元/平"
本房满五唯一，多层大面积别墅，面积大,美墅金水湾 -海门,6室4厅 | 348.47平米 | 南 | 精装 | 4层  | 板塔结合 | 联排别墅 ,2人关注 / 6个月以前发布,730,"20,949元/平"
海门市区好房源，满五年，6加7，附带15平车库。,世纪光华苑 -海门,4室2厅 | 160平米 | 南 | 简装 | 高楼层(共7层)  | 板楼,5人关注 / 一年前发布,218,"13,625元/平"
本房满五唯一，沿河景观房，毛坯房改造性高，面积大。,美墅金水湾 -海门,5室3厅 | 451平米 | 南 | 毛坯 | 4层  | 板塔结合 | 双拼别墅 ,2人关注 / 9个月以前发布,980,"21,730元/平"
海湾假日花园   1+2叠加别墅    带大花园,海湾假日花园北区 -包场,4室2厅 | 208.75平米 | 南 | 毛坯 | 低楼层(共3层)  | 暂无数据,8人关注 / 一年前发布,220,"10,539元/平"
长江新村(海门市) 3室1厅 南,长江新村(海门市) -海门,3室1厅 | 83.14平米 | 南 | 其他 | 高楼层(共6层)  | 板楼,0人关注 / 2天以前发布,129.8,"15,613元/平"
御江山 房东精装 采光优秀 环境优美 户型方正,景瑞御江山 -海门,3室2厅 | 88.65平米 | 南 | 精装 | 高楼层(共24层)  | 板塔结合,0人关注 / 17天以前发布,169,"19,064元/平"
仁恒公园四际，户型方正，阳光充足，诚心出售。,仁恒公园四季 -海门,2室2厅 | 91.92平米 | 南 | 精装 | 低楼层(共26层)  | 板塔结合,0人关注 / 16天以前发布,199.8,"21,737元/平"
尚贤新村 欧尚路东 全天阳光 房型好 户型方正,尚贤新村 -海门,2室2厅 | 100平米 | 南 | 精装 | 高楼层(共18层)  | 板塔结合,0人关注 / 13天以前发布,180,"18,000元/平"
金色维也纳精装3房，飞机户型，满五唯一。,金色维也纳 -海门,3室2厅 | 132.54平米 | 南 | 精装 | 高楼层(共17层)  | 板塔结合,0人关注 / 9天以前发布,228,"17,203元/平"
户型方正，朝南阳光充足 ，环境优美,国际商务花园 -海门,2室2厅 | 91.67平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,0人关注 / 14天以前发布,148.8,"16,233元/平"
国际车城，精装修的电梯房，中间层次视野宽阔,国际车城 -海门,2室1厅 | 60平米 | 南 | 精装 | 高楼层(共16层)  | 板塔结合,0人关注 / 16天以前发布,50,"8,334元/平"
尚贤新村满2年，纯毛坯，3朝阳户型全天阳光，带储藏室,尚贤新村 -海门,2室2厅 | 111.73平米 | 南 | 毛坯 | 低楼层(共22层)  | 板塔结合,0人关注 / 14天以前发布,175.8,"15,735元/平"
满五唯一，全天采光，视野宽阔，全新毛坯。,首开理想城 -海门,2室2厅 | 120平米 | 南 | 毛坯 | 低楼层(共28层)  | 板塔结合,0人关注 / 8天以前发布,165.8,"13,817元/平"
雅居乐25号楼，中上楼层，全天阳光，无遮挡,雅居乐万科中央公园 -海门,3室2厅 | 135平米 | 南 北 | 精装 | 高楼层(共30层)  | 板塔结合,0人关注 / 8天以前发布,312,"23,112元/平"
万和家园全新毛坯  含25平向阳车库 全天采光无遮挡,万和家园(海门市) -海门,3室2厅 | 122.35平米 | 南 | 毛坯 | 高楼层(共6层)  | 板楼,0人关注 / 6天以前发布,165.8,"13,552元/平"
（雅居乐万科中央公园3-2-1-2 113.00m²,雅居乐万科中央公园 -海门,3室2厅 | 113平米 | 南 | 其他 | 低楼层(共28层)  | 板塔结合,0人关注 / 5天以前发布,220,"19,470元/平"
招商国际，户型方正，阳光充足。诚信出售、,招商海门国际 -滨江,3室2厅 | 106平米 | 南 | 精装 | 27层  | 板楼,0人关注 / 5天以前发布,178.8,"16,868元/平"
尚贤新村 明亮客厅 阳光刺眼 施教优秀 你不二的选择,尚贤新村 -海门,2室1厅 | 91.62平米 | 南 | 毛坯 | 低楼层(共25层)  | 板塔结合,0人关注 / 18天以前发布,167.8,"18,315元/平"
采光充足，房东诚心出售，看房方便,地纬东洲半岛 -海门,3室2厅 | 133.96平米 | 南 | 简装 | 中楼层(共25层)  | 板楼,0人关注 / 27天以前发布,238.8,"17,827元/平"
保利云禧，户型方正，阳光充足，诚心出售。,保利云禧 -海门,3室2厅 | 127平米 | 南 | 精装 | 低楼层(共26层)  | 板塔结合,0人关注 / 27天以前发布,251.8,"19,827元/平"
熙悦天玺  此房在前排 采光充足 楼层好 环境优美,熙悦天玺 -海门,4室1厅 | 160平米 | 南 | 毛坯 | 中楼层(共8层)  | 板塔结合,1人关注 / 24天以前发布,349,"21,813元/平"
招商国际洋房  诚心出售 采光佳 视野宽,招商海门国际 -滨江,3室2厅 | 126平米 | 南 | 精装 | 中楼层(共11层)  | 暂无数据,0人关注 / 21天以前发布,249.8,"19,826元/平"
运杰龙馨园(海门市) 3室2厅 南,运杰龙馨园(海门市) -海门,3室2厅 | 152.73平米 | 南 | 精装 | 高楼层(共32层)  | 板塔结合,0人关注 / 17天以前发布,253,"16,566元/平"
招商精装洋房 户型方正 通风性好 有车位,招商海门国际 -滨江,3室2厅 | 126.38平米 | 南 北 | 精装 | 11层  | 板楼,0人关注 / 17天以前发布,260,"20,573元/平"
富江春居别墅 公园里别墅带前后院子四房三卫,富江春居 -海门,4室2厅 | 156.35平米 | 南 | 毛坯 | 低楼层(共4层)  | 暂无数据,0人关注 / 24天以前发布,435,"27,823元/平"
小区出行方便 配套齐全 适合居住 精装修,国际车城 -海门,2室0厅 | 60平米 | 东 | 精装 | 中楼层(共16层)  | 板塔结合,0人关注 / 24天以前发布,67,"11,167元/平"
交通便利 小户型拎包入住 采光好 配套齐全,国际车城 -海门,2室2厅 | 75平米 | 西 | 精装 | 中楼层(共16层)  | 板塔结合,0人关注 / 24天以前发布,78,"10,400元/平"
尚贤新村 3室2厅 南 北,尚贤新村 -海门,3室2厅 | 125平米 | 南 北 | 其他 | 高楼层(共22层)  | 板塔结合,0人关注 / 6天以前发布,230.8,"18,464元/平"
雅居乐万科中央公园4-2-1-2 洋房好楼层带一个车位,雅居乐万科中央公园 -海门,4室2厅 | 147平米 | 南 | 其他 | 高楼层(共6层)  | 板塔结合,0人关注 / 7天以前发布,349.8,"23,796元/平"
此房，两个都是朝南房间，客厅朝东，采光好,果园新村 -三厂,2室2厅 | 72平米 | 南 北 | 精装 | 高楼层(共5层)  | 板塔结合,0人关注 / 31天以前发布,45.8,"6,362元/平"
锦城一期 南北通风 中间层次 结婚装修 满两年,中南世纪锦城1期 -海门,3室2厅 | 131.56平米 | 南 | 精装 | 中楼层(共24层)  | 板塔结合,1人关注 / 30天以前发布,248,"18,851元/平"
锦尚名苑经典大三房 全天采光 户型方正 好楼层,锦尚名苑一期 -海门,3室2厅 | 125平米 | 南 | 精装 | 高楼层(共33层)  | 塔楼,0人关注 / 22天以前发布,275,"22,000元/平"
运杰龙馨园品质物业精装南北通风好楼层满五唯一,运杰龙馨园(海门市) -海门,3室2厅 | 147.83平米 | 南 | 精装 | 中楼层(共36层)  | 板塔结合,0人关注 / 27天以前发布,268.8,"18,184元/平"
通源新村满五不唯一，户型方正，生活方便 全天采光,通源新村 -海门,3室1厅 | 80.69平米 | 南 北 | 精装 | 中楼层(共6层)  | 板塔结合,0人关注 / 24天以前发布,152.8,"18,937元/平"
浦江南苑交通便利 随时可以看房 户型方正 全天阳光,浦江南苑 -海门,3室2厅 | 108平米 | 南 | 精装 | 中楼层(共6层)  | 板塔结合,0人关注 / 1个月以前发布,134.8,"12,482元/平"
静海新村2排，现代精装3室1厅，满2年，采光好,静海新村 -海门,3室1厅 | 97.73平米 | 南 北 | 精装 | 高楼层(共7层)  | 塔楼,0人关注 / 27天以前发布,118.8,"12,156元/平"
此房产权清晰证照齐全  户型方正 诚意出售,东风新村 -海门,3室1厅 | 60.52平米 | 南 | 精装 | 中楼层(共4层)  | 板楼,0人关注 / 17天以前发布,112.8,"18,639元/平"
房东价格实惠 诚心出售 ， 户型方正,海兴新村 -海门,3室1厅 | 98.46平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,0人关注 / 28天以前发布,135,"13,712元/平"
景瑞御江山 4室2厅 南 北,景瑞御江山 -海门,4室2厅 | 138.48平米 | 南 北 | 精装 | 低楼层(共24层)  | 板塔结合,0人关注 / 25天以前发布,246.8,"17,823元/平"
诚心出售，户型布局合理， 视野好，,万和家园(海门市) -海门,3室2厅 | 132.5平米 | 南 | 毛坯 | 高楼层(共17层)  | 板楼,0人关注 / 18天以前发布,182.8,"13,797元/平"
首开紫郡 3室2厅 南,首开紫郡 -滨江,3室2厅 | 101.64平米 | 南 | 毛坯 | 高楼层(共6层)  | 板塔结合,1人关注 / 25天以前发布,125,"12,299元/平"
户型方正，朝南阳光充足 ，环境优美，无噪音。,光华时代广场 -海门,2室2厅 | 85.68平米 | 南 | 精装 | 中楼层(共11层)  | 板塔结合,1人关注 / 21天以前发布,186.8,"21,803元/平"
采光充足，视野宽阔·房型方正，小区环境好，绿化多！,海门中南世纪城 -海门,3室2厅 | 96.41平米 | 南 北 | 精装 | 26层  | 板楼,0人关注 / 20天以前发布,159.8,"16,576元/平"
客厅空间比较大 阳台视野好 楼间距开阔,静海新村 -海门,3室2厅 | 111.35平米 | 南 北 | 精装 | 高楼层(共7层)  | 塔楼,0人关注 / 25天以前发布,167.8,"15,070元/平"
世纪光华苑，精装3房，带20平方朝南车库，满2年,世纪光华苑 -海门,3室2厅 | 103.08平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,0人关注 / 24天以前发布,165,"16,007元/平"
仁恒公园四季，户型方正，诚信出售，连车位。,仁恒公园四季 -海门,3室2厅 | 104.77平米 | 南 | 精装 | 低楼层(共26层)  | 板塔结合,0人关注 / 25天以前发布,250.8,"23,939元/平"
东洲国际隔路相望，东边套，南北通户型,嘉陵江花苑 -海门,3室2厅 | 101.13平米 | 南 | 简装 | 高楼层(共6层)  | 平房,0人关注 / 26天以前发布,179.8,"17,780元/平"
怡和家园、三朝阳南北厅纯毛坯，满2年，带储藏室,怡和家园 -海门,3室2厅 | 129.91平米 | 南 北 | 毛坯 | 低楼层(共11层)  | 板楼,0人关注 / 21天以前发布,207,"15,935元/平"
世纪光华苑复式楼 大有境旁 自住精装 采光全天 满2年,世纪光华苑 -海门,4室2厅 | 99.81平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,0人关注 / 19天以前发布,148,"14,829元/平"
富民新村中间层次 采光好 育才能仁 自住精装满5年,富民新村(海门市) -海门,3室2厅 | 138.01平米 | 南 | 精装 | 中楼层(共7层)  | 板塔结合,0人关注 / 26天以前发布,172.8,"12,521元/平"
仁恒公园四季 3室2厅 南,仁恒公园四季 -海门,3室2厅 | 138.88平米 | 南 | 其他 | 低楼层(共26层)  | 板塔结合,0人关注 / 5天以前发布,279,"20,090元/平"
尚贤新村欧尚旁 龙信广场 东洲本部,尚贤新村 -海门,3室2厅 | 126平米 | 南 | 其他 | 高楼层(共18层)  | 板塔结合,0人关注 / 13天以前发布,211,"16,747元/平"
仁恒公园，户型方正，阳光充足。,仁恒公园四季 -海门,3室2厅 | 138平米 | 南 | 精装 | 高楼层(共26层)  | 板塔结合,0人关注 / 13天以前发布,320,"23,189元/平"
顶楼复式 三层  带三个阳光房   子母车库 采光好,玖星玺园 -海门,5室2厅 | 197.45平米 | 南 | 精装 | 高楼层(共30层)  | 板塔结合,1人关注 / 9个月以前发布,350,"17,727元/平"
长江紫园 全新装修 满两年户型方正,长江紫园 -三厂,3室2厅 | 224平米 | 南 | 精装 | 低楼层(共3层)  | 塔楼,5人关注 / 一年前发布,288.6,"12,884元/平"
精装 多层大面积别墅，实际面积600多平 适合居住,美墅金水湾 -海门,8室4厅 | 432.48平米 | 南 | 精装 | 4层  | 板塔结合 | 联排别墅 ,1人关注 / 2个月以前发布,950,"21,967元/平"
此房户型方正 户型合理通透 视野好 采光充足 才行方便,友谊路 -海门,4室2厅 | 145平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 1个月以前发布,193.8,"13,366元/平"
小区很新，全天太阳，交通便利，出行方便，设施齐全,美墅金水湾 -海门,6室2厅 | 348.47平米 | 南 | 简装 | 4层  | 板塔结合 | 联排别墅 ,2人关注 / 一年前发布,950,"27,263元/平"
全天阳光 满五唯一 南北通透  上xue有名位,南海新村 -海门,4室2厅 | 162平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,9人关注 / 一年前发布,218,"13,457元/平"
贵都之星大户型 四房向阳 飞机户型 全天采光 满五年,贵都之星 -海门,4室2厅 | 208.2平米 | 南 北 | 精装 | 中楼层(共32层)  | 板塔结合,2人关注 / 4个月以前发布,358.8,"17,234元/平"
独栋别墅 带大院子 出租中看房方便,金色阳光花苑 -海门,5室3厅 | 235.58平米 | 东 | 简装 | 2层  | 板楼 | 独栋别墅 ,0人关注 / 一年前发布,520,"22,074元/平"
复式楼 7楼129平 8楼82平  满五年  带27平朝阳车库,海上名门 -海门,6室2厅 | 211平米 | 南 | 精装 | 高楼层(共7层)  | 塔楼,24人关注 / 一年前发布,218.8,"10,370元/平"
龙馨园底楼带70平方院子，精装，采光全天。,运杰龙馨园(海门市) -海门,3室2厅 | 144.2平米 | 南 | 精装 | 低楼层(共33层)  | 板塔结合,14人关注 / 一年前发布,268,"18,586元/平"
长江路中轴城市景观叠墅，尽享城市繁华,海亮悦榕墅 -海门,4室2厅 | 143平米 | 南 | 毛坯 | 低楼层(共6层)  | 暂无数据,0人关注 / 1个月以前发布,516,"36,084元/平"
满五，大平层，空中花园，精致装修。,腾达花园南区 -海门,4室2厅 | 188平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,1人关注 / 一年前发布,249.8,"13,288元/平"
腾达花园，户型方正，中间楼层 采光好,腾达花园北区 -海门,4室2厅 | 156.07平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,3人关注 / 6个月以前发布,172.8,"11,072元/平"
长秀花苑 精装修，全天采光 业主诚心出售。,长秀花苑 -海门,3室2厅 | 129.94平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,3人关注 / 一年前发布,160,"12,314元/平"
房子采光好，地理位置优越，环璟好。,中南世纪城西区 -海门,4室2厅 | 149平米 | 南 | 精装 | 高楼层(共28层)  | 板塔结合,12人关注 / 一年前发布,235,"15,772元/平"
房东诚意出售，通透4房，交通便利，设施齐全,海南新村 -海门,4室2厅 | 142.7平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,3人关注 / 一年前发布,173,"12,124元/平"
锦城顶层复式，豪 华大户型，满两年，采光全天,中南世纪锦城1期 -海门,5室2厅 | 192.93平米 | 南 北 | 精装 | 高楼层(共26层)  | 板塔结合,2人关注 / 3个月以前发布,490.8,"25,440元/平"
荣盛花园 房东自住装修 有向阳大车库,荣盛花园 -海门,3室2厅 | 140.5平米 | 南 | 毛坯 | 高楼层(共6层)  | 板塔结合,2人关注 / 一年前发布,168.8,"12,015元/平"
长江新村，三室两厅一厨二卫，发财人家房子。,长江新村(海门市) -海门,3室2厅 | 145.78平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,3人关注 / 一年前发布,177.5,"12,176元/平"
中南世纪城  配套设施齐全 交通便利 房东诚意出售,海门中南世纪城 -海门,3室2厅 | 145平米 | 南 | 精装 | 28层  | 板塔结合,1人关注 / 一年前发布,236,"16,276元/平"
小区环境很好，绿化很多， 有保安值守，安全有保障,海亮悦榕墅 -海门,4室2厅 | 142.62平米 | 南 | 毛坯 | 高楼层(共6层)  | 暂无数据,3人关注 / 一年前发布,458,"32,114元/平"
