标题,开发商,房子信息,发布信息,售价/万,单价
边套排屋，独立车库，大花园，大露台，高档小区,听涛居 -海宁市,5室2厅 | 223.87平米 | 东 南 | 精装 | 3层  | 平房 | 联排别墅 ,0人关注 / 12天以前发布,570,"25,462元/平"
许村龙渡湖精装三房两卫 业主诚心出售 中间楼层,碧桂园滨湖城 -海宁市,3室1厅 | 112.72平米 | 南 | 精装 | 中楼层(共29层)  | 板楼,0人关注 / 9天以前发布,200,"17,744元/平"
滨河花苑北苑3室2厅2卫精装修好楼层,滨河花苑北苑 -桐乡市,3室2厅 | 127.47平米 | 南 | 精装 | 低楼层(共17层)  | 板楼,0人关注 / 3天以前发布,198,"15,534元/平"
孔雀城翰峰云邸 3室1厅 南,孔雀城翰峰云邸 -嘉善县,3室1厅 | 83.5平米 | 南 | 毛坯 | 中楼层(共16层)  | 板楼,0人关注 / 7天以前发布,100,"11,977元/平"
西门一期 小三房 楼层好 老六,西门小区一期 -桐乡市,3室1厅 | 63.16平米 | 南 | 精装 | 低楼层(共6层)  | 暂无数据,0人关注 / 5天以前发布,102,"16,150元/平"
吉杨里 3室1厅 南 北,吉杨里 -南湖区,3室1厅 | 54.58平米 | 南 北 | 简装 | 中楼层(共5层)  | 板楼,0人关注 / 31天以前发布,83,"15,208元/平"
纯边套户型，采光好，物业管理好，配套全,新城海上风华苑 -嘉善县,3室2厅 | 95.86平米 | 南 东南 | 毛坯 | 低楼层(共18层)  | 板楼,0人关注 / 22天以前发布,232,"24,202元/平"
房东亲自设计 监工装修 现忍痛割爱 温馨小窝,紫金凯旋城 -桐乡市,2室2厅 | 66.86平米 | 南 | 精装 | 低楼层(共16层)  | 板楼,0人关注 / 27天以前发布,125,"18,696元/平"
万家星城84平精装二十几万 好楼层,万家星城 -桐乡市,2室2厅 | 83.97平米 | 南 | 精装 | 高楼层(共13层)  | 板楼,0人关注 / 29天以前发布,140,"16,673元/平"
前排视野好，楼层好，采光明亮，诚心卖价好谈,花溪地 -南湖区,3室2厅 | 88.13平米 | 南 | 精装 | 低楼层(共26层)  | 板塔结合,1人关注 / 30天以前发布,205,"23,262元/平"
精装出售.中间楼层.诚心出售.,孔雀城学府澜湾 -嘉善县,3室2厅 | 97.64平米 | 南 | 精装 | 低楼层(共27层)  | 板楼,0人关注 / 10天以前发布,172,"17,616元/平"
辅成北，清河，成熟商圈，配套齐全,福临新家园 -南湖区,3室2厅 | 130.55平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,0人关注 / 12天以前发布,180,"13,788元/平"
全明户型，三开间朝南，全天采光，视野开阔,留香名苑 -南湖区,3室2厅 | 86.64平米 | 南 | 精装 | 高楼层(共24层)  | 板楼,0人关注 / 15天以前发布,176,"20,314元/平"
万科环翠园三室两卫，诚心出售，看房方便,万科环萃园 -秀洲区,3室2厅 | 99.19平米 | 南 北 | 毛坯 | 高楼层(共26层)  | 板楼,1人关注 / 13天以前发布,169,"17,039元/平"
此房是二期的商品房 楼层好 全新毛坯 房东诚心出售！,百绿公寓 -南湖区,3室2厅 | 101.27平米 | 南 | 毛坯 | 中楼层(共6层)  | 板楼,1人关注 / 12天以前发布,128.8,"12,719元/平"
凤翔景苑 2室2厅 南 北,凤翔景苑 -桐乡市,2室2厅 | 109.48平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,0人关注 / 25天以前发布,155,"14,158元/平"
满5年，标准四房，小区中间，三开朝南。,翰林府第 -南湖区,4室2厅 | 149.1平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,2人关注 / 19天以前发布,315,"21,127元/平"
次新小区小户型急售轻轨旁交通便捷,东鼎名人府邸 -嘉善县,2室2厅 | 63.4平米 | 南 | 毛坯 | 高楼层(共18层)  | 平房,1人关注 / 17天以前发布,66,"10,411元/平"
西门二期，房子楼层很好，楼层好,西门小区二期 -桐乡市,4室2厅 | 212.08平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,16人关注 / 一年前发布,170,"8,016元/平"
御珑湾 3室2厅 南,御珑湾 -桐乡市,3室2厅 | 98.92平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,1人关注 / 6天以前发布,209,"21,129元/平"
碧水湾 4室2厅 南,碧水湾 -桐乡市,4室2厅 | 176平米 | 南 | 精装 | 高楼层(共5层)  | 板塔结合,1人关注 / 8天以前发布,258,"14,660元/平"
上海后花园，满五唯一，税少，户型方正，小区环境好,恒天花园里 -嘉善县,2室1厅 | 86.43平米 | 南 | 简装 | 高楼层(共18层)  | 板楼,0人关注 / 15天以前发布,115,"13,306元/平"
精装自住，满二，三室，楼层好，视野采光好，诚心售,麟湖公元壹号 -秀洲区,3室1厅 | 89.68平米 | 南 | 精装 | 中楼层(共27层)  | 板楼,0人关注 / 12天以前发布,132,"14,720元/平"
房东急售，看房方便，小区中间位置，楼层好采光无遮挡,祥生钱塘新语二期 -海宁市,4室2厅 | 120.6平米 | 西南 | 精装 | 低楼层(共33层)  | 板楼,0人关注 / 15天以前发布,210,"17,413元/平"
房子自住装修 拎包入住 看房方便满两年税少采光无遮挡,盈都君悦 -海宁市,3室2厅 | 81.84平米 | 南 | 精装 | 低楼层(共34层)  | 板塔结合,0人关注 / 14天以前发布,165,"20,162元/平"
房东诚心出售，精装房配套设施齐全，交通便利,中都华庭 -嘉善县,3室2厅 | 89.56平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,0人关注 / 6天以前发布,122,"13,623元/平"
此房纯边套，景观楼层，全明采光，诚心卖,东方星河湾 -嘉善县,3室2厅 | 88.8平米 | 南 | 精装 | 低楼层(共21层)  | 板楼,0人关注 / 13天以前发布,141.5,"15,935元/平"
上海后花园，小区得房率高，业主包划拨费，有储藏室,嘉辰花苑东区 -嘉善县,3室2厅 | 66.27平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,0人关注 / 11天以前发布,135,"20,372元/平"
小区中间，带车位，户型方正，三开间朝南，诚心出售！,金雅花园 -南湖区,3室2厅 | 97平米 | 南 | 毛坯 | 中楼层(共20层)  | 板楼,0人关注 / 5天以前发布,190,"19,588元/平"
泾水公寓北区 3室1厅 南,泾水公寓北区 -南湖区,3室1厅 | 87.88平米 | 南 | 毛坯 | 中楼层(共7层)  | 板楼,0人关注 / 5天以前发布,120,"13,655元/平"
高铁新城，毛坯房可装修自己喜欢的风格，楼层好电梯房,龙湖天宸府 -桐乡市,3室2厅 | 88.85平米 | 南 | 毛坯 | 27层  | 板楼,3人关注 / 一年前发布,104,"11,706元/平"
香榭水岸四房两卫户型，实际使用面积,新亚香榭水岸 -秀洲区,4室1厅 | 158.6平米 | 南 | 简装 | 22层  | 塔楼,3人关注 / 8个月以前发布,285,"17,970元/平"
飞机户型，满2年，上海理工附属學院，电梯洋房,嘉业阳光城(嘉善县) -嘉善县,3室1厅 | 111.47平米 | 南 | 毛坯 | 中楼层(共7层)  | 板楼,0人关注 / 2个月以前发布,170,"15,251元/平"
润园御墅 3开间朝南户型 带个大路台适合小孩 老人居住,润园御墅 -桐乡市,3室2厅 | 121平米 | 南 | 精装 | 低楼层(共6层)  | 板塔结合,13人关注 / 6个月以前发布,225,"18,596元/平"
绿城大品牌开发商   好楼层   好户型,绿城桂语钱塘 -海宁市,4室2厅 | 115.39平米 | 南 | 毛坯 | 低楼层(共33层)  | 板塔结合,38人关注 / 一年前发布,215,"18,633元/平"
汇丰新村158平带自库4房2厅2卫,汇丰新村 -桐乡市,4室2厅 | 158平米 | 南 | 简装 | 高楼层(共5层)  | 板塔结合,29人关注 / 一年前发布,130,"8,228元/平"
城北板块，轻轨800米，房东诚心出售，户型好,嘉洲阳光花园 -嘉善县,3室2厅 | 96.79平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,3人关注 / 6个月以前发布,130,"13,432元/平"
高铁新城，毛坯房可装修自己喜欢的风格，楼层好电梯房,高桥阳光城 -桐乡市,3室2厅 | 90.27平米 | 南 | 毛坯 | 高楼层(共33层)  | 板楼,29人关注 / 一年前发布,85,"9,417元/平"
现浇房，南北大三房，精装保养好随时看房,校场西路 -桐乡市,3室2厅 | 150.47平米 | 南 | 精装 | 中楼层(共7层)  | 塔楼,12人关注 / 4个月以前发布,145,"9,637元/平"
孔雀城塘院 三房两卫 双阳台 满二 三开间朝南 毛坯,孔雀城塘院 -嘉善县,3室2厅 | 120.93平米 | 南 | 毛坯 | 低楼层(共27层)  | 板楼,7人关注 / 8个月以前发布,175,"14,472元/平"
新小区，品质小区 ，绿化好，楼间距大，视野好,旭辉光耀城 -嘉善县,3室2厅 | 87.21平米 | 南 | 毛坯 | 低楼层(共27层)  | 板楼,1人关注 / 3个月以前发布,120,"13,760元/平"
总价低  环境好  封闭小区 房东 诚心售卖,龙湖天宸府 -桐乡市,3室2厅 | 89.28平米 | 南 北 | 毛坯 | 27层  | 板楼,2人关注 / 2个月以前发布,93,"10,417元/平"
和谐人家急卖 带车位 精装三房 中间层电梯房 拎包入住,和谐人家景苑 -桐乡市,3室2厅 | 101.49平米 | 南 | 精装 | 中楼层(共11层)  | 板塔结合,3人关注 / 1个月以前发布,215,"21,185元/平"
高铁新城。配套成熟，交通便捷，飞机户型好楼层,孔雀城·朔院 -嘉善县,3室2厅 | 88.03平米 | 南 | 毛坯 | 高楼层(共24层)  | 板楼,3人关注 / 一年前发布,142,"16,131元/平"
满五唯一，税费少，纯毛坯，上海理工附属學院,恒天花园里 -嘉善县,3室2厅 | 89.45平米 | 南 | 毛坯 | 高楼层(共11层)  | 板楼,1人关注 / 4个月以前发布,140,"15,652元/平"
房东诚心出售，价格可谈，有车位有储藏室,万联花园 -嘉善县,2室2厅 | 85.41平米 | 南 | 毛坯 | 中楼层(共27层)  | 塔楼,9人关注 / 一年前发布,187,"21,895元/平"
此房总高27楼 房子在24楼 视野宽阔 采光充足,龙湖天宸府 -桐乡市,3室2厅 | 88平米 | 南 | 毛坯 | 高楼层(共27层)  | 塔楼,3人关注 / 一年前发布,105,"11,932元/平"
兴安路 3室2厅 南,兴安路 -桐乡市,3室2厅 | 105.7平米 | 南 | 精装 | 中楼层(共4层)  | 板塔结合,5人关注 / 7个月以前发布,165,"15,611元/平"
前排电梯洋房 中间楼层 精装自住,紫金艺境 -南湖区,3室2厅 | 115.38平米 | 南 | 精装 | 中楼层(共8层)  | 板楼,0人关注 / 2个月以前发布,219,"18,981元/平"
前后大花园，前后房子楼间距大。采光好，总价低,文斓苑 -海宁市,4室2厅 | 197.86平米 | 南 | 毛坯 | 3层  | 暂无数据 | 联排别墅 ,11人关注 / 7个月以前发布,345,"17,437元/平"
急售 欣隆府89平 三室两厅两卫 带车位,欣隆府 -海宁市,3室2厅 | 89.58平米 | 南 北 | 毛坯 | 低楼层(共17层)  | 板楼,3人关注 / 一年前发布,126,"14,066元/平"
楼层好 户型精致 得房率高 小区环境很好。,翡翠公馆北区一期 -嘉善县,3室2厅 | 100.29平米 | 南 | 毛坯 | 高楼层(共9层)  | 板楼,3人关注 / 5个月以前发布,152,"15,157元/平"
这套房子位置相当好 ，精装修，带车位，看房方便,金地名苑 -桐乡市,3室2厅 | 102.26平米 | 南 | 精装 | 高楼层(共17层)  | 塔楼,11人关注 / 5个月以前发布,208,"20,341元/平"
房间朝南，采光好，视野开阔，好楼层 房东诚心出售,嘉业阳光城(嘉善县) -嘉善县,3室2厅 | 96.02平米 | 南 | 精装 | 低楼层(共24层)  | 板楼,6人关注 / 一年前发布,145,"15,102元/平"
两开间朝南，房子是满五唯一，采光好,朝凤苑 -桐乡市,3室2厅 | 97.9平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,1人关注 / 1个月以前发布,160,"16,344元/平"
高铁站旁  精装修  电梯房  近高速   房东诚心出售,中都华庭 -嘉善县,3室2厅 | 87.28平米 | 南 西南 北 | 精装 | 中楼层(共18层)  | 板楼,112人关注 / 一年前发布,118,"13,520元/平"
花园式洋房，经典飞机户型，房东诚心出售.,翡翠公馆北区一期 -嘉善县,3室2厅 | 100.29平米 | 南 | 毛坯 | 高楼层(共9层)  | 板楼,8人关注 / 一年前发布,150,"14,957元/平"
此房满二，多层洋房，好楼层，位置好，诚心出售,金色恬园 -南湖区,3室1厅 | 122.18平米 | 南 | 毛坯 | 中楼层(共6层)  | 板楼,12人关注 / 一年前发布,210,"17,188元/平"
麟湖带4个阳台，实用面积多， 看湖好房子。,麟湖公元壹号 -秀洲区,3室2厅 | 101.92平米 | 南 | 精装 | 高楼层(共25层)  | 板楼,0人关注 / 1个月以前发布,178,"17,465元/平"
满两年采光好，满二带车位！户型好 配套完善 公园旁,玖熙花苑 -南湖区,4室2厅 | 113.22平米 | 南 | 毛坯 | 低楼层(共20层)  | 板楼,0人关注 / 31天以前发布,198,"17,489元/平"
满两年采光好 满二带车位 户型好 配套完善 公园旁,玖熙花苑 -南湖区,3室2厅 | 96.91平米 | 南 | 毛坯 | 低楼层(共20层)  | 板楼,0人关注 / 31天以前发布,170,"17,543元/平"
满五年唯一，户型通透，采光无遮挡,尚景蓝湾 -南湖区,3室2厅 | 127.88平米 | 南 | 毛坯 | 中楼层(共16层)  | 板楼,1人关注 / 27天以前发布,190,"14,858元/平"
高品质小区，配套齐全，出行便利,万联花园 -嘉善县,3室2厅 | 142.02平米 | 南 | 毛坯 | 中楼层(共27层)  | 塔楼,0人关注 / 22天以前发布,350,"24,645元/平"
纯毛坯，不靠高速不靠马路，小区中间位置，四叶草户型,旭辉朗香郡 -秀洲区,4室2厅 | 114.27平米 | 南 | 毛坯 | 10层  | 平房,1人关注 / 20天以前发布,249,"21,791元/平"
东鼎名人府二期 满二税费低 好楼层,东鼎名人府邸北苑 -嘉善县,3室2厅 | 100.27平米 | 南 | 毛坯 | 高楼层(共18层)  | 板楼,0人关注 / 18天以前发布,120,"11,968元/平"
精装修，有车位，看房方便，诚心出售,尚东名邸 -秀洲区,4室2厅 | 140.74平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,0人关注 / 23天以前发布,228,"16,201元/平"
文教公寓，电梯房南北通风，品牌装修，景观好中间楼层,文教公寓 -桐乡市,2室2厅 | 91.16平米 | 南 北 | 精装 | 高楼层(共16层)  | 板楼,0人关注 / 24天以前发布,150,"16,455元/平"
高楼层，三开间南三房两卫大阳台，诚心出售,秋江花苑 -南湖区,3室1厅 | 107.4平米 | 南 | 简装 | 中楼层(共33层)  | 板楼,0人关注 / 30天以前发布,205,"19,088元/平"
科技城板块  精装修交付 房东诚心出售 楼层好,花溪地 -南湖区,3室2厅 | 88.13平米 | 南 北 | 精装 | 中楼层(共26层)  | 板塔结合,1人关注 / 19天以前发布,218,"24,737元/平"
房房屋精装，价格低，交通便利，出行方便，轻轨旁,嘉丽花苑 -嘉善县,3室2厅 | 95.08平米 | 南 北 | 精装 | 10层  | 板塔结合,0人关注 / 18天以前发布,130,"13,673元/平"
品质小区商场200米，学堂200米 ，楼层好位置佳,孔雀城·珑院 -嘉善县,2室2厅 | 75.28平米 | 南 | 毛坯 | 低楼层(共33层)  | 板塔结合,0人关注 / 18天以前发布,124,"16,472元/平"
满2年，少税费，诚心出售，楼层好，采光视野好,盈都君悦 -海宁市,2室2厅 | 69.33平米 | 南 | 简装 | 中楼层(共18层)  | 板塔结合,0人关注 / 11天以前发布,118,"17,021元/平"
高铁新城.梅花洲4A级景区.凤南景苑,凤南景苑 -南湖区,3室2厅 | 132.75平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,2人关注 / 25天以前发布,98,"7,383元/平"
户型方正，楼层好，满五唯一，出行方便,领秀智谷 -秀洲区,2室2厅 | 81.96平米 | 南 | 精装 | 中楼层(共22层)  | 塔楼,0人关注 / 23天以前发布,190,"23,183元/平"
电梯洋房，房东自住精装修，楼层好，视野采光好,大运府邸西区 -嘉善县,3室2厅 | 101.32平米 | 南 | 精装 | 中楼层(共8层)  | 板楼,0人关注 / 22天以前发布,128,"12,634元/平"
康桥三期一梯一户，满5唯一，精装修带车位自住保养好,康桥花园 -南湖区,3室2厅 | 141.77平米 | 东南 | 精装 | 低楼层(共18层)  | 板楼,1人关注 / 23天以前发布,345,"24,336元/平"
南湖区板块南湖新天地商圈交通便利两房朝南,彩虹公寓 -南湖区,3室1厅 | 76平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 27天以前发布,105,"13,816元/平"
上海后花园，纯东边套，满五唯一，税少。,恒天花园里 -嘉善县,3室2厅 | 88.78平米 | 南 北 | 精装 | 低楼层(共18层)  | 板楼,0人关注 / 27天以前发布,136,"15,319元/平"
金都九月洋房 2室1厅 南,金都九月洋房 -秀洲区,2室1厅 | 82.58平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,0人关注 / 7天以前发布,208,"25,188元/平"
万科精装修，带车位，满两年，有想法大胆咨询,开元万科新都会 -海宁市,3室1厅 | 106平米 | 南 | 精装 | 低楼层(共33层)  | 板楼,0人关注 / 18天以前发布,211,"19,906元/平"
新房源，新房源，品质小区，景观楼层，看房随时联系,恒天花园里 -嘉善县,2室2厅 | 86.43平米 | 南 北 | 简装 | 中楼层(共18层)  | 板楼,0人关注 / 9天以前发布,123,"14,232元/平"
此房带车位，采光好，户型正气，好楼层，视野好,招商雍景湾 -桐乡市,4室2厅 | 149.56平米 | 南 | 毛坯 | 低楼层(共28层)  | 板楼,1人关注 / 27天以前发布,270,"18,053元/平"
桐乡戴德中心 上下两层 精装修 动静分离,桐乡戴德中心 -桐乡市,2室2厅 | 47.91平米 | 北 | 精装 | 中楼层(共20层)  | 塔楼,23人关注 / 6个月以前发布,61,"12,733元/平"
小区环境优美，道路宽广，物业工作认真,东鼎名人府邸 -嘉善县,1室1厅 | 65平米 | 南 | 简装 | 中楼层(共18层)  | 板楼,1人关注 / 6天以前发布,73,"11,231元/平"
朝向南 采光无忧。配套齐，品质物业，交通方便!!!,东方星河湾 -嘉善县,4室2厅 | 182.65平米 | 南 | 毛坯 | 低楼层(共17层)  | 板楼,4人关注 / 一年前发布,275,"15,057元/平"
房子房东诚心出售，空置，随时看房,西马桥社区绿杨苑 -南湖区,3室1厅 | 77.66平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,10人关注 / 一年前发布,106,"13,650元/平"
火车站旁，交通便利，配套城市，单价低,永安里 -嘉善县,3室2厅 | 99.19平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,1人关注 / 一年前发布,135,"13,611元/平"
振东吾悦广场边上 322户型 带车位 房东诚心卖,吾悦华府 -桐乡市,3室2厅 | 126.92平米 | 南 | 毛坯 | 中楼层(共33层)  | 塔楼,12人关注 / 6个月以前发布,269,"21,195元/平"
交投祥生白鹤郡 3室2厅 南 北,交投祥生白鹤郡 -南湖区,3室2厅 | 97.91平米 | 南 北 | 毛坯 | 低楼层(共33层)  | 板楼,0人关注 / 5天以前发布,138,"14,095元/平"
桂花城 三房户型，很实惠的一套房子,桂花城 -桐乡市,3室2厅 | 121.82平米 | 南 | 精装 | 低楼层(共7层)  | 板楼,16人关注 / 8个月以前发布,180,"14,776元/平"
招商雍华府 高层  满二带车位 欲购从速,招商雍华苑 -桐乡市,4室2厅 | 153.62平米 | 南 | 毛坯 | 低楼层(共26层)  | 板楼,8人关注 / 5个月以前发布,360,"23,435元/平"
纯毛坯，下沙奥特莱斯一路之隔，户型正,祥生钱塘新语 -海宁市,3室1厅 | 87.33平米 | 南 北 | 简装 | 低楼层(共33层)  | 板楼,5人关注 / 一年前发布,155,"17,749元/平"
中虹天地，满二，高楼非顶楼景观房，车位另算。,中虹天地 -桐乡市,3室2厅 | 136.19平米 | 南 | 毛坯 | 高楼层(共30层)  | 板楼,6人关注 / 4个月以前发布,265,"19,459元/平"
小区已经改造，楼层好，采光好，保养好,康居苑 -桐乡市,3室2厅 | 104.28平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,3人关注 / 5个月以前发布,173,"16,590元/平"
华润幸福里新交房  一梯一户 4开间朝南精装,华润置地中心 -桐乡市,4室2厅 | 140.87平米 | 南 | 精装 | 高楼层(共18层)  | 暂无数据,0人关注 / 14天以前发布,390,"27,686元/平"
楼层好 ，视野广阔，采光好，诚心出售 纯西边套,盈都江悦城 -海宁市,4室1厅 | 72.46平米 | 南 | 简装 | 低楼层(共33层)  | 板塔结合,0人关注 / 6个月以前发布,136,"18,769元/平"
振东吾悦华府  刚需小户型  三开间朝南  户型正气,吾悦华府 -桐乡市,3室2厅 | 125.08平米 | 南 | 毛坯 | 低楼层(共33层)  | 板楼,10人关注 / 4个月以前发布,239,"19,108元/平"
毛坯大户型，装修风格自定，带车位,义圣名苑 -南湖区,4室2厅 | 140.12平米 | 南 | 毛坯 | 中楼层(共6层)  | 板楼,1人关注 / 7个月以前发布,275,"19,627元/平"
老城交通便利 配套成熟 得房率高 阳光充足,解放四村 -嘉善县,3室1厅 | 87.03平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,19人关注 / 7个月以前发布,131,"15,053元/平"
房东诚心卖房 明年三月份满两年,旭辉朗香郡 -秀洲区,4室2厅 | 108.71平米 | 南 | 简装 | 18层  | 平房,12人关注 / 9个月以前发布,206,"18,950元/平"
华润幸福里  精装3房现房 带地暖+中 央空调+新风系统,华润置地中心 -桐乡市,3室2厅 | 105平米 | 南 | 精装 | 低楼层(共26层)  | 暂无数据,0人关注 / 12天以前发布,273,"26,000元/平"
此房户型方正，视野开阔，采光好，小区配好,绿城华景川蘭园 -海宁市,4室2厅 | 154.6平米 | 南 | 毛坯 | 中楼层(共6层)  | 板楼,0人关注 / 9天以前发布,300,"19,405元/平"
柳岸春风 4室2厅 南,柳岸春风 -海宁市,4室2厅 | 125.86平米 | 南 | 毛坯 | 中楼层(共13层)  | 板楼,0人关注 / 4天以前发布,255,"20,261元/平"
金地名苑（浙江省嘉兴市桐乡迎凤路523号）,金地名苑 -桐乡市,3室2厅 | 136.37平米 | 南 | 毛坯 | 低楼层(共17层)  | 塔楼,9人关注 / 一年前发布,185,"13,567元/平"
房东诚心出售 楼层好 位置佳 看房有钥匙,金穗月亮湾 -南湖区,3室2厅 | 100.74平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,0人关注 / 1个月以前发布,147,"14,593元/平"
华润置地幸福里  精装三房两厅两卫 带车位255万,华润置地中心 -桐乡市,3室2厅 | 107平米 | 南 | 精装 | 低楼层(共26层)  | 暂无数据,2人关注 / 9天以前发布,240,"22,430元/平"
中间楼层，全天采光无遮挡，配套齐全，交通方便,翡翠公馆北区一期 -嘉善县,3室1厅 | 106.02平米 | 南 | 毛坯 | 中楼层(共9层)  | 板楼,0人关注 / 1个月以前发布,152,"14,337元/平"
小区地理位置好，中交集团央企开发高品质，绿城物业,中交四季美庐 -嘉善县,3室1厅 | 89平米 | 南 | 毛坯 | 低楼层(共19层)  | 板楼,1人关注 / 14天以前发布,185,"20,787元/平"
新中国际：前排景观房，好楼层，精装修，诚心出售中,新中国际 -秀洲区,4室2厅 | 125.72平米 | 南 北 | 精装 | 30层  | 板塔结合,14人关注 / 11个月以前发布,279,"22,193元/平"
"户型方正，交通便利，配套好,带跃层的房子",银河湾 -南湖区,4室2厅 | 148.63平米 | 南 | 精装 | 高楼层(共5层)  | 板楼,5人关注 / 8个月以前发布,183,"12,313元/平"
城投集团开发，视野采光好，户型方正。楼层好,云泽嘉苑 -嘉善县,3室2厅 | 89.01平米 | 南 | 毛坯 | 中楼层(共18层)  | 板楼,0人关注 / 7天以前发布,225,"25,279元/平"
满2年，自住精装修，客厅朝南带阳台，配置齐全,东鼎名人府邸 -嘉善县,3室2厅 | 93.19平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,8人关注 / 6个月以前发布,108,"11,590元/平"
满五唯一 看房随时，小区中间位置 楼层好 南北通格局,秋江花苑 -南湖区,2室1厅 | 88.88平米 | 南 | 精装 | 中楼层(共34层)  | 板楼,1人关注 / 5个月以前发布,160,"18,002元/平"
北城春晓，带一个车位，楼层视野好,碧桂园北城春晓 -桐乡市,4室2厅 | 139.97平米 | 南 | 毛坯 | 中楼层(共18层)  | 板塔结合,0人关注 / 13天以前发布,300,"21,434元/平"
禾城世纪花园 2室2厅 南,禾城世纪花园 -秀洲区,2室2厅 | 83.23平米 | 南 | 精装 | 高楼层(共17层)  | 板楼,0人关注 / 12天以前发布,139,"16,701元/平"
太阳湖 3室2厅 南,太阳湖 -桐乡市,3室2厅 | 139平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,0人关注 / 7天以前发布,220,"15,828元/平"
房东诚心出售，阳台上能看到运河，没遮挡，中间楼层,弘阳·昕悦棠 -桐乡市,3室2厅 | 87.68平米 | 南 北 | 毛坯 | 17层  | 板楼,1人关注 / 3天以前发布,96,"10,949元/平"
西塘新天地 2室2厅 南 北,西塘新天地 -嘉善县,2室2厅 | 81.09平米 | 南 北 | 精装 | 中楼层(共5层)  | 板塔结合,0人关注 / 4天以前发布,110,"13,566元/平"
振东精装四房双车位，满两年，楼层好视野开阔饱览美景,碧桂园梧桐府 -桐乡市,4室2厅 | 142.87平米 | 南 | 精装 | 17层  | 板楼,1人关注 / 5天以前发布,370,"25,898元/平"
禾盛苑，业主诚心出售，就卖这几天，看房方便,禾盛苑 -嘉善县,3室2厅 | 87.1平米 | 南 | 毛坯 | 低楼层(共18层)  | 板楼,0人关注 / 8天以前发布,120,"13,778元/平"
