标题,开发商,房子信息,发布信息,售价/万,单价
交通方便 精装修 绿化 环境好,瓯绣苑（瓯江国际新城1期） -瓯江口,3室1厅 | 89平米 | 东南 | 精装 | 高楼层(共13层)  | 板楼,0人关注 / 26天以前发布,102.35,"11,500元/平"
龙湾亲和雅园55平，养老公寓，配套好，精装修拎包入住,亲和雅园 -万达,1室1厅 | 55平米 | 南 | 精装 | 高楼层(共17层)  | 板楼,0人关注 / 7天以前发布,55,"10,000元/平"
车站大道精装修，玲包入住，三室两厅18000阳光好！,金城大厦 -车站大道,3室2厅 | 135.07平米 | 东南 西 | 精装 | 高楼层(共9层)  | 板楼,26人关注 / 一年前发布,200,"14,808元/平"
税少，户型好，精装修 得房率高,鸿西家园 -龙霞,3室1厅 | 96.38平米 | 南 | 简装 | 中楼层(共7层)  | 暂无数据,0人关注 / 2个月以前发布,148,"15,356元/平"
置信城市花园3-2-1-2 128.50m² 128 万,置信城市花园 -龙港,3室2厅 | 128.46平米 | 南 | 精装 | 中楼层(共11层)  | 暂无数据,2人关注 / 3个月以前发布,127,"9,887元/平"
新田园六组团低总价三房，边间采光好,新田园六组团 -新田园,3室1厅 | 99.46平米 | 南 | 简装 | 低楼层(共25层)  | 塔楼,0人关注 / 3个月以前发布,216.8,"21,798元/平"
房东置换，中间楼层，自带小露台,荣德家园 -汤家桥,3室2厅 | 113.82平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,1人关注 / 3个月以前发布,170,"14,936元/平"
高楼层、业主诚售、价格实惠产权清晰税少,名人花园 -汽车东站,4室2厅 | 159.82平米 | 西南 | 简装 | 高楼层(共18层)  | 塔楼,1人关注 / 3个月以前发布,248,"15,518元/平"
看半塘公园，品质小区，小区绿化好，物业管理好,华鸿·中央城 -瓯海区府,4室1厅 | 140平米 | 南 西 | 简装 | 低楼层(共33层)  | 板楼,0人关注 / 10天以前发布,336,"24,000元/平"
兴翔景园房东诚心出售，好楼层，视野开阔，产证满二,兴翔景园 -龙港,3室1厅 | 136.81平米 | 南 北 | 毛坯 | 中楼层(共28层)  | 暂无数据,0人关注 / 3个月以前发布,142,"10,380元/平"
御江府地理位置优越  户型方正  生活及出行方便,华鸿御江府江悦 -龙港,3室2厅 | 119.83平米 | 南 北 | 毛坯 | 中楼层(共29层)  | 暂无数据,1人关注 / 12天以前发布,105.6,"8,813元/平"
南北通格局好 户型方正 原户 交通方便 商圈成熟,望湖家园 -安阳,3室2厅 | 115平米 | 南 北 | 精装 | 低楼层(共7层)  | 暂无数据,1人关注 / 9天以前发布,166,"14,435元/平"
户型，3室2厅2卫1厨，装修80万，可以拎包入住,绿洲花园 -新城,3室2厅 | 139.09平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼,7人关注 / 一年前发布,329,"23,654元/平"
换新房诚售景山干部楼72平精装田字型3房双阳台,荣新路小区 -景山,3室1厅 | 71.27平米 | 东 | 精装 | 低楼层(共6层)  | 板塔结合,0人关注 / 8天以前发布,124.8,"17,511元/平"
户型方正 南北通透 精装修 房东诚心出售,黄龙康园 -黄龙,3室2厅 | 134.79平米 | 南 北 | 精装 | 6层  | 板塔结合,20人关注 / 一年前发布,203,"15,061元/平"
房东诚心卖环境舒适 采光好 户型正,德信铂瑞湾 -安阳,3室2厅 | 123.47平米 | 南 北 | 毛坯 | 中楼层(共32层)  | 平房,5人关注 / 一年前发布,217,"17,576元/平"
城市之星满2年，格局好，四开间朝南，装修很好,城市之星 -城南区,4室2厅 | 168平米 | 南 | 精装 | 中楼层(共19层)  | 板楼,0人关注 / 31天以前发布,398,"23,691元/平"
格局好，方正无浪费；楼层高，视野好,黄龙康城三组团 -黄龙,3室2厅 | 142.78平米 | 南 北 | 简装 | 11层  | 板塔结合,1人关注 / 9个月以前发布,207,"14,498元/平"
西堡锦园 交通方便 配套设施齐全 采光充足,西堡锦园 -新桥,3室1厅 | 93平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 4天以前发布,155,"16,667元/平"
御溪景苑 3室2厅 南,御溪景苑 -瑶溪,3室2厅 | 128.41平米 | 南 | 毛坯 | 低楼层(共18层)  | 暂无数据,0人关注 / 3天以前发布,140,"10,903元/平"
阳光充足  看河 看花园 套型方正,中梁鹿锦西园 -车站大道,3室2厅 | 140平米 | 南 | 毛坯 | 中楼层(共34层)  | 暂无数据,0人关注 / 7天以前发布,354,"25,286元/平"
新兴大厦税费省电梯毛坯房位于柳市繁华的地段旁,新兴大厦 -柳市,1室0厅 | 145平米 | 南 北 | 毛坯 | 高楼层(共9层)  | 暂无数据,0人关注 / 6天以前发布,66.2,"4,566元/平"
棕榈湾 a户型 89平方 三室 清爽装修 南北通透房东诚心,中梁棕榈湾 -黄龙,3室2厅 | 89.61平米 | 南 北 | 精装 | 15层  | 板塔结合,0人关注 / 7天以前发布,185,"20,646元/平"
房子户型方正利用率高，精装修保养好,华鸿中央公园 -瓯海区府,3室2厅 | 89平米 | 南 | 精装 | 低楼层(共33层)  | 板楼,0人关注 / 6天以前发布,230,"25,843元/平"
老城区新楼盘，电梯房，读书近，生活便利，阳光充足,中央尚品 -瓯北,3室2厅 | 97平米 | 南 北 | 毛坯 | 低楼层(共26层)  | 板塔结合,0人关注 / 16天以前发布,168,"17,320元/平"
健身楼层 有露台 房东诚心 首付di 看房有钥匙,黄龙六区 -黄龙,3室2厅 | 92.97平米 | 东 西 | 简装 | 高楼层(共7层)  | 板楼,5人关注 / 4个月以前发布,116.3,"12,510元/平"
诚心出售 水心二楼双朝南田字户型 采光好 优质小区,水心住宅区梅组团 -水心,2室1厅 | 56.75平米 | 南 | 简装 | 中楼层(共5层)  | 板塔结合,22人关注 / 一年前发布,107.7,"18,978元/平"
小面积，阳光全天晒，南面俯瞰河景 总价低,湖滨东楼 -市中,1室1厅 | 55.07平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,1人关注 / 7个月以前发布,98,"17,796元/平"
国鸿中央城 高楼层  采光好 视野好 小区环境好,国鸿中央城 -龙港,3室2厅 | 99平米 | 南 北 | 毛坯 | 高楼层(共26层)  | 暂无数据,0人关注 / 6个月以前发布,115,"11,617元/平"
欣翔大厦 高楼层 阳光好 家装 南北通 空气好,欣翔大厦 -江滨,2室2厅 | 75.55平米 | 南 | 简装 | 高楼层(共16层)  | 板塔结合,25人关注 / 一年前发布,173.8,"23,005元/平"
总价低，小户型，装修清爽，诚心出售,万岁里公寓 -江滨,2室1厅 | 72.44平米 | 南 | 简装 | 中楼层(共8层)  | 板塔结合,4人关注 / 一年前发布,228,"31,475元/平"
康城四组团 不多的小户型在售 房东诚心卖户型好三朝南,黄龙康城四组团 -黄龙,2室1厅 | 94.92平米 | 南 | 简装 | 17层  | 板塔结合,0人关注 / 15天以前发布,155,"16,330元/平"
永中老城区小户型电梯房楼层好近校园,万福锦苑 -永中,2室1厅 | 102平米 | 南 | 简装 | 中楼层(共11层)  | 塔楼,0人关注 / 8天以前发布,112.8,"11,059元/平"
房东诚心卖，套型方正 ，套型好,鸿汇名苑 -黄屿,3室2厅 | 89平米 | 南 | 精装 | 低楼层(共32层)  | 塔楼,0人关注 / 9天以前发布,223,"25,057元/平"
南虹旁，直签！美好家园158平大三室，地段好，配套好,美好家园 -乐成区,3室2厅 | 158平米 | 南 | 毛坯 | 中楼层(共22层)  | 板塔结合,0人关注 / 9天以前发布,190,"12,026元/平"
山水名都155方，精装修中高层电梯房，房东诚心出售,山水名都 -新桥,4室2厅 | 154.73平米 | 南 | 精装 | 中楼层(共11层)  | 板塔结合,2人关注 / 一年前发布,212,"13,702元/平"
市区 时代边 中层 清爽装修 翻新过 户型方正 八小,育英路 -乐成区,3室2厅 | 96.34平米 | 西南 | 精装 | 低楼层(共2层)  | 暂无数据,0人关注 / 1个月以前发布,116,"12,041元/平"
龙港市金瓯大厦中高层，三证齐全满五唯一，三房两卫,金瓯大厦 -龙港,4室2厅 | 167.57平米 | 南 | 精装 | 中楼层(共29层)  | 暂无数据,1人关注 / 1个月以前发布,135,"8,057元/平"
小区环境优美，绿树成荫，小区中庭花园人车分流,南瓯明园 -梧田,3室2厅 | 114.06平米 | 东 | 精装 | 中楼层(共10层)  | 塔楼,2人关注 / 8个月以前发布,245,"21,480元/平"
兴瓯二期 满二 套型方正 采光好 阳台视野佳,兴瓯小区 -郭溪,3室2厅 | 129.49平米 | 南 | 简装 | 中楼层(共22层)  | 板塔结合,8人关注 / 一年前发布,136,"10,503元/平"
此房证满多年，过户省，通透户型，装修清爽，拎包入住,建设西路152弄 -乐成区,3室2厅 | 56.93平米 | 南 | 简装 | 中楼层(共5层)  | 板塔结合,4人关注 / 3个月以前发布,66,"11,594元/平"
海景湖景景观房，公园景观就在眼底，人文环境好,新湖海德公园 -城南区,2室2厅 | 89.26平米 | 南 西南 | 精装 | 低楼层(共28层)  | 板塔结合,0人关注 / 3个月以前发布,275,"30,809元/平"
东塔路 3室1厅 东南,东塔路 -乐成区,3室1厅 | 77.91平米 | 东南 | 简装 | 中楼层(共5层)  | 暂无数据,7人关注 / 7个月以前发布,75,"9,627元/平"
华鸿中央公园Ⅱ期 4室2厅 南 北,华鸿中央公园Ⅱ期 -龙港,4室2厅 | 127.55平米 | 南 北 | 毛坯 | 低楼层(共29层)  | 暂无数据,0人关注 / 5天以前发布,191.32,"15,000元/平"
电梯房，绿化好。出行方便，交通便利，可随时看房,永乐家园 -滨海经济开发区,5室2厅 | 143平米 | 南 | 简装 | 低楼层(共11层)  | 板塔结合,1人关注 / 一年前发布,85,"5,945元/平"
楼层好，交通方便，公园近，环境好。。。。,民丰社区双雁小区 -乐成区,3室1厅 | 117平米 | 南 | 简装 | 中楼层(共7层)  | 暂无数据,0人关注 / 1个月以前发布,125,"10,684元/平"
房子户型方正利用率高，精装修保养好，东边间看房方便,华鸿中央公园 -瓯海区府,4室2厅 | 143.6平米 | 南 | 精装 | 低楼层(共28层)  | 板楼,1人关注 / 4个月以前发布,337,"23,468元/平"
绿轴轻轨站旁，新小区电梯高层，配套成熟，,惠南家园 -梧田,3室2厅 | 146平米 | 南 | 毛坯 | 高楼层(共27层)  | 板楼,2人关注 / 一年前发布,239,"16,370元/平"
房东诚心出售，价格好谈，带店面跟车位,国宾一号 -乐成区,4室2厅 | 166.47平米 | 西南 | 毛坯 | 中楼层(共32层)  | 塔楼,1人关注 / 5个月以前发布,275,"16,520元/平"
花园新村  国有证 好楼层 配套齐全 拎包入住,花园新村 -柳市,4室2厅 | 126平米 | 南 北 | 精装 | 低楼层(共6层)  | 暂无数据,8人关注 / 4个月以前发布,75.5,"5,993元/平"
新精装修未入住，有电梯，合适婚房，大家庭居住,聚源西路101弄 -乐成区,4室2厅 | 180平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,3人关注 / 2个月以前发布,115,"6,389元/平"
富力盛世嘉园，225米无遮挡视线，采光空间好,富力盛世嘉园 -城东区,4室2厅 | 159.28平米 | 西南 | 精装 | 中楼层(共26层)  | 板塔结合,1人关注 / 4个月以前发布,468,"29,383元/平"
精致装修市区好区位电梯房，配套齐全,金马花园 -城南区,4室2厅 | 160.53平米 | 南 | 精装 | 高楼层(共25层)  | 塔楼,3人关注 / 1个月以前发布,198,"12,335元/平"
大南门锦春大厦精装修 四室户型好 12种 封闭小区,锦春大厦 -市中,4室2厅 | 170.03平米 | 南 | 精装 | 高楼层(共25层)  | 塔楼,1人关注 / 3个月以前发布,340,"19,997元/平"
地段好，校园近，出行方便 交通便利,丹霞一区 -乐成区,4室2厅 | 168平米 | 南 | 精装 | 中楼层(共8层)  | 板塔结合,2人关注 / 4个月以前发布,95,"5,655元/平"
大发凯旋门东边间 128平四房 楼高 视野好  满二,大发凯旋门 -瓯海区府,4室2厅 | 128平米 | 南 | 简装 | 中楼层(共32层)  | 板楼,2人关注 / 一年前发布,273,"21,329元/平"
视野开阔，阳光全天无遮挡，南北空气对流,清泰锦园 -葡萄棚,2室1厅 | 104.64平米 | 南 北 | 毛坯 | 低楼层(共21层)  | 板楼,0人关注 / 23天以前发布,149,"14,240元/平"
悦府好楼层，精装修，业主心诚售,悦府 -鳌江,3室2厅 | 109平米 | 南 | 精装 | 低楼层(共33层)  | 暂无数据,1人关注 / 27天以前发布,165,"15,138元/平"
机场边 总价低 4室2卫  高楼 毛坯房 采光很好 户型好,瓯旭景园 -蓝田,4室2厅 | 147平米 | 南 | 毛坯 | 中楼层(共14层)  | 板塔结合,1人关注 / 19天以前发布,92,"6,259元/平"
新小区 好楼层 1梯2户 南北通透 三证齐全,恒大逸合城 -龙港,3室2厅 | 115.1平米 | 南 北 | 精装 | 中楼层(共33层)  | 暂无数据,0人关注 / 30天以前发布,138,"11,990元/平"
月渡新村老小区不太老好楼层步梯健身长寿房采光邻里好,月渡新村 -柳市,3室2厅 | 92平米 | 南 北 | 精装 | 中楼层(共6层)  | 暂无数据,0人关注 / 26天以前发布,70,"7,609元/平"
毛坯房，价格美丽，采光好，通透，楼层好,梧桥村中区 -龙港,3室1厅 | 120平米 | 南 | 毛坯 | 中楼层(共7层)  | 暂无数据,1人关注 / 17天以前发布,27.6,"2,300元/平"
龙舟亚运板块，小高层电梯房，绿化好，3房2厅2卫,瓯湖名苑 -娄桥,3室2厅 | 105.62平米 | 南 北 | 毛坯 | 中楼层(共17层)  | 暂无数据,0人关注 / 23天以前发布,138,"13,066元/平"
"中梁代建新安置房，小高层,毛坯房，可随意装修",瓯湖名苑 -娄桥,3室2厅 | 120平米 | 南 | 毛坯 | 中楼层(共8层)  | 暂无数据,0人关注 / 24天以前发布,155,"12,917元/平"
下吕浦 九区 王子花苑 边间 户型好 房东诚心卖,王子花苑 -下吕浦,4室2厅 | 164平米 | 南 北 | 精装 | 高楼层(共7层)  | 板楼,0人关注 / 24天以前发布,257,"15,671元/平"
小区绿化好，配套设施齐全，采光充足通风,德信铂瑞湾 -安阳,3室2厅 | 106平米 | 南 北 | 毛坯 | 中楼层(共24层)  | 暂无数据,0人关注 / 18天以前发布,193,"18,208元/平"
铂金湾河景房采光好单价便宜业主急售,恒达铂金湾 -车站大道,3室2厅 | 133平米 | 南 | 毛坯 | 低楼层(共31层)  | 暂无数据,0人关注 / 22天以前发布,358,"26,918元/平"
河东小区 拎包入住 楼梯房 好楼层 采光好 出行方便,河东小区 -瞿溪,3室2厅 | 149平米 | 东南 南 | 精装 | 中楼层(共6层)  | 暂无数据,1人关注 / 30天以前发布,88,"5,907元/平"
金茂悦 3室2厅 东南,金茂悦 -瑞安市,3室2厅 | 115平米 | 东南 | 毛坯 | 高楼层(共28层)  | 暂无数据,0人关注 / 20天以前发布,150,"13,044元/平"
出售华电新都4室2厅2卫精装大露台,華電新都 -江滨,4室2厅 | 194平米 | 南 北 | 精装 | 高楼层(共9层)  | 板楼,0人关注 / 20天以前发布,262,"13,506元/平"
出售金茂悦大区低楼层低总价有一个车位另外卖,金茂悦 -瑞安市,3室1厅 | 115平米 | 南 | 毛坯 | 低楼层(共31层)  | 平房,1人关注 / 20天以前发布,102,"8,870元/平"
新到房源金茂悦大区中楼层98平三室两卫生,金茂悦 -瑞安市,3室1厅 | 97.74平米 | 南 | 毛坯 | 中楼层(共32层)  | 暂无数据,0人关注 / 28天以前发布,130,"13,301元/平"
此房在卖，小区环境好，物业管理好，生活出入方便,卡卡大厦 -葡萄棚,2室1厅 | 55平米 | 南 | 毛坯 | 低楼层(共18层)  | 板楼,1人关注 / 12天以前发布,68,"12,364元/平"
安得家园76.3方两室一厅精装修，中间楼层阳光无遮挡,安得家园 -娄桥,2室1厅 | 76.3平米 | 南 | 精装 | 中楼层(共18层)  | 板楼,1人关注 / 1个月以前发布,128,"16,776元/平"
此房清爽装修，满五唯一，空间利用大.,新田园二组团 -新田园,2室1厅 | 59.8平米 | 南 | 简装 | 中楼层(共6层)  | 平房,11人关注 / 一年前发布,131,"21,907元/平"
楼层好，公园旁，套型好，房东诚心出售，可随时签约,下吕浦二区春晖组团 -下吕浦,2室1厅 | 71.91平米 | 南 | 简装 | 中楼层(共7层)  | 平房,0人关注 / 2个月以前发布,228,"31,707元/平"
万达商圈小区，小区入住率高，阳光房，视野开阔。,宏欣家园 -永中,2室1厅 | 125.86平米 | 南 北 | 精装 | 低楼层(共12层)  | 板塔结合,0人关注 / 1个月以前发布,152,"12,077元/平"
杨柳巷1~2层落地房.门口有小院子可放盆栽 花草,杨柳巷 -五马街,2室1厅 | 50.85平米 | 南 北 | 简装 | 低楼层(共2层)  | 板塔结合,14人关注 / 3个月以前发布,116,"22,813元/平"
