标题,开发商,房子信息,发布信息,售价/万,单价
精装修三房，中间楼层，满二，房东急售。,富丽金澜湾 -庙山,3室2厅 | 98.92平米 | 南 北 | 精装 | 中楼层(共26层)  | 板塔结合,0人关注 / 12天以前发布,108,"10,918元/平"
卫民巷95号 3室1厅 南 北,卫民巷95号 -蔡甸城区,3室1厅 | 110.05平米 | 南 北 | 简装 | 低楼层(共2层)  | 暂无数据,0人关注 / 3天以前发布,53,"4,816元/平"
精装大四房，家具家电齐全，拎包住，满五唯一，无尾款,万科金域蓝湾 -沌口,4室2厅 | 125.89平米 | 南 北 | 精装 | 低楼层(共33层) | 2013年建 | 板楼,1人关注 / 1天以前发布,278,"22,083元/平"
满两年 中高楼层 南北通透 视野采光好 边户 急卖,东方雨林 -庙山,3室2厅 | 89.7平米 | 南 北 | 毛坯 | 高楼层(共32层) | 2017年建 | 板楼,0人关注 / 4天以前发布,93,"10,368元/平"
天汇龙城 精装修三房 拎包即住 价格有惊喜 老证,天汇龙城 -盘龙城,3室2厅 | 119.94平米 | 东南 北 | 精装 | 高楼层(共32层) | 2016年建 | 板楼,0人关注 / 2天以前发布,100,"8,338元/平"
可看湖景的房子 产证满二  三室两厅两卫 高楼层采光好,中锐滨湖尚城 -庙山,3室2厅 | 98.74平米 | 南 | 精装 | 中楼层(共33层)  | 板楼,0人关注 / 19天以前发布,106,"10,736元/平"
品质小区，精装修3房2卫，证满两年，过户费便宜,阳光新港中央花园城 -阳逻,3室2厅 | 108.57平米 | 南 | 精装 | 低楼层(共26层) | 2014年建 | 板楼,0人关注 / 20天以前发布,80,"7,369元/平"
沿海翡丽公馆 3室2厅 南 北,沿海翡丽公馆 -金银湖,3室2厅 | 89.29平米 | 南 北 | 精装 | 高楼层(共34层) | 2017年建 | 板楼,3人关注 / 19天以前发布,90,"10,080元/平"
白沙洲爱家中高层 毛坯3房 边户  满二过户,爱家名校华城 -白沙洲,3室1厅 | 111.04平米 | 南 北 | 毛坯 | 高楼层(共34层) | 2019年建 | 板楼,2人关注 / 14天以前发布,110,"9,907元/平"
华润央企开发，纯东户，三面采光通风，婚房精装，老证,华润翡翠城一期 -长丰常码头,3室2厅 | 98.61平米 | 南 | 精装 | 24层 | 2018年建 | 板楼,2人关注 / 7天以前发布,137,"13,894元/平"
锦绣龙城小高层 满五唯一 20平大露台 居家装修,锦绣龙城 -民族大道,3室2厅 | 123.7平米 | 南 | 精装 | 低楼层(共11层) | 2009年建 | 塔楼,6人关注 / 10天以前发布,190,"15,360元/平"
金地通透3居室，居家精装修，证满5年，采光足业主诚售,金地中心城 -关西长职,3室2厅 | 114.09平米 | 南 北 | 精装 | 低楼层(共33层) | 2011年建 | 板楼,0人关注 / 14天以前发布,220,"19,284元/平"
前庭后院200平露台 十里铺地铁口  精装修 采光好 诚售,十里华府 -七里庙,3室2厅 | 125.35平米 | 南 北 | 精装 | 低楼层(共18层) | 2008年建 | 塔楼,0人关注 / 6天以前发布,220,"17,551元/平"
卧龙三期 南北通透 两梯两户 三阳台 可看湖 诚心出售,卧龙墨水湖边 -四新,3室2厅 | 130.38平米 | 南 北 | 精装 | 中楼层(共34层) | 2017年建 | 板塔结合,0人关注 / 8天以前发布,197,"15,110元/平"
此房满两年，税费便宜，朝南户型，明厨明卫,名流世家 -百步亭,3室2厅 | 85.28平米 | 南 | 精装 | 低楼层(共34层) | 2017年建 | 板楼,3人关注 / 14天以前发布,140,"16,417元/平"
江南花山郡 3室1厅 南,江南花山郡 -纸坊,3室1厅 | 117.48平米 | 南 | 毛坯 | 中楼层(共28层) | 2018年建 | 板塔结合,0人关注 / 12天以前发布,110,"9,364元/平"
园林小区 户型方正 精装修 业主诚心出售。产证满二,大华铂金华府 -青山,3室2厅 | 97.54平米 | 南 | 其他 | 高楼层(共28层) | 2012年建 | 板塔结合,3人关注 / 14天以前发布,175,"17,942元/平"
店长推荐 老证 诚心急卖 随时可以看 摩尔城旁,汉阳人信汇四期天誉 -王家湾,3室1厅 | 123.35平米 | 南 | 毛坯 | 低楼层(共48层) | 2018年建 | 板楼,0人关注 / 16天以前发布,212,"17,187元/平"
大家看价格，看中还阔以谈的。老证诚心卖 房子硬件好,万科汉口传奇 -杨汊湖,3室2厅 | 95.01平米 | 北 | 精装 | 低楼层(共48层) | 2015年建 | 塔楼,0人关注 / 14天以前发布,205,"21,577元/平"
老证 次新房 高楼层可看江 诚意出售,万科新世纪翡翠滨江一期 -王家湾,3室2厅 | 126.96平米 | 南 北 | 精装 | 中楼层(共45层) | 2016年建 | 板塔结合,0人关注 / 15天以前发布,254,"20,007元/平"
诚心出售  价格可谈  错层结构 一梯两户 通透,统建大江园南苑 -育才花桥,3室2厅 | 131.86平米 | 南 | 精装 | 低楼层(共11层) | 2005年建 | 板楼,0人关注 / 6天以前发布,310,"23,510元/平"
武珞路旁全新住宅，精装修交付，领包入住,武珞路540号 -武昌火车站,2室1厅 | 60.56平米 | 南 北 | 精装 | 低楼层(共3层)  | 暂无数据,1人关注 / 6天以前发布,98,"16,183元/平"
通透户型小高层电梯房，低公摊，老证，便宜！,汉口花园清桐阁 -塔子湖,3室1厅 | 124.04平米 | 南 北 | 简装 | 低楼层(共11层) | 2008年建 | 板楼,0人关注 / 10天以前发布,185,"14,915元/平"
融创通透三房 精装未入住 钻石楼层小区中间 老证！,融创融公馆二期 -塔子湖,3室2厅 | 115平米 | 南 北 | 精装 | 中楼层(共34层) | 2019年建 | 板塔结合,0人关注 / 7天以前发布,229,"19,914元/平"
保利自住精装保养好，格局方正，满二,保利清能西海岸 -藏龙岛,3室2厅 | 91.07平米 | 东南 | 精装 | 中楼层(共27层) | 2015年建 | 板楼,0人关注 / 5天以前发布,126,"13,836元/平"
珩生领袖城 3室2厅 南,珩生领袖城 -盘龙城,3室2厅 | 124.75平米 | 南 | 精装 | 中楼层(共18层) | 2012年建 | 板楼,0人关注 / 9天以前发布,91,"7,295元/平"
喜瑞都 舒适三房两卫 带装修 近天街 妇幼,喜瑞都 -白沙洲,3室1厅 | 103.88平米 | 南 | 简装 | 高楼层(共33层) | 2015年建 | 塔楼,0人关注 / 7天以前发布,173,"16,654元/平"
雅苑通透三房 不临高架不临街 中高楼层采光视野好,珞珈雅苑 -珞狮南路,3室2厅 | 134.01平米 | 南 北 | 简装 | 中楼层(共30层) | 2014年建 | 板楼,3人关注 / 11天以前发布,223,"16,641元/平"
保利华都，中高楼层，45万装修拎包入住，南北通透,保利华都 -虎泉杨家湾,3室2厅 | 135.57平米 | 南 西南 北 | 精装 | 高楼层(共26层) | 2011年建 | 板楼,3人关注 / 9天以前发布,399,"29,432元/平"
老证，无尾款，精装修，中间楼层，新房没怎么住,万科汉阳国际B区 -王家湾,3室1厅 | 94.12平米 | 南 北 | 精装 | 低楼层(共34层) | 2015年建 | 板楼,0人关注 / 14天以前发布,150,"15,938元/平"
中民仁寿里 93平3房 边户 高楼层 老证 有钥 带暖气,中民仁寿里 -宝丰崇仁,3室1厅 | 93平米 | 东南 | 简装 | 高楼层(共33层) | 2016年建 | 板楼,1人关注 / 14天以前发布,175,"18,818元/平"
富康花园，中楼层，一梯两户三房，诚心出售！,富康花园 -杨汊湖,3室2厅 | 104.92平米 | 南 北 | 简装 | 低楼层(共8层) | 2000年建 | 板楼,1人关注 / 10天以前发布,125,"11,914元/平"
湖湿地公园旁，成熟小区，带电梯两房，采光好,悦秀苑 -百步亭,2室1厅 | 82.02平米 | 北 南 | 精装 | 中楼层(共11层) | 2008年建 | 塔楼,2人关注 / 9天以前发布,120,"14,631元/平"
汉阳二环内 优质三房 配套齐全 看房方便,瑞园小区 -钟家村,3室1厅 | 108.89平米 | 南 北 | 精装 | 中楼层(共33层) | 2014年建 | 塔楼,1人关注 / 14天以前发布,125,"11,480元/平"
招商物业，不临高架无噪音，毛坯老证税少，诚心出售,招商公园1872五期怡府 -四新,3室2厅 | 107.61平米 | 西南 | 毛坯 | 低楼层(共33层)  | 板楼,0人关注 / 8天以前发布,184,"17,099元/平"
湖景小三房，南北通透，高楼层视野开阔,南湖名都A区 -南湖沃尔玛,3室2厅 | 95.91平米 | 南 北 | 精装 | 高楼层(共21层) | 2009年建 | 塔楼,0人关注 / 3天以前发布,181,"18,872元/平"
复地悦城小户型中间楼层装修好户型方正,复地悦城一期西区 -白沙洲,3室1厅 | 65.89平米 | 东南 | 简装 | 中楼层(共34层) | 2015年建 | 板楼,0人关注 / 10天以前发布,107,"16,240元/平"
江腾广场 婚房装修 老证边户 双阳台看湖 随时看房,瑞园小区 -钟家村,3室1厅 | 107.81平米 | 南 北 | 精装 | 高楼层(共33层) | 2014年建 | 塔楼,2人关注 / 4天以前发布,131.5,"12,198元/平"
满五唯一，央企开发业主精装三房，楼栋位置好采光好,中国铁建国际城 -王家湾,3室2厅 | 107.06平米 | 南 | 精装 | 低楼层(共33层) | 2014年建 | 板楼,3人关注 / 11天以前发布,156,"14,572元/平"
此房两证已满 后期费用低 东南朝向 精装修 直接入住,银湖翡翠一期 -金银湖,4室2厅 | 161.1平米 | 南 北 | 精装 | 低楼层(共18层) | 2014年建 | 板楼,9人关注 / 1个月以前发布,198,"12,291元/平"
少有的电梯花园洋房小区，公摊小，品质高，交通便利,百步亭花园世博园 -百步亭,3室2厅 | 89.12平米 | 南 | 精装 | 低楼层(共8层) | 2011年建 | 板楼,1人关注 / 8天以前发布,180,"20,198元/平"
金地天悦满二南北通透诚心卖价格可谈楼栋小区正中间,金地天悦 -关西长职,3室2厅 | 132.9平米 | 南 北 | 简装 | 低楼层(共33层) | 2016年建 | 板塔结合,0人关注 / 7天以前发布,290,"21,821元/平"
：二环边 杨家湾地铁口 ， 房型好，2号线..,关西小区 -关西长职,2室1厅 | 70.29平米 | 南 | 精装 | 中楼层(共7层) | 2002年建 | 塔楼,0人关注 / 6天以前发布,103,"14,654元/平"
红军村 板楼 大平层 省直供暖 精装修 视野好 诚售,红军村 -水果湖,4室2厅 | 180.92平米 | 南 北 | 其他 | 高楼层(共18层) | 2004年建 | 板楼,0人关注 / 4天以前发布,620,"34,270元/平"
此房为70年住宅，满二，税费低，中高楼层视野好,地铁时代常青城 -将军路,2室1厅 | 66.31平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,5人关注 / 8天以前发布,92,"13,875元/平"
阳光100大三房，精装修，基本没住过，保养好，可看湖,阳光100大湖第 -藏龙岛,3室2厅 | 114.73平米 | 南 | 精装 | 高楼层(共25层) | 2015年建 | 板楼,0人关注 / 10天以前发布,130,"11,331元/平"
南北通透 精装修两房 老证税费低,越秀星汇云锦 -宝丰崇仁,2室1厅 | 93.29平米 | 南 北 | 精装 | 低楼层(共53层) | 2015年建 | 板楼,0人关注 / 10天以前发布,225,"24,119元/平"
圆梦08庄园3室2厅2卫房东急售亏血本,圆梦08庄园1-3期 -汉南其它,3室2厅 | 128.83平米 | 南 北 | 毛坯 | 低楼层(共11层) | 2012年建 | 板楼,0人关注 / 10天以前发布,58,"4,503元/平"
名流人和天地四期，户型楼层采光通风好 老证税少,名流人和天地四期 -盘龙城,3室2厅 | 67.42平米 | 南 | 简装 | 低楼层(共26层) | 2004年建 | 板楼,0人关注 / 10天以前发布,68.5,"10,161元/平"
恒大龙城三期精装两房 老证 中间楼层 总价底,恒大龙城 -盘龙城,2室2厅 | 79.74平米 | 南 | 精装 | 中楼层(共12层) | 2017年建 | 板楼,1人关注 / 11天以前发布,71,"8,904元/平"
高山流水遇知音，业主诚心出售，满五唯一,万科金域蓝湾 -沌口,3室2厅 | 112.77平米 | 南 北 | 精装 | 低楼层(共24层) | 2009年建 | 板楼,1人关注 / 15天以前发布,175,"15,519元/平"
老证满五唯一  三角湖站地铁口  精装一室,金色港湾五期 -沌口,1室1厅 | 56.22平米 | 东南 | 精装 | 低楼层(共34层) | 2014年建 | 板楼,0人关注 / 9天以前发布,82,"14,586元/平"
恒大绿洲 独立小三房  中间楼层 可看湖 满二,恒大绿洲 -中法生态城,3室1厅 | 93.06平米 | 南 | 精装 | 中楼层(共27层)  | 塔楼,1人关注 / 15天以前发布,99.5,"10,693元/平"
此房老证，后期交易税费少，小区环境美生活便利,东方夏威夷国际花园 -中法生态城,3室2厅 | 128.52平米 | 东南 | 精装 | 高楼层(共4层) | 2002年建 | 板楼,2人关注 / 14天以前发布,95,"7,392元/平"
老证精装 三角湖地铁口 观湖景,太子湖1号 -沌口,1室1厅 | 40.23平米 | 南 | 精装 | 高楼层(共29层) | 2011年建 | 板塔结合,0人关注 / 3天以前发布,46,"11,435元/平"
老证精装 观太子湖景 三角湖地铁口 朝小区安静不吵,太子湖1号 -沌口,1室1厅 | 40.23平米 | 南 | 精装 | 高楼层(共29层) | 2011年建 | 板塔结合,0人关注 / 3天以前发布,46,"11,435元/平"
满五唯一  中间楼层，诚心出售,水晶郦都 -金融港,2室1厅 | 86.05平米 | 南 北 | 简装 | 中楼层(共22层) | 2015年建 | 板楼,0人关注 / 15天以前发布,120,"13,946元/平"
带精装修家具家电，三室两厅一厨两卫,佳阳国际 -阳逻,3室2厅 | 127.53平米 | 南 | 精装 | 中楼层(共18层)  | 板楼,2人关注 / 14天以前发布,52,"4,078元/平"
保利圆梦城精装四房业主诚心出售,保利圆梦城三区 -阳逻,4室1厅 | 135.05平米 | 南 | 精装 | 低楼层(共24层)  | 板楼,0人关注 / 8天以前发布,85,"6,294元/平"
阳光100大湖第 2室2厅 西南,阳光100大湖第 -藏龙岛,2室2厅 | 85.74平米 | 西南 | 精装 | 低楼层(共25层) | 2015年建 | 板楼,0人关注 / 2天以前发布,93,"10,847元/平"
房东诚售万达旁毛坯三房 中间楼层 前后无遮挡阳光充足,红星天铂 -阳逻,3室1厅 | 96平米 | 东南 | 毛坯 | 中楼层(共21层)  | 板楼,0人关注 / 26天以前发布,60.5,"6,303元/平"
万科小三房 中高层采光好 小区中间位置不临街,万科城花璟苑 -关山大道,3室2厅 | 91.36平米 | 南 北 | 精装 | 高楼层(共34层) | 2017年建 | 板塔结合,1人关注 / 25天以前发布,238,"26,051元/平"
七号线马池站；丽水佳园婚房装修带暖气三室。满五唯一,沿海丽水佳园 -金银湖,3室2厅 | 114.5平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,5人关注 / 29天以前发布,116,"10,132元/平"
中建康城四房南北户型 客厅带阳台 入户花园大,中建康城西区 -关山大道,4室2厅 | 140.21平米 | 南 北 | 简装 | 中楼层(共30层) | 2010年建 | 塔楼,3人关注 / 22天以前发布,248,"17,688元/平"
业主诚心出售，精装大三房，满两年带车位,保利上城 -白沙洲,3室1厅 | 116.35平米 | 南 北 | 精装 | 高楼层(共34层) | 2017年建 | 板塔结合,0人关注 / 20天以前发布,225,"19,339元/平"
百步亭江南郡，3房2卫，全新装修，未入住，产证满二,百步亭江南郡 -纸坊,3室2厅 | 105.4平米 | 南 北 | 精装 | 高楼层(共18层) | 2018年建 | 板楼,1人关注 / 24天以前发布,124,"11,765元/平"
边户 万科二次精装  满五唯一 诚心出售 随时看房,万科嘉园光谷的光 -华科大,3室1厅 | 91.67平米 | 东 西 | 精装 | 低楼层(共28层) | 2016年建 | 板塔结合,2人关注 / 22天以前发布,178,"19,418元/平"
精装修边户小三房，业主诚心卖，看房方便,光谷航天城 -光谷南,3室1厅 | 87.78平米 | 南 | 精装 | 低楼层(共33层)  | 塔楼,1人关注 / 28天以前发布,137,"15,608元/平"
急售小三房 采光不挡 看房方便,旭辉华宇江悦府 -白沙洲,3室1厅 | 105.08平米 | 南 | 精装 | 低楼层(共32层)  | 板楼,10人关注 / 24天以前发布,115,"10,945元/平"
中南路街梅苑小区、南北通透、精装自住带暖气三房一厅,梅苑小区一期 -武昌火车站,3室1厅 | 92.58平米 | 南 北 | 精装 | 高楼层(共8层) | 1994年建 | 板楼,0人关注 / 25天以前发布,136,"14,690元/平"
中建光谷之星 满两年 通透三房 中间楼层 随时看房,中建光谷之星 -光谷东,3室2厅 | 125.03平米 | 南 北 | 简装 | 中楼层(共28层)  | 板楼,1人关注 / 27天以前发布,303.5,"24,275元/平"
徐东商圈 央企保利 精装边户三房 带车位 诚心出售,保利城 -团结大道,3室2厅 | 105.54平米 | 南 北 | 其他 | 高楼层(共34层) | 2015年建 | 板塔结合,2人关注 / 24天以前发布,229,"21,698元/平"
客厅出阳台和同户型不一样阳台可以看东湖地铁口200米,正堂山外山 -徐东,3室2厅 | 90.42平米 | 东南 | 精装 | 中楼层(共40层) | 2017年建 | 板楼,1人关注 / 27天以前发布,225,"24,884元/平"
满五唯一，南北三房，中高楼层，诚心卖。,景兰苑 -百步亭,3室1厅 | 90.21平米 | 南 北 | 简装 | 中楼层(共11层) | 2008年建 | 板楼,3人关注 / 31天以前发布,126,"13,968元/平"
半岛花园   急售三房    三开间朝南  满五唯一,半岛花园 -珞狮南路,3室2厅 | 117.97平米 | 南 | 简装 | 中楼层(共6层) | 2005年建 | 板楼,12人关注 / 27天以前发布,140,"11,868元/平"
金地梦茵不临街三房，产证满两年，有车位,金地格林小城梦茵区 -南湖沃尔玛,3室2厅 | 116.39平米 | 南 北 | 精装 | 高楼层(共18层) | 2008年建 | 板楼,5人关注 / 19天以前发布,220,"18,902元/平"
江景房可看黄鹤楼，毛坯次新房，老证，中间楼层,世茂锦绣长江二期 -钟家村,3室1厅 | 156.54平米 | 东 西 | 毛坯 | 中楼层(共54层) | 2009年建 | 塔楼,0人关注 / 25天以前发布,344,"21,976元/平"
大三房客厅开间4米，清水毛坯 武汉站，可贷款,武東馨居 -洪山其它,3室2厅 | 130.26平米 | 南 北 | 毛坯 | 低楼层(共28层)  | 暂无数据,1人关注 / 16天以前发布,90,"6,910元/平"
房子是中间楼层，户型通透，随时方便看房，满二,湘龙鑫城 -白沙洲,3室2厅 | 125.9平米 | 南 北 | 精装 | 高楼层(共24层)  | 板楼,0人关注 / 28天以前发布,120,"9,532元/平"
保利城全新精装边户3房 直接拎包入住过新年,保利城 -团结大道,3室2厅 | 104.18平米 | 东南 | 精装 | 低楼层(共34层) | 2015年建 | 板塔结合,10人关注 / 24天以前发布,219,"21,022元/平"
招商物业，中高楼层，边户毛坯看湖效果好，居住体验好,招商公园1872五期怡府 -四新,4室2厅 | 153.66平米 | 南 北 | 毛坯 | 高楼层(共33层)  | 板楼,2人关注 / 17天以前发布,260,"16,921元/平"
二环边，老证三房，近地铁，单价低，总价低，随时看房,福星城南区 -长港路,3室2厅 | 111.3平米 | 北 南 | 简装 | 51层 | 2013年建 | 板楼,7人关注 / 21天以前发布,150,"13,478元/平"
中北路双地铁口 次新小区小三房 精装修拎包入住,楚天都市雅园 -东湖东亭,3室2厅 | 88.17平米 | 南 | 精装 | 中楼层(共45层) | 2016年建 | 板塔结合,3人关注 / 23天以前发布,225,"25,519元/平"
一手房东老证，后期税费低，正规三房，采光充足。,建筑设计院西区 -中南丁字桥,3室1厅 | 81.98平米 | 东 西 | 简装 | 6层 | 2003年建 | 板楼,3人关注 / 25天以前发布,288,"35,131元/平"
首义小区 南区二楼 三房 总价低,首义小区 -首义,3室1厅 | 73.62平米 | 北 西 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,4人关注 / 25天以前发布,108,"14,670元/平"
当代国际花园 毛坯大三房 看房方便,当代国际花园二期 -金融港,3室2厅 | 121.98平米 | 南 北 | 毛坯 | 中楼层(共6层) | 2009年建 | 板楼,2人关注 / 28天以前发布,285,"23,365元/平"
精装三房 一天未入住！证满二年 方正户型低公摊双地铁,保利心语三期 -珞狮南路,3室2厅 | 84.13平米 | 南 | 其他 | 低楼层(共18层) | 2011年建 | 板塔结合,5人关注 / 18天以前发布,154,"18,306元/平"
经典大三房户型，高楼层，采光好，可看湖，满五唯一。,泰然南湖玫瑰湾一期 -珞狮南路,3室2厅 | 119.05平米 | 东 南 | 精装 | 高楼层(共32层) | 2014年建 | 板楼,6人关注 / 30天以前发布,198,"16,632元/平"
双地铁 朝南三房 创意天地 保利心语,保利心语九期 -珞狮南路,3室2厅 | 92.96平米 | 南 北 | 精装 | 低楼层(共33层) | 2014年建 | 板塔结合,5人关注 / 20天以前发布,155,"16,674元/平"
此房满五唯一，南北通透户型，采光好，业主诚心卖,新世界恒大华府 -华科大,3室1厅 | 103.41平米 | 南 北 | 简装 | 低楼层(共30层) | 2012年建 | 板塔结合,1人关注 / 22天以前发布,224,"21,662元/平"
万科经典小三房  小高层  视野好  业主自住装修,万科金色城市23地块 -白沙洲,3室2厅 | 96.15平米 | 东南 | 精装 | 中楼层(共28层) | 2011年建 | 板楼,1人关注 / 29天以前发布,138,"14,353元/平"
六栋，六栋，六栋，中间楼层，老证，欢迎咨询。,晋合金桥世家 -后湖,3室2厅 | 148.69平米 | 南 | 精装 | 高楼层(共33层) | 2013年建 | 板楼,130人关注 / 一年前发布,300,"20,177元/平"
219平复式楼 带大露台 4号线12号线地铁口，万科物业,爱家国际华城 -团结大道,5室3厅 | 219.7平米 | 东南 | 精装 | 高楼层(共24层) | 2009年建 | 板塔结合,141人关注 / 7个月以前发布,443,"20,164元/平"
少有三层正规真复式，带顶楼露台，扩展空间多,东方明珠 -后湖,5室2厅 | 167.81平米 | 南 北 | 精装 | 高楼层(共5层) | 2007年建 | 板楼,76人关注 / 7个月以前发布,320,"19,070元/平"
森林花园3层空中别墅，俯瞰森林公园，私家100平大露台,现代森林花园 -华科大,5室3厅 | 193.07平米 | 南 北 | 精装 | 高楼层(共11层) | 2006年建 | 板楼,46人关注 / 5个月以前发布,430,"22,272元/平"
精致装修带地下室，业主诚心出售，满两年，随时看房,北辰优+国际青年互动特区 -光谷东,5室2厅 | 124.36平米 | 南 北 | 精装 | 低楼层(共5层)  | 板楼,61人关注 / 4个月以前发布,456,"36,668元/平"
玉龙岛 4室2厅 南 北,玉龙岛 -三环南,4室2厅 | 162.91平米 | 南 北 | 其他 | 低楼层(共3层)  | 塔楼,14人关注 / 一年前发布,162,"9,945元/平"
桂子花园236平上下复 式楼 欧式装修满2年 可看湖景,桂子花园二期 -卓刀泉,5室2厅 | 235.34平米 | 南 北 | 精装 | 高楼层(共11层) | 2005年建 | 板楼,69人关注 / 一年前发布,289,"12,281元/平"
此房满五，中间楼层，靴味还在 ，臻选好房,国庭 -后湖,3室2厅 | 147.74平米 | 南 北 | 简装 | 中楼层(共24层) | 2007年建 | 塔楼,1人关注 / 1个月以前发布,215,"14,553元/平"
泛海国际桂海园，大平层精装带保姆间，看房随时！,泛海国际桂海园 -CBD西北湖,5室2厅 | 226.48平米 | 南 北 | 精装 | 高楼层(共28层) | 2016年建 | 板楼,15人关注 / 一年前发布,750,"33,116元/平"
房子满两年，毛坯房适合自己装修，电梯小洋房。,梦湖水岸 -沙湖,4室2厅 | 180.12平米 | 南 北 | 毛坯 | 低楼层(共7层) | 2005年建 | 板楼,128人关注 / 一年前发布,415,"23,041元/平"
幸福人家花园洋房复式 空中大别墅 大露台 精装修,幸福人家北苑 -后湖,6室3厅 | 197.56平米 | 南 北 | 精装 | 高楼层(共4层) | 2006年建 | 板楼,14人关注 / 1个月以前发布,335,"16,957元/平"
业主急售176平边户大四居 采光通风好 看小区花园,华发外滩首府 -黄埔永清,4室2厅 | 175.54平米 | 东南 | 毛坯 | 中楼层(共19层) | 2019年建 | 板楼,11人关注 / 6个月以前发布,730,"41,586元/平"
看quan江景  世纪江尚二期 （二号线六号线)江汉路地铁,世纪江尚 -前进江汉,4室2厅 | 185.34平米 | 南 北 | 毛坯 | 中楼层(共57层) | 2016年建 | 塔楼,30人关注 / 一年前发布,590,"31,834元/平"
武汉天地云廷，精装修，通透三房带露台,武汉天地云廷 -黄埔永清,3室2厅 | 221.02平米 | 西南 | 精装 | 低楼层(共9层) | 2016年建 | 板楼,1人关注 / 2个月以前发布,1320,"59,724元/平"
亿达云山湖顶层真复式线浇已做满二带露台,亿达云山湖 -光谷东,4室2厅 | 126.77平米 | 南 北 | 毛坯 | 高楼层(共11层) | 2017年建 | 板楼,38人关注 / 8个月以前发布,190,"14,988元/平"
万达商圈恒大名都园林式住宅小区证满五唯一,恒大名都 -盘龙城,3室2厅 | 111.87平米 | 东南 | 精装 | 32层 | 2016年建 | 板楼,0人关注 / 30天以前发布,99.6,"8,904元/平"
房子自住精装修 满二年 诚心出售,联投龙湾二期 -文化大道,3室2厅 | 90.59平米 | 南 北 | 精装 | 中楼层(共33层) | 2013年建 | 板塔结合,0人关注 / 26天以前发布,115,"12,695元/平"
美联一期小高层，两室老证无抵押,美联奥林匹克花园一期 -常青花园,2室1厅 | 86.93平米 | 南 | 简装 | 低楼层(共11层) | 2015年建 | 板楼,3人关注 / 1个月以前发布,122,"14,035元/平"
好楼层，大三房，随心装修，采光好，四号门口,滨湖社区 -沌口,3室1厅 | 118平米 | 南 | 简装 | 低楼层(共6层)  | 塔楼,1人关注 / 17天以前发布,89,"7,543元/平"
此房满五唯一，税费低，没有贷款，一楼带院子,常青花园十四小区 -常青花园,3室2厅 | 137.79平米 | 南 北 | 精装 | 低楼层(共6层) | 2002年建 | 板楼,3人关注 / 28天以前发布,223,"16,185元/平"
盘龙广场 万达商圈 次新小区 精装三房 老证 随时看房,香奈天鹅湖 -盘龙城,3室2厅 | 97.9平米 | 南 北 | 精装 | 高楼层(共18层) | 2012年建 | 板楼,0人关注 / 28天以前发布,97,"9,909元/平"
楼层好，精装修，采光好，房屋通透！,美联奥林匹克花园四期 -常青花园,3室2厅 | 97.62平米 | 南 | 精装 | 高楼层(共33层) | 2015年建 | 板楼,0人关注 / 28天以前发布,145,"14,854元/平"
