标题,开发商,房子信息,发布信息,售价/万,单价
和平一 126 无贷款 舒适三居 有钥匙，看房方便,中海和平之门二期 -长白,3室2厅 | 113.08平米 | 东 南 北 | 精装 | 低楼层(共30层) | 2016年建 | 板楼,27人关注 / 8个月以前发布,199,"17,599元/平"
满五年 中海国际社区五期 园区新 户型好 精装修,中海国际社区五期 -长白,3室1厅 | 134.1平米 | 南 北 | 精装 | 低楼层(共29层) | 2015年建 | 板楼,32人关注 / 一年前发布,249,"18,569元/平"
恒大名都二期 精装4室 看房方便 有钥匙,恒大名都二期 -会展中心,4室1厅 | 172.69平米 | 南 北 | 精装 | 低楼层(共33层) | 2012年建 | 板楼,10人关注 / 3个月以前发布,90.9,"5,264元/平"
名流公馆 洋房 采光好 户型方正,名流公馆 -奥体,4室2厅 | 159.86平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,10人关注 / 11个月以前发布,252,"15,764元/平"
和平区 中海和平之门一期 三室精装修 拎包入住,中海和平之门一期青春志 -长白,3室1厅 | 109.44平米 | 南 北 | 精装 | 高楼层(共34层) | 2016年建 | 板楼,16人关注 / 6个月以前发布,205,"18,732元/平"
格局宽敞明亮 能观园区景观 满2年 没有大税 诚心出售,恒大名都二期 -会展中心,4室2厅 | 174.39平米 | 南 北 | 精装 | 低楼层(共33层) | 2012年建 | 板塔结合,32人关注 / 6个月以前发布,85,"4,875元/平"
边户别墅 原中航城   室内有电梯 带车库 采光好,恒大半岛天境 -长白,4室2厅 | 150.62平米 | 南 北 | 精装 | 上叠(共4层)  | 板楼 | 叠拼别墅 ,1人关注 / 1个月以前发布,520,"34,524元/平"
世茂五里河 青年大街 下楼地铁 市图书馆 希尔顿酒店,世茂新五里河 -三好街,4室2厅 | 213.84平米 | 南 北 | 精装 | 中楼层(共34层) | 2011年建 | 板楼,13人关注 / 4个月以前发布,262,"12,253元/平"
高楼层，采光好，视野好，满五唯一，南向看河，精装修,中海国际社区二期 -长白,4室2厅 | 170.11平米 | 南 北 | 精装 | 高楼层(共33层) | 2011年建 | 板楼,13人关注 / 一年前发布,296,"17,401元/平"
万科惠斯勒精装修，叠拼别墅下叠拼。,万科惠斯勒小镇 -棋盘山,4室2厅 | 170.95平米 | 南 北 | 精装 | 4层  | 板塔结合 | 联排别墅 ,18人关注 / 一年前发布,182,"10,647元/平"
棋盘山类独栋 精装修 近育才 全屋家具家电 采光充足,龙湖滟澜山 -蒲河新城,5室2厅 | 311.48平米 | 南 北 | 精装 | 3层 | 2014年建 | 板楼 | 联排别墅 ,36人关注 / 8个月以前发布,255,"8,187元/平"
房子南北通透，清水房，园区中间 ，随时可以看房,恒大半岛天境 -长白,3室2厅 | 122.58平米 | 南 西 北 | 简装 | 高楼层(共34层)  | 板楼,3人关注 / 4个月以前发布,196,"15,990元/平"
此房包税， 顶楼有阁楼，交通便利，采光充足,中央大学城 -正良,3室1厅 | 165.02平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,16人关注 / 一年前发布,69.2,"4,194元/平"
单价9000一平150万装修，两年物业费红星美凯龙家具,碧桂园太阳城 -道义,5室2厅 | 340.95平米 | 南 北 | 精装 | 3层  | 板楼 | 联排别墅 ,40人关注 / 7个月以前发布,301,"8,829元/平"
满五年 精装修 地铁4号线 价格合适得很,恒大名都二期 -会展中心,4室2厅 | 169.12平米 | 南 北 | 精装 | 中楼层(共33层) | 2012年建 | 板楼,3人关注 / 6个月以前发布,90.5,"5,352元/平"
急售好房，南北三室全明户型，园区宽敞 楼间距大,中海和平之门天际 -长白,3室2厅 | 125.06平米 | 南 北 | 精装 | 高楼层(共33层) | 2022年建 | 板楼,3人关注 / 1个月以前发布,254,"20,311元/平"
河畔新城一套跃层 位置好 一梯一户 浑河边,河畔新城一期 -长青,4室2厅 | 221.76平米 | 南 北 | 简装 | 高楼层(共5层) | 2005年建 | 板楼,23人关注 / 4个月以前发布,158,"7,125元/平"
诚心出售。好楼层。 出门地铁。诚心卖房,中海国际社区一期 -长白,4室2厅 | 136.58平米 | 南 北 | 精装 | 中楼层(共33层) | 2009年建 | 板楼,9人关注 / 6个月以前发布,205,"15,010元/平"
电梯小高  三室两卫  南北通透  业主急售,河畔新城五期 -长青,3室2厅 | 133.53平米 | 南 北 | 精装 | 中楼层(共16层) | 2007年建 | 板楼,6人关注 / 3个月以前发布,112,"8,388元/平"
皇姑区 牡丹江小区  三台子地铁口,牡丹江小区 -三台子,2室1厅 | 60.8平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 6天以前发布,38,"6,250元/平"
保工街，面积大，采光好，户型好,保工怡园 -保工南,3室1厅 | 180.48平米 | 南 北 | 精装 | 高楼层(共7层) | 2000年建 | 板楼,1人关注 / 6天以前发布,77,"4,267元/平"
阳光新嘉园 3室1厅 南 北,阳光新嘉园 -白塔,3室1厅 | 138.68平米 | 南 北 | 精装 | 高楼层(共7层) | 2003年建 | 板楼,0人关注 / 2天以前发布,63,"4,543元/平"
价格可议 看房方便 两南卧一北卧 南北通透 屋内保持好,恒大江湾三四期 -东湖,3室1厅 | 117.62平米 | 南 北 | 精装 | 高楼层(共24层) | 2017年建 | 板塔结合,0人关注 / 7天以前发布,90,"7,652元/平"
惠盛苑 房屋舒适度高，园区环境好，居民素质高,惠盛苑 -滑翔,2室1厅 | 107.63平米 | 南 北 | 精装 | 低楼层(共24层)  | 板楼,0人关注 / 18天以前发布,91,"8,455元/平"
中海城锦城 两室精装 全天挡光 满两年,中海城锦城 -荷兰村,2室2厅 | 85.42平米 | 南 北 | 精装 | 高楼层(共33层) | 2010年建 | 板楼,0人关注 / 11天以前发布,74.8,"8,757元/平"
南北通透采光好，多层的好楼层，不把山不临街,幸福阳光 -造化,2室2厅 | 81.38平米 | 南 北 | 精装 | 中楼层(共6层) | 2011年建 | 板楼,0人关注 / 16天以前发布,55,"6,759元/平"
新上 高楼层 装修好 南北两室,维士法兰香颂 -长青,2室2厅 | 88.94平米 | 南 北 | 精装 | 高楼层(共29层) | 2017年建 | 板楼,1人关注 / 14天以前发布,110,"12,368元/平"
碧桂园太阳城 河景房 视野宽阔 好楼层 一梯一户,碧桂园太阳城 -道义,2室2厅 | 89.83平米 | 南 北 | 毛坯 | 中楼层(共32层) | 2016年建 | 板楼,0人关注 / 14天以前发布,65,"7,236元/平"
实得面积200+多层洋房，带露台，面积大,水调歌城B区 -于洪新城,3室1厅 | 121.08平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,1人关注 / 10天以前发布,74.5,"6,153元/平"
浑南中路 音乐学院旁 文华苑A区 精装 钥匙房 采光好,文华苑A区 -长青,2室1厅 | 64.63平米 | 南 北 | 精装 | 低楼层(共27层) | 2000年建 | 板塔结合,0人关注 / 10天以前发布,43.5,"6,731元/平"
瑞士风情小镇 交通便利 采光充足 满五,瑞士风情小镇一期 -于洪新城,2室2厅 | 84.42平米 | 东南 | 精装 | 中楼层(共16层)  | 板楼,1人关注 / 14天以前发布,63,"7,463元/平"
业主急售，南北标户，通风采光俱佳，精装修拎包即住,亚都名苑 -西三台子,2室1厅 | 99.21平米 | 南 北 | 精装 | 低楼层(共23层) | 2012年建 | 板楼,0人关注 / 9天以前发布,80,"8,064元/平"
急售精装两室 位置楼层嘎嘎地 无大税 珠五虹桥 随时看,恒大雅苑 -四台子,2室2厅 | 89平米 | 东南 | 精装 | 高楼层(共26层) | 2018年建 | 板楼,0人关注 / 9天以前发布,68,"7,641元/平"
皇姑区碧桂园学府壹号 精装两室一楼带花园 园区里,碧桂园学府壹号 -四台子,2室2厅 | 76.05平米 | 南 北 | 精装 | 低楼层(共6层) | 2017年建 | 板楼,2人关注 / 12天以前发布,98,"12,887元/平"
新上 单价低 高楼层 采光充足,坤泰新界 -长青,2室1厅 | 85.19平米 | 北 南 | 精装 | 高楼层(共30层) | 2009年建 | 板楼,3人关注 / 13天以前发布,73,"8,570元/平"
低楼层不一不顶 园区好位置  三阳采光充足 诚心出售,滨河湾一期 -长白,2室1厅 | 64.46平米 | 南 北 | 简装 | 低楼层(共6层) | 2009年建 | 板楼,0人关注 / 17天以前发布,70,"10,860元/平"
滨河湾二期小户型南向采光好户型方正,滨河湾二期 -长白,1室1厅 | 67.31平米 | 南 | 简装 | 低楼层(共25层) | 2009年建 | 板楼,0人关注 / 8天以前发布,56,"8,320元/平"
房主诚心 采光好 视野好 适合居住,格林英郡 -理工大学,2室1厅 | 72.64平米 | 南 | 精装 | 低楼层(共33层) | 2010年建 | 板楼,0人关注 / 10天以前发布,68,"9,362元/平"
满五年 手续齐全 看房方便 交通便利 虹桥雷锋,渭河社区 -北行,2室1厅 | 58.35平米 | 南 北 | 精装 | 高楼层(共7层) | 2000年建 | 板楼,0人关注 / 5天以前发布,47.5,"8,141元/平"
万科物业，全封闭式管理，交通便利，配套成熟,信达万科城 -新市府,3室2厅 | 120.46平米 | 南 北 | 精装 | 中楼层(共30层)  | 板楼,1人关注 / 6天以前发布,123,"10,211元/平"
封闭园区，24小时安保，不临街，低楼层，看房方便，，,银田市府花园 -市府,2室2厅 | 117.87平米 | 南 北 | 简装 | 低楼层(共6层)  | 板楼,0人关注 / 5天以前发布,118,"10,012元/平"
恒大江湾4室 南北通透 客厅大开间 满二 产权清晰,恒大江湾一二期 -东湖,4室2厅 | 169.86平米 | 南 北 | 精装 | 低楼层(共24层) | 2017年建 | 板楼,1人关注 / 15天以前发布,115,"6,771元/平"
铁西 云峰街 地铁 巴塞罗那 晶座  南向 两室 好楼层,晶座 -云峰,2室1厅 | 59.35平米 | 南 | 精装 | 中楼层(共31层) | 2012年建 | 板楼,1人关注 / 6天以前发布,75.5,"12,722元/平"
金地檀府 精装修 好楼层 三室一卫 业主诚心出售,金地檀府 -二十一世纪,3室2厅 | 106.2平米 | 南 北 | 精装 | 中楼层(共34层) | 2017年建 | 板塔结合,1人关注 / 14天以前发布,133,"12,524元/平"
瀚博水岸花城 交通便利 简装 洋房 供暖好,瀚博·水岸花城 -道义,2室1厅 | 104.58平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,1人关注 / 9天以前发布,53,"5,068元/平"
含笑社区，会展板块，交通便利，配套齐全,含笑社区 -区中心,3室2厅 | 104平米 | 北 南 | 精装 | 中楼层(共7层) | 1999年建 | 板塔结合,0人关注 / 15天以前发布,51.7,"4,972元/平"
万科四季花城 南北通透 精装修 采光好 万科物业,万科四季花城 -陵西,3室2厅 | 128.49平米 | 北 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,0人关注 / 9天以前发布,103,"8,017元/平"
金地檀府 婚装简欧风格全屋定制 中间楼层全天采光,金地檀府 -二十一世纪,3室2厅 | 121.89平米 | 南 北 | 精装 | 中楼层(共34层) | 2017年建 | 板楼,0人关注 / 9天以前发布,175,"14,358元/平"
保利溪湖林语二期 位置好 楼层好 精装修 可议,保利溪湖林语二期 -四台子,3室2厅 | 91.76平米 | 南 北 | 精装 | 中楼层(共18层) | 2013年建 | 板楼,0人关注 / 8天以前发布,77.5,"8,446元/平"
