标题,开发商,房子信息,发布信息,售价/万,单价
集美桥头堡，东部新城，保利海上五月花，朝南三房看海,海上五月花五期 -集美其它,3室2厅 | 92.4平米 | 东南 | 简装 | 33层 | 2015年建 | 板塔结合,0人关注 / 31天以前发布,315,"34,091元/平"
莲坂 龙门世家跃三层楼中楼全屋定制有露台 看湖景,龙门世家 -莲坂,5室2厅 | 238.37平米 | 南 北 | 精装 | 高楼层(共14层) | 1998年建 | 板楼,1人关注 / 1个月以前发布,1399,"58,691元/平"
海峡国际社区二期、2居室设计、明厨明卫、动静分离,海峡国际社区二期 -会展中心,2室2厅 | 92.89平米 | 西南 | 精装 | 高楼层(共24层) | 2009年建 | 塔楼,3人关注 / 20天以前发布,930,"100,119元/平"
莲花新城三期，看湖景，安静，自住装修。,莲花新城三期 -集美新城,3室2厅 | 89.23平米 | 南 | 精装 | 低楼层(共33层) | 2017年建 | 板楼,0人关注 / 16天以前发布,358,"40,122元/平"
水晶湖郡低总价小三房   采光通风好  业主诚意售,住宅·水晶湖郡 -集美新城,3室2厅 | 103.65平米 | 南 | 精装 | 32层 | 2014年建 | 板楼,2人关注 / 25天以前发布,365,"35,215元/平"
2小旁，96年框架结构，不要爬坡，位置好，好楼层,万寿路 -文园路,2室1厅 | 71.94平米 | 东 北 | 精装 | 8层 | 1996年建 | 板楼,0人关注 / 7天以前发布,499,"69,364元/平"
马銮湾万科品质小区 精装3房 业主诚意急售欢迎看房,万科城四期 -马銮湾东,3室2厅 | 95平米 | 南 | 精装 | 低楼层(共42层) | 2018年建 | 板楼,0人关注 / 10天以前发布,270,"28,422元/平"
美仁新村北区 2室2厅 南 北,美仁新村北区 -公园小学及周边,2室2厅 | 82.67平米 | 南 北 | 简装 | 高楼层(共8层) | 1990年建 | 板楼,1人关注 / 16天以前发布,490,"59,272元/平"
高层精装三房 南北通透 看海 景观采光佳,海投青春海岸 -马銮湾中心片区,3室2厅 | 88.38平米 | 南 北 | 精装 | 高楼层(共18层) | 2016年建 | 塔楼,1人关注 / 10天以前发布,239,"27,043元/平"
海山路 2室1厅 南 北,海山路 -东渡,2室1厅 | 43.54平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,0人关注 / 12天以前发布,220,"50,529元/平"
独门独户，户型通透，明厨明卫，满五唯 一,美地雅登一里 -新店,3室2厅 | 77.09平米 | 南 北 | 简装 | 中楼层(共25层) | 2013年建 | 塔楼,1人关注 / 10天以前发布,173,"22,442元/平"
风景湖旁洋房中楼层/三开间朝南/楼层好/采光充足,招商莱顿小镇 -灌口,3室2厅 | 92.87平米 | 南 北 | 精装 | 中楼层(共11层) | 2018年建 | 板楼,0人关注 / 13天以前发布,232,"24,982元/平"
低总价朝南两房，采光很好，业主诚意出售,华雅花园 -锦园,2室2厅 | 84.7平米 | 南 | 简装 | 高楼层(共16层)  | 板塔结合,0人关注 / 10天以前发布,163,"19,245元/平"
吕厝宝龙双地铁口 高楼层三面采光，格局方正 诚意出售,宝龙中心二期 -莲坂,3室2厅 | 117.35平米 | 东北 | 简装 | 高楼层(共32层) | 2010年建 | 塔楼,2人关注 / 11天以前发布,648,"55,220元/平"
高层视野佳，南北三房两卫，为复式楼使用面积100多平,第二城快乐天地 -祥店,3室2厅 | 53.58平米 | 南 北 | 精装 | 高楼层(共19层) | 2006年建 | 板楼,1人关注 / 9天以前发布,381,"71,109元/平"
海投复式楼中楼【全小区仅16套】难得有出售【退个税】,海投青春海岸 -马銮湾中心片区,3室2厅 | 96.63平米 | 南 | 精装 | 中楼层(共33层) | 2016年建 | 塔楼,0人关注 / 12天以前发布,259,"26,804元/平"
S M旁 繁华商圈 地铁口 十佳小区 精装准电梯正规三房,裕发花园 -SM,3室2厅 | 92.03平米 | 南 北 | 精装 | 中楼层(共7层) | 1998年建 | 板楼,5人关注 / 15天以前发布,518,"56,286元/平"
筼筜湖畔，白鹭洲旁，花园小区，振兴新村,振兴新村 -市政府,1室1厅 | 38.4平米 | 南 | 简装 | 高楼层(共7层) | 1985年建 | 板塔结合,0人关注 / 5天以前发布,288,"75,000元/平"
花园封闭式小区，业主置换，看房方便,东方巴黎 -火车站,4室2厅 | 135.76平米 | 南 | 简装 | 中楼层(共15层) | 2007年建 | 板楼,0人关注 / 2个月以前发布,886,"65,263元/平"
花园封闭式小区  精装修  格局方正,广景花园 -火车站,5室4厅 | 212.6平米 | 南 北 | 精装 | 高楼层(共7层) | 2005年建 | 板楼,6人关注 / 11个月以前发布,999,"46,990元/平"
楼中楼南北格局 大露台。通风采光佳,瑞景新村鸣凤苑 -瑞景,4室2厅 | 124.09平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,2人关注 / 1个月以前发布,605,"48,755元/平"
禹洲尊海 三层楼中楼 看海景 对望鼓浪屿 独立使用天台,禹洲尊海 -海沧体育中心,5室3厅 | 157.67平米 | 东南 | 精装 | 高楼层(共33层) | 2013年建 | 塔楼,39人关注 / 5个月以前发布,768,"48,710元/平"
2016年高品质小区 价格便宜 正规四房 南北通透,特房山水杰座 -万达广场,4室2厅 | 177.99平米 | 南 北 | 毛坯 | 38层 | 2014年建 | 板楼,2人关注 / 2个月以前发布,899,"50,509元/平"
火车站 花园小区 南北通风大三房 东坪山庄,东坪山庄 -火车站,3室1厅 | 118.19平米 | 南 北 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,0人关注 / 1个月以前发布,628,"53,135元/平"
09年建成别墅小区，小区环境好，业主诚意出售,源昌豪庭 -南山路,4室2厅 | 191.15平米 | 南 北 | 简装 | 4层 | 1999年建 | 板楼,11人关注 / 6个月以前发布,1100,"57,547元/平"
此房边套平层  高层看海景  免个税  通风效果好,阳光城翡丽湾二期 -翔安新城,3室1厅 | 126.82平米 | 南 北 | 精装 | 39层 | 2016年建 | 板塔结合,7人关注 / 2个月以前发布,318,"25,075元/平"
拎包入住，边套，楼层好，采光充足，东南北向,苑亭路 -杏锦路,2室2厅 | 68.44平米 | 南 北 | 精装 | 中楼层(共6层)  | 暂无数据,1人关注 / 7天以前发布,168,"24,548元/平"
二次装修 海景视野棒 居住舒适高 楼层适中,万科金域华府一期 -杏林桥头,2室2厅 | 81.99平米 | 东 东北 | 精装 | 中楼层(共40层) | 2015年建 | 塔楼,3人关注 / 8天以前发布,265,"32,322元/平"
高林居住区高层视野景观 全明通透,高林居住区一里 -万达广场,3室1厅 | 71.09平米 | 西南 | 简装 | 中楼层(共30层)  | 塔楼,0人关注 / 7天以前发布,358,"50,359元/平"
湖滨晓 片区 低总价 南北朝向 小面积,美仁前社 -禾祥西路,1室1厅 | 34.35平米 | 南 北 | 简装 | 中楼层(共6层) | 1986年建 | 板楼,0人关注 / 5天以前发布,218,"63,465元/平"
芸溪居住公园，看房方便 电梯大三房，采光好。,芸溪居住公园(二期) -同安其它,3室2厅 | 102.77平米 | 南 | 简装 | 低楼层(共12层) | 2010年建 | 板楼,0人关注 / 6天以前发布,189,"18,391元/平"
新景外滩  精装4房3卫  朝南   小区中庭位置,新景国际外滩 -五缘湾,4室2厅 | 93.55平米 | 南 | 精装 | 中楼层(共8层) | 2014年建 | 板楼,0人关注 / 20天以前发布,1100,"117,585元/平"
思北 壹中雙十 低总价 两房 加露台 有天有地,土地公祖巷 -中山路,2室1厅 | 36.47平米 | 东北 | 精装 | 低楼层(共2层) | 1949年建 | 板塔结合,4人关注 / 3个月以前发布,258,"70,744元/平"
福华苑精装两      房换房急售！,福华苑 -锦园,2室2厅 | 98.42平米 | 南 | 精装 | 低楼层(共28层) | 2017年建 | 板塔结合,2人关注 / 15天以前发布,183,"18,594元/平"
此房满五免双税、全明格局采光充足、楼层好，边套,旭日海湾一期 -滨海社区,3室1厅 | 86.14平米 | 东南 | 精装 | 中楼层(共7层) | 2004年建 | 板塔结合,0人关注 / 13天以前发布,273,"31,693元/平"
地铁口 湖海双景 户型方正 看房方便 房东 急售  急售,西雅图 -海沧外国语片区,3室2厅 | 122平米 | 东南 | 精装 | 高楼层(共45层) | 2008年建 | 板楼,0人关注 / 10天以前发布,375,"30,738元/平"
精装朝南三房，高层可看海景，业主诚售,禹洲中央海岸一期 -杏林桥头,3室2厅 | 93.48平米 | 南 | 精装 | 高楼层(共30层) | 2015年建 | 塔楼,1人关注 / 24天以前发布,300,"32,093元/平"
建发楼中楼 品质小区 乐海商场 BRT枢纽站 祥平 二外,建发中央天悦 -同安其它,3室2厅 | 118.88平米 | 南 | 精装 | 低楼层(共31层)  | 塔楼,1人关注 / 27天以前发布,279,"23,470元/平"
户型好，南北通透，双阳台，小区中庭安静,绿苑小区二期 -滨海社区,3室1厅 | 109.26平米 | 南 西 北 | 简装 | 中楼层(共11层) | 2007年建 | 板楼,0人关注 / 21天以前发布,408,"37,343元/平"
三部电梯已换新 户型不错，电梯高层，利用率高。,宝福大厦 -莲坂,4室2厅 | 132.58平米 | 东 | 精装 | 高楼层(共34层) | 1994年建 | 塔楼,0人关注 / 21天以前发布,630,"47,519元/平"
精装带大露台，三室两厅两卫，实用130平，三面通透,宁宝社区 -杏东,3室2厅 | 81.36平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,2人关注 / 19天以前发布,247.8,"30,458元/平"
集美交通枢纽要地 精装明厨大三房诚心出售 价格有空间,万科广场幸福里 -厦门北站商业区,3室2厅 | 110.47平米 | 西南 | 精装 | 中楼层(共52层)  | 板塔结合,0人关注 / 24天以前发布,255,"23,084元/平"
建发品质、看湾景看中庭、精装3房、南北通透C1户型。,中央湾区琥珀湾 -五缘湾,3室1厅 | 141.2平米 | 南 北 | 精装 | 中楼层(共27层) | 2015年建 | 板楼,0人关注 / 29天以前发布,1250,"88,527元/平"
景观楼层业主诚意出售全海景无遮挡,金銮湾 -杏南,3室1厅 | 147.8平米 | 南 | 毛坯 | 中楼层(共31层) | 2010年建 | 板楼,1人关注 / 23天以前发布,365,"24,696元/平"
国贸润园，中庭位置，楼层好，3+1房,国贸润园 -五缘湾,3室2厅 | 142.16平米 | 南 北 | 精装 | 14层 | 2014年建 | 板楼,0人关注 / 15天以前发布,1198,"84,272元/平"
前埔封闭小区，带游泳池一梯两户，南北通透,国贸新城 -前埔,3室2厅 | 142.49平米 | 南 北 | 简装 | 低楼层(共7层) | 2000年建 | 板楼,0人关注 / 25天以前发布,610,"42,811元/平"
独立使用露台60平双地铁凯城花园精装三房拎包入住,凯城花园 -南山路,3室1厅 | 87.96平米 | 南 | 精装 | 低楼层(共9层) | 2000年建 | 板楼,1人关注 / 17天以前发布,468,"53,207元/平"
正规三房 全明格局 边套采光好 空户不占用 价格可谈,绿苑小区一期 -滨海社区,3室2厅 | 103.65平米 | 南 北 | 简装 | 中楼层(共17层) | 2009年建 | 板楼,1人关注 / 25天以前发布,349,"33,672元/平"
满五   地铁边   业主诚意出售,橡树湾 -杏北,2室2厅 | 88.94平米 | 南 | 简装 | 低楼层(共18层) | 2015年建 | 塔楼,1人关注 / 18天以前发布,260,"29,234元/平"
小区中庭位置三房 朝南户型 安静采光好  诚意出售,联发新天地 -祥店,3室2厅 | 108.83平米 | 南 北 | 精装 | 低楼层(共11层) | 2005年建 | 板楼,1人关注 / 20天以前发布,635,"58,348元/平"
东坪山庄 2室2厅 南 北,东坪山庄 -火车站,2室2厅 | 82.6平米 | 南 北 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,0人关注 / 21天以前发布,508,"61,502元/平"
此房中高楼层，居家装修，位置安静 4房加保姆房,联发五缘湾一号 -五缘湾,5室2厅 | 161.71平米 | 南 北 | 精装 | 16层 | 2007年建 | 板楼,14人关注 / 8个月以前发布,1450,"89,667元/平"
中交边套四房，洋房，满二空户，楼栋安静，近校,中交和美新城一期 -集美新城,4室2厅 | 127.75平米 | 东南 | 简装 | 中楼层(共9层) | 2015年建 | 塔楼,12人关注 / 7个月以前发布,580,"45,402元/平"
高层采光好，朝南可看山看海看中庭,中海寰宇天下 -杏林桥头,4室2厅 | 126.28平米 | 南 | 精装 | 高楼层(共39层) | 2014年建 | 板楼,3人关注 / 2个月以前发布,412,"32,626元/平"
交通便利：地铁一号线，杏林大桥。精装楼中楼。,中航城A区 -杏锦路,3室2厅 | 117.14平米 | 南 北 | 精装 | 高楼层(共29层)  | 板楼,11人关注 / 3个月以前发布,475,"40,550元/平"
保养好，拎包入住，房东诚意出售,国贸阳光 -祥店,3室2厅 | 143.49平米 | 南 北 | 精装 | 高楼层(共18层) | 2006年建 | 板楼,3人关注 / 5个月以前发布,790,"55,057元/平"
隧道口 精装四房 高层看海 看中庭，视野好,阳光城翡丽湾二期 -翔安新城,4室2厅 | 128.34平米 | 东南 南 | 精装 | 39层 | 2013年建 | 板塔结合,62人关注 / 一年前发布,365,"28,441元/平"
隧道口 大三房 南北通透 采光充足,明发半岛祥湾B区 -翔安新城,3室2厅 | 126.9平米 | 南 北 | 毛坯 | 低楼层(共30层) | 2013年建 | 板楼,8人关注 / 一年前发布,288,"22,696元/平"
特房山水新座正规精装四房业主诚售,特房山水新座 -万达广场,4室2厅 | 127.16平米 | 南 北 西 | 精装 | 17层 | 2012年建 | 板楼,38人关注 / 7个月以前发布,750,"58,981元/平"
自住换房出售花园洋房，7房3厅4卫带大露台的阳光房,唐庄 -金尚,7室3厅 | 202.81平米 | 南 北 | 精装 | 7层 | 2000年建 | 板塔结合,41人关注 / 一年前发布,1100,"54,238元/平"
全明 电梯南北通 花园小区安静带游泳池，住的舒服,华鸿花园 -禾祥西路,3室2厅 | 107.66平米 | 南 北 | 简装 | 高楼层(共7层) | 1992年建 | 板楼,0人关注 / 2个月以前发布,666,"61,862元/平"
吕厝双地铁口，都市华庭05年小区西南北电梯精装四房,都市华庭 -江头,4室2厅 | 150.86平米 | 南 北 | 精装 | 中楼层(共16层) | 2002年建 | 塔楼,16人关注 / 6个月以前发布,768,"50,909元/平"
文灶地铁 02年小区 电梯高层通透大3房,古龙商城 -禾祥西路,4室2厅 | 129.01平米 | 东 西 | 精装 | 中楼层(共10层) | 2002年建 | 板楼,35人关注 / 一年前发布,899,"69,685元/平"
宝鹭苑 3室2厅 南 北,宝鹭苑 -邮轮城,3室2厅 | 109.4平米 | 南 北 | 简装 | 中楼层(共8层) | 1998年建 | 板楼,1人关注 / 1个月以前发布,525,"47,990元/平"
这套房子一梯两户，西南北，户型方正，中间楼层,万寿路 -文园路,3室2厅 | 126.25平米 | 西南 北 | 精装 | 8层 | 1990年建 | 板楼,1人关注 / 3个月以前发布,780,"61,783元/平"
南北通透前后双阳台电梯大三房，诚意出售。,金祥花园 -祥店,3室2厅 | 117.95平米 | 南 北 | 精装 | 中楼层(共11层)  | 板楼,4人关注 / 3个月以前发布,558,"47,309元/平"
新中式 双露台 客厅挑空 使用面积大 拎包入住,金枫园 -火车站,5室1厅 | 134.08平米 | 南 北 西 东 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,4人关注 / 1个月以前发布,825,"61,531元/平"
独门独户，私家小苑，莲坂地|铁口，不沿街 花园小区,红杏花园 -火车站,5室2厅 | 141.56平米 | 南 北 | 精装 | 低楼层(共7层) | 1998年建 | 板楼,0人关注 / 31天以前发布,758,"53,547元/平"
唐庄联排别墅有花园有车库看中庭,唐庄 -金尚,4室2厅 | 173.08平米 | 东 西 | 简装 | 4层 | 2000年建 | 暂无数据,3人关注 / 3个月以前发布,1178,"68,062元/平"
此房满5年 南北通透 采光充足 视野开阔,源昌鑫海湾湖里 -五缘湾,6室2厅 | 134.56平米 | 南 北 | 精装 | 17层 | 2010年建 | 板楼,0人关注 / 31天以前发布,1380,"102,557元/平"
满两年，自住精装，户型方正，使用面积大，采光充足,新景国际外滩 -五缘湾,3室2厅 | 99.66平米 | 东南 | 精装 | 低楼层(共7层) | 2014年建 | 板楼,0人关注 / 4个月以前发布,1150,"115,393元/平"
此房使用面积大，单价低，业主诚意出手；拎包入住,和谐天下 -环东海域,5室2厅 | 258.28平米 | 东南 | 精装 | 低楼层(共27层) | 2015年建 | 板塔结合,7人关注 / 4个月以前发布,525,"20,327元/平"
此房产权满五年通风采光好.自住精装.配套设施齐全,华清中心城(二期) -同安其它,3室2厅 | 127.71平米 | 北 | 毛坯 | 中楼层(共6层)  | 暂无数据,0人关注 / 18天以前发布,180,"14,095元/平"
此房是少有边套  小两房户型方正 自住精装 急售,水岸名筑 -海沧体育中心,2室1厅 | 46.64平米 | 西 | 精装 | 高楼层(共16层) | 2008年建 | 塔楼,1人关注 / 27天以前发布,169,"36,235元/平"
松柏电梯2房 南北通透 低公摊 低总价！,莲岳路市政宿舍 -松柏,2室1厅 | 68.63平米 | 南 北 | 简装 | 中楼层(共8层) | 1995年建 | 板楼,0人关注 / 10天以前发布,466,"67,901元/平"
环东海域 彩虹跑道 一线海景 自住精装 环境舒适,金都海尚国际 -环东海域,2室1厅 | 94.64平米 | 南 北 | 精装 | 低楼层(共38层) | 2015年建 | 板塔结合,2人关注 / 16天以前发布,280,"29,586元/平"
嘉庚路 小面积 离校近   户型方正 小公摊,嘉庚路 -集美文教区,2室1厅 | 62.21平米 | 东南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,1人关注 / 11天以前发布,200,"32,150元/平"
海湖双景 视野开阔 四开间朝南 采光日照充足,天源 -海沧体育中心,3室2厅 | 131.21平米 | 南 | 简装 | 30层 | 2014年建 | 板塔结合,0人关注 / 21天以前发布,550,"41,918元/平"
侨建花园西区 3室1厅 东 西,侨建花园西区 -SM,3室1厅 | 108.87平米 | 东 西 | 精装 | 低楼层(共9层) | 2003年建 | 板楼,0人关注 / 19天以前发布,628,"57,684元/平"
思北 电梯带小区 大同 自住装修 拎包入住 交通便利,华年邨小区 -思北,2室1厅 | 71.18平米 | 西北 | 精装 | 高楼层(共10层) | 1994年建 | 板塔结合,0人关注 / 25天以前发布,498,"69,964元/平"
金鸡亭两房 1梯2户 双阳台 采光好 户型方正 南北通透,金鸡亭小区西区 -金鸡亭,2室1厅 | 76.91平米 | 南 北 | 简装 | 中楼层(共7层) | 1997年建 | 板楼,0人关注 / 29天以前发布,338,"43,948元/平"
松柏电梯精装大3房，采光通风好，俯瞰仙岳山，视野好,仙洞苑 -仙岳社区,3室2厅 | 103.63平米 | 南 北 | 精装 | 高楼层(共10层)  | 板楼,3人关注 / 30天以前发布,570,"55,004元/平"
莲花海关宿舍，小区中庭，全明格局，业主诚意出售,香秀里一期 -莲花一村,3室2厅 | 88.94平米 | 南 北 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,0人关注 / 17天以前发布,515,"57,905元/平"
此房满五年省税  格局方正，楼层好，正规三房低公摊,禹洲领海 -海沧体育中心,3室2厅 | 87.09平米 | 北 | 精装 | 中楼层(共33层) | 2011年建 | 板塔结合,5人关注 / 27天以前发布,280,"32,151元/平"
集美新城 楼中楼三房  售390万,中航城国际社区C座 -集美新城,3室2厅 | 100.16平米 | 南 北 | 精装 | 中楼层(共29层) | 2015年建 | 板楼,2人关注 / 30天以前发布,390,"38,938元/平"
绿苑小区 正规3房2卫户型 产权满5 土地出让金已交,绿苑小区一期 -滨海社区,3室2厅 | 102.56平米 | 西南 | 简装 | 中楼层(共16层) | 2007年建 | 板楼,1人关注 / 23天以前发布,339,"33,054元/平"
滨北优质南北全明大3房业主精装诚意出售,福达里 -七星路,3室2厅 | 121.52平米 | 南 北 | 精装 | 高楼层(共26层) | 2011年建 | 板塔结合,1人关注 / 27天以前发布,791,"65,093元/平"
该房在翔鹭花城二期，朝南的小两房出售。,翔鹭花城一，二期 -殿前,2室1厅 | 54.53平米 | 南 | 精装 | 9层 | 2004年建 | 塔楼,0人关注 / 20天以前发布,288,"52,815元/平"
东南边套 满五年省个税 中楼层 光线很好,益辉花园 -瑞景,3室2厅 | 86.66平米 | 东南 | 简装 | 中楼层(共7层) | 2001年建 | 板塔结合,3人关注 / 21天以前发布,392,"45,235元/平"
莲花五村 带电梯2房  边套 格局好， 交通便利,天伦花园 -莲花,2室1厅 | 58.81平米 | 东南 | 精装 | 中楼层(共10层) | 2000年建 | 塔楼,0人关注 / 29天以前发布,380,"64,615元/平"
此房户型方正，楼层好，采光充足，交通便利,宁宝社区 -杏东,3室2厅 | 77.18平米 | 东南 | 精装 | 中楼层(共5层)  | 板楼,3人关注 / 22天以前发布,182,"23,582元/平"
此房诚售，改好3房，精装随时入住，交通便利,旭日海湾二期 -滨海社区,3室2厅 | 92.48平米 | 西南 | 精装 | 中楼层(共7层) | 2002年建 | 板楼,2人关注 / 15天以前发布,298,"32,224元/平"
自住精装，后排精装高层三房，拎包入住，朝南，视线好,凤凰花城 -锦园,3室2厅 | 89.9平米 | 南 | 精装 | 高楼层(共33层) | 2010年建 | 板塔结合,1人关注 / 11天以前发布,220,"24,472元/平"
枋湖 五缘湾 朝南 两房 中高楼层 看中庭 安静 宜居,凯悦新城 -枋湖,2室2厅 | 49.39平米 | 南 | 简装 | 中楼层(共13层) | 2009年建 | 板楼,1人关注 / 7天以前发布,338,"68,435元/平"
莲花双地铁口，小区中庭，精装全明三房，蓉芳里，急售,蓉芳里 -莲花一村,3室2厅 | 76.35平米 | 南 | 精装 | 低楼层(共7层)  | 板楼,0人关注 / 7天以前发布,489,"64,048元/平"
户型方正，西北朝向，曾莹片区，配套齐全，交通方便,纺织路 -杏东,2室1厅 | 69.39平米 | 南 | 简装 | 中楼层(共8层)  | 板楼,0人关注 / 15天以前发布,159,"22,914元/平"
二号线江头站吕岭花园三房两厅南北通透明厨明卫精装修,吕岭花园 -金尚,3室2厅 | 85.01平米 | 南 北 | 精装 | 中楼层(共7层) | 1996年建 | 板楼,0人关注 / 13天以前发布,395,"46,466元/平"
上新！准电梯，卧龙晓城旁 东里自住精装两房 诚售,金鸡亭小区东区 -金鸡亭,2室1厅 | 74.02平米 | 南 北 | 精装 | 中楼层(共7层) | 1995年建 | 板楼,1人关注 / 15天以前发布,349,"47,150元/平"
集美桥头大三房，南，北，露台  。满五，唯①,泉水湾一期 -集美其它,3室2厅 | 138.94平米 | 南 北 | 精装 | 低楼层(共28层) | 2010年建 | 板塔结合,0人关注 / 11天以前发布,470,"33,828元/平"
精装修3房2厅1卫，高楼层，拎包入住，全明结构,凤凰花城 -锦园,3室2厅 | 87.56平米 | 南 | 精装 | 中楼层(共33层) | 2016年建 | 板塔结合,1人关注 / 9天以前发布,205,"23,413元/平"
万寿路将军祠正规两房368万诚意出售,万寿北路 -文园路,2室1厅 | 52.57平米 | 南 北 | 简装 | 高楼层(共7层) | 1991年建 | 板楼,0人关注 / 11天以前发布,365,"69,432元/平"
绿苑新城 高层精装小3房 视野佳 采光好 交通便利,绿苑新城三组团 -滨海社区,3室2厅 | 92.02平米 | 南 | 精装 | 中楼层(共32层) | 2013年建 | 塔楼,0人关注 / 15天以前发布,428,"46,512元/平"
益泰大厦电梯精装朝南两房户型方正小区已经新换电梯,益泰大厦 -火车站,2室1厅 | 55.67平米 | 南 | 精装 | 低楼层(共25层) | 2004年建 | 塔楼,0人关注 / 10天以前发布,334,"59,997元/平"
海投湖海庄园，精装3房，地铁口300米，双十在旁,海投第一湾二期·湖海庄园 -马銮湾中心片区,3室2厅 | 80.66平米 | 南 | 精装 | 中楼层(共31层) | 2020年建 | 塔楼,0人关注 / 8天以前发布,283,"35,086元/平"
