c_area,decoration,greenland,open_date,has_short_video,gdp,metro,urban_district_population,urban_population,min_frame_area,bus,c_water_resources,is_cooperation,latitude,green_space_and_square,shopping,near_main_road,max_frame_rooms,big_block,region,longitude,urban_district_temporary_population,max_frame_area,biz,reference_unit_price
-0.659713569,-1.22232203,-0.283689006,-0.026558356,-0.765132103,3.413452856,-0.324158617,3.138713166,3.367147413,-0.996785773,1.386108328,-0.38377059,0.887442256,1.42656944,0.522264171,-0.850907584,-0.80201569,-0.682334201,-0.194496651,-1.245583235,0.387986692,2.80231239,-0.473035239,-0.541325029,27000
-0.659713569,0.81811501,-0.283689006,0.084089588,1.30696385,3.413452856,-0.324158617,3.138713166,3.367147413,3.787339948,-0.721444334,-0.38377059,0.887442256,1.490902043,0.522264171,-0.850907584,1.2468584,1.149805718,-0.194496651,-1.245583235,0.393427813,2.80231239,2.520846286,-0.541325029,40000
-0.659713569,0.81811501,-0.283689006,-0.082919653,1.30696385,3.413452856,-0.324158617,3.138713166,3.367147413,0.316503641,-0.721444334,-0.38377059,0.887442256,1.425000352,0.522264171,-0.850907584,-0.80201569,1.149805718,-0.194496651,-1.245583235,0.35352626,2.80231239,0.871156466,-0.541325029,38000
-0.659713569,0.81811501,-0.283689006,-0.006676304,1.30696385,3.413452856,-0.324158617,3.138713166,3.367147413,2.061302433,1.386108328,-0.38377059,0.887442256,1.442260319,0.522264171,-0.850907584,-0.80201569,0.233735758,-0.194496651,-1.245583235,0.333575484,2.80231239,1.054455335,-0.541325029,45000
-0.659713569,0.81811501,-0.283689006,0.025999417,1.30696385,3.413452856,3.084909507,3.138713166,3.367147413,3.599727174,1.386108328,-0.38377059,0.887442256,1.420293088,0.522264171,-0.850907584,-0.80201569,1.149805718,-0.194496651,-1.245583235,0.35352626,2.80231239,1.122343805,-0.541325029,40000
0.47006904,0.81811501,-0.283689006,-0.092947123,1.30696385,-0.201647534,-0.324158617,-0.021027123,0.057894331,-0.302618511,1.386108328,-0.144638855,-1.134131981,2.090293611,0.732887078,1.175215757,1.2468584,-0.682334201,-0.194496651,-1.788750492,2.000372154,-0.206156096,-0.310102911,-0.541325029,8500
0.47006904,0.81811501,-0.283689006,-0.076177044,-0.765132103,-0.201647534,-0.324158617,-0.021027123,0.057894331,-0.377663621,-0.721444334,-0.144638855,-1.134131981,2.101277227,0.732887078,1.175215757,-0.80201569,-0.682334201,-0.194496651,-1.788750492,1.987676205,-0.206156096,-0.174325971,-0.541325029,5100
0.47006904,0.81811501,-0.283689006,-0.156569691,1.30696385,-0.201647534,-0.324158617,-0.021027123,0.057894331,-0.283857234,1.386108328,-0.144638855,-1.134131981,2.091862699,0.732887078,-0.850907584,1.2468584,-1.598404161,-0.194496651,-1.788750492,2.003999568,-0.206156096,-0.554501403,-0.541325029,7300
0.47006904,0.81811501,-0.283689006,-0.051281256,-0.765132103,-0.201647534,-0.324158617,-0.021027123,0.057894331,0.372787473,-0.721444334,-0.144638855,-1.134131981,2.05420459,0.732887078,1.175215757,-0.80201569,-0.682334201,-0.194496651,-1.788750492,2.033018879,-0.206156096,-0.058915572,1.84731898,12500
0.47006904,0.81811501,-0.283689006,-0.158298565,1.30696385,-0.201647534,-0.324158617,-0.021027123,0.057894331,-0.527753839,1.386108328,-0.144638855,0.887442256,2.077740908,0.732887078,-0.850907584,1.2468584,0.233735758,-0.194496651,-1.788750492,2.025764051,-0.206156096,-0.072493266,-0.541325029,8000
0.47006904,-1.22232203,-0.283689006,-0.163830962,1.30696385,-0.201647534,3.084909507,-0.021027123,0.057894331,-0.190050847,-0.721444334,-0.144638855,0.887442256,2.074602733,0.732887078,-0.850907584,-0.80201569,-0.682334201,-0.194496651,-1.788750492,2.02032293,-0.206156096,-0.249003288,-0.541325029,12000
0.47006904,0.81811501,-0.283689006,-0.061135839,-0.765132103,-0.201647534,-0.324158617,-0.021027123,0.057894331,4.631597428,-0.721444334,-0.144638855,-1.134131981,2.052635502,0.732887078,1.175215757,1.2468584,1.149805718,-0.194496651,-1.788750492,2.029391465,-0.206156096,1.393897684,1.84731898,16000
0.47006904,-1.22232203,-0.283689006,-0.078943242,1.30696385,-0.201647534,-0.324158617,-0.021027123,0.057894331,0.185174699,1.386108328,-0.144638855,-1.134131981,2.085586348,0.732887078,1.175215757,1.2468584,-0.682334201,-0.194496651,-1.788750492,2.027577758,-0.206156096,-0.120015195,-0.541325029,10500
0.47006904,-1.22232203,-0.283689006,-0.180601041,1.30696385,-0.201647534,-0.324158617,-0.021027123,0.057894331,0.316503641,-0.721444334,-0.144638855,0.887442256,2.06205003,0.732887078,1.175215757,1.2468584,0.233735758,-0.194496651,-1.788750492,2.025764051,-0.206156096,-0.106437501,1.84731898,12000
-0.764828694,0.81811501,-0.283689006,-0.031053429,-0.765132103,-0.609411722,-0.324158617,-0.691374046,-0.582122548,-0.077483183,1.386108328,-0.038555453,-1.134131981,0.234062654,-0.521315488,1.175215757,1.2468584,0.233735758,-0.194496651,-0.702415978,0.776119975,-0.648182471,-0.276158676,1.84731898,7800
-0.764828694,0.81811501,-0.283689006,-0.038660475,-0.765132103,-0.609411722,-0.324158617,-0.691374046,-0.582122548,0.260219809,-0.721444334,-0.038555453,-1.134131981,0.235631742,-0.521315488,1.175215757,1.2468584,0.233735758,-0.194496651,-0.702415978,0.768865148,-0.648182471,-0.133592889,1.84731898,5800
-0.764828694,0.81811501,-0.283689006,-0.154495042,-0.765132103,-0.609411722,-0.324158617,-0.691374046,-0.582122548,-0.002438074,-0.721444334,-0.038555453,-1.134131981,0.235631742,-0.521315488,1.175215757,1.2468584,1.149805718,-0.194496651,-0.702415978,0.76161032,-0.648182471,0.212638307,1.84731898,6000
-0.764828694,0.81811501,-0.283689006,0.00110363,-0.765132103,-0.609411722,-0.324158617,-0.691374046,-0.582122548,-0.17128957,-0.721444334,-0.038555453,-1.134131981,0.245046269,-0.521315488,1.175215757,1.2468584,-0.682334201,-0.194496651,-0.702415978,0.790629631,-0.648182471,-0.398357922,1.84731898,9700
-0.764828694,0.81811501,-0.283689006,-0.024137932,-0.765132103,-0.609411722,-0.324158617,-0.691374046,-0.582122548,0.354026195,-0.721444334,-0.038555453,-1.134131981,0.245046269,-0.521315488,1.175215757,1.2468584,0.233735758,-0.194496651,-0.702415978,0.792443338,-0.648182471,-0.215059053,1.84731898,6900
-0.764828694,-1.22232203,-0.283689006,-0.026558356,-0.765132103,-0.609411722,-0.324158617,-0.691374046,-0.582122548,-0.377663621,-0.721444334,-0.038555453,-1.134131981,0.243477181,-0.521315488,1.175215757,1.2468584,-0.682334201,-0.194496651,-0.702415978,0.794257045,-0.648182471,-0.398357922,1.84731898,11000
0.129743108,0.81811501,-0.283689006,0.020985682,-0.765132103,0.470612933,-0.324158617,0.092028138,0.367226935,-1.071830882,1.386108328,0.522907658,-1.134131981,-0.392003409,-0.61531956,-0.850907584,-0.80201569,-2.51447412,-0.194496651,1.470253051,-0.206909181,-0.130944384,-0.303314064,-0.541325029,17000
0.129743108,0.81811501,-0.283689006,-0.033300965,1.30696385,0.470612933,3.084909507,0.092028138,0.367226935,-1.165637269,-0.721444334,0.522907658,0.887442256,-0.39827976,-0.61531956,-0.850907584,-0.80201569,-2.51447412,-0.194496651,1.470253051,-0.21960513,-0.130944384,-0.771744507,-0.541325029,7000
0.129743108,0.81811501,-0.283689006,-0.036067164,1.30696385,0.470612933,-0.324158617,0.092028138,0.367226935,-0.190050847,-0.721444334,0.522907658,-1.134131981,-0.373174354,-0.61531956,1.175215757,-0.80201569,0.233735758,-0.194496651,1.470253051,-0.241369613,-0.130944384,-0.255792135,-0.541325029,6200
0.129743108,0.81811501,-0.283689006,0.381801713,-0.765132103,0.470612933,-0.324158617,0.092028138,0.367226935,-0.377663621,1.386108328,0.522907658,0.887442256,-0.384157969,-0.61531956,1.175215757,-0.80201569,0.233735758,-0.194496651,1.470253051,-0.215977716,-0.130944384,-0.174325971,-0.541325029,9800
0.129743108,0.81811501,-0.283689006,-0.165214061,1.30696385,0.470612933,3.084909507,0.092028138,0.367226935,-0.208812125,1.386108328,0.522907658,-1.134131981,-0.385727057,-0.61531956,-0.850907584,-0.80201569,-0.682334201,-0.194496651,1.470253051,-0.221418837,-0.130944384,-0.344047146,-0.541325029,12000
3.429909798,0.81811501,-0.283689006,-0.21604296,1.30696385,2.064536004,-0.324158617,3.97564874,2.10125567,-0.358902343,1.386108328,6.512119521,0.887442256,-0.197436512,3.030058093,-0.850907584,-0.80201569,1.149805718,-0.194496651,0.383918537,-1.409396877,1.069921947,-0.106437501,-0.541325029,13000
3.429909798,0.81811501,-0.283689006,-0.179390829,1.30696385,2.064536004,-0.324158617,3.97564874,2.10125567,2.868037358,1.386108328,6.512119521,0.887442256,-0.153502052,3.030058093,-0.850907584,-0.80201569,1.149805718,-0.194496651,0.383918537,-1.340476013,1.069921947,0.823634537,-0.541325029,10000
3.429909798,0.81811501,-0.283689006,-0.184404564,1.30696385,2.064536004,3.084909507,3.97564874,2.10125567,2.474050534,-0.721444334,6.512119521,-1.134131981,-0.159778403,3.030058093,-0.850907584,-0.80201569,1.149805718,-0.194496651,0.383918537,-1.393073514,1.069921947,0.443459105,-0.541325029,27000
3.429909798,0.81811501,-0.283689006,-0.294533846,-0.765132103,2.064536004,-0.324158617,3.97564874,2.10125567,-0.058721906,-0.721444334,6.512119521,0.887442256,-0.153502052,3.030058093,-0.850907584,1.2468584,0.233735758,-0.194496651,0.383918537,-1.344103427,1.069921947,-0.167537124,-0.541325029,10000
3.429909798,0.81811501,-0.283689006,-0.268600734,1.30696385,2.064536004,-0.324158617,3.97564874,2.10125567,-0.321379789,1.386108328,6.512119521,0.887442256,-0.153502052,3.030058093,1.175215757,-0.80201569,0.233735758,-0.194496651,0.383918537,-1.340476013,1.069921947,0.395937176,-0.541325029,12000
3.429909798,0.81811501,-0.283689006,-0.200655981,1.30696385,2.064536004,-0.324158617,3.97564874,2.10125567,2.417766702,-0.721444334,6.512119521,0.887442256,-0.153502052,3.030058093,1.175215757,-0.80201569,4.814085556,-0.194496651,0.383918537,-1.405769463,1.069921947,4.971620051,-0.541325029,13000
3.429909798,0.81811501,-0.283689006,-0.197889782,1.30696385,2.064536004,-0.324158617,3.97564874,2.10125567,-0.227573402,1.386108328,6.512119521,-1.134131981,-0.156640227,3.030058093,1.175215757,-0.80201569,0.233735758,-0.194496651,0.383918537,-1.347730841,1.069921947,-0.181114818,-0.541325029,14000
3.429909798,0.81811501,-0.283689006,-0.185960551,-0.765132103,2.064536004,-0.324158617,3.97564874,2.10125567,0.429071305,1.386108328,6.512119521,-1.134131981,-0.156640227,3.030058093,1.175215757,-0.80201569,0.233735758,-0.194496651,0.383918537,-1.347730841,1.069921947,-0.187903665,-0.541325029,15000
3.429909798,0.81811501,-0.283689006,0.136647362,-0.765132103,2.064536004,3.084909507,3.97564874,2.10125567,3.318308014,1.386108328,6.512119521,-1.134131981,-0.178607458,3.030058093,1.175215757,-0.80201569,1.149805718,-0.194496651,0.383918537,-1.382191273,1.069921947,4.829054264,-0.541325029,56000
1.818499854,-1.22232203,3.524986796,-0.289174336,-0.765132103,1.195048904,-0.324158617,1.212237006,1.266514109,-0.152528293,-0.721444334,0.513881817,0.887442256,-0.032682285,1.044970815,-0.850907584,-0.80201569,0.233735758,-0.194496651,0.383918537,-1.84468654,0.482934451,-0.01818249,-0.541325029,27000
1.818499854,-1.22232203,-0.283689006,7.445808511,-0.765132103,1.195048904,-0.324158617,1.212237006,1.266514109,0.297742363,-0.721444334,0.513881817,0.887442256,0.006544912,1.044970815,-0.850907584,-0.80201569,0.233735758,-0.194496651,0.383918537,-1.855568782,0.482934451,-0.2218479,-0.541325029,24500
1.818499854,0.81811501,-0.283689006,-0.233331702,1.30696385,1.195048904,-0.324158617,1.212237006,1.266514109,-1.071830882,-0.721444334,0.513881817,0.887442256,0.019097615,1.044970815,-0.850907584,-0.80201569,-1.598404161,-0.194496651,0.383918537,-1.837431712,0.482934451,-0.771744507,-0.541325029,6100
1.818499854,-1.22232203,3.524986796,7.445808511,-0.765132103,1.195048904,-0.324158617,1.212237006,1.266514109,-0.17128957,-0.721444334,0.513881817,0.887442256,0.003406736,1.044970815,-0.850907584,-0.80201569,0.233735758,-0.194496651,0.383918537,-1.830176885,0.482934451,-0.262580982,-0.541325029,22800
1.818499854,0.81811501,-0.283689006,-0.299028919,-0.765132103,1.195048904,-0.324158617,1.212237006,1.266514109,-0.17128957,-0.721444334,0.513881817,0.887442256,-0.046804076,1.044970815,-0.850907584,-0.80201569,0.233735758,5.141476695,0.383918537,-1.837431712,0.482934451,-0.024971337,-0.541325029,21000
0.146524358,-1.22232203,-0.283689006,-0.224341556,-0.765132103,-0.122857814,-0.324158617,-0.08127487,0.03464426,-0.152528293,-0.721444334,-0.084149905,0.887442256,1.305749673,0.689002212,-0.850907584,1.2468584,-0.682334201,-0.194496651,-1.788750492,1.325673175,-0.629694676,-0.181114818,-0.541325029,18500
0.146524358,-1.22232203,-0.283689006,-0.241284523,1.30696385,-0.122857814,-0.324158617,-0.08127487,0.03464426,-0.283857234,-0.721444334,-0.084149905,0.887442256,1.283782443,0.689002212,-0.850907584,1.2468584,-0.682334201,-0.194496651,-1.788750492,1.325673175,-0.629694676,-0.28973637,1.84731898,30000
0.146524358,-1.22232203,-0.283689006,-0.237308112,-0.765132103,-0.122857814,-0.324158617,-0.08127487,0.03464426,-0.283857234,1.386108328,-0.084149905,0.887442256,1.321440552,0.689002212,-0.850907584,1.2468584,0.233735758,-0.194496651,-1.788750492,1.3583199,-0.629694676,-0.269369829,-0.541325029,12000
0.146524358,-1.22232203,-0.283689006,-0.232985927,-0.765132103,-0.122857814,-0.324158617,-0.08127487,0.03464426,-0.340141066,-0.721444334,-0.084149905,0.887442256,1.302611498,0.689002212,-0.850907584,1.2468584,0.233735758,-0.194496651,-1.788750492,1.314790934,-0.629694676,-0.242214441,-0.541325029,16500
0.146524358,0.81811501,-0.283689006,-0.045403084,1.30696385,-0.122857814,-0.324158617,-0.08127487,0.03464426,-0.659082781,1.386108328,-0.084149905,-1.134131981,1.307318761,0.689002212,1.175215757,-0.80201569,-1.598404161,-0.194496651,-1.788750492,1.378270676,-0.629694676,-0.540923709,-0.541325029,10500
0.146524358,-1.22232203,-0.283689006,-0.147752432,1.30696385,-0.122857814,3.084909507,-0.08127487,0.03464426,-0.827934277,1.386108328,-0.084149905,0.887442256,1.313595113,0.689002212,1.175215757,-0.80201569,-1.598404161,-0.194496651,-1.788750492,1.387339211,-0.629694676,-0.466246392,-0.541325029,12500
0.146524358,0.81811501,-0.283689006,-0.22140247,1.30696385,-0.122857814,-0.324158617,-0.08127487,0.03464426,-0.959263218,-0.721444334,-0.084149905,0.887442256,1.277506091,0.689002212,-0.850907584,-0.80201569,-1.598404161,-0.194496651,-1.788750492,1.26400714,-0.629694676,-0.466246392,-0.541325029,6000
0.146524358,0.81811501,-0.283689006,-0.100035507,-0.765132103,-0.122857814,-0.324158617,-0.08127487,0.03464426,-0.321379789,-0.721444334,-0.084149905,0.887442256,1.272798828,0.689002212,1.175215757,-0.80201569,0.233735758,-0.194496651,-1.788750492,1.271261968,-0.629694676,-0.215059053,-0.541325029,4700
0.146524358,0.81811501,-0.283689006,-0.116114036,1.30696385,-0.122857814,-0.324158617,-0.08127487,0.03464426,-0.039960629,1.386108328,-0.084149905,0.887442256,1.291627882,0.689002212,-0.850907584,-0.80201569,-0.682334201,-0.194496651,-1.788750492,1.318418348,-0.629694676,-0.01818249,-0.541325029,33000
2.197089222,-1.22232203,3.524986796,-0.231948602,1.30696385,0.20734289,-0.324158617,-0.327346995,-0.125674583,-0.283857234,-0.721444334,-0.437185887,-1.134131981,-1.215774544,4.266413332,-0.850907584,-0.80201569,0.233735758,5.141476695,0.927085794,-0.090831938,2.00103454,-0.235425594,1.84731898,23000
2.197089222,0.81811501,3.524986796,-0.298856031,-0.765132103,0.20734289,-0.324158617,-0.327346995,-0.125674583,-0.021199351,-0.721444334,-0.437185887,0.887442256,-1.214205456,4.266413332,-0.850907584,-0.80201569,0.233735758,-0.194496651,0.927085794,-0.040048144,2.00103454,-0.15395943,1.84731898,22000
2.197089222,-1.22232203,-0.283689006,0.094981495,1.30696385,0.20734289,3.084909507,-0.327346995,-0.125674583,-0.433947453,1.386108328,-0.437185887,-1.134131981,-1.212636368,4.266413332,1.175215757,-0.80201569,-0.682334201,-0.194496651,0.927085794,-0.058185213,2.00103454,-0.323680605,-0.541325029,18800
2.197089222,0.81811501,-0.283689006,-0.192876047,1.30696385,0.20734289,-0.324158617,-0.327346995,-0.125674583,-0.340141066,1.386108328,-0.437185887,-1.134131981,-1.187530962,4.266413332,-0.850907584,-0.80201569,1.149805718,-0.194496651,0.927085794,-0.061812627,2.00103454,0.558869504,1.84731898,16800
2.197089222,-1.22232203,-0.283689006,-0.233677477,1.30696385,0.20734289,-0.324158617,-0.327346995,-0.125674583,0.053845758,-0.721444334,-0.437185887,-1.134131981,-1.233034511,4.266413332,1.175215757,-0.80201569,0.233735758,-0.194496651,0.927085794,-0.108969007,2.00103454,-0.167537124,1.84731898,27500
2.197089222,0.81811501,-0.283689006,-0.244742271,1.30696385,0.20734289,-0.324158617,-0.327346995,-0.125674583,-0.227573402,1.386108328,-0.437185887,-1.134131981,-1.209498192,4.266413332,1.175215757,-0.80201569,-0.682334201,-0.194496651,0.927085794,-0.025538488,2.00103454,-0.276158676,1.84731898,17000
2.197089222,0.81811501,-0.283689006,-0.191147173,1.30696385,0.20734289,-0.324158617,-0.327346995,-0.125674583,-0.621560226,-0.721444334,-0.437185887,0.887442256,-1.187530962,4.266413332,-0.850907584,1.2468584,-0.682334201,-0.194496651,0.927085794,-0.058185213,2.00103454,-0.303314064,1.84731898,20000
-0.967816222,-1.22232203,-0.283689006,-0.00823229,-0.765132103,-0.932785836,-0.324158617,-0.655806099,-0.67862101,-0.677844058,-0.721444334,-0.487707331,-1.134131981,-1.727297192,-0.869949574,1.175215757,1.2468584,-0.682334201,-0.194496651,0.927085794,-0.907000057,-0.653224597,-0.28973637,-0.541325029,16000
-0.967816222,0.81811501,-0.283689006,0.011995537,-0.765132103,-0.932785836,-0.324158617,-0.655806099,-0.67862101,-0.002438074,-0.721444334,-0.487707331,-1.134131981,-1.747695334,-0.869949574,-0.850907584,1.2468584,0.233735758,-0.194496651,0.927085794,-0.838079193,-0.653224597,-0.167537124,-0.541325029,9000
-0.967816222,0.81811501,-0.283689006,-0.112137625,-0.765132103,-0.932785836,-0.324158617,-0.655806099,-0.67862101,-0.527753839,-0.721444334,-0.487707331,-1.134131981,-1.752402598,-0.869949574,-0.850907584,1.2468584,-1.598404161,-0.194496651,0.927085794,-0.845334021,-0.653224597,-0.581656791,-0.541325029,9300
-0.967816222,-1.22232203,-0.283689006,0.039311748,-0.765132103,-0.932785836,-0.324158617,-0.655806099,-0.67862101,-0.996785773,-0.721444334,-0.487707331,-1.134131981,-1.724159016,-0.869949574,1.175215757,1.2468584,-1.598404161,-0.194496651,0.927085794,-0.90518635,-0.653224597,-0.405146769,-0.541325029,15800
-0.967816222,-1.22232203,-0.283689006,-0.058715415,-0.765132103,-0.932785836,-0.324158617,-0.655806099,-0.67862101,0.072607035,-0.721444334,-0.487707331,-1.134131981,-1.749264422,-0.869949574,-0.850907584,1.2468584,0.233735758,-0.194496651,0.927085794,-0.838079193,-0.653224597,-0.15395943,-0.541325029,9650
