min_frame_area,max_frame_area,open_date,has_short_video,longitude,urban_district_population,gdp,urban_district_temporary_population,lowest_total_price,urban_population,max_frame_rooms,greenland,c_area,near_main_road,region,reference_highest_total_price,decoration,latitude,biz,shopping,green_space_and_square,reference_lowest_total_price,reference_unit_price
-0.17128957,-0.215059053,-0.195123584,1.30696385,-0.92876454,-0.702625132,-0.811895363,-0.606584932,-0.045460845,-0.634019268,-0.682334201,-0.283689006,-0.832090348,-0.80201569,0.927085794,-0.424749212,0.81811501,-1.446430462,1.84731898,1.175215757,-0.801494073,-0.439738102,5300
-1.09059216,-0.602023332,-0.064766474,1.30696385,-0.92876454,-0.702625132,-0.811895363,-0.606584932,-0.045907879,-0.634019268,-0.682334201,-0.283689006,-0.832090348,1.2468584,0.927085794,-0.433994052,-1.22232203,-1.449568637,1.84731898,-0.850907584,-0.801494073,-0.505848385,8200
-0.902979386,-0.439091004,-0.08378409,1.30696385,-0.916068591,-0.702625132,-0.811895363,-0.606584932,-0.044417767,-0.634019268,-0.682334201,-0.283689006,-0.832090348,1.2468584,0.927085794,-0.345243581,-1.22232203,-1.452706813,1.84731898,1.175215757,-0.801494073,-0.430293776,10000
-0.358902343,-0.296525217,-0.079289017,-0.765132103,-0.919696005,-0.702625132,-0.811895363,-0.606584932,-0.043896228,-0.634019268,-0.682334201,-0.283689006,-0.832090348,-0.80201569,0.927085794,-0.295321441,-1.22232203,-1.441723198,1.84731898,1.175215757,-0.801494073,-0.326406189,11000
-0.809173,-0.174325971,-0.073929507,1.30696385,-0.92876454,-0.702625132,-0.811895363,-0.606584932,-0.045535351,-0.634019268,-0.682334201,-0.283689006,-0.832090348,1.2468584,0.927085794,-0.400712626,0.81811501,-1.449568637,1.84731898,-0.850907584,-0.801494073,-0.512144603,5300
2.286437761,0.647124515,-0.040735124,1.30696385,0.542151781,3.138713166,3.413452856,2.80231239,-0.03361446,3.367147413,-0.682334201,-0.283689006,-0.659713569,-0.80201569,-1.245583235,0.116998456,0.81811501,1.479918428,-0.541325029,-0.850907584,0.522264171,0.334696641,16000
0.035084481,0.008972898,-0.110927414,1.30696385,0.4423979,3.138713166,3.413452856,2.80231239,-0.028957861,3.367147413,0.233735758,-0.283689006,-0.659713569,-0.80201569,-1.245583235,1.189399981,-1.22232203,1.454813022,-0.541325029,-0.850907584,0.522264171,0.964318383,49000
-0.996785773,-0.473035239,-0.026558356,-0.765132103,0.387986692,3.138713166,3.413452856,2.80231239,-0.039016114,3.367147413,-0.682334201,-0.283689006,-0.659713569,-0.80201569,-1.245583235,-0.108575658,-1.22232203,1.42656944,-0.541325029,-0.850907584,0.522264171,-0.22566671,27000
0.316503641,0.871156466,-0.082919653,1.30696385,0.35352626,3.138713166,3.413452856,2.80231239,-0.029330389,3.367147413,1.149805718,-0.283689006,-0.659713569,-0.80201569,-1.245583235,1.263358707,0.81811501,1.425000352,-0.541325029,-0.850907584,0.522264171,0.712469686,38000
-0.302618511,-0.310102911,-0.092947123,1.30696385,2.000372154,-0.021027123,-0.201647534,-0.206156096,-0.044604031,0.057894331,-0.682334201,-0.283689006,0.47006904,1.2468584,-1.788750492,-0.347092549,0.81811501,2.090293611,-0.541325029,1.175215757,0.732887078,-0.392516472,8500
-0.377663621,-0.174325971,-0.076177044,-0.765132103,1.987676205,-0.021027123,-0.201647534,-0.206156096,-0.045572604,0.057894331,-0.682334201,-0.283689006,0.47006904,-0.80201569,-1.788750492,-0.472822383,0.81811501,2.101277227,-0.541325029,1.175215757,0.732887078,-0.503298417,5100
-0.283857234,-0.554501403,-0.156569691,1.30696385,2.003999568,-0.021027123,-0.201647534,-0.206156096,-0.044939306,0.057894331,-1.598404161,-0.283689006,0.47006904,1.2468584,-1.788750492,-0.358186358,0.81811501,2.091862699,-0.541325029,-0.850907584,0.732887078,-0.411405124,7300
0.372787473,-0.058915572,-0.051281256,-0.765132103,2.033018879,-0.021027123,-0.201647534,-0.206156096,-0.042741392,0.057894331,-0.682334201,-0.283689006,0.47006904,-0.80201569,-1.788750492,-0.297170409,0.81811501,2.05420459,1.84731898,1.175215757,0.732887078,-0.231962927,12500
-0.527753839,-0.072493266,-0.158298565,1.30696385,2.025764051,-0.021027123,-0.201647534,-0.206156096,-0.04445502,0.057894331,0.233735758,-0.283689006,0.47006904,1.2468584,-1.788750492,-0.3267539,0.81811501,2.077740908,-0.541325029,-0.850907584,0.732887078,-0.411405124,8000
-0.190050847,-0.249003288,-0.163830962,1.30696385,2.02032293,-0.021027123,-0.201647534,-0.206156096,-0.042368864,0.057894331,-0.682334201,-0.283689006,0.47006904,-0.80201569,-1.788750492,-0.345243581,-1.22232203,2.074602733,-0.541325029,-0.850907584,0.732887078,-0.263444015,12000
0.185174699,-0.120015195,-0.078943242,1.30696385,2.027577758,-0.021027123,-0.201647534,-0.206156096,-0.042555128,0.057894331,-0.682334201,-0.283689006,0.47006904,1.2468584,-1.788750492,-0.247248269,-1.22232203,2.085586348,-0.541325029,1.175215757,0.732887078,-0.222518601,10500
0.316503641,-0.106437501,-0.180601041,1.30696385,2.025764051,-0.021027123,-0.201647534,-0.206156096,-0.042368864,0.057894331,0.233735758,-0.283689006,0.47006904,1.2468584,-1.788750492,-0.234305492,-1.22232203,2.06205003,1.84731898,1.175215757,0.732887078,-0.20048184,12000
-0.077483183,-0.276158676,-0.031053429,-0.765132103,0.776119975,-0.691374046,-0.609411722,-0.648182471,-0.044790295,-0.582122548,0.233735758,-0.283689006,-0.764828694,1.2468584,-0.702415978,-0.409957466,0.81811501,0.234062654,1.84731898,1.175215757,-0.521315488,-0.405108907,7800
0.260219809,-0.133592889,-0.038660475,-0.765132103,0.768865148,-0.691374046,-0.609411722,-0.648182471,-0.044604031,-0.582122548,0.233735758,-0.283689006,-0.764828694,1.2468584,-0.702415978,-0.400712626,0.81811501,0.235631742,1.84731898,1.175215757,-0.521315488,-0.357887276,5800
-0.002438074,0.212638307,-0.154495042,-0.765132103,0.76161032,-0.691374046,-0.609411722,-0.648182471,-0.045200076,-0.582122548,1.149805718,-0.283689006,-0.764828694,1.2468584,-0.702415978,-0.339696677,0.81811501,0.235631742,1.84731898,1.175215757,-0.521315488,-0.401960798,6000
-0.17128957,-0.398357922,0.00110363,-0.765132103,0.790629631,-0.691374046,-0.609411722,-0.648182471,-0.044417767,-0.582122548,-0.682334201,-0.283689006,-0.764828694,1.2468584,-0.702415978,-0.411806435,0.81811501,0.245046269,1.84731898,1.175215757,-0.521315488,-0.329554297,9700
0.354026195,-0.215059053,-0.024137932,-0.765132103,0.792443338,-0.691374046,-0.609411722,-0.648182471,-0.04404524,-0.582122548,0.233735758,-0.283689006,-0.764828694,1.2468584,-0.702415978,-0.339604228,0.81811501,0.245046269,1.84731898,1.175215757,-0.521315488,-0.296656561,6900
-0.377663621,-0.398357922,-0.026558356,-0.765132103,0.794257045,-0.691374046,-0.609411722,-0.648182471,-0.043300184,-0.582122548,-0.682334201,-0.283689006,-0.764828694,1.2468584,-0.702415978,-0.371129135,-1.22232203,0.243477181,1.84731898,1.175215757,-0.521315488,-0.342146732,11000
-1.071830882,-0.303314064,0.020985682,-0.765132103,-0.206909181,0.092028138,0.470612933,-0.130944384,-0.045162823,0.367226935,-2.51447412,-0.283689006,0.129743108,-0.80201569,1.470253051,-0.372978103,0.81811501,-0.392003409,-0.541325029,-0.850907584,-0.61531956,-0.436589994,17000
-1.165637269,-0.771744507,-0.033300965,1.30696385,-0.21960513,0.092028138,0.470612933,-0.130944384,-0.046280407,0.367226935,-2.51447412,-0.283689006,0.129743108,-0.80201569,1.470253051,-0.519046587,0.81811501,-0.39827976,-0.541325029,-0.850907584,-0.61531956,-0.527885146,7000
-0.190050847,-0.255792135,-0.036067164,1.30696385,-0.241369613,0.092028138,0.470612933,-0.130944384,-0.044279932,0.367226935,0.233735758,-0.283689006,0.129743108,-0.80201569,1.470253051,-0.415874164,0.81811501,-0.373174354,-0.541325029,1.175215757,-0.61531956,-0.361979817,6200
-0.377663621,-0.174325971,0.381801713,-0.765132103,-0.215977716,0.092028138,0.470612933,-0.130944384,-0.044641284,0.367226935,0.233735758,-0.283689006,0.129743108,-0.80201569,1.470253051,-0.319358027,0.81811501,-0.384157969,-0.541325029,1.175215757,-0.61531956,-0.257147797,9800
-0.208812125,-0.344047146,-0.165214061,1.30696385,-0.221418837,0.092028138,0.470612933,-0.130944384,-0.04311392,0.367226935,-0.682334201,-0.283689006,0.129743108,-0.80201569,1.470253051,-0.268659321,0.81811501,-0.385727057,-0.541325029,-0.850907584,-0.61531956,-0.2589737,12000
-0.358902343,-0.106437501,-0.21604296,1.30696385,-1.409396877,3.97564874,2.064536004,1.069921947,-0.043486448,2.10125567,1.149805718,-0.283689006,3.429909798,-0.80201569,0.383918537,-0.323055963,0.81811501,-0.197436512,-0.541325029,-0.850907584,3.030058093,-0.310665645,13000
-0.058721906,-0.167537124,-0.294533846,-0.765132103,-1.344103427,3.97564874,2.064536004,1.069921947,-0.043858976,2.10125567,0.233735758,-0.283689006,3.429909798,1.2468584,0.383918537,-0.408108498,0.81811501,-0.153502052,-0.541325029,-0.850907584,3.030058093,-0.326406189,10000
-0.321379789,0.395937176,-0.268600734,1.30696385,-1.340476013,3.97564874,2.064536004,1.069921947,-0.041623808,2.10125567,0.233735758,-0.283689006,3.429909798,-0.80201569,0.383918537,-0.25649311,0.81811501,-0.153502052,-0.541325029,1.175215757,3.030058093,-0.392516472,12000
-0.227573402,-0.181114818,-0.197889782,1.30696385,-1.347730841,3.97564874,2.064536004,1.069921947,-0.041065017,2.10125567,0.233735758,-0.283689006,3.429909798,-0.80201569,0.383918537,-0.286076601,0.81811501,-0.156640227,-0.541325029,1.175215757,3.030058093,-0.276036449,14000
0.429071305,-0.187903665,-0.185960551,-0.765132103,-1.347730841,3.97564874,2.064536004,1.069921947,-0.041251281,2.10125567,0.233735758,-0.283689006,3.429909798,-0.80201569,0.383918537,-0.286076601,0.81811501,-0.156640227,-0.541325029,1.175215757,3.030058093,-0.106038579,15000
-0.152528293,-0.01818249,-0.289174336,-0.765132103,-1.84468654,1.212237006,1.195048904,0.482934451,-0.033800724,1.266514109,0.233735758,3.524986796,1.818499854,-0.80201569,0.383918537,0.29265043,-1.22232203,-0.032682285,-0.541325029,-0.850907584,1.044970815,0.429139902,27000
0.297742363,-0.2218479,7.445808511,-0.765132103,-1.855568782,1.212237006,1.195048904,0.482934451,-0.037153474,1.266514109,0.233735758,-0.283689006,1.818499854,-0.80201569,0.383918537,-0.003184474,-1.22232203,0.006544912,-0.541325029,-0.850907584,1.044970815,0.240253379,24500
-1.071830882,-0.771744507,-0.233331702,1.30696385,-1.837431712,1.212237006,1.195048904,0.482934451,-0.046317659,1.266514109,-1.598404161,-0.283689006,1.818499854,-0.80201569,0.383918537,-0.52644246,0.81811501,0.019097615,-0.541325029,-0.850907584,1.044970815,-0.534181364,6100
-0.17128957,-0.262580982,7.445808511,-0.765132103,-1.830176885,1.212237006,1.195048904,0.482934451,-0.039016114,1.266514109,0.233735758,3.524986796,1.818499854,-0.80201569,0.383918537,-0.012429315,-1.22232203,0.003406736,-0.541325029,-0.850907584,1.044970815,0.01988577,22800
-0.17128957,-0.024971337,-0.299028919,-0.765132103,-1.837431712,1.212237006,1.195048904,0.482934451,-0.03789853,1.266514109,0.233735758,-0.283689006,1.818499854,-0.80201569,0.383918537,0.061529411,0.81811501,-0.046804076,-0.541325029,-0.850907584,1.044970815,0.177291205,21000
-0.152528293,-0.181114818,-0.224341556,-0.765132103,1.325673175,-0.08127487,-0.122857814,-0.629694676,-0.039388641,0.03464426,-0.682334201,-0.283689006,0.146524358,1.2468584,-1.788750492,-0.010580347,-1.22232203,1.305749673,-0.541325029,-0.850907584,0.689002212,0.035626313,18500
-0.283857234,-0.28973637,-0.241284523,1.30696385,1.325673175,-0.08127487,-0.122857814,-0.629694676,-0.036035891,0.03464426,-0.682334201,-0.283689006,0.146524358,1.2468584,-1.788750492,0.10220671,-1.22232203,1.283782443,1.84731898,-0.850907584,0.689002212,0.208772292,30000
-0.283857234,-0.269369829,-0.237308112,-0.765132103,1.3583199,-0.08127487,-0.122857814,-0.629694676,-0.042368864,0.03464426,0.233735758,-0.283689006,0.146524358,1.2468584,-1.788750492,-0.271284855,-1.22232203,1.321440552,-0.541325029,-0.850907584,0.689002212,-0.296184345,12000
-0.340141066,-0.242214441,-0.232985927,-0.765132103,1.314790934,-0.08127487,-0.122857814,-0.629694676,-0.041810072,0.03464426,0.233735758,-0.283689006,0.146524358,1.2468584,-1.788750492,-0.067898359,-1.22232203,1.302611498,-0.541325029,-0.850907584,0.689002212,-0.181593188,16500
-0.659082781,-0.540923709,-0.045403084,1.30696385,1.378270676,-0.08127487,-0.122857814,-0.629694676,-0.043858976,0.03464426,-1.598404161,-0.283689006,0.146524358,-0.80201569,-1.788750492,-0.415874164,0.81811501,1.307318761,-0.541325029,1.175215757,0.689002212,-0.401960798,10500
-0.827934277,-0.466246392,-0.147752432,1.30696385,1.387339211,-0.08127487,-0.122857814,-0.629694676,-0.043486448,0.03464426,-1.598404161,-0.283689006,0.146524358,-0.80201569,-1.788750492,-0.363733263,-1.22232203,1.313595113,-0.541325029,1.175215757,0.689002212,-0.39566458,12500
-0.959263218,-0.466246392,-0.22140247,1.30696385,1.26400714,-0.08127487,-0.122857814,-0.629694676,-0.046094143,0.03464426,-1.598404161,-0.283689006,0.146524358,-0.80201569,-1.788750492,-0.472822383,0.81811501,1.277506091,-0.541325029,-0.850907584,0.689002212,-0.521588929,6000
-0.321379789,-0.215059053,-0.100035507,-0.765132103,1.271261968,-0.08127487,-0.122857814,-0.629694676,-0.045684362,0.03464426,0.233735758,-0.283689006,0.146524358,-0.80201569,-1.788750492,-0.498707937,0.81811501,1.272798828,-0.541325029,1.175215757,0.689002212,-0.480663516,4700
-0.039960629,-0.01818249,-0.116114036,1.30696385,1.318418348,-0.08127487,-0.122857814,-0.629694676,-0.036073143,0.03464426,-0.682334201,-0.283689006,0.146524358,-0.80201569,-1.788750492,0.431323041,0.81811501,1.291627882,-0.541325029,-0.850907584,0.689002212,0.429139902,33000
-0.433947453,-0.323680605,0.094981495,1.30696385,-0.058185213,-0.327346995,0.20734289,2.00103454,-0.042033589,-0.125674583,-0.682334201,-0.283689006,2.197089222,-0.80201569,0.927085794,-0.217664779,-1.22232203,-1.212636368,-0.541325029,1.175215757,4.266413332,-0.172148862,18800
-0.340141066,0.558869504,-0.192876047,1.30696385,-0.061812627,-0.327346995,0.20734289,2.00103454,-0.040878753,-0.125674583,1.149805718,-0.283689006,2.197089222,-0.80201569,0.927085794,0.176165436,0.81811501,-1.187530962,1.84731898,-0.850907584,4.266413332,0.208772292,16800
0.053845758,-0.167537124,-0.233677477,1.30696385,-0.108969007,-0.327346995,0.20734289,2.00103454,-0.035663363,-0.125674583,0.233735758,-0.283689006,2.197089222,-0.80201569,0.927085794,0.126243296,-1.22232203,-1.233034511,1.84731898,1.175215757,4.266413332,0.139513901,27500
-0.227573402,-0.276158676,-0.244742271,1.30696385,-0.025538488,-0.327346995,0.20734289,2.00103454,-0.04177282,-0.125674583,-0.682334201,-0.283689006,2.197089222,-0.80201569,0.927085794,-0.20657097,0.81811501,-1.209498192,1.84731898,1.175215757,4.266413332,-0.074557492,17000
-0.621560226,-0.303314064,-0.191147173,1.30696385,-0.058185213,-0.327346995,0.20734289,2.00103454,-0.041623808,-0.125674583,-0.682334201,-0.283689006,2.197089222,1.2468584,0.927085794,-0.008731378,0.81811501,-1.187530962,1.84731898,-0.850907584,4.266413332,-0.194185623,20000
-0.677844058,-0.28973637,-0.00823229,-0.765132103,-0.907000057,-0.655806099,-0.932785836,-0.653224597,-0.043486448,-0.67862101,-0.682334201,-0.283689006,-0.967816222,1.2468584,0.927085794,-0.324904932,-1.22232203,-1.727297192,-0.541325029,1.175215757,-0.869949574,-0.294925102,16000
-0.002438074,-0.167537124,0.011995537,-0.765132103,-0.838079193,-0.655806099,-0.932785836,-0.653224597,-0.043449195,-0.67862101,0.233735758,-0.283689006,-0.967816222,1.2468584,0.927085794,-0.321206995,0.81811501,-1.747695334,-0.541325029,-0.850907584,-0.869949574,-0.291776993,9000
-0.527753839,-0.581656791,-0.112137625,-0.765132103,-0.845334021,-0.655806099,-0.932785836,-0.653224597,-0.044753042,-0.67862101,-1.598404161,-0.283689006,-0.967816222,1.2468584,0.927085794,-0.446936829,0.81811501,-1.752402598,-0.541325029,-0.850907584,-0.869949574,-0.401960798,9300
-0.996785773,-0.405146769,0.039311748,-0.765132103,-0.90518635,-0.655806099,-0.932785836,-0.653224597,-0.044529526,-0.67862101,-1.598404161,-0.283689006,-0.967816222,1.2468584,0.927085794,-0.274982792,-1.22232203,-1.724159016,-0.541325029,1.175215757,-0.869949574,-0.383072146,15800
0.072607035,-0.15395943,-0.058715415,-0.765132103,-0.838079193,-0.655806099,-0.932785836,-0.653224597,-0.042480623,-0.67862101,0.233735758,-0.283689006,-0.967816222,1.2468584,0.927085794,-0.239852397,-1.22232203,-1.749264422,-0.541325029,-0.850907584,-0.869949574,-0.209926166,9650
0.222697254,-0.371202534,-0.002354118,-0.765132103,-0.838079193,-0.655806099,-0.932785836,-0.653224597,-0.043598206,-0.67862101,-0.682334201,-0.283689006,-0.967816222,1.2468584,0.927085794,-0.250946206,0.81811501,-1.75083351,-0.541325029,-0.850907584,-0.869949574,-0.228814819,11000
-0.17128957,0.042917133,0.005425815,-0.765132103,-0.836265486,-0.655806099,-0.932785836,-0.653224597,-0.041437545,-0.67862101,0.233735758,-0.283689006,-0.967816222,1.2468584,0.927085794,-0.188081289,0.81811501,-1.749264422,-0.541325029,-0.850907584,-0.869949574,-0.121779122,9000
-0.002438074,-0.249003288,-0.121473546,-0.765132103,-0.8398929,-0.655806099,-0.932785836,-0.653224597,-0.043560953,-0.67862101,0.233735758,-0.283689006,-0.967816222,1.2468584,0.927085794,-0.335998741,0.81811501,-1.747695334,-0.541325029,-0.850907584,-0.869949574,-0.285480776,10000
-0.152528293,-0.147170583,-0.191838723,-0.765132103,-1.802971281,-0.659435481,-0.686314675,-0.641459637,-0.044976559,-0.603388898,0.233735758,-0.283689006,-0.797789911,-0.80201569,0.383918537,-0.434178949,0.81811501,0.050479372,1.84731898,1.175215757,-0.588059601,-0.411405124,7000
-0.17128957,-0.181114818,-0.179390829,-0.765132103,-1.806598695,-0.659435481,-0.686314675,-0.641459637,-0.04471579,-0.603388898,0.233735758,-0.283689006,-0.797789911,-0.80201569,0.383918537,-0.3267539,0.81811501,0.048910284,1.84731898,1.175215757,-0.588059601,-0.357887276,6500
0.035084481,-0.133592889,-0.089662262,-0.765132103,-1.801157574,-0.659435481,-0.686314675,-0.641459637,-0.044678537,-0.603388898,-0.682334201,-0.283689006,-0.797789911,-0.80201569,0.383918537,-0.415504371,0.81811501,0.041064845,1.84731898,1.175215757,-0.588059601,-0.410019956,6300
-0.377663621,-0.282947523,-0.226589093,-0.765132103,-1.799343867,-0.659435481,-0.686314675,-0.641459637,-0.045572604,-0.603388898,-0.682334201,-0.283689006,-0.797789911,1.2468584,0.383918537,-0.482067224,0.81811501,0.048910284,1.84731898,-0.850907584,-0.588059601,-0.47121919,4500
0.222697254,0.226216001,-0.152939055,-0.765132103,-1.781206798,-0.659435481,-0.686314675,-0.641459637,-0.040506225,-0.603388898,0.233735758,-0.283689006,-0.797789911,1.2468584,0.383918537,-0.184383352,0.81811501,0.066170251,-0.541325029,-0.850907584,-0.588059601,-0.090298035,10500
-0.096244461,-0.276158676,-0.193567597,1.30696385,-1.801157574,-0.659435481,-0.686314675,-0.641459637,-0.044976559,-0.603388898,0.233735758,-0.283689006,-0.797789911,-0.80201569,0.383918537,-0.424749212,0.81811501,0.050479372,1.84731898,1.175215757,-0.588059601,-0.439738102,5600
-0.433947453,-0.398357922,-0.215178523,-0.765132103,-1.217143942,-0.518433976,-0.719544023,-0.591878731,-0.04538634,-0.484813533,0.233735758,-0.283689006,-0.672586483,1.2468584,0.383918537,-0.45618167,0.81811501,0.075584778,-0.541325029,-0.850907584,-0.818241222,-0.452330537,6200
-0.265095957,-0.486612933,-0.282604614,-0.765132103,-1.228026184,-0.518433976,-0.719544023,-0.591878731,-0.045647109,-0.484813533,0.233735758,-0.283689006,-0.672586483,-0.80201569,0.383918537,-0.482067224,0.81811501,0.08186113,-0.541325029,-0.850907584,-0.818241222,-0.449182429,4988
0.091368313,0.20584946,-0.067878448,-0.765132103,-1.220771356,-0.518433976,-0.719544023,-0.591878731,-0.04311392,-0.484813533,0.233735758,-0.283689006,-0.672586483,1.2468584,0.383918537,-0.20657097,0.81811501,0.083430218,-0.541325029,-0.850907584,-0.818241222,-0.15326021,8500
-0.546515117,-0.527346015,-0.07375662,-0.765132103,-1.217143942,-0.518433976,-0.719544023,-0.591878731,-0.045349087,-0.484813533,-0.682334201,-0.283689006,-0.672586483,1.2468584,0.383918537,-0.400712626,0.81811501,0.077153866,-0.541325029,-0.850907584,-0.818241222,-0.483811624,4800
1.104477289,-0.052126725,-0.033473853,-0.765132103,-1.22439877,-0.518433976,-0.719544023,-0.591878731,-0.039761169,-0.484813533,0.233735758,-0.283689006,-0.672586483,-0.80201569,0.383918537,-0.104877722,0.81811501,0.084999306,-0.541325029,1.175215757,-0.818241222,0.01988577,13000
-0.133767015,-0.35762484,-0.075831269,-0.765132103,-1.231653597,-0.518433976,-0.719544023,-0.591878731,-0.045721615,-0.484813533,-0.682334201,-0.283689006,-0.672586483,1.2468584,0.383918537,-0.495010001,0.81811501,0.080292042,-0.541325029,-0.850907584,-0.818241222,-0.490107842,4500
-0.265095957,-0.316891758,-0.109544314,-0.765132103,-1.215330235,-0.518433976,-0.719544023,-0.591878731,-0.044976559,-0.484813533,0.233735758,-0.283689006,-0.672586483,-0.80201569,0.383918537,-0.454332702,0.81811501,0.077153866,-0.541325029,-0.850907584,-0.818241222,-0.433441885,7300
-1.484578984,-0.988987611,-0.090699586,-0.765132103,-1.226212477,-0.518433976,-0.719544023,-0.591878731,-0.044604031,-0.484813533,-2.51447412,-0.283689006,-0.672586483,-0.80201569,0.383918537,-0.345243581,0.81811501,0.083430218,-0.541325029,1.175215757,-0.818241222,-0.389368363,20000
0.147652145,-0.120015195,-0.274997568,-0.765132103,-2.526640346,-0.714420624,-0.797882488,-0.684737884,-0.043858976,-0.645878937,0.233735758,-0.283689006,-0.917171831,-0.80201569,0.383918537,-0.363733263,0.81811501,-0.793689905,-0.541325029,-0.850907584,-0.837799937,-0.357887276,7500
-0.884218109,-0.058915572,-0.199618656,-0.765132103,-2.524826639,-0.714420624,-0.797882488,-0.684737884,-0.041251281,-0.645878937,0.233735758,-0.283689006,-0.917171831,-0.80201569,0.383918537,-0.086388041,-1.22232203,-0.790551729,-0.541325029,1.175215757,-0.837799937,-0.42084945,15000
-0.396424898,-0.126804042,-0.097442195,-0.765132103,-2.539336295,-0.714420624,-0.797882488,-0.684737884,-0.039761169,-0.645878937,0.233735758,-0.283689006,-0.917171831,1.2468584,0.383918537,-0.104877722,0.81811501,-0.796828081,-0.541325029,1.175215757,-0.837799937,0.01988577,14000
